variant,context_id,preference_name,preference_kind,w_motion,w_stability,w_energy,selected_beta_name,shadow_score,best_second_margin,frozen_beta_name,changed_from_frozen,frozen_oracle_score,shadow_beta_frozen_score,frozen_score_sacrifice
q25,rough_seed_20,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls040_le060,0.26313549822812504,0.0038042426520245587,lm000_ls040_le060,0,0.26313549822812504,0.26313549822812504,0.0
q25,rough_seed_20,wm000_ws040_we060,grid,0.0,0.4,0.6,lm080_ls000_le020,0.27968677928139446,0.013957915710083924,lm080_ls000_le020,0,0.27968677928139446,0.27968677928139446,0.0
q25,rough_seed_20,wm000_ws020_we080,grid,0.0,0.2,0.8,lm060_ls020_le020,0.1468223474957392,0.17687488505234866,lm060_ls020_le020,0,0.1468223474957392,0.1468223474957392,0.0
q25,rough_seed_20,wm000_ws000_we100,grid,0.0,0.0,1.0,lm060_ls020_le020,0.0,0.4029056169192248,lm060_ls020_le020,0,0.0,0.0,0.0
q25,rough_seed_20,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm000_ls060_le040,0.19321935599181445,0.027853767038330174,lm000_ls060_le040,0,0.19321935599181445,0.19321935599181445,0.0
q25,rough_seed_20,motion,canonical,0.7,0.15,0.15,lm080_ls000_le020,0.10694108219214375,0.004189686320480487,lm080_ls000_le020,0,0.10694108219214375,0.10694108219214375,0.0
q25,rough_seed_20,stability,canonical,0.15,0.7,0.15,lm000_ls040_le060,0.09981101826503001,0.0015528135267715154,lm000_ls040_le060,0,0.09981101826503001,0.09981101826503001,0.0
q25,rough_seed_20,energy,canonical,0.15,0.15,0.7,lm060_ls020_le020,0.11033404802698005,0.17295287475193621,lm060_ls020_le020,0,0.11033404802698005,0.11033404802698005,0.0
q25,rough_seed_28,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.017463622288462776,lm100_ls000_le000,0,0.0,0.0,0.0
q25,rough_seed_28,wm080_ws020_we000,grid,0.8,0.2,0.0,lm060_ls040_le000,0.01781051602528719,0.013350990091145348,lm060_ls040_le000,0,0.1146957681023558,0.1146957681023558,0.0
q25,rough_seed_28,wm080_ws000_we020,grid,0.8,0.0,0.2,lm060_ls040_le000,0.10163528217319946,0.03195378836187231,lm040_ls060_le000,1,0.1381960569614601,0.14724209016247694,0.009046033201016851
q25,rough_seed_28,wm060_ws040_we000,grid,0.6,0.4,0.0,lm060_ls040_le000,0.035448124899203466,0.026874887333661612,lm000_ls100_le000,1,0.1429474122250408,0.22921862905334064,0.08627121682829986
q25,rough_seed_28,wm060_ws020_we020,grid,0.6,0.2,0.2,lm040_ls060_le000,0.10060136270920796,0.001174310214946933,lm040_ls060_le000,0,0.13900721162283114,0.13900721162283114,0.0
q25,rough_seed_28,wm060_ws000_we040,grid,0.6,0.0,0.4,lm000_ls100_le000,0.1432325063209683,0.046641969614901524,lm000_ls100_le000,0,0.1433606109671207,0.1433606109671207,0.0
q25,rough_seed_28,wm040_ws060_we000,grid,0.4,0.6,0.0,lm060_ls040_le000,0.05308573377311973,0.013768610734523262,lm000_ls100_le000,1,0.09529827481669385,0.34374149000432547,0.24844321518763163
q25,rough_seed_28,wm040_ws040_we020,grid,0.4,0.4,0.2,lm000_ls100_le000,0.09544082186465762,1.2163356519892532e-05,lm000_ls100_le000,0,0.09550487418773382,0.09550487418773382,0.0
q25,rough_seed_28,wm040_ws020_we040,grid,0.4,0.2,0.4,lm000_ls100_le000,0.09558336891262137,0.09413854137267857,lm000_ls100_le000,0,0.09571147355877377,0.09571147355877377,0.0
q25,rough_seed_28,wm040_ws000_we060,grid,0.4,0.0,0.6,lm000_ls100_le000,0.09572591596058512,0.18826491938883722,lm000_ls100_le000,0,0.09591807292981373,0.09591807292981373,0.0
q25,rough_seed_28,wm020_ws080_we000,grid,0.2,0.8,0.0,lm000_ls100_le000,0.04764913740834693,0.02307420523868909,lm000_ls100_le000,0,0.04764913740834693,0.04764913740834693,0.0
q25,rough_seed_28,wm020_ws060_we020,grid,0.2,0.6,0.2,lm000_ls100_le000,0.047791684456310685,0.04750873511429696,lm000_ls100_le000,0,0.047855736779386884,0.047855736779386884,0.0
q25,rough_seed_28,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls100_le000,0.047934231504274435,0.14163511313045563,lm000_ls100_le000,0,0.04806233615042684,0.04806233615042684,0.0
q25,rough_seed_28,wm020_ws020_we060,grid,0.2,0.2,0.6,lm000_ls100_le000,0.04807677855223819,0.15400842703524442,lm000_ls100_le000,0,0.06307138306281337,0.06307138306281337,0.0
q25,rough_seed_28,wm020_ws000_we080,grid,0.2,0.0,0.8,lm000_ls100_le000,0.0580607810150634,0.1439392189849366,lm000_ls100_le000,0,0.08393791953784904,0.08393791953784904,0.0
q25,rough_seed_28,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls100_le000,0.0,0.043028821678711276,lm000_ls100_le000,0,0.0,0.0,0.0
q25,rough_seed_28,wm000_ws080_we020,grid,0.0,0.8,0.2,lm000_ls100_le000,0.014397251844339248,0.020025805498629774,lm000_ls100_le000,0,0.020866536475035658,0.020866536475035658,0.0
q25,rough_seed_28,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls080_le020,0.025817293007226766,0.0029772106814517293,lm000_ls100_le000,1,0.041733072950071316,0.1673569039947561,0.1256238310446848
q25,rough_seed_28,wm000_ws040_we060,grid,0.0,0.4,0.6,lm000_ls080_le020,0.01721152867148451,0.02598022686153323,lm000_ls100_le000,1,0.06259960942510696,0.11157126932983742,0.04897165990473046
q25,rough_seed_28,wm000_ws020_we080,grid,0.0,0.2,0.8,lm000_ls080_le020,0.008605764335742255,0.048983243041614735,lm000_ls080_le020,0,0.05578563466491871,0.05578563466491871,0.0
q25,rough_seed_28,wm000_ws000_we100,grid,0.0,0.0,1.0,lm000_ls080_le020,0.0,0.07198625922169623,lm000_ls080_le020,0,0.0,0.0,0.0
q25,rough_seed_28,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm000_ls100_le000,0.07965280742718447,0.07859527261988467,lm000_ls100_le000,0,0.07975956129897814,0.07975956129897814,0.0
q25,rough_seed_28,motion,canonical,0.7,0.15,0.15,lm060_ls040_le000,0.07637498148095889,0.028386636131333173,lm060_ls040_le000,0,0.11129953241408336,0.11129953241408336,0.0
q25,rough_seed_28,stability,canonical,0.15,0.7,0.15,lm000_ls100_le000,0.03584376334223301,0.03585128354970154,lm000_ls100_le000,0,0.03589180258454017,0.03589180258454017,0.0
q25,rough_seed_28,energy,canonical,0.15,0.15,0.7,lm000_ls100_le000,0.05074421168346716,0.10081969250714479,lm000_ls100_le000,0,0.0733867078909046,0.0733867078909046,0.0
q25,rough_seed_17,wm100_ws000_we000,grid,1.0,0.0,0.0,lm060_ls040_le000,0.0,0.0005174753795976763,lm060_ls040_le000,0,0.0,0.0,0.0
q25,rough_seed_17,wm080_ws020_we000,grid,0.8,0.2,0.0,lm100_ls000_le000,0.018886310814942554,0.10174663855320756,lm100_ls000_le000,0,0.019121629258464168,0.019121629258464168,0.0
q25,rough_seed_17,wm080_ws000_we020,grid,0.8,0.0,0.2,lm100_ls000_le000,0.054388377686413254,0.1472017917293572,lm100_ls000_le000,0,0.054388377686413254,0.054388377686413254,0.0
q25,rough_seed_17,wm060_ws040_we000,grid,0.6,0.4,0.0,lm100_ls000_le000,0.03776749811127523,0.20349840062502503,lm100_ls000_le000,0,0.03823813499831846,0.03823813499831846,0.0
q25,rough_seed_17,wm060_ws020_we020,grid,0.6,0.2,0.2,lm100_ls000_le000,0.05457430557675123,0.14821024947632763,lm100_ls000_le000,0,0.05457663546233065,0.05457663546233065,0.0
q25,rough_seed_17,wm060_ws000_we040,grid,0.6,0.0,0.4,lm100_ls000_le000,0.10877163185421664,0.2458353176563422,lm100_ls000_le000,0,0.10877163185421664,0.10877163185421664,0.0
q25,rough_seed_17,wm040_ws060_we000,grid,0.4,0.6,0.0,lm100_ls000_le000,0.0566486854076079,0.3052501626968424,lm100_ls000_le000,0,0.05735464073817274,0.05735464073817274,0.0
q25,rough_seed_17,wm040_ws040_we020,grid,0.4,0.4,0.2,lm100_ls000_le000,0.0547602334670892,0.18850160754065431,lm100_ls000_le000,0,0.05476489323824804,0.05476489323824804,0.0
q25,rough_seed_17,wm040_ws020_we040,grid,0.4,0.2,0.4,lm100_ls000_le000,0.10895755974455461,0.1294224551828413,lm100_ls000_le000,0,0.10895988963013403,0.10895988963013403,0.0
q25,rough_seed_17,wm040_ws000_we060,grid,0.4,0.0,0.6,lm100_ls000_le000,0.16315488602202,0.07324974698501924,lm100_ls000_le000,0,0.16315488602202,0.16315488602202,0.0
q25,rough_seed_17,wm020_ws080_we000,grid,0.2,0.8,0.0,lm100_ls000_le000,0.07552987270394058,0.12647012729605944,lm100_ls000_le000,0,0.07647114647802704,0.07647114647802704,0.0
q25,rough_seed_17,wm020_ws060_we020,grid,0.2,0.6,0.2,lm100_ls000_le000,0.0571861189105347,0.1468138810894653,lm100_ls000_le000,0,0.05789207424109953,0.05789207424109953,0.0
q25,rough_seed_17,wm020_ws040_we040,grid,0.2,0.4,0.4,lm100_ls000_le000,0.10914348763489258,0.2910539802425417,lm100_ls000_le000,0,0.10914814740605142,0.10914814740605142,0.0
q25,rough_seed_17,wm020_ws020_we060,grid,0.2,0.2,0.6,lm100_ls000_le000,0.16334081391235797,0.037343080009049845,lm100_ls000_le000,0,0.1633431437979374,0.1633431437979374,0.0
q25,rough_seed_17,wm020_ws000_we080,grid,0.2,0.0,0.8,lm020_ls060_le020,0.11820231650351962,0.09933582368630378,lm020_ls060_le020,0,0.11820231650351962,0.11820231650351962,0.0
q25,rough_seed_17,wm000_ws100_we000,grid,0.0,1.0,0.0,lm060_ls000_le040,0.0,0.09441106000027326,lm060_ls000_le040,0,0.0,0.0,0.0
q25,rough_seed_17,wm000_ws080_we020,grid,0.0,0.8,0.2,lm100_ls000_le000,0.07606730620686737,0.12593269379313266,lm100_ls000_le000,0,0.07700857998095384,0.07700857998095384,0.0
q25,rough_seed_17,wm000_ws060_we040,grid,0.0,0.6,0.4,lm100_ls000_le000,0.10932941552523055,0.29467058447476946,lm100_ls000_le000,0,0.10933640518196881,0.10933640518196881,0.0
q25,rough_seed_17,wm000_ws040_we060,grid,0.0,0.4,0.6,lm100_ls000_le000,0.16352674180269594,0.23550040610935696,lm100_ls000_le000,0,0.1635314015738548,0.1635314015738548,0.0
q25,rough_seed_17,wm000_ws020_we080,grid,0.0,0.2,0.8,lm020_ls060_le020,0.19951357395602645,0.01821049412413492,lm020_ls060_le020,0,0.202,0.202,0.0
q25,rough_seed_17,wm000_ws000_we100,grid,0.0,0.0,1.0,lm020_ls060_le020,0.0,0.27192139435762674,lm020_ls060_le020,0,0.0,0.0,0.0
q25,rough_seed_17,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm100_ls000_le000,0.09095376028217879,0.24351939625350089,lm100_ls000_le000,0,0.09095764342481116,0.09095764342481116,0.0
q25,rough_seed_17,motion,canonical,0.7,0.15,0.15,lm100_ls000_le000,0.04093201006221589,0.11115640622759326,lm100_ls000_le000,0,0.040933757476400455,0.040933757476400455,0.0
q25,rough_seed_17,stability,canonical,0.15,0.7,0.15,lm100_ls000_le000,0.06649235418296932,0.08650764581703067,lm100_ls000_le000,0,0.06731596873529497,0.06731596873529497,0.0
q25,rough_seed_17,energy,canonical,0.15,0.15,0.7,lm020_ls060_le020,0.15051292044105585,0.03997303858261933,lm020_ls060_le020,0,0.15237773997403603,0.15237773997403603,0.0
q50,flat,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm080_ws020_we000,grid,0.8,0.2,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm080_ws000_we020,grid,0.8,0.0,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm060_ws040_we000,grid,0.6,0.4,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm060_ws020_we020,grid,0.6,0.2,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm060_ws000_we040,grid,0.6,0.0,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm040_ws060_we000,grid,0.4,0.6,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm040_ws040_we020,grid,0.4,0.4,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm040_ws020_we040,grid,0.4,0.2,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm040_ws000_we060,grid,0.4,0.0,0.6,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm020_ws080_we000,grid,0.2,0.8,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm020_ws060_we020,grid,0.2,0.6,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm020_ws040_we040,grid,0.2,0.4,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm020_ws020_we060,grid,0.2,0.2,0.6,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm020_ws000_we080,grid,0.2,0.0,0.8,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm000_ws100_we000,grid,0.0,1.0,0.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm000_ws080_we020,grid,0.0,0.8,0.2,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm000_ws060_we040,grid,0.0,0.6,0.4,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm000_ws040_we060,grid,0.0,0.4,0.6,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm000_ws020_we080,grid,0.0,0.2,0.8,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,wm000_ws000_we100,grid,0.0,0.0,1.0,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,motion,canonical,0.7,0.15,0.15,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,stability,canonical,0.15,0.7,0.15,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,flat,energy,canonical,0.15,0.15,0.7,lm100_ls000_le000,0.0,inf,lm100_ls000_le000,0,0.0,0.0,0.0
q50,low_friction,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.07265745293957822,lm100_ls000_le000,0,0.0,0.0,0.0
q50,low_friction,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.05868649809690025,0.019539015352544993,lm080_ls020_le000,0,0.14715371838318086,0.14715371838318086,0.0
q50,low_friction,wm080_ws000_we020,grid,0.8,0.0,0.2,lm100_ls000_le000,0.03150933999666115,0.026736104126048037,lm080_ls020_le000,1,0.09745181568020124,0.12002680381992041,0.02257498813971917
q50,low_friction,wm060_ws040_we000,grid,0.6,0.4,0.0,lm060_ls040_le000,0.07886205538210332,0.026677108513142103,lm040_ls060_le000,1,0.17653073899434593,0.2029952207591721,0.02646448176482616
q50,low_friction,wm060_ws020_we020,grid,0.6,0.2,0.2,lm080_ls020_le000,0.05716522047335608,0.015274228292659134,lm060_ls040_le000,1,0.1386489644651645,0.14736876295955856,0.008719798494394054
q50,low_friction,wm060_ws000_we040,grid,0.6,0.0,0.4,lm080_ls020_le000,0.04383343530584014,0.01918524468748215,lm080_ls020_le000,0,0.09265761696232633,0.09265761696232633,0.0
q50,low_friction,wm040_ws060_we000,grid,0.4,0.6,0.0,lm040_ls060_le000,0.07073719263111045,0.025728407425324493,lm020_ls080_le000,1,0.16134025978034877,0.17849530196630103,0.017155042185952263
q50,low_friction,wm040_ws040_we020,grid,0.4,0.4,0.2,lm040_ls060_le000,0.07094089097315266,0.008039238429428747,lm040_ls060_le000,0,0.16789758782844394,0.16789758782844394,0.0
q50,low_friction,wm040_ws020_we040,grid,0.4,0.2,0.4,lm080_ls020_le000,0.05714082609996788,0.015368841970617352,lm080_ls020_le000,0,0.14758380753593622,0.14758380753593622,0.0
q50,low_friction,wm040_ws000_we060,grid,0.4,0.0,0.6,lm080_ls020_le000,0.03649072891599174,0.05803729107399169,lm080_ls020_le000,0,0.1383861984613671,0.1383861984613671,0.0
q50,low_friction,wm020_ws080_we000,grid,0.2,0.8,0.0,lm020_ls080_le000,0.05427786941851651,0.03763555692351566,lm020_ls080_le000,0,0.1397260735732221,0.1397260735732221,0.0
q50,low_friction,wm020_ws060_we020,grid,0.2,0.6,0.2,lm020_ls080_le000,0.053903974158471354,0.01554814846879353,lm040_ls060_le000,1,0.17955585791430806,0.20382528357988572,0.02426942566557766
q50,low_friction,wm020_ws040_we040,grid,0.2,0.4,0.4,lm060_ls040_le000,0.07909820342305948,0.008632283897882828,lm000_ls080_le020,1,0.202,0.275323596584515,0.07332359658451498
q50,low_friction,wm020_ws020_we060,grid,0.2,0.2,0.6,lm080_ls020_le000,0.057116431726579674,0.03818609829755668,lm080_ls020_le000,0,0.14779885211231392,0.14779885211231392,0.0
q50,low_friction,wm020_ws000_we080,grid,0.2,0.0,0.8,lm080_ls020_le000,0.04841451164726431,0.07263544962349647,lm080_ls020_le000,0,0.18411477996040793,0.18411477996040793,0.0
q50,low_friction,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls080_le020,0.0,0.06725286846828467,lm000_ls080_le020,0,0.0,0.0,0.0
q50,low_friction,wm000_ws080_we020,grid,0.0,0.8,0.2,lm000_ls080_le020,0.0,0.054327333165951314,lm000_ls080_le020,0,0.0,0.0,0.0
q50,low_friction,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls080_le020,0.0,0.08761031930898859,lm000_ls080_le020,0,0.0,0.0,0.0
q50,low_friction,wm000_ws040_we060,grid,0.0,0.4,0.6,lm000_ls080_le020,0.0,0.10824806832078399,lm000_ls080_le020,0,0.0,0.0,0.0
q50,low_friction,wm000_ws020_we080,grid,0.0,0.2,0.8,lm000_ls080_le020,0.0,0.057092037353191474,lm000_ls080_le020,0,0.0,0.0,0.0
q50,low_friction,wm000_ws000_we100,grid,0.0,0.0,1.0,lm000_ls080_le020,0.0,0.060338294378536876,lm000_ls080_le020,0,0.0,0.0,0.0
q50,low_friction,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm060_ls040_le000,0.0661123583426456,0.007285396118574497,lm060_ls040_le000,0,0.22976538587806483,0.22976538587806483,0.0
q50,low_friction,motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.05137023019491795,0.007532885139665935,lm080_ls020_le000,0,0.1108266857107301,0.1108266857107301,0.0
q50,low_friction,stability,canonical,0.15,0.7,0.15,lm020_ls080_le000,0.04782746770420854,0.03287618936296212,lm000_ls080_le020,1,0.1515,0.15329882799037978,0.001798827990379781
q50,low_friction,energy,canonical,0.15,0.15,0.7,lm080_ls020_le000,0.042986676008743015,0.04780079494432756,lm000_ls080_le020,1,0.1515,0.1621560153381205,0.010656015338120495
q50,rough_seed_13,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.08012978166580986,lm100_ls000_le000,0,0.0,0.0,0.0
q50,rough_seed_13,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.1072576846278984,0.05634357274316158,lm080_ls020_le000,0,0.1072576846278984,0.1072576846278984,0.0
q50,rough_seed_13,wm080_ws000_we020,grid,0.8,0.0,0.2,lm080_ls020_le000,0.1438770625572425,0.030023974709252055,lm080_ls020_le000,0,0.1438770625572425,0.1438770625572425,0.0
q50,rough_seed_13,wm060_ws040_we000,grid,0.6,0.4,0.0,lm040_ls060_le000,0.12927293943228274,0.08444906564860505,lm040_ls060_le000,0,0.12927293943228274,0.12927293943228274,0.0
q50,rough_seed_13,wm060_ws020_we020,grid,0.6,0.2,0.2,lm080_ls020_le000,0.1447740629231317,0.011754787538795552,lm080_ls020_le000,0,0.1447740629231317,0.1447740629231317,0.0
q50,rough_seed_13,wm060_ws000_we040,grid,0.6,0.0,0.4,lm020_ls060_le020,0.2618352378713939,0.02512552306818211,lm020_ls060_le020,0,0.2618352378713939,0.2618352378713939,0.0
q50,rough_seed_13,wm040_ws060_we000,grid,0.4,0.6,0.0,lm040_ls060_le000,0.08618195962152184,0.23400436591235532,lm040_ls060_le000,0,0.08618195962152184,0.08618195962152184,0.0
q50,rough_seed_13,wm040_ws040_we020,grid,0.4,0.4,0.2,lm040_ls060_le000,0.15610220709746428,0.058879366447623066,lm040_ls060_le000,0,0.15610220709746428,0.15610220709746428,0.0
q50,rough_seed_13,wm040_ws020_we040,grid,0.4,0.2,0.4,lm040_ls020_le040,0.21776439638815032,0.00798036734874974,lm040_ls020_le040,0,0.21776439638815032,0.21776439638815032,0.0
q50,rough_seed_13,wm040_ws000_we060,grid,0.4,0.0,0.6,lm060_ls000_le040,0.2248266004422157,0.04581721899309399,lm060_ls000_le040,0,0.2248266004422157,0.2248266004422157,0.0
q50,rough_seed_13,wm020_ws080_we000,grid,0.2,0.8,0.0,lm040_ls060_le000,0.04309097981076092,0.1601573511312055,lm040_ls060_le000,0,0.04309097981076092,0.04309097981076092,0.0
q50,rough_seed_13,wm020_ws060_we020,grid,0.2,0.6,0.2,lm040_ls060_le000,0.1556755637330013,0.04726678944554452,lm040_ls060_le000,0,0.1556755637330013,0.1556755637330013,0.0
q50,rough_seed_13,wm020_ws040_we040,grid,0.2,0.4,0.4,lm020_ls000_le080,0.20263637541512522,0.08470963663332101,lm020_ls000_le080,0,0.20263637541512522,0.20263637541512522,0.0
q50,rough_seed_13,wm020_ws020_we060,grid,0.2,0.2,0.6,lm040_ls000_le060,0.14776604966765258,0.05306552755736585,lm040_ls000_le060,0,0.14776604966765258,0.14776604966765258,0.0
q50,rough_seed_13,wm020_ws000_we080,grid,0.2,0.0,0.8,lm040_ls000_le060,0.13532190971765484,0.06670251017062917,lm040_ls000_le060,0,0.13532190971765484,0.13532190971765484,0.0
q50,rough_seed_13,wm000_ws100_we000,grid,0.0,1.0,0.0,lm040_ls060_le000,0.0,0.1576017814232586,lm040_ls060_le000,0,0.0,0.0,0.0
q50,rough_seed_13,wm000_ws080_we020,grid,0.0,0.8,0.2,lm020_ls000_le080,0.12608753011067786,0.029161390257860464,lm020_ls000_le080,0,0.12608753011067786,0.12608753011067786,0.0
q50,rough_seed_13,wm000_ws060_we040,grid,0.0,0.6,0.4,lm020_ls000_le080,0.09457327879809715,0.2159245619389795,lm020_ls000_le080,0,0.09457327879809715,0.09457327879809715,0.0
q50,rough_seed_13,wm000_ws040_we060,grid,0.0,0.4,0.6,lm020_ls000_le080,0.06305902748551644,0.22979343007320152,lm020_ls000_le080,0,0.06305902748551644,0.06305902748551644,0.0
q50,rough_seed_13,wm000_ws020_we080,grid,0.0,0.2,0.8,lm020_ls000_le080,0.03154477617293572,0.11488145260642327,lm020_ls000_le080,0,0.03154477617293572,0.03154477617293572,0.0
q50,rough_seed_13,wm000_ws000_we100,grid,0.0,0.0,1.0,lm040_ls000_le060,0.0,0.00308301089585534,lm040_ls000_le060,0,0.0,0.0,0.0
q50,rough_seed_13,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm080_ls020_le000,0.2407611954219468,0.00053251138278812,lm080_ls020_le000,0,0.2407611954219468,0.2407611954219468,0.0
q50,rough_seed_13,motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.10877888823607601,0.043192379619175325,lm080_ls020_le000,0,0.10877888823607601,0.10877888823607601,0.0
q50,rough_seed_13,stability,canonical,0.15,0.7,0.15,lm040_ls060_le000,0.11675667279975097,0.03584019550352288,lm040_ls060_le000,0,0.11675667279975097,0.11675667279975097,0.0
q50,rough_seed_13,energy,canonical,0.15,0.15,0.7,lm040_ls000_le060,0.11082453725073943,0.04093089220312776,lm040_ls000_le060,0,0.11082453725073943,0.11082453725073943,0.0
q50,rough_seed_7,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.0,0.04346468193076507,lm100_ls000_le000,0,0.0,0.0,0.0
q50,rough_seed_7,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.0800047950810735,0.006689858030120691,lm080_ls020_le000,0,0.0800047950810735,0.0800047950810735,0.0
q50,rough_seed_7,wm080_ws000_we020,grid,0.8,0.0,0.2,lm000_ls100_le000,0.13792513460456318,0.017969505503513533,lm000_ls100_le000,0,0.13792513460456318,0.13792513460456318,0.0
q50,rough_seed_7,wm060_ws040_we000,grid,0.6,0.4,0.0,lm080_ls020_le000,0.15957924677669388,0.013004396618231245,lm080_ls020_le000,0,0.15957924677669388,0.15957924677669388,0.0
q50,rough_seed_7,wm060_ws020_we020,grid,0.6,0.2,0.2,lm000_ls100_le000,0.13855825830360913,0.01846369111832316,lm000_ls100_le000,0,0.13855825830360913,0.13855825830360913,0.0
q50,rough_seed_7,wm060_ws000_we040,grid,0.6,0.0,0.4,lm040_ls040_le020,0.19151342886230452,0.0372083502763188,lm040_ls040_le020,0,0.19151342886230452,0.19151342886230452,0.0
q50,rough_seed_7,wm040_ws060_we000,grid,0.4,0.6,0.0,lm080_ls020_le000,0.23915369847231424,0.019318935206341842,lm080_ls020_le000,0,0.23915369847231424,0.23915369847231424,0.0
q50,rough_seed_7,wm040_ws040_we020,grid,0.4,0.4,0.2,lm020_ls080_le000,0.18407690973964297,0.008032588869695989,lm020_ls080_le000,0,0.18407690973964297,0.18407690973964297,0.0
q50,rough_seed_7,wm040_ws020_we040,grid,0.4,0.2,0.4,lm040_ls020_le040,0.18335006280574745,0.002847790911197773,lm040_ls020_le040,0,0.18335006280574745,0.18335006280574745,0.0
q50,rough_seed_7,wm040_ws000_we060,grid,0.4,0.0,0.6,lm040_ls020_le040,0.18218737676117047,0.019439039141243564,lm040_ls020_le040,0,0.18218737676117047,0.18218737676117047,0.0
q50,rough_seed_7,wm020_ws080_we000,grid,0.2,0.8,0.0,lm000_ls060_le040,0.193752997998557,0.008247002001443016,lm000_ls060_le040,0,0.193752997998557,0.193752997998557,0.0
q50,rough_seed_7,wm020_ws060_we020,grid,0.2,0.6,0.2,lm000_ls060_le040,0.14662411497341107,0.05537588502658894,lm000_ls060_le040,0,0.14662411497341107,0.14662411497341107,0.0
q50,rough_seed_7,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls040_le060,0.193157007511989,0.007172831756957071,lm000_ls040_le060,0,0.193157007511989,0.193157007511989,0.0
q50,rough_seed_7,wm020_ws020_we060,grid,0.2,0.2,0.6,lm040_ls020_le040,0.17038578739111646,0.03161421260888356,lm040_ls020_le040,0,0.17038578739111646,0.17038578739111646,0.0
