descriptor,variant,test_context,nearest_context,preference_name,transferred_beta,shadow_oracle_beta,exact,shadow_oracle_score,transferred_score,score_excess
v1,q10,rough_seed_29,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0,0.0,0.6146796989145749,0.6146796989145749
v1,q10,rough_seed_29,rough_seed_18,balanced,lm000_ls100_le000,lm060_ls040_le000,0,0.11886945728956978,0.20789970942213032,0.08903025213256054
v1,q10,rough_seed_29,rough_seed_18,motion,lm000_ls100_le000,lm060_ls040_le000,0,0.13124160856047495,0.3647102771878413,0.23346866862736637
v1,q10,rough_seed_29,rough_seed_18,stability,lm000_ls100_le000,lm080_ls020_le000,0,0.06162430879043471,0.2761420736722374,0.2145177648818027
v1,q10,rough_seed_29,rough_seed_18,energy,lm000_ls100_le000,lm080_ls000_le020,0,0.15218475214610336,0.4316287036429748,0.2794439514968714
v1,q10,rough_seed_18,rough_seed_29,wm100_ws000_we000,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.645192882821298,0.645192882821298
v1,q10,rough_seed_18,rough_seed_29,wm080_ws020_we000,lm100_ls000_le000,lm000_ls100_le000,0,0.020757964208738197,0.5198954405962511,0.49913747638751294
v1,q10,rough_seed_18,rough_seed_29,wm080_ws000_we020,lm060_ls040_le000,lm000_ls100_le000,0,0.0,0.40487984776475355,0.40487984776475355
v1,q10,rough_seed_18,rough_seed_29,wm060_ws040_we000,lm060_ls040_le000,lm000_ls100_le000,0,0.041515928417476394,0.5439288507789377,0.5024129223614613
v1,q10,rough_seed_18,rough_seed_29,wm060_ws020_we020,lm060_ls040_le000,lm000_ls100_le000,0,0.020757964208738197,0.4066011890039484,0.3858432247952102
v1,q10,rough_seed_18,rough_seed_29,wm060_ws000_we040,lm060_ls040_le000,lm000_ls100_le000,0,0.0,0.8049738925914198,0.8049738925914198
v1,q10,rough_seed_18,rough_seed_29,wm040_ws060_we000,lm040_ls060_le000,lm000_ls100_le000,0,0.06227389262621459,0.3128537123744272,0.25057981974821264
v1,q10,rough_seed_18,rough_seed_29,wm040_ws040_we020,lm040_ls060_le000,lm000_ls100_le000,0,0.041515928417476394,0.2904908905944024,0.24897496217692602
v1,q10,rough_seed_18,rough_seed_29,wm040_ws020_we040,lm060_ls040_le000,lm000_ls100_le000,0,0.020757964208738197,0.8066952338306146,0.7859372696218764
v1,q10,rough_seed_18,rough_seed_29,wm040_ws000_we060,lm080_ls020_le000,lm000_ls100_le000,0,0.0,1.4156942193365458,1.4156942193365458
v1,q10,rough_seed_18,rough_seed_29,wm020_ws080_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.08303185683495279,0.48970858700865066,0.4066767301736979
v1,q10,rough_seed_18,rough_seed_29,wm020_ws060_we020,lm080_ls020_le000,lm000_ls100_le000,0,0.06227389262621459,0.4760377642073972,0.4137638715811826
v1,q10,rough_seed_18,rough_seed_29,wm020_ws040_we040,lm080_ls020_le000,lm000_ls100_le000,0,0.041515928417476394,0.945698094543364,0.9041821661258875
v1,q10,rough_seed_18,rough_seed_29,wm020_ws020_we060,lm080_ls020_le000,lm000_ls100_le000,0,0.020757964208738197,1.4153584248793305,1.3946004606705924
v1,q10,rough_seed_18,rough_seed_29,wm020_ws000_we080,lm080_ls000_le020,lm000_ls100_le000,0,0.0,1.2249134600155769,1.2249134600155769
v1,q10,rough_seed_18,rough_seed_29,wm000_ws100_we000,lm080_ls020_le000,lm040_ls040_le020,0,0.0,0.6102055808357404,0.6102055808357404
v1,q10,rough_seed_18,rough_seed_29,wm000_ws080_we020,lm080_ls020_le000,lm000_ls100_le000,0,0.08303185683495279,0.4928265305915509,0.4097946737565981
v1,q10,rough_seed_18,rough_seed_29,wm000_ws060_we040,lm080_ls020_le000,lm000_ls100_le000,0,0.06227389262621459,0.9453623000861487,0.8830884074599341
v1,q10,rough_seed_18,rough_seed_29,wm000_ws040_we060,lm080_ls020_le000,lm000_ls100_le000,0,0.041515928417476394,1.4150226304221154,1.373506702004639
v1,q10,rough_seed_18,rough_seed_29,wm000_ws020_we080,lm040_ls040_le020,lm000_ls100_le000,0,0.020757964208738197,0.808,0.7872420357912618
v1,q10,rough_seed_18,rough_seed_29,wm000_ws000_we100,lm080_ls000_le020,lm000_ls100_le000,0,0.0,1.5265755479918859,1.5265755479918859
v1,q10,rough_seed_18,rough_seed_29,balanced,lm060_ls040_le000,lm000_ls100_le000,0,0.034596607014563664,0.6744781130478557,0.639881506033292
v1,q10,rough_seed_18,rough_seed_29,motion,lm060_ls040_le000,lm000_ls100_le000,0,0.015568473156553648,0.3433432471033857,0.3277747739468321
v1,q10,rough_seed_18,rough_seed_29,stability,lm080_ls020_le000,lm000_ls100_le000,0,0.07265287473058368,0.43179854778228083,0.35914567305169715
v1,q10,rough_seed_18,rough_seed_29,energy,lm080_ls000_le020,lm000_ls100_le000,0,0.015568473156553648,1.0728783181993389,1.0573098450427851
v1,q10,rough_seed_10,rough_seed_13,wm100_ws000_we000,lm100_ls000_le000,lm060_ls040_le000,0,0.0,0.010046092519815277,0.010046092519815277
v1,q10,rough_seed_10,rough_seed_13,wm080_ws020_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.08934336145439944,0.08934336145439944,0.0
v1,q10,rough_seed_10,rough_seed_13,wm080_ws000_we020,lm080_ls020_le000,lm100_ls000_le000,0,0.027364594489203167,0.04630420744490725,0.018939612955704083
v1,q10,rough_seed_10,rough_seed_13,wm060_ws040_we000,lm040_ls060_le000,lm080_ls000_le020,0,0.14676191603588556,0.4072064206575386,0.26044450462165303
v1,q10,rough_seed_10,rough_seed_13,wm060_ws020_we020,lm080_ls020_le000,lm080_ls020_le000,1,0.0892287470795358,0.0892287470795358,0.0
v1,q10,rough_seed_10,rough_seed_13,wm060_ws000_we040,lm020_ls060_le020,lm080_ls020_le000,0,0.034728155583680434,0.3206758484701108,0.2859476928864304
v1,q10,rough_seed_10,rough_seed_13,wm040_ws060_we000,lm040_ls060_le000,lm020_ls040_le040,0,0.16231085368994616,0.6107545898611525,0.44844373617120636
v1,q10,rough_seed_10,rough_seed_13,wm040_ws040_we020,lm040_ls060_le000,lm060_ls020_le020,0,0.12180717067211369,0.40867023721189827,0.28686306653978455
v1,q10,rough_seed_10,rough_seed_13,wm040_ws020_we040,lm040_ls020_le040,lm080_ls020_le000,0,0.08911413270467218,0.23756562555475022,0.14845149285007803
v1,q10,rough_seed_10,rough_seed_13,wm040_ws000_we060,lm060_ls000_le040,lm080_ls020_le000,0,0.023152103722453625,0.4083612419044743,0.3852091381820207
v1,q10,rough_seed_10,rough_seed_13,wm020_ws080_we000,lm040_ls060_le000,lm040_ls000_le060,0,0.1536555874161028,0.8143027590647665,0.6606471716486637
v1,q10,rough_seed_10,rough_seed_13,wm020_ws060_we020,lm040_ls060_le000,lm040_ls000_le060,0,0.11657912054015335,0.6122184064155122,0.4956392858753588
v1,q10,rough_seed_10,rough_seed_13,wm020_ws040_we040,lm020_ls000_le080,lm060_ls020_le020,0,0.12152862557147921,0.5547830782455876,0.4332544526741084
v1,q10,rough_seed_10,rough_seed_13,wm020_ws020_we060,lm040_ls000_le060,lm060_ls020_le020,0,0.08034740809800486,0.33609242512933946,0.25574501703133456
v1,q10,rough_seed_10,rough_seed_13,wm020_ws000_we080,lm040_ls000_le060,lm080_ls020_le000,0,0.011576051861226812,0.447309147197663,0.4357330953364362
v1,q10,rough_seed_10,rough_seed_13,wm000_ws100_we000,lm040_ls060_le000,lm000_ls000_le100,0,0.0,1.0178509282683803,1.0178509282683803
v1,q10,rough_seed_10,rough_seed_13,wm000_ws080_we020,lm020_ls000_le080,lm040_ls000_le060,0,0.15383036034486472,0.27781853232811565,0.12398817198325093
v1,q10,rough_seed_10,rough_seed_13,wm000_ws060_we040,lm020_ls000_le080,lm020_ls040_le040,0,0.16205962348791028,0.5536210011814907,0.39156137769358046
v1,q10,rough_seed_10,rough_seed_13,wm000_ws040_we060,lm020_ls000_le080,lm060_ls020_le020,0,0.12125008047084473,0.8294234700348656,0.7081733895640209
v1,q10,rough_seed_10,rough_seed_13,wm000_ws020_we080,lm020_ls000_le080,lm080_ls020_le000,0,0.08888490395494492,1.1052259388882408,1.016341034933296
v1,q10,rough_seed_10,rough_seed_13,wm000_ws000_we100,lm040_ls000_le060,lm080_ls020_le000,0,0.0,0.5579737769477644,0.5579737769477644
v1,q10,rough_seed_10,rough_seed_13,balanced,lm080_ls020_le000,lm060_ls020_le020,0,0.10172382780129385,0.14833253054968087,0.04660870274838702
v1,q10,rough_seed_10,rough_seed_13,motion,lm080_ls020_le000,lm080_ls020_le000,1,0.06706482827823138,0.06706482827823138,0.0
v1,q10,rough_seed_10,rough_seed_13,stability,lm040_ls060_le000,lm040_ls000_le060,0,0.13516104721031855,0.7136265368787292,0.5784654896684107
v1,q10,rough_seed_10,rough_seed_13,energy,lm040_ls000_le060,lm080_ls020_le000,0,0.0667496387473564,0.3915627630839457,0.3248131243365893
v1,q10,rough_seed_8,rough_seed_0,wm100_ws000_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.0,0.0,0.0
v1,q10,rough_seed_8,rough_seed_0,wm080_ws020_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.2039111502677661,0.2039111502677661
v1,q10,rough_seed_8,rough_seed_0,wm080_ws000_we020,lm060_ls040_le000,lm100_ls000_le000,0,0.19353713450553464,0.5216056991290668,0.3280685646235322
v1,q10,rough_seed_8,rough_seed_0,wm060_ws040_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.4054333627008246,0.4054333627008246
v1,q10,rough_seed_8,rough_seed_0,wm060_ws020_we020,lm100_ls000_le000,lm080_ls020_le000,0,0.202,0.2039443201619839,0.001944320161983898
v1,q10,rough_seed_8,rough_seed_0,wm060_ws000_we040,lm060_ls040_le000,lm100_ls000_le000,0,0.14579154770560013,0.4615254784630977,0.31573393075749756
v1,q10,rough_seed_8,rough_seed_0,wm040_ws060_we000,lm060_ls000_le040,lm080_ls020_le000,0,0.0,1.3747282520869373,1.3747282520869373
v1,q10,rough_seed_8,rough_seed_0,wm040_ws040_we020,lm100_ls000_le000,lm080_ls020_le000,0,0.202,0.4054665325950424,0.20346653259504238
v1,q10,rough_seed_8,rough_seed_0,wm040_ws020_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.2039774900562017,0.2039774900562017,0.0
v1,q10,rough_seed_8,rough_seed_0,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,1,0.155775685865156,0.155775685865156,0.0
v1,q10,rough_seed_8,rough_seed_0,wm020_ws080_we000,lm060_ls000_le040,lm080_ls020_le000,0,0.0,0.6900630924942879,0.6900630924942879
v1,q10,rough_seed_8,rough_seed_0,wm020_ws060_we020,lm000_ls060_le040,lm080_ls020_le000,0,0.202,0.8510454745598804,0.6490454745598804
v1,q10,rough_seed_8,rough_seed_0,wm020_ws040_we040,lm000_ls040_le060,lm040_ls060_le000,0,0.2822873187860389,1.9089289999252463,1.6266416811392075
v1,q10,rough_seed_8,rough_seed_0,wm020_ws020_we060,lm100_ls000_le000,lm040_ls060_le000,0,0.2033875609840893,0.20401065995041948,0.0006230989663301711
v1,q10,rough_seed_8,rough_seed_0,wm020_ws000_we080,lm100_ls000_le000,lm040_ls060_le000,0,0.202,0.20690460187530552,0.004904601875305503
v1,q10,rough_seed_8,rough_seed_0,wm000_ws100_we000,lm000_ls040_le060,lm080_ls020_le000,0,0.0,0.828670407235132,0.828670407235132
v1,q10,rough_seed_8,rough_seed_0,wm000_ws080_we020,lm000_ls040_le060,lm080_ls020_le000,0,0.202,0.9540787886002021,0.752078788600202
v1,q10,rough_seed_8,rough_seed_0,wm000_ws060_we040,lm000_ls040_le060,lm080_ls020_le000,0,0.404,1.8999529197030267,1.4959529197030266
v1,q10,rough_seed_8,rough_seed_0,wm000_ws040_we060,lm100_ls000_le000,lm040_ls060_le000,0,0.2802873187860389,0.40553287238347796,0.12524555359743905
v1,q10,rough_seed_8,rough_seed_0,wm000_ws020_we080,lm100_ls000_le000,lm040_ls060_le000,0,0.14014365939301945,0.208426814308364,0.06828315491534453
v1,q10,rough_seed_8,rough_seed_0,wm000_ws000_we100,lm100_ls000_le000,lm040_ls060_le000,0,0.0,0.2580335178854549,0.2580335178854549
v1,q10,rough_seed_8,rough_seed_0,balanced,lm100_ls000_le000,lm080_ls020_le000,0,0.33666666666666667,0.3383145750468347,0.0016479083801680394
v1,q10,rough_seed_8,rough_seed_0,motion,lm100_ls000_le000,lm080_ls020_le000,0,0.1515,0.1707811230096979,0.019281123009697893
v1,q10,rough_seed_8,rough_seed_0,stability,lm000_ls060_le040,lm080_ls020_le000,0,0.1515,0.6399262850148221,0.4884262850148221
v1,q10,rough_seed_8,rough_seed_0,energy,lm100_ls000_le000,lm040_ls060_le000,0,0.15254067073806696,0.18248180319502458,0.02994113245695762
v1,q10,rough_seed_22,rough_seed_20,wm100_ws000_we000,lm100_ls000_le000,lm100_ls000_le000,1,0.0,0.0,0.0
v1,q10,rough_seed_22,rough_seed_20,wm080_ws020_we000,lm080_ls000_le020,lm080_ls020_le000,0,0.20006500496469343,0.2470702201791855,0.04700521521449208
v1,q10,rough_seed_22,rough_seed_20,wm080_ws000_we020,lm060_ls020_le020,lm080_ls020_le000,0,0.20101420328297948,0.26979701925848315,0.06878281597550367
v1,q10,rough_seed_22,rough_seed_20,wm060_ws040_we000,lm000_ls060_le040,lm080_ls000_le020,0,0.2735163768252158,0.6932267691062576,0.4197103922810418
v1,q10,rough_seed_22,rough_seed_20,wm060_ws020_we020,lm080_ls000_le020,lm080_ls000_le020,1,0.1937066002379729,0.1937066002379729,0.0
v1,q10,rough_seed_22,rough_seed_20,wm060_ws000_we040,lm060_ls020_le020,lm040_ls040_le020,0,0.31479697927604194,0.4065204043551879,0.09172342507914594
v1,q10,rough_seed_22,rough_seed_20,wm040_ws060_we000,lm060_ls000_le040,lm040_ls040_le020,0,0.28199113945944504,0.5089785403597464,0.2269874009003014
v1,q10,rough_seed_22,rough_seed_20,wm040_ws040_we020,lm040_ls020_le040,lm040_ls040_le020,0,0.21132834276331575,0.404,0.19267165723668428
v1,q10,rough_seed_22,rough_seed_20,wm040_ws020_we040,lm060_ls020_le020,lm040_ls040_le020,0,0.2357043500852413,0.40724863904297587,0.17154428895773458
v1,q10,rough_seed_22,rough_seed_20,wm040_ws000_we060,lm060_ls020_le020,lm040_ls040_le020,0,0.3511394110587184,0.6081234630524234,0.256984051993705
v1,q10,rough_seed_22,rough_seed_20,wm020_ws080_we000,lm020_ls020_le060,lm040_ls020_le040,0,0.202,0.3236708468231667,0.1216708468231667
v1,q10,rough_seed_22,rough_seed_20,wm020_ws060_we020,lm000_ls040_le060,lm040_ls020_le040,0,0.202,0.3343276396584846,0.1323276396584846
v1,q10,rough_seed_22,rough_seed_20,wm020_ws040_we040,lm000_ls060_le040,lm040_ls020_le040,0,0.202,0.2329979987527633,0.030997998752763295
v1,q10,rough_seed_22,rough_seed_20,wm020_ws020_we060,lm060_ls020_le020,lm040_ls020_le040,0,0.202,0.6088516977402114,0.4068516977402114
v1,q10,rough_seed_22,rough_seed_20,wm020_ws000_we080,lm060_ls020_le020,lm040_ls020_le040,0,0.202,0.809726521749659,0.607726521749659
v1,q10,rough_seed_22,rough_seed_20,wm000_ws100_we000,lm000_ls000_le100,lm040_ls020_le040,0,0.0,0.29575601260210443,0.29575601260210443
v1,q10,rough_seed_22,rough_seed_20,wm000_ws080_we020,lm000_ls040_le060,lm040_ls020_le040,0,0.0,0.23157034899308748,0.23157034899308748
v1,q10,rough_seed_22,rough_seed_20,wm000_ws060_we040,lm000_ls040_le060,lm040_ls020_le040,0,0.0,0.46085473905892016,0.46085473905892016
v1,q10,rough_seed_22,rough_seed_20,wm000_ws040_we060,lm080_ls000_le020,lm040_ls020_le040,0,0.0,0.5743007158726567,0.5743007158726567
v1,q10,rough_seed_22,rough_seed_20,wm000_ws020_we080,lm060_ls020_le020,lm040_ls020_le040,0,0.0,0.810454756437447,0.810454756437447
v1,q10,rough_seed_22,rough_seed_20,wm000_ws000_we100,lm060_ls020_le020,lm040_ls020_le040,0,0.0,1.0113295804468945,1.0113295804468945
v1,q10,rough_seed_22,rough_seed_20,balanced,lm000_ls060_le040,lm040_ls040_le020,0,0.1971901720469265,0.3866176269576322,0.1894274549107057
v1,q10,rough_seed_22,rough_seed_20,motion,lm080_ls000_le020,lm080_ls020_le000,0,0.15225662001664353,0.21743319458260005,0.06517657456595652
v1,q10,rough_seed_22,rough_seed_20,stability,lm000_ls040_le060,lm040_ls020_le040,0,0.1515,0.25131721947567714,0.09981721947567715
v1,q10,rough_seed_22,rough_seed_20,energy,lm060_ls020_le020,lm040_ls020_le040,0,0.1515,0.7094711684168822,0.5579711684168822
v1,q10,rough_seed_20,rough_seed_0,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.002892784357040733,0.002892784357040733
v1,q10,rough_seed_20,rough_seed_0,wm080_ws020_we000,lm100_ls000_le000,lm080_ls000_le020,0,0.13983830255512691,0.1964288625420484,0.056590559986921474
v1,q10,rough_seed_20,rough_seed_0,wm080_ws000_we020,lm060_ls040_le000,lm060_ls020_le020,0,0.11704548225463766,0.24595398083640357,0.1289084985817659
v1,q10,rough_seed_20,rough_seed_0,wm060_ws040_we000,lm100_ls000_le000,lm000_ls060_le040,0,0.24433196216768818,0.3928577250840968,0.1485257629164086
v1,q10,rough_seed_20,rough_seed_0,wm060_ws020_we020,lm100_ls000_le000,lm080_ls000_le020,0,0.1403382198920136,0.20394484022318862,0.06360662033117503
v1,q10,rough_seed_20,rough_seed_0,wm060_ws000_we040,lm060_ls040_le000,lm060_ls020_le020,0,0.08778411169097824,0.49159654048185714,0.40381242879087886
v1,q10,rough_seed_20,rough_seed_0,wm040_ws060_we000,lm060_ls000_le040,lm060_ls000_le040,1,0.17869299841877725,0.17869299841877725,0.0
v1,q10,rough_seed_20,rough_seed_0,wm040_ws040_we020,lm100_ls000_le000,lm040_ls020_le040,0,0.17907722385018984,0.3948577250840968,0.21578050123390694
v1,q10,rough_seed_20,rough_seed_0,wm040_ws020_we040,lm100_ls000_le000,lm060_ls020_le020,0,0.14740178057620767,0.4059448402231886,0.25854305964698093
v1,q10,rough_seed_20,rough_seed_0,wm040_ws000_we060,lm100_ls000_le000,lm060_ls020_le020,0,0.05852274112731883,0.606,0.5474772588726812
v1,q10,rough_seed_20,rough_seed_0,wm020_ws080_we000,lm060_ls000_le040,lm020_ls020_le060,0,0.11310902285421955,0.22472239549490103,0.11161337264068148
v1,q10,rough_seed_20,rough_seed_0,wm020_ws060_we020,lm000_ls060_le040,lm000_ls040_le060,0,0.13288250138278854,0.3277093344606898,0.19482683307790125
v1,q10,rough_seed_20,rough_seed_0,wm020_ws040_we040,lm000_ls040_le060,lm000_ls060_le040,0,0.23106394800204005,0.26415196604097385,0.0330880180389338
v1,q10,rough_seed_20,rough_seed_0,wm020_ws020_we060,lm100_ls000_le000,lm060_ls020_le020,0,0.14711206403597343,0.6079448402231886,0.4608327761872152
v1,q10,rough_seed_20,rough_seed_0,wm020_ws000_we080,lm100_ls000_le000,lm060_ls020_le020,0,0.029261370563659416,0.808,0.7787386294363406
v1,q10,rough_seed_20,rough_seed_0,wm000_ws100_we000,lm000_ls040_le060,lm000_ls000_le100,0,0.0,0.060253460087195745,0.060253460087195745
v1,q10,rough_seed_20,rough_seed_0,wm000_ws080_we020,lm000_ls040_le060,lm000_ls040_le060,1,0.13186603356993973,0.13186603356993973,0.0
v1,q10,rough_seed_20,rough_seed_0,wm000_ws060_we040,lm000_ls040_le060,lm000_ls040_le060,1,0.26313549822812504,0.26313549822812504,0.0
v1,q10,rough_seed_20,rough_seed_0,wm000_ws040_we060,lm100_ls000_le000,lm080_ls000_le020,0,0.27968677928139446,0.6098896804463771,0.3302029011649827
v1,q10,rough_seed_20,rough_seed_0,wm000_ws020_we080,lm100_ls000_le000,lm060_ls020_le020,0,0.1468223474957392,0.8099448402231887,0.6631224927274495
v1,q10,rough_seed_20,rough_seed_0,wm000_ws000_we100,lm100_ls000_le000,lm060_ls020_le020,0,0.0,1.01,1.01
v1,q10,rough_seed_20,rough_seed_0,balanced,lm100_ls000_le000,lm000_ls060_le040,0,0.19321935599181445,0.3399080670386476,0.14668871104683318
v1,q10,rough_seed_20,rough_seed_0,motion,lm100_ls000_le000,lm080_ls000_le020,0,0.10694108219214375,0.15295863016739145,0.046017547975247694
v1,q10,rough_seed_20,rough_seed_0,stability,lm000_ls060_le040,lm000_ls040_le060,0,0.09981101826503001,0.3815239910773733,0.28171297281234325
v1,q10,rough_seed_20,rough_seed_0,energy,lm100_ls000_le000,lm060_ls020_le020,0,0.11033404802698005,0.7084586301673914,0.5981245821404113
v1,q10,rough_seed_28,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.0,0.23824568704173466,0.23824568704173466
v1,q10,rough_seed_28,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm060_ls040_le000,0,0.029825768049298387,0.1905965496333877,0.1607707815840893
v1,q10,rough_seed_28,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.1297071870083916,0.1907785221705962,0.061071335162204615
v1,q10,rough_seed_28,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0,0.05947862894722585,0.1429474122250408,0.08346878327781493
v1,q10,rough_seed_28,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm040_ls060_le000,0,0.12184647023490529,0.1431293847622493,0.021282914527344002
v1,q10,rough_seed_28,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm000_ls100_le000,1,0.14331135729945776,0.14331135729945776,0.0
v1,q10,rough_seed_28,rough_seed_18,wm040_ws060_we000,lm000_ls100_le000,lm060_ls040_le000,0,0.0891314898451533,0.09529827481669385,0.006166784971540551
v1,q10,rough_seed_28,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm000_ls100_le000,1,0.09548024735390236,0.09548024735390236,0.0
v1,q10,rough_seed_28,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm000_ls100_le000,1,0.09566221989111084,0.09566221989111084,0.0
v1,q10,rough_seed_28,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm000_ls100_le000,1,0.09584419242831933,0.09584419242831933,0.0
v1,q10,rough_seed_28,rough_seed_18,wm020_ws080_we000,lm000_ls100_le000,lm000_ls100_le000,1,0.04764913740834693,0.04764913740834693,0.0
v1,q10,rough_seed_28,rough_seed_18,wm020_ws060_we020,lm000_ls100_le000,lm000_ls100_le000,1,0.04783110994555542,0.04783110994555542,0.0
v1,q10,rough_seed_28,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm000_ls100_le000,1,0.04801308248276392,0.04801308248276392,0.0
v1,q10,rough_seed_28,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm000_ls100_le000,1,0.05560945241187999,0.05560945241187999,0.0
v1,q10,rough_seed_28,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm000_ls100_le000,1,0.07398867866993786,0.07398867866993786,0.0
