source_path,world_name,action_name,preference_score_seed,reached,min_rel_dist,final_rel_dist,odom_x_delta_abs,reach_reward,hold_reward,future_risk_proxy,future_bad_locomotion,future_good_locomotion
artifacts/phase_b_training_campaign_v1/stairs_single/trot_mid/ep002/ppo_policy_episode_result_v0.json,stairs_single,trot_mid,9.182829172062021,True,0.01743158153326574,0.15186367922241503,0.6503119693940449,6.839696513866613,1.2848549112810963,0.0,False,True
artifacts/phase_b_training_campaign_v1/stairs_single/trot_mid/ep003/ppo_policy_episode_result_v0.json,stairs_single,trot_mid,2.544385458812016,False,0.1834694681982819,0.21428211444158876,0.2831172012869469,2.2598602033299793,1.2798771704733491,0.4,True,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_mid/ep004/ppo_policy_episode_result_v0.json,stairs_single,trot_mid,8.646282246919803,True,0.0692023476694384,0.2092139116471781,0.413646725053176,6.348461667495241,1.224748814179056,0.0,False,True
artifacts/phase_b_training_campaign_v1/stairs_single/trot_soft_mid_clear/ep000/ppo_policy_episode_result_v0.json,stairs_single,trot_soft_mid_clear,1.1515700838588137,False,0.31605108718609565,0.35366140808213253,0.1490720973639594,0.9978408488112864,1.070524529548614,0.55,True,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_soft_mid_clear/ep001/ppo_policy_episode_result_v0.json,stairs_single,trot_soft_mid_clear,1.0485203235306395,False,0.3033057677716751,0.6352686827387914,0.05904838829460096,1.1181824040457213,0.5499384403751166,0.55,True,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_soft_mid_clear/ep002/ppo_policy_episode_result_v0.json,stairs_single,trot_soft_mid_clear,1.3664789157634472,False,0.29791423543501044,0.3331600096871248,0.05744571439118913,1.1777603400149343,1.1549571234301559,0.55,True,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_soft_mid_clear/ep003/ppo_policy_episode_result_v0.json,stairs_single,trot_soft_mid_clear,0.8529873349866681,False,0.34164643902908787,0.41606014100904476,0.12012927864034495,0.75506945639768,0.957815078661738,0.55,True,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_soft_mid_clear/ep004/ppo_policy_episode_result_v0.json,stairs_single,trot_soft_mid_clear,8.384610968148323,True,0.09085199074617119,0.2759853178461956,0.3666402948719288,6.141907530234921,1.1147092168716444,0.0,False,True
artifacts/phase_b_training_campaign_v1/stairs_single/trot_solid_fast/ep000/ppo_policy_episode_result_v0.json,stairs_single,trot_solid_fast,8.841400062725448,True,0.0012676050784034482,0.7840378979365096,0.20475197978975856,6.983861974209544,0.17954821423210157,0.0,False,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_solid_fast/ep001/ppo_policy_episode_result_v0.json,stairs_single,trot_solid_fast,7.667831582319563,True,0.12921254253287362,0.7111196431670188,0.1520073550443961,5.772387517901406,0.3517570361437643,0.0,False,False
