context_index,context_id,group,terrain,seed,beta_name,beta_motion,beta_stability,beta_energy,feasible,strict_feasible,pareto_nondominated,good_candidate,cost_motion,cost_stability,cost_energy,motion_rank,stability_rank,energy_rank,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps
25,low_friction_train:low_friction:27207,low_friction_train,low_friction,27207,motion,0.7,0.15,0.15,True,True,True,True,0.20021575934542515,0.009494949549885218,0.5888004202317524,1,1,4,174.94437998762388,6.956000000000004,0.005563711772617269,0.025510264457078224,0.22305517932947944
25,low_friction_train:low_friction:27207,low_friction_train,low_friction,27207,stability,0.15,0.7,0.15,True,True,False,False,0.20897837641941314,0.0101643077234699,0.5766682057424554,4,4,2,176.37905809642174,7.154000000000001,0.005347884007810698,0.026394140880314297,0.21468298903533392
25,low_friction_train:low_friction:27207,low_friction_train,low_friction,27207,energy,0.15,0.15,0.7,True,True,True,True,0.20846806088963618,0.010029329811412175,0.571743850788728,3,3,1,174.87290069113763,7.176000000000001,0.005134521475704446,0.026218303305393008,0.21587513517056195
26,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20459748562977567,0.010545838397207168,0.5790807369332468,2,4,3,172.05646770036049,6.9700000000000015,0.0055755198304046774,0.026884946748973508,0.21888870443491376
26,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,motion,0.7,0.15,0.15,True,True,True,True,0.200439142512772,0.00935832749923776,0.5880694231664289,1,1,4,174.72718614065707,6.944,0.005366230643772811,0.02532606662858232,0.22306392306790632
26,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stability,0.15,0.7,0.15,True,True,True,True,0.2097503974129181,0.01014182526379081,0.574725089501257,4,3,1,175.78473885186898,7.154000000000001,0.005173652643137505,0.026364934119672768,0.21468420686466352
26,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,energy,0.15,0.15,0.7,True,True,True,True,0.20796054061875022,0.009966568747583041,0.5781265639404678,3,2,2,176.82510981692784,7.144000000000003,0.0051604144478086585,0.026136140718166,0.2159074729681015
27,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20441020530422319,0.010461651705452248,0.5813084525564449,2,4,3,172.7183665630273,6.958,0.0055533496199456,0.02677742172609985,0.21890649199485782
27,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,motion,0.7,0.15,0.15,True,True,True,True,0.20076352289559485,0.009443648409142143,0.5891902016457071,1,1,4,175.06019184076106,6.9540000000000015,0.005404285175426778,0.025441255068751063,0.2230567937826409
27,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stability,0.15,0.7,0.15,True,True,True,True,0.20969307975392004,0.010001126373158928,0.5733365782588142,4,3,1,175.36005043891402,7.162000000000001,0.005241161332420823,0.026181413146107835,0.21467439281088962
27,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,energy,0.15,0.15,0.7,True,True,True,True,0.20788507351775284,0.009933722187533162,0.576713181508388,3,2,2,176.39281433120865,7.142000000000001,0.005124116390542368,0.026093037047162357,0.21590727305838042
28,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20484188494377598,0.010188333684441745,0.5791411538918434,2,4,2,172.07441878700925,6.934000000000001,0.005264819491981738,0.02642531683636983,0.21892150298637506
28,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,motion,0.7,0.15,0.15,True,True,True,True,0.2002538659888096,0.009522785690878176,0.5906190361053061,1,1,4,175.48472713328192,6.9559999999999995,0.005552696117592917,0.025547630781014262,0.22305369815405673
28,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stability,0.15,0.7,0.15,True,True,True,True,0.20964746495584716,0.01010263829985664,0.5744979308250399,4,2,1,175.7152603667529,7.152,0.005167805735819279,0.026313949147250534,0.21468857037169592
28,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,energy,0.15,0.15,0.7,True,True,True,True,0.2080404710802221,0.010156057553444628,0.5797235849819431,3,3,3,177.31357279139152,7.172000000000001,0.005132508528204081,0.026383426868532185,0.21588434298123635
29,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20446134470129587,0.009747862919850395,0.5806980947784637,2,1,3,172.53701706093705,6.940000000000001,0.00521537353530422,0.025847784904989467,0.21891134021913305
29,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,motion,0.7,0.15,0.15,True,True,True,True,0.20106396049075906,0.010029514488712836,0.5835430106071957,1,4,4,173.38229844775844,6.948000000000001,0.005325109196044024,0.0262185447485742,0.22306117183145358
29,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stability,0.15,0.7,0.15,True,True,True,True,0.2097241747402391,0.009985390075706237,0.5676312579789478,4,3,1,173.6150278989499,7.146,0.005062639340316268,0.026160807478133773,0.21467469543218612
29,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,energy,0.15,0.15,0.7,True,True,True,True,0.20843874432766274,0.00986859225682999,0.5777573721396094,3,2,2,176.71218924762323,7.152,0.005153691425856071,0.026007357989992503,0.2159020224639348
30,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20468905934065096,0.009687922803953444,0.5839893787703005,2,1,4,173.5149233557194,6.959999999999998,0.005544096909483946,0.02576819276525894,0.21889978024889442
30,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,motion,0.7,0.15,0.15,True,True,True,True,0.20121248563575864,0.010067859840391795,0.5833688475242818,1,3,3,173.33055111282087,6.95,0.005331653402706512,0.0262686171308274,0.22306151166558266
30,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stability,0.15,0.7,0.15,True,True,False,False,0.2092551510788613,0.010211312805481697,0.578204229058469,4,4,2,176.84886437843065,7.160000000000001,0.00534717311012248,0.026455100678356585,0.2146782544681004
30,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,energy,0.15,0.15,0.7,True,True,True,True,0.2081028493063949,0.010055225323120521,0.5774910151033344,3,2,1,176.6307215982753,7.162000000000003,0.00539248771094741,0.026252129049586924,0.21589921861886982
31,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2044655909416028,0.009693519702828755,0.5769465532737704,2,2,3,171.42235905461624,6.936000000000001,0.005189569791335661,0.02577563508454822,0.21891677427817793
31,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,motion,0.7,0.15,0.15,True,True,True,True,0.20074042915448786,0.009486420992798707,0.5887834579677279,1,1,4,174.93934015976205,6.950000000000002,0.005430659483499996,0.025498804690140094,0.2230552014182596
31,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stability,0.15,0.7,0.15,True,True,True,True,0.20974055513887513,0.009941466431421797,0.5729554537270349,4,3,1,175.2434801385866,7.151999999999998,0.005369223373133415,0.02610320605616573,0.21468436083623343
31,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,energy,0.15,0.15,0.7,True,True,True,True,0.20823091189659948,0.009947716101209767,0.5748251671579746,3,4,2,175.81534848606177,7.144000000000001,0.0049642651388175545,0.026111409540377543,0.21589700683951377
32,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2046194575135153,0.009831708486016989,0.5796539478931109,2,2,3,172.22678013990677,6.948000000000001,0.00536971812010726,0.025958711027606267,0.2189125846414005
32,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,motion,0.7,0.15,0.15,True,True,True,True,0.20005705866474588,0.009500868751194744,0.5898298399594554,1,1,4,175.25024117559508,6.954,0.00556746438682162,0.025518214529364557,0.22305496418300796
32,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stability,0.15,0.7,0.15,True,True,True,True,0.20954645351177206,0.010134217623053639,0.5639327932794751,4,4,1,172.4838198427402,7.124000000000004,0.0052698870622773265,0.026355043668727325,0.21470359374369896
32,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,energy,0.15,0.15,0.7,True,True,True,True,0.20823144763109552,0.010007969835009511,0.5762924187364625,3,3,2,176.26412032544377,7.160000000000002,0.0051593150669370065,0.026190369190356177,0.2158913091037955
33,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2049203389171663,0.009616030793532584,0.580985353249129,2,2,3,172.62236729731595,6.956,0.005303442837968076,0.02567240488083844,0.218901366871946
33,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,motion,0.7,0.15,0.15,True,True,True,True,0.2005766987503753,0.009447410785635699,0.5893370276013766,1,1,4,175.1038167684922,6.950000000000001,0.00540089478548882,0.02544632256219884,0.22305836633724327
33,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stability,0.15,0.7,0.15,True,True,True,True,0.20960730091712854,0.01005749909239427,0.5736019415550899,4,4,1,175.4412141441164,7.134000000000001,0.005009149484824342,0.02625509703168651,0.21468808674386566
33,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,energy,0.15,0.15,0.7,True,True,True,True,0.20816253871366877,0.010013427387993724,0.5776329671808651,3,3,2,176.67413889349,7.156000000000002,0.005152406271308535,0.026197509352404277,0.21589159412043438
34,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.205565331759873,0.009799896652995055,0.5783154597530307,2,1,3,171.82908854570752,6.9879999999999995,0.005240336129460071,0.02591668046294864,0.21888983144479637
34,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,motion,0.7,0.15,0.15,True,True,True,True,0.2010361681512723,0.009973333613470133,0.5853108243474187,1,2,4,173.90755126363644,6.947999999999998,0.00531022017421587,0.026145009193075202,0.22306429235374226
34,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stability,0.15,0.7,0.15,True,True,True,True,0.209705545032292,0.01009174444088387,0.5744641471307732,4,4,1,175.70492732582147,7.153999999999999,0.005159251221569694,0.026299758030385915,0.21468395007508143
34,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,energy,0.15,0.15,0.7,True,True,True,True,0.20855412258786274,0.010028013122010352,0.5774709486973251,3,3,2,176.62458411097143,7.167999999999999,0.005131277470265123,0.02621658219232991,0.21588965394667217
35,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20446229672421226,0.009721646411728683,0.5793847512903714,2,2,3,172.14679644569927,6.942,0.005210926783824999,0.025813003122115676,0.2189133094075848
35,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,motion,0.7,0.15,0.15,True,True,True,True,0.2003197233281753,0.009315531641802549,0.5838351191857889,1,1,4,173.46908974819763,6.934000000000001,0.005393482889682599,0.025268092005127637,0.22307055715252375
35,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stability,0.15,0.7,0.15,True,True,True,True,0.20979911863875625,0.010001221818782081,0.5717301264879845,4,4,1,174.86870299267932,7.163999999999999,0.005242104668543345,0.026181538173008185,0.21467574715614318
35,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,energy,0.15,0.15,0.7,True,True,True,True,0.20820929495731683,0.00997510311228036,0.5771429053391489,3,3,2,176.5242491558729,7.160000000000003,0.005130939875559069,0.026147328603752087,0.2158900671345847
36,rough_train:rough_perlin:0,rough_train,rough_perlin,0,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21484144719706133,0.13358384499419315,0.6854387068821252,2,3,3,215.63740331377784,7.362000000000001,0.011692512955361101,0.0956720500588919,0.21090515174178617
36,rough_train:rough_perlin:0,rough_train,rough_perlin,0,motion,0.7,0.15,0.15,True,True,True,True,0.20794800369503644,0.13599846919170827,0.7089098330813055,1,4,4,216.8263264543748,7.1720000000000015,0.01165866634295348,0.09653403548352221,0.21565487093159133
36,rough_train:rough_perlin:0,rough_train,rough_perlin,0,stability,0.15,0.7,0.15,True,True,True,True,0.21827155989486288,0.13334014312907722,0.6849586370113652,3,2,2,215.48637446276538,7.354,0.01230641020516141,0.09551467266535624,0.20810540682739684
36,rough_train:rough_perlin:0,rough_train,rough_perlin,0,energy,0.15,0.15,0.7,True,True,True,True,0.21989339014891546,0.1314315718463249,0.6789299180066846,4,1,1,219.52280237130162,7.5600000000000005,0.012493614711361286,0.09482501266180014,0.20698130500087564
37,rough_train:rough_perlin:4,rough_train,rough_perlin,4,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.22564654226904068,0.04720935822506088,0.610628647796401,2,3,3,197.43851083484688,7.574,0.0055247147563678035,0.05688302362037694,0.21042044442650434
37,rough_train:rough_perlin:4,rough_train,rough_perlin,4,motion,0.7,0.15,0.15,True,True,True,True,0.21905406490512652,0.04638718498683888,0.6199948002398501,1,1,4,195.0489043723599,7.364000000000002,0.005258843945211381,0.056385266168934016,0.21517668215350974
37,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stability,0.15,0.7,0.15,True,True,True,True,0.22718016906347374,0.04743024427250133,0.6064735509589999,3,4,1,196.095016495183,7.573999999999996,0.00563683177893111,0.057015941786630296,0.20768476619913773
37,rough_train:rough_perlin:4,rough_train,rough_perlin,4,energy,0.15,0.15,0.7,True,True,True,True,0.2278528825238981,0.04688955731388799,0.6079181734235153,4,2,2,196.5621156218646,7.554,0.00551315967687051,0.05669003116183702,0.206706073018093
38,rough_train:rough_perlin:5,rough_train,rough_perlin,5,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.22082356176106976,0.08836034737508057,0.6653351990381745,2,3,3,209.31288707995333,7.360000000000002,0.00739052519169368,0.07775200297814336,0.21012811985694702
38,rough_train:rough_perlin:5,rough_train,rough_perlin,5,motion,0.7,0.15,0.15,True,True,True,True,0.21385985895033083,0.08957685849857537,0.6672656530977412,1,4,4,204.0890866212161,7.1579999999999995,0.007366371534991041,0.07829208411810702,0.21507915858711513
38,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stability,0.15,0.7,0.15,True,True,True,True,0.22602864441196968,0.08699247237087052,0.6404214448049709,3,2,2,207.07160862055406,7.558,0.005665826126957235,0.0771869042063481,0.20745617069203307
38,rough_train:rough_perlin:5,rough_train,rough_perlin,5,energy,0.15,0.15,0.7,True,True,True,True,0.22816215280281466,0.08586610099553049,0.6272470531809756,4,1,1,202.8118473519279,7.552000000000003,0.0055935802603194135,0.07669196906478265,0.206060376268736
39,rough_train:rough_perlin:6,rough_train,rough_perlin,6,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2258066011287321,0.0488415235678272,0.6004430784594766,2,1,3,194.14514481092266,7.577999999999999,0.006236383020909526,0.057835462059278,0.21034160801083657
39,rough_train:rough_perlin:6,rough_train,rough_perlin,6,motion,0.7,0.15,0.15,True,True,True,True,0.2184620551464624,0.04962045371691317,0.6090824894577284,1,3,4,191.61591709343415,7.358,0.006320658038630369,0.05831083503386313,0.21514694351289007
39,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stability,0.15,0.7,0.15,True,True,True,True,0.22810132156550697,0.04922665943657446,0.5938048276181309,3,2,2,191.99875622369663,7.535999999999999,0.006360235568982746,0.05807730235052849,0.20764274605726069
39,rough_train:rough_perlin:6,rough_train,rough_perlin,6,energy,0.15,0.15,0.7,True,True,True,True,0.23307213074735975,0.05119604807489681,0.5927403066531554,4,4,1,196.83441068653266,7.765999999999999,0.006170848751711981,0.059229429237712086,0.20640811543531812
40,rough_train:rough_perlin:7,rough_train,rough_perlin,7,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.211820493583172,0.10137094718526572,0.6869595419858322,2,1,3,216.11585445658474,7.344000000000002,0.006585017279630594,0.08331227776724673,0.21132164930717814
40,rough_train:rough_perlin:7,rough_train,rough_perlin,7,motion,0.7,0.15,0.15,True,True,True,True,0.20485193637222543,0.10633686431614815,0.7030936500629633,1,4,4,215.04739556781615,7.15,0.005475723813060417,0.085371036450371,0.21608954604182928
40,rough_train:rough_perlin:7,rough_train,rough_perlin,7,stability,0.15,0.7,0.15,True,True,True,True,0.21673001358254324,0.10168247956264814,0.6675731556739926,3,2,2,210.01694296829356,7.370000000000004,0.005320282906670626,0.08348177714168008,0.2084892824602624
40,rough_train:rough_perlin:7,rough_train,rough_perlin,7,energy,0.15,0.15,0.7,True,True,True,True,0.2173333494829274,0.10449481728712266,0.6662310929407952,4,3,1,209.59473319232794,7.368,0.005461064055153291,0.0846283751598094,0.20754927245693075
41,rough_train:rough_perlin:8,rough_train,rough_perlin,8,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,False,False,0.20938024378506068,0.11017182240454054,0.6903199346825394,2,3,4,211.14044202892597,7.177999999999998,0.006841431796249803,0.08689672025020556,0.21062892779707906
41,rough_train:rough_perlin:8,rough_train,rough_perlin,8,motion,0.7,0.15,0.15,True,True,True,True,0.20409264731177143,0.10932212449703907,0.6855611109038524,1,2,2,203.69391625687794,6.950000000000002,0.007255148706127773,0.08654729238043886,0.2155985686051495
41,rough_train:rough_perlin:8,rough_train,rough_perlin,8,stability,0.15,0.7,0.15,True,True,True,True,0.21193956224657548,0.10899986236106145,0.6876311077049715,3,1,3,210.3180405769904,7.144000000000001,0.006564946950778301,0.08642450811060384,0.2079606015022312
41,rough_train:rough_perlin:8,rough_train,rough_perlin,8,energy,0.15,0.15,0.7,True,True,True,True,0.21338072221373183,0.11047267709233909,0.6849049198533137,4,4,1,209.48421197211664,7.146000000000002,0.006868279914775112,0.08700571484961471,0.20669666363824424
42,rough_train:rough_perlin:10,rough_train,rough_perlin,10,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2188763454225867,0.03269564074013188,0.6095237104005213,2,1,3,191.75472416317834,7.364000000000002,0.007556717367711365,0.04722030054664795,0.21052618559656872
42,rough_train:rough_perlin:10,rough_train,rough_perlin,10,motion,0.7,0.15,0.15,True,True,True,True,0.21218217733522252,0.03592933285984938,0.6160649323925276,1,4,4,188.42889450048608,7.144000000000002,0.0069596669711511445,0.04949018741441973,0.2153787154385022
42,rough_train:rough_perlin:10,rough_train,rough_perlin,10,stability,0.15,0.7,0.15,True,True,True,True,0.22368844006849134,0.03497832722705233,0.6014428068471191,3,2,2,194.4683934577193,7.540000000000002,0.006913507878735383,0.04888758440946987,0.20771560346758047
42,rough_train:rough_perlin:10,rough_train,rough_perlin,10,energy,0.15,0.15,0.7,True,True,True,True,0.22504610150695503,0.03539196071353908,0.5974482190400987,4,3,1,193.1767975411777,7.550000000000001,0.007036389573207151,0.04915298185589493,0.20654939939991596
43,rough_train:rough_perlin:11,rough_train,rough_perlin,11,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21502531898447216,0.09969111630800175,0.6433922402529152,2,3,2,196.78719269124628,7.164,0.006011756840314665,0.08266027669641535,0.21070720716246535
43,rough_train:rough_perlin:11,rough_train,rough_perlin,11,motion,0.7,0.15,0.15,True,True,True,True,0.20701358460618077,0.10204223601521796,0.6656506926265822,1,4,4,197.77813280780992,6.956000000000001,0.006393013555043658,0.0836293289425038,0.21551659714211438
43,rough_train:rough_perlin:11,rough_train,rough_perlin,11,stability,0.15,0.7,0.15,True,True,True,True,0.21830897387231707,0.09936338514543051,0.6483514368072555,3,2,3,203.96983547052065,7.3740000000000006,0.006238001672029369,0.08252429362178822,0.20781466616317626
43,rough_train:rough_perlin:11,rough_train,rough_perlin,11,energy,0.15,0.15,0.7,True,True,True,True,0.21932367549605944,0.09736456670310857,0.6401415444091918,4,1,1,201.38702265235221,7.368000000000001,0.0061812449274415825,0.08169003757704536,0.20671189749587537
44,rough_train:rough_perlin:12,rough_train,rough_perlin,12,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,False,False,0.21128625391760913,0.11821652404454892,0.695026707954463,2,2,4,212.58005015732354,7.148000000000001,0.010039769436873538,0.09000971373087858,0.21121861942112446
44,rough_train:rough_perlin:12,rough_train,rough_perlin,12,motion,0.7,0.15,0.15,True,True,True,True,0.2053633802513454,0.1128793584448312,0.6927815602164044,1,1,3,205.83925614593457,6.95,0.009764847019202516,0.08795811013916363,0.21601054070188722
44,rough_train:rough_perlin:12,rough_train,rough_perlin,12,stability,0.15,0.7,0.15,True,True,True,True,0.2136100901841425,0.11992458342194612,0.6864441996244358,4,3,1,209.95501426964893,7.164000000000001,0.009656876869608874,0.09065526344793147,0.20840523172702108
44,rough_train:rough_perlin:12,rough_train,rough_perlin,12,energy,0.15,0.15,0.7,True,True,True,True,0.2130578366742803,0.12199973955510188,0.6890302583961714,3,4,2,210.745983159209,7.130000000000002,0.010081587903568437,0.09143499249669944,0.20735179315720284
45,rough_train:rough_perlin:13,rough_train,rough_perlin,13,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.20916389323905268,0.243940420671977,0.7443095608927531,2,4,2,221.14925563061155,6.969999999999996,0.007331252816542604,0.1293035683184683,0.21115687259418123
45,rough_train:rough_perlin:13,rough_train,rough_perlin,13,motion,0.7,0.15,0.15,True,True,True,True,0.20206385746786987,0.23452869727041942,0.7905744873481816,1,1,4,234.8954905105598,6.952000000000002,0.008738298717191506,0.12678463390747097,0.21587980933049147
45,rough_train:rough_perlin:13,rough_train,rough_perlin,13,stability,0.15,0.7,0.15,True,True,True,True,0.21212880060322778,0.23872834379759691,0.7428957402488441,4,2,1,227.22121598542697,7.116000000000002,0.007359082177433335,0.1279077958121536,0.20831064762813703
45,rough_train:rough_perlin:13,rough_train,rough_perlin,13,energy,0.15,0.15,0.7,True,True,True,True,0.21204267290953785,0.24035238992917649,0.7604004697416757,3,3,3,232.57519192762965,7.1480000000000015,0.007116516270178051,0.12834198080532191,0.20700049067448292
46,rough_train:rough_perlin:15,rough_train,rough_perlin,15,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21089399616377563,0.19181111930220388,0.7907786050773489,2,2,1,241.86661261612275,7.142,0.009630354671336876,0.11465809472123947,0.21046749555638858
46,rough_train:rough_perlin:15,rough_train,rough_perlin,15,motion,0.7,0.15,0.15,True,True,True,True,0.2067550790933842,0.1954683985078684,0.8073185897736906,1,4,4,239.87049819843986,6.957999999999999,0.009119098309495062,0.11574624384226019,0.2154022453681511
46,rough_train:rough_perlin:15,rough_train,rough_perlin,15,stability,0.15,0.7,0.15,True,True,False,False,0.21299911652739362,0.19253795680530636,0.8034433731718458,3,3,3,245.74024366647862,7.166000000000001,0.009686922922075274,0.11487533911744677,0.20784137910498043
46,rough_train:rough_perlin:15,rough_train,rough_perlin,15,energy,0.15,0.15,0.7,True,True,True,True,0.21683560094811194,0.18832840416155205,0.792877393878985,4,1,2,249.43736127767616,7.3660000000000005,0.009631238449545979,0.11360860655601912,0.2062446111580357
47,rough_train:rough_perlin:17,rough_train,rough_perlin,17,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21797919553926204,0.04408510543447517,0.6089159575378953,2,4,3,191.56352654355555,7.371999999999997,0.006939381469068131,0.05496421087517124,0.2105025466117594
47,rough_train:rough_perlin:17,rough_train,rough_perlin,17,motion,0.7,0.15,0.15,True,True,True,True,0.2111010359241704,0.04276536643322156,0.6129486551819813,1,2,4,187.47575362382574,7.1499999999999995,0.006876778257826476,0.05413750745786416,0.21540044750486104
47,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stability,0.15,0.7,0.15,True,True,True,True,0.22062209819603718,0.04260832737082748,0.6017408618333159,3,1,2,189.30625832871954,7.334000000000002,0.006788617085827347,0.054036076506588065,0.2078630963081701
47,rough_train:rough_perlin:17,rough_train,rough_perlin,17,energy,0.15,0.15,0.7,True,True,True,True,0.22350414832941548,0.04408486801122388,0.5984718545154653,4,3,1,193.50777622130258,7.551999999999999,0.006586096091659606,0.054966363482715296,0.20644023476885884
48,rough_train:rough_perlin:18,rough_train,rough_perlin,18,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.23502848042555027,0.01763833969824639,0.5860545091447605,2,3,3,194.61422252358315,7.768,0.007147118765202503,0.034724165320636165,0.2100487618314985
48,rough_train:rough_perlin:18,rough_train,rough_perlin,18,motion,0.7,0.15,0.15,True,True,True,True,0.22770743095856724,0.016999903373684726,0.5893777842820805,1,1,4,190.5673316634088,7.574,0.007035064945206153,0.03408055543255129,0.21488318368792536
48,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stability,0.15,0.7,0.15,True,True,True,True,0.23615638562886748,0.017589174800015935,0.5803122142777307,3,2,2,192.70734827620475,7.769999999999999,0.006907620032594007,0.03468103827260911,0.2074307540333585
48,rough_train:rough_perlin:18,rough_train,rough_perlin,18,energy,0.15,0.15,0.7,True,True,True,True,0.24266377924386262,0.01954617213482261,0.5775303397730414,4,4,1,196.8304921834765,7.976,0.0069486317443106915,0.03655060562445713,0.20603361149819996
49,rough_train:rough_perlin:20,rough_train,rough_perlin,20,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2258561456069013,0.047978475766005474,0.6180758678378266,2,2,3,199.84646866673808,7.558,0.009232297339946101,0.057262043419232425,0.21031067910025247
49,rough_train:rough_perlin:20,rough_train,rough_perlin,20,motion,0.7,0.15,0.15,True,True,True,True,0.21617282606279137,0.054276207540422214,0.637137166462049,1,4,4,200.44185242401483,7.354000000000001,0.009858287420934713,0.06088229904092646,0.2151756621276339
49,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stability,0.15,0.7,0.15,True,True,True,True,0.22760482454271327,0.0474411660750398,0.6101150661790047,3,1,2,197.27245116814635,7.580000000000002,0.00908569718284584,0.056948095388504295,0.2076241171591588
49,rough_train:rough_perlin:20,rough_train,rough_perlin,20,energy,0.15,0.15,0.7,True,True,True,True,0.23151628986222667,0.04804224390304658,0.61011498378028,4,3,1,202.60411167497497,7.754000000000005,0.00867278981699173,0.057304310866106455,0.20622325981476983
50,rough_train:rough_perlin:22,rough_train,rough_perlin,22,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21189529187073372,0.08398509127508758,0.6748142329055132,2,2,3,206.3978863490359,7.160000000000001,0.00875345708884649,0.07586993681172756,0.21068587683141232
50,rough_train:rough_perlin:22,rough_train,rough_perlin,22,motion,0.7,0.15,0.15,True,True,True,True,0.20509829426441445,0.08564077629777109,0.678519503955406,1,4,4,201.60171401077963,6.942000000000002,0.009024627268599086,0.07661413922297977,0.21555095926365433
50,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stability,0.15,0.7,0.15,True,True,True,True,0.21551198519170353,0.08555614716445456,0.6676908396250908,3,3,2,204.2191336716039,7.148,0.008543015788857187,0.07657627400481169,0.207986850887537
50,rough_train:rough_perlin:22,rough_train,rough_perlin,22,energy,0.15,0.15,0.7,True,True,True,True,0.21801902806317408,0.08111498797005173,0.6549964714576058,4,1,1,206.06034772572957,7.346000000000001,0.008380256440237878,0.07456228059386234,0.20663941365589078
51,rough_train:rough_perlin:25,rough_train,rough_perlin,25,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21832233884176164,0.05605520947356049,0.5827481003790447,2,4,3,183.3311802938262,7.365999999999999,0.006336365755079127,0.06198222063370361,0.21056817132565714
