context_id,preference_name,preference_kind,best_beta,best_score,second_beta,second_score,best_second_margin,motion_span,stability_span,energy_span
rough_seed_6,wm000_ws040_we060,grid,lm000_ls080_le020,0.1697752643197789,lm020_ls080_le000,0.2357924914953733,0.06601722717559438,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_6,wm000_ws020_we080,grid,lm020_ls080_le000,0.15985324492759392,lm040_ls060_le000,0.1633695170712406,0.003516272143646665,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_6,wm000_ws000_we100,grid,lm100_ls000_le000,0.0,lm040_ls060_le000,0.12180385225250068,0.12180385225250068,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_6,balanced,canonical,lm000_ls080_le020,0.14215729902371685,lm020_ls080_le000,0.19631724930476538,0.05415995028104853,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_6,motion,canonical,lm020_ls080_le000,0.08859164973868289,lm040_ls060_le000,0.12234092543791746,0.03374927569923457,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_6,stability,canonical,lm000_ls060_le040,0.09338578569369428,lm040_ls000_le060,0.15223604318309714,0.058850257489402855,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_6,energy,canonical,lm040_ls060_le000,0.12272412383380095,lm100_ls000_le000,0.12769660704027078,0.004972483206469827,0.05506784761532568,0.0033730120459717905,0.4783433735288156
rough_seed_7,wm100_ws000_we000,grid,lm100_ls000_le000,0.0,lm080_ls020_le000,0.04346468193076507,0.04346468193076507,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm080_ws020_we000,grid,lm080_ls020_le000,0.0800047950810735,lm020_ls080_le000,0.08669465311119419,0.006689858030120691,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm080_ws000_we020,grid,lm000_ls100_le000,0.13792513460456318,lm100_ls000_le000,0.15589464010807672,0.017969505503513533,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm060_ws040_we000,grid,lm080_ls020_le000,0.15957924677669388,lm020_ls080_le000,0.17258364339492513,0.013004396618231245,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm060_ws020_we020,grid,lm000_ls100_le000,0.13855825830360913,lm100_ls000_le000,0.1570219494219323,0.01846369111832316,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm060_ws000_we040,grid,lm040_ls040_le020,0.19151342886230452,lm060_ls000_le040,0.22872177913862332,0.0372083502763188,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm040_ws060_we000,grid,lm080_ls020_le000,0.23915369847231424,lm020_ls080_le000,0.2584726336786561,0.019318935206341842,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm040_ws040_we020,grid,lm020_ls080_le000,0.18407690973964297,lm000_ls100_le000,0.19210949860933896,0.008032588869695989,0.1081103600511435,0.006595162252554798,3.108620209364858
