source_manifest,source_d5_dir,source_csv,source_trial,source_row_index,context,target_beta_motion,target_beta_stability,target_beta_energy,runtime_pred_beta_motion,runtime_pred_beta_stability,runtime_pred_beta_energy,runtime_raw_beta_motion,runtime_raw_beta_stability,runtime_raw_beta_energy,reset_y,y_mean,mean_abs_y_context,max_abs_y_context,ram_slip_proxy_mean,ram_roughness_proxy_mean,ram_sigma_mean,motion_score,stability_score,energy_score,effort_proxy,hold_drift,rollout_max_abs_y,rollout_mean_abs_y
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,741,upslope,0.419636360,0.335282107,0.245081533,0.368418436,0.118095238,0.513486326,0.391674197,0.000000001,0.608325802,0.002373405,0.000000000,0.075074096,0.076047460,0.100000000,0.200000000,0.200000000,0.413241517,0.969581016,0.504321142,0.495678858,0.000000000,0.076047460,0.075074096
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,744,upslope,0.419524617,0.335288110,0.245187273,0.368506415,0.118095238,0.513398347,0.391789669,0.000000001,0.608210330,0.002373405,0.000000000,0.074769758,0.075735725,0.100000000,0.200000000,0.200000000,0.414333255,0.969705710,0.504300804,0.495699196,0.000000000,0.075735725,0.074769758
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,747,upslope,0.418862496,0.336192284,0.244945220,0.368548120,0.118095238,0.513356642,0.391844407,0.000000001,0.608155592,0.002373405,0.000000000,0.077128380,0.078587884,0.100000000,0.200000000,0.200000000,0.415255795,0.968564846,0.504279523,0.495720477,0.000000000,0.078587884,0.077128380
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,750,upslope,0.418240252,0.337013445,0.244746303,0.368594546,0.118095238,0.513310216,0.391905341,0.000000001,0.608094658,0.002373405,0.000000000,0.080093015,0.081117722,0.100000000,0.200000000,0.200000000,0.416307765,0.967552911,0.504257445,0.495742555,0.000000000,0.081117722,0.080093015
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,753,upslope,0.418072709,0.337108677,0.244818614,0.368677328,0.118095238,0.513227434,0.392013992,0.000000001,0.607986007,0.002373405,0.000000000,0.080246458,0.081115215,0.100000000,0.200000000,0.200000000,0.417394495,0.967553914,0.504236591,0.495763409,0.000000000,0.081115215,0.080246458
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,756,upslope,0.418325303,0.336551465,0.245123232,0.368787647,0.118095238,0.513117115,0.392158787,0.000000001,0.607841212,0.002373405,0.000000000,0.077449571,0.078874207,0.100000000,0.200000000,0.200000000,0.418392686,0.968450317,0.504218089,0.495781911,0.000000000,0.078874207,0.077449571
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,759,upslope,0.418699237,0.335777526,0.245523237,0.368909987,0.118095238,0.512994775,0.392319357,0.000000001,0.607680642,0.002373405,0.000000000,0.074854823,0.075839994,0.100000000,0.200000000,0.200000000,0.419545973,0.969664002,0.504201680,0.495798320,0.000000000,0.075839994,0.074854823
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,762,upslope,0.418320593,0.336210228,0.245469178,0.368979750,0.118095238,0.512925012,0.392410922,0.000000001,0.607589077,0.002373405,0.000000000,0.076021542,0.077010050,0.100000000,0.200000000,0.200000000,0.420615750,0.969195980,0.504185605,0.495814395,0.000000000,0.077010050,0.076021542
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,765,upslope,0.417840947,0.336808052,0.245351001,0.369039692,0.118095238,0.512865070,0.392489596,0.000000001,0.607510404,0.002373405,0.000000000,0.077825773,0.078762468,0.100000000,0.200000000,0.200000000,0.421655189,0.968495013,0.504169693,0.495830307,0.000000000,0.078762468,0.077825773
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,768,upslope,0.417620482,0.336976164,0.245403354,0.369122687,0.118095238,0.512782074,0.392598527,0.000000001,0.607401472,0.002373405,0.000000000,0.078592224,0.078989301,0.100000000,0.200000000,0.200000000,0.422813129,0.968404280,0.504154088,0.495845912,0.000000000,0.078989301,0.078592224
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,771,upslope,0.417710126,0.336682184,0.245607690,0.369226219,0.118095238,0.512678543,0.392734413,0.000000001,0.607265587,0.002373405,0.000000000,0.076123102,0.077674630,0.100000000,0.200000000,0.200000000,0.423776745,0.968930148,0.504139991,0.495860009,0.000000000,0.077674630,0.076123102
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,774,upslope,0.418074712,0.335942866,0.245982422,0.369340311,0.118095238,0.512564451,0.392884158,0.000000001,0.607115841,0.002373405,0.000000000,0.073355925,0.074805453,0.100000000,0.200000000,0.200000000,0.424795171,0.970077819,0.504127441,0.495872559,0.000000000,0.074805453,0.073355925
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,777,upslope,0.417903205,0.336040328,0.246056467,0.369425827,0.118095238,0.512478935,0.392996397,0.000000001,0.607003602,0.002373405,0.000000000,0.073619552,0.074801476,0.100000000,0.200000000,0.200000000,0.425906161,0.970079409,0.504115026,0.495884974,0.000000000,0.074801476,0.073619552
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,780,upslope,0.417219608,0.336972347,0.245808045,0.369471376,0.118095238,0.512433386,0.393056181,0.000000001,0.606943818,0.002373405,0.000000000,0.076226342,0.077723971,0.100000000,0.200000000,0.200000000,0.426883018,0.968910412,0.504101578,0.495898422,0.000000000,0.077723971,0.076226342
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,783,upslope,0.416663681,0.337685969,0.245650350,0.369523320,0.118095238,0.512381441,0.393124358,0.000000001,0.606875641,0.002373405,0.000000000,0.079149159,0.079864417,0.100000000,0.200000000,0.200000000,0.427960247,0.968054233,0.504087322,0.495912678,0.000000000,0.079864417,0.079149159
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,786,upslope,0.416497169,0.337799497,0.245703334,0.369593725,0.118095238,0.512311037,0.393216763,0.000000001,0.606783236,0.002373405,0.000000000,0.079704415,0.079962625,0.100000000,0.200000000,0.200000000,0.428917678,0.968014950,0.504074015,0.495925985,0.000000000,0.079962625,0.079704415
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,789,upslope,0.416497153,0.337657971,0.245844875,0.369677242,0.118095238,0.512227520,0.393326380,0.000000001,0.606673619,0.002373405,0.000000000,0.078665613,0.079195532,0.100000000,0.200000000,0.200000000,0.429813704,0.968321787,0.504062228,0.495937772,0.000000000,0.079195532,0.078665613
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,792,upslope,0.416383005,0.337675158,0.245941837,0.369766657,0.118095238,0.512138105,0.393443737,0.000000001,0.606556262,0.002373405,0.000000000,0.078125623,0.078933454,0.100000000,0.200000000,0.200000000,0.430854857,0.968426619,0.504051124,0.495948876,0.000000000,0.078933454,0.078125623
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,795,upslope,0.415808639,0.338455841,0.245735520,0.369809688,0.118095238,0.512095074,0.393500215,0.000000001,0.606499784,0.002373405,0.000000000,0.080060256,0.081380253,0.100000000,0.200000000,0.200000000,0.431695319,0.967447899,0.504039514,0.495960486,0.000000000,0.081380253,0.080060256
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,798,upslope,0.415116956,0.339425529,0.245457515,0.369840991,0.118095238,0.512063771,0.393541300,0.000000001,0.606458699,0.002373405,0.000000000,0.082918180,0.084493500,0.100000000,0.200000000,0.200000000,0.432521929,0.966202600,0.504027227,0.495972773,0.000000000,0.084493500,0.082918180
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,801,upslope,0.414965657,0.339513733,0.245520610,0.369914581,0.118095238,0.511990181,0.393637888,0.000000001,0.606362112,0.002373405,0.000000000,0.083313684,0.084499961,0.100000000,0.200000000,0.200000000,0.433487327,0.966200015,0.504015388,0.495984612,0.000000000,0.084499961,0.083313684
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,804,upslope,0.415245299,0.338952124,0.245802577,0.370003122,0.118095238,0.511901639,0.393754098,0.000000001,0.606245901,0.002373405,0.000000000,0.080826435,0.082319619,0.100000000,0.200000000,0.200000000,0.434222619,0.967072153,0.504005376,0.495994624,0.000000000,0.082319619,0.080826435
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,807,upslope,0.415660410,0.338149972,0.246189618,0.370114358,0.118095238,0.511790404,0.393900095,0.000000001,0.606099905,0.002373405,0.000000000,0.077552085,0.079261213,0.100000000,0.200000000,0.200000000,0.435115568,0.968295515,0.503997303,0.496002697,0.000000000,0.079261213,0.077552085
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,810,upslope,0.415415797,0.338380287,0.246203917,0.370187459,0.118095238,0.511717303,0.393996039,0.000000001,0.606003960,0.002373405,0.000000000,0.078292716,0.079746979,0.100000000,0.200000000,0.200000000,0.436121260,0.968101208,0.503988921,0.496011079,0.000000000,0.079746979,0.078292716
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,813,upslope,0.414638795,0.339469819,0.245891386,0.370224489,0.118095238,0.511680272,0.394044642,0.000000001,0.605955357,0.002373405,0.000000000,0.081460836,0.083235818,0.100000000,0.200000000,0.200000000,0.437055440,0.966705673,0.503979320,0.496020680,0.000000000,0.083235818,0.081460836
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,816,upslope,0.414113894,0.340137947,0.245748159,0.370274452,0.118095238,0.511630310,0.394110218,0.000000001,0.605889781,0.002373405,0.000000000,0.084662076,0.085227282,0.100000000,0.200000000,0.200000000,0.438116944,0.965909087,0.503969210,0.496030790,0.000000000,0.085227282,0.084662076
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,819,upslope,0.413975416,0.340197295,0.245827289,0.370359865,0.118095238,0.511544897,0.394222322,0.000000001,0.605777677,0.002373405,0.000000000,0.084452374,0.085115174,0.100000000,0.200000000,0.200000000,0.439135730,0.965953930,0.503960770,0.496039230,0.000000000,0.085115174,0.084452374
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,822,upslope,0.414096759,0.339842885,0.246060356,0.370465351,0.118095238,0.511439411,0.394360773,0.000000001,0.605639226,0.002373405,0.000000000,0.082551270,0.083565220,0.100000000,0.200000000,0.200000000,0.440152690,0.966573912,0.503954666,0.496045334,0.000000000,0.083565220,0.082551270
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,825,upslope,0.414316898,0.339317671,0.246365432,0.370576106,0.118095238,0.511328656,0.394506139,0.000000001,0.605493861,0.002373405,0.000000000,0.080933653,0.081399387,0.100000000,0.200000000,0.200000000,0.441252369,0.967440245,0.503949556,0.496050444,0.000000000,0.081399387,0.080933653
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,828,upslope,0.414149923,0.339427701,0.246422376,0.370655476,0.118095238,0.511249286,0.394610312,0.000000001,0.605389687,0.002373405,0.000000000,0.081072038,0.081473660,0.100000000,0.200000000,0.200000000,0.442236764,0.967410536,0.503944206,0.496055794,0.000000000,0.081473660,0.081072038
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,831,upslope,0.413797491,0.339833260,0.246369249,0.370724933,0.118095238,0.511179829,0.394701474,0.000000001,0.605298525,0.002373405,0.000000000,0.082021443,0.082572067,0.100000000,0.200000000,0.200000000,0.443222568,0.966971173,0.503938389,0.496061611,0.000000000,0.082572067,0.082021443
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,834,upslope,0.413645279,0.339915585,0.246439137,0.370824947,0.118095238,0.511079814,0.394832743,0.000000001,0.605167256,0.002373405,0.000000000,0.080402139,0.082541546,0.100000000,0.200000000,0.200000000,0.444233138,0.966983382,0.503933656,0.496066344,0.000000000,0.082541546,0.080402139
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,837,upslope,0.414358459,0.338635734,0.247005807,0.370965159,0.118095238,0.510939602,0.395016771,0.000000001,0.604983228,0.002373405,0.000000000,0.074733509,0.077833677,0.100000000,0.200000000,0.200000000,0.445124574,0.968866529,0.503931518,0.496068482,0.000000000,0.077833677,0.074733509
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,840,upslope,0.415338295,0.336900829,0.247760876,0.371128392,0.118095238,0.510776369,0.395231015,0.000000001,0.604768984,0.002373405,0.000000000,0.068588119,0.071525676,0.100000000,0.200000000,0.200000000,0.446197731,0.971389730,0.503931760,0.496068240,0.000000000,0.071525676,0.068588119
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,843,upslope,0.415965030,0.335732238,0.248302731,0.371246119,0.118095238,0.510658642,0.395385531,0.000000001,0.604614468,0.002373405,0.000000000,0.066390125,0.067196220,0.100000000,0.200000000,0.200000000,0.447249019,0.973121512,0.503931846,0.496068154,0.000000000,0.067196220,0.066390125
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,846,upslope,0.416045210,0.335435777,0.248519014,0.371346250,0.118095238,0.510558512,0.395516953,0.000000001,0.604483046,0.002373405,0.000000000,0.065407768,0.065859532,0.100000000,0.200000000,0.200000000,0.448300827,0.973656187,0.503931162,0.496068838,0.000000000,0.065859532,0.065407768
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,849,upslope,0.416047187,0.335258643,0.248694170,0.371451034,0.118095238,0.510453728,0.395654482,0.000000001,0.604345517,0.002373405,0.000000000,0.064181517,0.064921734,0.100000000,0.200000000,0.200000000,0.449385540,0.974031307,0.503930074,0.496069926,0.000000000,0.064921734,0.064181517
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,852,rough,0.339662237,0.449610961,0.210726802,0.333461325,0.148095238,0.518443436,0.372042989,0.000000001,0.627957010,0.002373405,0.000000000,0.059621348,0.060509040,0.100000000,0.400000000,0.350000000,0.450329639,0.975343865,0.503627481,0.496372519,0.000000000,0.063094862,0.061096600
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,855,rough,0.339945759,0.448900250,0.211153991,0.333539411,0.148095238,0.518365351,0.372145476,0.000000001,0.627854523,0.002373405,0.000000000,0.056042638,0.058721393,0.100000000,0.400000000,0.350000000,0.451209258,0.976511443,0.502722229,0.497277771,0.000000000,0.058721393,0.056042638
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,858,rough,0.340528389,0.447656273,0.211815338,0.333604993,0.148095238,0.518299769,0.372231553,0.000000001,0.627768446,0.002373405,0.000000000,0.052686609,0.053245718,0.100000000,0.400000000,0.350000000,0.452371536,0.978701713,0.501817466,0.498182534,0.000000000,0.053245718,0.052686609
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,861,rough,0.340414180,0.447559105,0.212026715,0.333608521,0.148095238,0.518296241,0.372236183,0.000000001,0.627763816,0.002373405,0.000000000,0.052454015,0.052518981,0.100000000,0.400000000,0.350000000,0.453428991,0.978992407,0.500911466,0.499088534,0.000000000,0.052518981,0.052454015
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,864,rough,0.340133430,0.447721897,0.212144673,0.333607422,0.148095238,0.518297340,0.372234742,0.000000001,0.627765258,0.002373405,0.000000000,0.052659330,0.052824318,0.100000000,0.400000000,0.350000000,0.454545843,0.978870273,0.500004059,0.499995941,0.000000000,0.052824318,0.052659330
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,867,rough,0.339925008,0.447775346,0.212299646,0.333618648,0.148095238,0.518286114,0.372249475,0.000000001,0.627750524,0.002373405,0.000000000,0.051722254,0.052707229,0.100000000,0.400000000,0.350000000,0.455614077,0.978917108,0.499096607,0.500903393,0.000000000,0.052707229,0.051722254
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,870,rough,0.340050873,0.447299468,0.212649660,0.333654721,0.148095238,0.518250041,0.372296821,0.000000001,0.627703178,0.002373405,0.000000000,0.048891688,0.050472741,0.100000000,0.400000000,0.350000000,0.456599205,0.979810904,0.498190016,0.501809984,0.000000000,0.050472741,0.048891688
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,873,rough,0.340299285,0.446594411,0.213106304,0.333708598,0.148095238,0.518196164,0.372367535,0.000000001,0.627632464,0.002373405,0.000000000,0.045913057,0.047226222,0.100000000,0.400000000,0.350000000,0.457757545,0.981109511,0.497284305,0.502715695,0.000000000,0.047226222,0.045913057
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,876,rough,0.340296145,0.446309882,0.213393973,0.333721066,0.148095238,0.518183696,0.372383898,0.000000001,0.627616101,0.002373405,0.000000000,0.045345178,0.045728897,0.100000000,0.400000000,0.350000000,0.458843677,0.981708441,0.496378101,0.503621899,0.000000000,0.045728897,0.045345178
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,879,rough,0.339881831,0.446695687,0.213422481,0.333704154,0.148095238,0.518200607,0.372361702,0.000000001,0.627638297,0.002373405,0.000000000,0.046344766,0.046956731,0.100000000,0.400000000,0.350000000,0.459920364,0.981217308,0.495470692,0.504529308,0.000000000,0.046956731,0.046344766
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_3/d7_objective_selector_shadow_v0.csv,3,882,rough,0.339629428,0.446809557,0.213561015,0.333699223,0.148095238,0.518205539,0.372355230,0.000000001,0.627644769,0.002373405,0.000000000,0.046963262,0.047056763,0.100000000,0.400000000,0.350000000,0.461046404,0.981177295,0.494563130,0.505436870,0.000000000,0.047056763,0.046963262
