t_wall,context,x,y,observed_features,imputed_features,learned_slip,learned_rough,learned_sigma,damped_slip,damped_rough,damped_sigma,safe_slip,safe_rough,safe_sigma,legacy_slip,legacy_rough,legacy_sigma,learned_l1_legacy,damped_l1_legacy,safe_l1_legacy
1784664438.103727,goal_flat,8.162725,-0.307492,23,0,0.00000000,0.34019880,0.00000000,0.29527485,0.41741178,0.33708220,0.10334620,0.17859412,0.15047877,0.00000000,0.05000000,0.05000000,0.34019880,0.94976883,0.33241909
1784664438.203384,goal_flat,8.162574,-0.308426,23,0,0.00000000,0.34996853,0.00000000,0.29527485,0.42083119,0.33708220,0.10334620,0.17979091,0.15047877,0.00000000,0.05000000,0.05000000,0.34996853,0.95318824,0.33361588
1784664438.303382,goal_flat,8.162266,-0.309431,23,0,0.00000000,0.35746990,0.00000000,0.29527485,0.42345667,0.33708220,0.10334620,0.18070983,0.15047877,0.00000000,0.05000000,0.05000000,0.35746990,0.95581372,0.33453480
1784664438.403409,goal_flat,8.161920,-0.310541,23,0,0.00000000,0.36550672,0.00000000,0.29527485,0.42626955,0.33708220,0.10334620,0.18169434,0.15047877,0.00000000,0.05000000,0.05000000,0.36550672,0.95862660,0.33551931
1784664438.503759,goal_flat,8.161485,-0.311755,23,0,0.00000000,0.37931670,0.00000000,0.29527485,0.43110305,0.33708220,0.10334620,0.18338607,0.15047877,0.00000000,0.05000000,0.05000000,0.37931670,0.96346010,0.33721103
1784664438.603504,goal_flat,8.161204,-0.313021,23,0,0.00000000,0.39250654,0.00000000,0.29527485,0.43571949,0.33708220,0.10334620,0.18500182,0.15047877,0.00000000,0.05000000,0.05000000,0.39250654,0.96807654,0.33882679
1784664438.703481,goal_flat,8.161702,-0.314064,23,0,0.00000000,0.40166928,0.00000000,0.29527485,0.43892645,0.33708220,0.10334620,0.18612426,0.15047877,0.00000000,0.05000000,0.05000000,0.40166928,0.97128350,0.33994922
1784664438.803456,goal_flat,8.162814,-0.314111,23,0,0.00000000,0.40203425,0.00000000,0.29527485,0.43905419,0.33708220,0.10334620,0.18616897,0.15047877,0.00000000,0.05000000,0.05000000,0.40203425,0.97141124,0.33999393
1784664438.903585,goal_flat,8.163295,-0.314444,23,0,0.00000000,0.40500526,0.00000000,0.29527485,0.44009404,0.33708220,0.10334620,0.18653291,0.15047877,0.00000000,0.05000000,0.05000000,0.40500526,0.97245109,0.34035788
1784664439.003474,goal_flat,8.163533,-0.314694,23,0,0.00000000,0.40778024,0.00000000,0.29527485,0.44106528,0.33708220,0.10334620,0.18687285,0.15047877,0.00000000,0.05000000,0.05000000,0.40778024,0.97342233,0.34069782
1784664439.103375,goal_flat,8.163652,-0.314837,23,0,0.00000000,0.40927409,0.00000000,0.29527485,0.44158813,0.33708220,0.10334620,0.18705585,0.15047877,0.00000000,0.05000000,0.05000000,0.40927409,0.97394518,0.34088081
1784664439.203350,goal_flat,8.163752,-0.314932,23,0,0.00000000,0.40579429,0.00000000,0.29527485,0.44037020,0.33708220,0.10334620,0.18662957,0.15047877,0.00000000,0.05000000,0.05000000,0.40579429,0.97272725,0.34045454
1784664439.303566,goal_flat,8.163673,-0.314983,23,0,0.00000000,0.40510082,0.00000000,0.29527485,0.44012749,0.33708220,0.10334620,0.18654462,0.15047877,0.00000000,0.05000000,0.05000000,0.40510082,0.97248454,0.34036959
1784664439.403458,goal_flat,8.163768,-0.314883,23,0,0.00000000,0.40074859,0.00000000,0.29527485,0.43860421,0.33708220,0.10334620,0.18601147,0.15047877,0.00000000,0.05000000,0.05000000,0.40074859,0.97096126,0.33983644
1784664439.503387,goal_flat,8.164470,-0.315150,23,0,0.00000000,0.40272429,0.00000000,0.29527485,0.43929570,0.33708220,0.10334620,0.18625350,0.15047877,0.00000000,0.05000000,0.05000000,0.40272429,0.97165275,0.34007846
1784664439.603378,goal_flat,8.165257,-0.315386,23,0,0.00000000,0.39925807,0.00000000,0.29527485,0.43808252,0.33708220,0.10334620,0.18582888,0.15047877,0.00000000,0.05000000,0.05000000,0.39925807,0.97043957,0.33965385
1784664439.703950,goal_flat,8.165606,-0.315618,23,0,0.00000000,0.38970509,0.00000000,0.29527485,0.43473898,0.33708220,0.10334620,0.18465864,0.15047877,0.00000000,0.05000000,0.05000000,0.38970509,0.96709603,0.33848361
1784664439.803656,goal_flat,8.165800,-0.315942,23,0,0.00000000,0.39172269,0.00000000,0.29527485,0.43544514,0.33708220,0.10334620,0.18490580,0.15047877,0.00000000,0.05000000,0.05000000,0.39172269,0.96780219,0.33873077
1784664439.903398,goal_flat,8.166012,-0.316552,23,0,0.00000000,0.39957179,0.00000000,0.29527485,0.43819233,0.33708220,0.10334620,0.18586731,0.15047877,0.00000000,0.05000000,0.05000000,0.39957179,0.97054938,0.33969228
1784664440.003488,goal_flat,8.166236,-0.317269,23,0,0.00000000,0.40301658,0.00000000,0.29527485,0.43939800,0.33708220,0.10334620,0.18628930,0.15047877,0.00000000,0.05000000,0.05000000,0.40301658,0.97175505,0.34011427
1784664440.103488,goal_flat,8.166219,-0.318141,23,0,0.00000000,0.41189782,0.00000000,0.29527485,0.44250644,0.33708220,0.10334620,0.18737725,0.15047877,0.00000000,0.05000000,0.05000000,0.41189782,0.97486349,0.34120222
1784664440.203590,goal_flat,8.166291,-0.319070,23,0,0.00000000,0.42447276,0.00000000,0.29527485,0.44690767,0.33708220,0.10334620,0.18891768,0.15047877,0.00000000,0.05000000,0.05000000,0.42447276,0.97926472,0.34274265
1784664440.303373,goal_flat,8.166667,-0.320015,23,0,0.00000000,0.43359124,0.00000000,0.29527485,0.45009913,0.33708220,0.10334620,0.19003470,0.15047877,0.00000000,0.05000000,0.05000000,0.43359124,0.98245618,0.34385966
1784664440.403363,goal_flat,8.167796,-0.320613,23,0,0.00000000,0.44923012,0.00000000,0.29527485,0.45557274,0.33708220,0.10334620,0.19195046,0.15047877,0.00000000,0.05000000,0.05000000,0.44923012,0.98792979,0.34577543
1784664440.503608,goal_flat,8.168676,-0.321270,23,0,0.00000000,0.46086223,0.00000000,0.29527485,0.45964398,0.33708220,0.10334620,0.19337539,0.15047877,0.00000000,0.05000000,0.05000000,0.46086223,0.99200103,0.34720036
1784664440.603473,goal_flat,8.169293,-0.321728,23,0,0.00000000,0.46486701,0.00000000,0.29527485,0.46104565,0.33708220,0.10334620,0.19386598,0.15047877,0.00000000,0.05000000,0.05000000,0.46486701,0.99340270,0.34769095
1784664440.703473,goal_flat,8.169924,-0.322001,23,0,0.00000000,0.47747107,0.00000000,0.29527485,0.46545707,0.33708220,0.10334620,0.19540998,0.15047877,0.00000000,0.05000000,0.05000000,0.47747107,0.99781412,0.34923494
1784664440.803380,goal_flat,8.170391,-0.322146,23,0,0.00000000,0.47852139,0.00000000,0.29527485,0.46582469,0.33708220,0.10334620,0.19553864,0.15047877,0.00000000,0.05000000,0.05000000,0.47852139,0.99818174,0.34936361
1784664440.903905,goal_flat,8.170630,-0.322369,23,0,0.00000000,0.48794153,0.00000000,0.29527485,0.46912174,0.33708220,0.10334620,0.19669261,0.15047877,0.00000000,0.05000000,0.05000000,0.48794153,1.00147879,0.35051757
1784664441.003368,goal_flat,8.170891,-0.322620,23,0,0.00000000,0.49029093,0.00000000,0.29527485,0.46994403,0.33708220,0.10334620,0.19698041,0.15047877,0.00000000,0.05000000,0.05000000,0.49029093,1.00230108,0.35080538
1784664441.103492,goal_flat,8.171320,-0.322712,23,0,0.00000000,0.48897525,0.00000000,0.29527485,0.46948354,0.33708220,0.10334620,0.19681924,0.15047877,0.00000000,0.05000000,0.05000000,0.48897525,1.00184059,0.35064421
1784664441.203399,goal_flat,8.172247,-0.322812,23,0,0.00000000,0.48900573,0.00000000,0.29527485,0.46949421,0.33708220,0.10334620,0.19682297,0.15047877,0.00000000,0.05000000,0.05000000,0.48900573,1.00185126,0.35064794
1784664441.303853,goal_flat,8.173445,-0.323145,23,0,0.00000000,0.48490730,0.00000000,0.29527485,0.46805976,0.33708220,0.10334620,0.19632091,0.15047877,0.00000000,0.05000000,0.05000000,0.48490730,1.00041680,0.35014588
1784664441.403389,goal_flat,8.174461,-0.323493,23,0,0.00000000,0.48731703,0.00000000,0.29527485,0.46890316,0.33708220,0.10334620,0.19661611,0.15047877,0.00000000,0.05000000,0.05000000,0.48731703,1.00126021,0.35044107
1784664441.503369,goal_flat,8.175202,-0.323931,23,0,0.00000000,0.48599405,0.00000000,0.29527485,0.46844012,0.33708220,0.10334620,0.19645404,0.15047877,0.00000000,0.05000000,0.05000000,0.48599405,1.00079717,0.35027901
1784664441.603508,goal_flat,8.175849,-0.324466,23,0,0.00000000,0.48221198,0.00000000,0.29527485,0.46711639,0.33708220,0.10334620,0.19599074,0.15047877,0.00000000,0.05000000,0.05000000,0.48221198,0.99947344,0.34981571
1784664441.704093,goal_flat,8.176489,-0.325054,23,0,0.00000000,0.48225224,0.00000000,0.29527485,0.46713048,0.33708220,0.10334620,0.19599567,0.15047877,0.00000000,0.05000000,0.05000000,0.48225224,0.99948753,0.34982064
1784664441.803382,goal_flat,8.176904,-0.325666,23,0,0.00000000,0.48803297,0.00000000,0.29527485,0.46915374,0.33708220,0.10334620,0.19670381,0.15047877,0.00000000,0.05000000,0.05000000,0.48803297,1.00151079,0.35052878
1784664441.903414,goal_flat,8.177508,-0.326342,23,0,0.00000000,0.48739704,0.00000000,0.29527485,0.46893116,0.33708220,0.10334620,0.19662591,0.15047877,0.00000000,0.05000000,0.05000000,0.48739704,1.00128821,0.35045087
1784664442.003369,goal_flat,8.178177,-0.327045,23,0,0.00000000,0.49268704,0.00000000,0.29527485,0.47078266,0.33708220,0.10334620,0.19727393,0.15047877,0.00000000,0.05000000,0.05000000,0.49268704,1.00313971,0.35109890
1784664442.103584,goal_flat,8.178860,-0.327632,23,0,0.00000000,0.49705161,0.00000000,0.29527485,0.47231026,0.33708220,0.10334620,0.19780859,0.15047877,0.00000000,0.05000000,0.05000000,0.49705161,1.00466731,0.35163356
1784664442.203414,goal_flat,8.179433,-0.327860,23,0,0.00000000,0.49940557,0.00000000,0.29527485,0.47313415,0.33708220,0.10334620,0.19809695,0.15047877,0.00000000,0.05000000,0.05000000,0.49940557,1.00549120,0.35192192
1784664442.303441,goal_flat,8.179862,-0.327817,23,0,0.00000000,0.49937245,0.00000000,0.29527485,0.47312256,0.33708220,0.10334620,0.19809290,0.15047877,0.00000000,0.05000000,0.05000000,0.49937245,1.00547961,0.35191786
1784664442.403391,goal_flat,8.180404,-0.327524,23,0,0.00000000,0.49601786,0.00000000,0.29527485,0.47194845,0.33708220,0.10334620,0.19768196,0.15047877,0.00000000,0.05000000,0.05000000,0.49601786,1.00430550,0.35150693
1784664442.503686,goal_flat,8.180875,-0.326996,23,0,0.00000000,0.48627502,0.00000000,0.29527485,0.46853846,0.33708220,0.10334620,0.19648846,0.15047877,0.00000000,0.05000000,0.05000000,0.48627502,1.00089551,0.35031343
1784664442.603577,goal_flat,8.181101,-0.326541,23,0,0.00000000,0.47812429,0.00000000,0.29527485,0.46568570,0.33708220,0.10334620,0.19549000,0.15047877,0.00000000,0.05000000,0.05000000,0.47812429,0.99804275,0.34931496
1784664442.703357,goal_flat,8.181243,-0.326013,23,0,0.00000000,0.47291386,0.00000000,0.29527485,0.46386205,0.33708220,0.10334620,0.19485172,0.15047877,0.00000000,0.05000000,0.05000000,0.47291386,0.99621910,0.34867669
1784664442.803391,goal_flat,8.181599,-0.325241,23,0,0.00000000,0.44912080,0.00000000,0.29527485,0.45553448,0.33708220,0.10334620,0.19193707,0.15047877,0.00000000,0.05000000,0.05000000,0.44912080,0.98789153,0.34576204
1784664442.903457,goal_flat,8.182325,-0.324396,23,0,0.00000000,0.44003806,0.00000000,0.29527485,0.45235552,0.33708220,0.10334620,0.19082443,0.15047877,0.00000000,0.05000000,0.05000000,0.44003806,0.98471257,0.34464940
1784664443.003407,goal_flat,8.182780,-0.323439,23,0,0.00000000,0.41978835,0.00000000,0.29527485,0.44526812,0.33708220,0.10334620,0.18834384,0.15047877,0.00000000,0.05000000,0.05000000,0.41978835,0.97762517,0.34216881
1784664443.103356,goal_flat,8.183184,-0.322671,23,0,0.00000000,0.40086715,0.00000000,0.29527485,0.43864570,0.33708220,0.10334620,0.18602600,0.15047877,0.00000000,0.05000000,0.05000000,0.40086715,0.97100275,0.33985096
1784664443.203387,goal_flat,8.183621,-0.322139,23,0,0.00000000,0.38113698,0.00000000,0.29527485,0.43174014,0.33708220,0.10334620,0.18360905,0.15047877,0.00000000,0.05000000,0.05000000,0.38113698,0.96409719,0.33743402
1784664443.303702,goal_flat,8.183898,-0.321722,23,0,0.00000000,0.36440188,0.00000000,0.29527485,0.42588286,0.33708220,0.10334620,0.18155900,0.15047877,0.00000000,0.05000000,0.05000000,0.36440188,0.95823991,0.33538397
1784664443.403425,goal_flat,8.184126,-0.321377,23,0,0.00000000,0.35233998,0.00000000,0.29527485,0.42166119,0.33708220,0.10334620,0.18008142,0.15047877,0.00000000,0.05000000,0.05000000,0.35233998,0.95401824,0.33390639
1784664443.503551,goal_flat,8.184247,-0.321089,23,0,0.00000000,0.34159823,0.00000000,0.29527485,0.41790158,0.33708220,0.10334620,0.17876555,0.15047877,0.00000000,0.05000000,0.05000000,0.34159823,0.95025863,0.33259052
1784664443.603445,goal_flat,8.184424,-0.320829,23,0,0.00000000,0.33053985,0.00000000,0.29527485,0.41403115,0.33708220,0.10334620,0.17741090,0.15047877,0.00000000,0.05000000,0.05000000,0.33053985,0.94638820,0.33123587
1784664443.703825,goal_flat,8.185183,-0.320608,23,0,0.00000000,0.32768886,0.00000000,0.29527485,0.41303330,0.33708220,0.10334620,0.17706166,0.15047877,0.00000000,0.05000000,0.05000000,0.32768886,0.94539035,0.33088662
1784664443.803452,goal_flat,8.185940,-0.320519,23,0,0.00000000,0.31933063,0.00000000,0.29527485,0.41010792,0.33708220,0.10334620,0.17603777,0.15047877,0.00000000,0.05000000,0.05000000,0.31933063,0.94246497,0.32986274
1784664443.903553,goal_flat,8.186529,-0.320461,23,0,0.00000000,0.30632676,0.00000000,0.29527485,0.40555657,0.33708220,0.10334620,0.17444480,0.15047877,0.00000000,0.05000000,0.05000000,0.30632676,0.93791362,0.32826977
1784664444.003362,goal_flat,8.186642,-0.320252,23,0,0.00000000,0.30442241,0.00000000,0.29527485,0.40489004,0.33708220,0.10334620,0.17421152,0.15047877,0.00000000,0.05000000,0.05000000,0.30442241,0.93724709,0.32803648
1784664444.103730,goal_flat,8.186601,-0.319842,23,0,0.00000000,0.27413966,0.00000000,0.29527485,0.39429108,0.33708220,0.10334620,0.17050188,0.15047877,0.00000000,0.05000000,0.05000000,0.27413966,0.92664813,0.32432685
1784664444.203441,goal_flat,8.186452,-0.319222,23,0,0.00000000,0.26845518,0.00000000,0.29527485,0.39230151,0.33708220,0.10334620,0.16980553,0.15047877,0.00000000,0.05000000,0.05000000,0.26845518,0.92465856,0.32363050
1784664444.303450,goal_flat,8.186185,-0.318545,23,0,0.00000000,0.23999499,0.00000000,0.29527485,0.38234045,0.33708220,0.10334620,0.16631916,0.15047877,0.00000000,0.05000000,0.05000000,0.23999499,0.91469750,0.32014412
1784664444.403347,goal_flat,8.185823,-0.317483,23,0,0.00000000,0.23017021,0.00000000,0.29527485,0.37890177,0.33708220,0.10334620,0.16511562,0.15047877,0.00000000,0.05000000,0.05000000,0.23017021,0.91125882,0.31894059
1784664444.503700,goal_flat,8.185627,-0.316514,23,0,0.00000000,0.20741345,0.00000000,0.29527485,0.37093691,0.33708220,0.10334620,0.16232792,0.15047877,0.00000000,0.05000000,0.05000000,0.20741345,0.90329396,0.31615289
1784664444.603460,goal_flat,8.186910,-0.316260,23,0,0.00000000,0.17156615,0.00000000,0.29527485,0.35839035,0.33708220,0.10334620,0.15793662,0.15047877,0.00000000,0.05000000,0.05000000,0.17156615,0.89074740,0.31176159
1784664444.703414,goal_flat,8.187883,-0.316028,23,0,0.00000000,0.14851797,0.00000000,0.29527485,0.35032349,0.33708220,0.10334620,0.15511322,0.15047877,0.00000000,0.05000000,0.05000000,0.14851797,0.88268054,0.30893819
1784664444.803454,goal_flat,8.188201,-0.315752,23,0,0.00000000,0.12973606,0.00000000,0.29527485,0.34374982,0.33708220,0.10334620,0.15281244,0.15047877,0.00000000,0.05000000,0.05000000,0.12973606,0.87610687,0.30663740
1784664444.903553,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.12995135,0.00000000,0.29527485,0.34382517,0.33708220,0.10334620,0.15283881,0.15047877,0.00000000,0.05000000,0.05000000,0.12995135,0.87618222,0.30666378
1784664445.003633,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.11749656,0.00000000,0.29527485,0.33946600,0.33708220,0.10334620,0.15131310,0.15047877,0.00000000,0.05000000,0.05000000,0.11749656,0.87182305,0.30513807
1784664445.103567,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.11162573,0.00000000,0.29527485,0.33741121,0.33708220,0.10334620,0.15059392,0.15047877,0.00000000,0.05000000,0.05000000,0.11162573,0.86976826,0.30441889
1784664445.203641,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.10614369,0.00000000,0.29527485,0.33549249,0.33708220,0.10334620,0.14992237,0.15047877,0.00000000,0.05000000,0.05000000,0.10614369,0.86784954,0.30374734
1784664445.303698,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.10141854,0.00000000,0.29527485,0.33383869,0.33708220,0.10334620,0.14934354,0.15047877,0.00000000,0.05000000,0.05000000,0.10141854,0.86619574,0.30316851
1784664445.403512,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.10180202,0.00000000,0.29527485,0.33397291,0.33708220,0.10334620,0.14939052,0.15047877,0.00000000,0.05000000,0.05000000,0.10180202,0.86632996,0.30321548
1784664445.503455,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.09292251,0.00000000,0.29527485,0.33086508,0.33708220,0.10334620,0.14830278,0.15047877,0.00000000,0.05000000,0.05000000,0.09292251,0.86322213,0.30212774
1784664445.603469,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.09050005,0.00000000,0.29527485,0.33001722,0.33708220,0.10334620,0.14800603,0.15047877,0.00000000,0.05000000,0.05000000,0.09050005,0.86237427,0.30183099
1784664445.703584,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.08498588,0.00000000,0.29527485,0.32808726,0.33708220,0.10334620,0.14733054,0.15047877,0.00000000,0.05000000,0.05000000,0.08498588,0.86044431,0.30115551
1784664445.803493,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.08537552,0.00000000,0.29527485,0.32822363,0.33708220,0.10334620,0.14737827,0.15047877,0.00000000,0.05000000,0.05000000,0.08537552,0.86058068,0.30120324
1784664445.903490,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.07500133,0.00000000,0.29527485,0.32459267,0.33708220,0.10334620,0.14610743,0.15047877,0.00000000,0.05000000,0.05000000,0.07500133,0.85694972,0.29993240
1784664446.003519,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.06777766,0.00000000,0.29527485,0.32206438,0.33708220,0.10334620,0.14522253,0.15047877,0.00000000,0.05000000,0.05000000,0.06777766,0.85442143,0.29904750
1784664446.103644,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.06816133,0.00000000,0.29527485,0.32219867,0.33708220,0.10334620,0.14526953,0.15047877,0.00000000,0.05000000,0.05000000,0.06816133,0.85455572,0.29909450
1784664446.203609,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.04786755,0.00000000,0.29527485,0.31509584,0.33708220,0.10334620,0.14278354,0.15047877,0.00000000,0.05000000,0.05000000,0.05213245,0.84745289,0.29660851
1784664446.303527,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.03637401,0.00000000,0.29527485,0.31107310,0.33708220,0.10334620,0.14137559,0.15047877,0.00000000,0.05000000,0.05000000,0.06362599,0.84343015,0.29520055
1784664446.403512,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.02372509,0.00000000,0.29527485,0.30664598,0.33708220,0.10334620,0.13982609,0.15047877,0.00000000,0.05000000,0.05000000,0.07627491,0.83900303,0.29365106
1784664446.503495,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.02412774,0.00000000,0.29527485,0.30678691,0.33708220,0.10334620,0.13987542,0.15047877,0.00000000,0.05000000,0.05000000,0.07587226,0.83914396,0.29370039
1784664446.603519,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00096107,0.00000000,0.29527485,0.29867857,0.33708220,0.10334620,0.13703750,0.15047877,0.00000000,0.05000000,0.05000000,0.09903893,0.83103562,0.29086247
1784664446.703521,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00187328,0.00000000,0.29527485,0.29899785,0.33708220,0.10334620,0.13714925,0.15047877,0.00000000,0.05000000,0.05000000,0.09812672,0.83135490,0.29097421
1784664446.803517,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664446.903661,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.003567,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.103611,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.203762,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.303617,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.403650,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.503492,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.603523,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.703557,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.803596,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00000000,0.00000000,0.29527485,0.29834220,0.33708220,0.10334620,0.13691977,0.15047877,0.00000000,0.05000000,0.05000000,0.10000000,0.83069925,0.29074474
1784664447.903521,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.00430799,0.00000000,0.29527485,0.29985000,0.33708220,0.10334620,0.13744750,0.15047877,0.00000000,0.05000000,0.05000000,0.09569201,0.83220705,0.29127247
1784664448.003491,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.01303535,0.00000000,0.29527485,0.30290457,0.33708220,0.10334620,0.13851660,0.15047877,0.00000000,0.05000000,0.05000000,0.08696465,0.83526162,0.29234157
1784664448.103568,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.02244058,0.00000000,0.29527485,0.30619640,0.33708220,0.10334620,0.13966874,0.15047877,0.00000000,0.05000000,0.05000000,0.07755942,0.83855345,0.29349371
1784664448.203499,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.02277468,0.00000000,0.29527485,0.30631334,0.33708220,0.10334620,0.13970967,0.15047877,0.00000000,0.05000000,0.05000000,0.07722532,0.83867039,0.29353464
1784664448.303514,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.03978726,0.00000000,0.29527485,0.31226774,0.33708220,0.10334620,0.14179371,0.15047877,0.00000000,0.05000000,0.05000000,0.06021274,0.84462479,0.29561868
1784664448.403527,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.04746799,0.00000000,0.29527485,0.31495600,0.33708220,0.10334620,0.14273460,0.15047877,0.00000000,0.05000000,0.05000000,0.05253201,0.84731305,0.29655957
1784664448.503611,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.05283776,0.00000000,0.29527485,0.31683542,0.33708220,0.10334620,0.14339240,0.15047877,0.00000000,0.05000000,0.05000000,0.05283776,0.84919247,0.29721736
1784664448.603615,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.05635488,0.00000000,0.29527485,0.31806641,0.33708220,0.10334620,0.14382324,0.15047877,0.00000000,0.05000000,0.05000000,0.05635488,0.85042346,0.29764821
1784664448.703598,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.05838947,0.00000000,0.29527485,0.31877851,0.33708220,0.10334620,0.14407248,0.15047877,0.00000000,0.05000000,0.05000000,0.05838947,0.85113556,0.29789745
1784664448.803761,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.06092496,0.00000000,0.29527485,0.31966594,0.33708220,0.10334620,0.14438308,0.15047877,0.00000000,0.05000000,0.05000000,0.06092496,0.85202299,0.29820805
1784664448.903564,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.06119556,0.00000000,0.29527485,0.31976065,0.33708220,0.10334620,0.14441623,0.15047877,0.00000000,0.05000000,0.05000000,0.06119556,0.85211770,0.29824119
1784664449.003538,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.06521988,0.00000000,0.29527485,0.32116916,0.33708220,0.10334620,0.14490921,0.15047877,0.00000000,0.05000000,0.05000000,0.06521988,0.85352621,0.29873417
1784664449.103526,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.06738074,0.00000000,0.29527485,0.32192546,0.33708220,0.10334620,0.14517391,0.15047877,0.00000000,0.05000000,0.05000000,0.06738074,0.85428251,0.29899888
1784664449.203499,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.07220396,0.00000000,0.29527485,0.32361359,0.33708220,0.10334620,0.14576476,0.15047877,0.00000000,0.05000000,0.05000000,0.07220396,0.85597064,0.29958972
1784664449.303520,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.07243304,0.00000000,0.29527485,0.32369376,0.33708220,0.10334620,0.14579282,0.15047877,0.00000000,0.05000000,0.05000000,0.07243304,0.85605081,0.29961778
1784664449.403525,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.08227157,0.00000000,0.29527485,0.32713725,0.33708220,0.10334620,0.14699804,0.15047877,0.00000000,0.05000000,0.05000000,0.08227157,0.85949430,0.30082300
1784664449.503492,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.08844249,0.00000000,0.29527485,0.32929707,0.33708220,0.10334620,0.14775398,0.15047877,0.00000000,0.05000000,0.05000000,0.08844249,0.86165412,0.30157894
1784664449.603585,goal_flat,8.188591,-0.315782,23,0,0.00000000,0.09514398,0.00000000,0.29527485,0.33164259,0.33708220,0.10334620,0.14857491,0.15047877,0.00000000,0.05000000,0.05000000,0.09514398,0.86399964,0.30239988
