context_id,group,terrain,seed,source_beta_name,cost_motion,cost_stability,cost_energy,ideal_cost_motion,ideal_cost_stability,ideal_cost_energy,regret_motion,regret_stability,regret_energy,utopia_l2_score,chebyshev_score,selected_utopia_l2,selected_chebyshev
low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.20076352289559485,0.009443648409142143,0.5733365782588142,0.15863617799124122,0.002088209834744911,0.01190634696691054,0.09185415738382803,0.15863617799124122,0,0
low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.2002538659888096,0.009522785690878176,0.5744979308250399,0.10220046590733739,0.002835907422382623,0.016372614960050047,0.05978026464538056,0.10220046590733739,0,0
low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.2002538659888096,0.009522785690878176,0.5744979308250399,0.0,0.0,0.056845136597310185,0.032819554916578085,0.056845136597310185,1,1
low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.2002538659888096,0.009522785690878176,0.5744979308250399,0.20924721549781752,0.0024707584330398713,0.0,0.12081735780483494,0.20924721549781752,0,0
low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,energy,0.2080404710802221,0.010156057553444628,0.5797235849819431,0.2002538659888096,0.009522785690878176,0.5744979308250399,0.17345060602188286,0.0026983784682790665,0.01842634355369465,0.10071730091775906,0.17345060602188286,0,0
low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,balanced,0.20446134470129587,0.009747862919850395,0.5806980947784637,0.20106396049075906,0.009747862919850395,0.5676312579789478,0.07567846876640423,0.0,0.04607538440137126,0.05115392354636396,0.07567846876640423,0,0
low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,motion,0.20106396049075906,0.010029514488712836,0.5835430106071957,0.20106396049075906,0.009747862919850395,0.5676312579789478,0.0,0.0012001204757390881,0.05610693162351381,0.032400761644144224,0.05610693162351381,1,1
low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stability,0.2097241747402391,0.009985390075706237,0.5676312579789478,0.20106396049075906,0.009747862919850395,0.5676312579789478,0.19291069628126856,0.001012105859867906,0.0,0.11137857528566768,0.19291069628126856,0,0
low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,energy,0.20843874432766274,0.00986859225682999,0.5777573721396094,0.20106396049075906,0.009747862919850395,0.5676312579789478,0.1642770772081477,0.0005144290511741516,0.03570600977138857,0.09706036243337599,0.1642770772081477,0,0
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,balanced,0.20468905934065096,0.009687922803953444,0.5839893787703005,0.20121248563575864,0.009687922803953444,0.5774910151033344,0.07744245520533094,0.0,0.02291408460435197,0.0466275638847706,0.07744245520533094,0,0
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,motion,0.20121248563575864,0.010067859840391795,0.5833688475242818,0.20121248563575864,0.009687922803953444,0.5774910151033344,0.0,0.001618915949103021,0.02072600985205713,0.012002616009823712,0.02072600985205713,1,1
low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,energy,0.2081028493063949,0.010055225323120521,0.5774910151033344,0.20121248563575864,0.009687922803953444,0.5774910151033344,0.15348637054948178,0.0015650801301172576,0.0,0.08862000417563091,0.15348637054948178,0,0
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,balanced,0.2044655909416028,0.009693519702828755,0.5769465532737704,0.20074042915448786,0.009486420992798707,0.5729554537270349,0.0829798817224253,0.0008824499128836803,0.014073141696143989,0.048595242585106994,0.0829798817224253,0,0
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,motion,0.20074042915448786,0.009486420992798707,0.5887834579677279,0.20074042915448786,0.009486420992798707,0.5729554537270349,0.0,0.0,0.055811623798919734,0.032222856024216436,0.055811623798919734,1,1
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stability,0.20974055513887513,0.009941466431421797,0.5729554537270349,0.20074042915448786,0.009486420992798707,0.5729554537270349,0.20048240381252994,0.0019389536883778783,0.0,0.11575398305581251,0.20048240381252994,0,0
low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,energy,0.20823091189659948,0.009947716101209767,0.5748251671579746,0.20074042915448786,0.009486420992798707,0.5729554537270349,0.16685432942381695,0.001965583601037139,0.006592855361455449,0.09641524172069713,0.16685432942381695,0,0
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,balanced,0.2046194575135153,0.009831708486016989,0.5796539478931109,0.20005705866474588,0.009500868751194744,0.5639327932794751,0.10162976495434947,0.0014097117994119341,0.0554348579668106,0.0668421520944037,0.10162976495434947,0,0
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,motion,0.20005705866474588,0.009500868751194744,0.5898298399594554,0.20005705866474588,0.009500868751194744,0.5639327932794751,0.0,0.0,0.09131639117774476,0.052721543027896105,0.09131639117774476,1,1
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stability,0.20954645351177206,0.010134217623053639,0.5639327932794751,0.20005705866474588,0.009500868751194744,0.5639327932794751,0.2113811176597174,0.002698706605732929,0.0,0.12205089091633746,0.2113811176597174,0,0
low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,energy,0.20823144763109552,0.010007969835009511,0.5762924187364625,0.20005705866474588,0.009500868751194744,0.5639327932794751,0.18208868992670782,0.0021607633730342138,0.04358166423328764,0.10810538277520691,0.18208868992670782,0,0
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,balanced,0.2049203389171663,0.009616030793532584,0.580985353249129,0.2005766987503753,0.009447410785635699,0.5736019415550899,0.09675680356536764,0.0007184917340019315,0.0260348803016377,0.05785098748474271,0.09675680356536764,0,0
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,motion,0.2005766987503753,0.009447410785635699,0.5893370276013766,0.2005766987503753,0.009447410785635699,0.5736019415550899,0.0,0.0,0.055483982029849145,0.03203369196064577,0.055483982029849145,1,1
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stability,0.20960730091712854,0.01005749909239427,0.5736019415550899,0.2005766987503753,0.009447410785635699,0.5736019415550899,0.20116127634279904,0.002599593078452015,0.0,0.11615021449834907,0.20116127634279904,0,0
low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,energy,0.20816253871366877,0.010013427387993724,0.5776329671808651,0.2005766987503753,0.009447410785635699,0.5736019415550899,0.16897846023671753,0.0024118030545389993,0.01421392629976445,0.09791420141940757,0.16897846023671753,0,0
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,balanced,0.205565331759873,0.009799896652995055,0.5783154597530307,0.2010361681512723,0.009799896652995055,0.5744641471307732,0.10088943300212252,0.0,0.01358023462319049,0.058773861718484664,0.10088943300212252,0,0
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,motion,0.2010361681512723,0.009973333613470133,0.5853108243474187,0.2010361681512723,0.009799896652995055,0.5744641471307732,0.0,0.0007390168226534949,0.038246809836413445,0.02208592771070105,0.038246809836413445,1,1
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stability,0.209705545032292,0.01009174444088387,0.5744641471307732,0.2010361681512723,0.009799896652995055,0.5744641471307732,0.19311479857933708,0.0012435666787128422,0.0,0.11149719262298691,0.19311479857933708,0,0
low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,energy,0.20855412258786274,0.010028013122010352,0.5774709486973251,0.2010361681512723,0.009799896652995055,0.5744641471307732,0.16746627545162532,0.0009720068182977829,0.010602377616184416,0.09688190168449184,0.16746627545162532,0,0
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,balanced,0.20446229672421226,0.009721646411728683,0.5793847512903714,0.2003197233281753,0.009315531641802549,0.5717301264879845,0.09227793853642018,0.001730459563413486,0.0269912133770058,0.055517979161094015,0.09227793853642018,0,0
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,motion,0.2003197233281753,0.009315531641802549,0.5838351191857889,0.2003197233281753,0.009315531641802549,0.5717301264879845,0.0,0.0,0.042683795648828515,0.024643500907886123,0.042683795648828515,1,1
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stability,0.20979911863875625,0.010001221818782081,0.5717301264879845,0.2003197233281753,0.009315531641802549,0.5717301264879845,0.21115837287736336,0.0029217334905320843,0.0,0.12192401317050622,0.21115837287736336,0,0
low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,energy,0.20820929495731683,0.00997510311228036,0.5771429053391489,0.2003197233281753,0.009315531641802549,0.5717301264879845,0.17574423824791785,0.0028104413908674607,0.019086169826216293,0.10207549124183793,0.17574423824791785,0,0
rough_train:rough_perlin:0,rough_train,rough_perlin,0,balanced,0.21484144719706133,0.13358384499419315,0.6854387068821252,0.20794800369503644,0.1314315718463249,0.6789299180066846,0.1535549753669258,0.009170859883978326,0.022950845259994704,0.08979602149519576,0.1535549753669258,0,0
rough_train:rough_perlin:0,rough_train,rough_perlin,0,motion,0.20794800369503644,0.13599846919170827,0.7089098330813055,0.20794800369503644,0.1314315718463249,0.6789299180066846,0.0,0.019459600516089883,0.10571312189609638,0.06205895098819278,0.10571312189609638,1,1
rough_train:rough_perlin:0,rough_train,rough_perlin,0,stability,0.21827155989486288,0.13334014312907722,0.6849586370113652,0.20794800369503644,0.1314315718463249,0.6789299180066846,0.22996248790575774,0.008132443519096352,0.021258055782773816,0.13341762429436949,0.22996248790575774,0,0
rough_train:rough_perlin:0,rough_train,rough_perlin,0,energy,0.21989339014891546,0.1314315718463249,0.6789299180066846,0.20794800369503644,0.1314315718463249,0.6789299180066846,0.26608958528999316,0.0,0.0,0.15362689369573343,0.26608958528999316,0,0
rough_train:rough_perlin:10,rough_train,rough_perlin,10,balanced,0.2188763454225867,0.03269564074013188,0.6095237104005213,0.21218217733522252,0.03269564074013188,0.5974482190400987,0.14911601371003072,0.0,0.04257977005479414,0.0895332756813339,0.14911601371003072,0,0
rough_train:rough_perlin:10,rough_train,rough_perlin,10,motion,0.21218217733522252,0.03592933285984938,0.6160649323925276,0.21218217733522252,0.03269564074013188,0.5974482190400987,0.0,0.013778798182390075,0.06564497874765517,0.03872603996508092,0.06564497874765517,1,1
rough_train:rough_perlin:10,rough_train,rough_perlin,10,stability,0.22368844006849134,0.03497832722705233,0.6014428068471191,0.21218217733522252,0.03269564074013188,0.5974482190400987,0.25630788009700445,0.00972655257597426,0.014085441760496774,0.14830906343895725,0.25630788009700445,0,0
rough_train:rough_perlin:10,rough_train,rough_perlin,10,energy,0.22504610150695503,0.03539196071353908,0.5974482190400987,0.21218217733522252,0.03269564074013188,0.5974482190400987,0.2865504821693474,0.011489049474496933,0.0,0.16557292158775336,0.2865504821693474,0,0
rough_train:rough_perlin:11,rough_train,rough_perlin,11,balanced,0.21502531898447216,0.09969111630800175,0.6433922402529152,0.20701358460618077,0.09736456670310857,0.6401415444091918,0.1784654758893017,0.009913453810792273,0.011462380901324485,0.10340791205509163,0.1784654758893017,0,0
rough_train:rough_perlin:11,rough_train,rough_perlin,11,motion,0.20701358460618077,0.10204223601521796,0.6656506926265822,0.20701358460618077,0.09736456670310857,0.6401415444091918,0.0,0.019931601101574662,0.08994861020314858,0.05319154444066669,0.08994861020314858,1,1
rough_train:rough_perlin:11,rough_train,rough_perlin,11,stability,0.21830897387231707,0.09936338514543051,0.6483514368072555,0.20701358460618077,0.09736456670310857,0.6401415444091918,0.2516105658966977,0.00851698767240691,0.0289491599182362,0.14630842970683544,0.2516105658966977,0,0
rough_train:rough_perlin:11,rough_train,rough_perlin,11,energy,0.21932367549605944,0.09736456670310857,0.6401415444091918,0.20701358460618077,0.09736456670310857,0.6401415444091918,0.2742135629028777,0.0,0.0,0.15831727435742282,0.2742135629028777,0,0
rough_train:rough_perlin:12,rough_train,rough_perlin,12,motion,0.2053633802513454,0.1128793584448312,0.6927815602164044,0.2053633802513454,0.1128793584448312,0.6864441996244358,0.0,0.0,0.022346366595461704,0.012901680769299876,0.022346366595461704,1,1
rough_train:rough_perlin:12,rough_train,rough_perlin,12,stability,0.2136100901841425,0.11992458342194612,0.6864441996244358,0.2053633802513454,0.1128793584448312,0.6864441996244358,0.1836996763978511,0.03001978219178167,0.0,0.10746589913629537,0.1836996763978511,0,0
rough_train:rough_perlin:12,rough_train,rough_perlin,12,energy,0.2130578366742803,0.12199973955510188,0.6890302583961714,0.2053633802513454,0.1128793584448312,0.6864441996244358,0.17139794735948582,0.03886204561610547,0.00911878320824122,0.10160490007165376,0.17139794735948582,0,0
rough_train:rough_perlin:13,rough_train,rough_perlin,13,balanced,0.20916389323905268,0.243940420671977,0.7443095608927531,0.20206385746786987,0.23452869727041942,0.7428957402488441,0.15815692369539527,0.04010345836816053,0.004985317459931608,0.0942456953500692,0.15815692369539527,1,1
rough_train:rough_perlin:13,rough_train,rough_perlin,13,motion,0.20206385746786987,0.23452869727041942,0.7905744873481816,0.20206385746786987,0.23452869727041942,0.7428957402488441,0.0,0.0,0.16812153041194514,0.09706501083990839,0.16812153041194514,0,0
rough_train:rough_perlin:13,rough_train,rough_perlin,13,stability,0.21212880060322778,0.23872834379759691,0.7428957402488441,0.20206385746786987,0.23452869727041942,0.7428957402488441,0.22420174978810062,0.017894740684344837,0.0,0.12985459349108655,0.22420174978810062,0,0
rough_train:rough_perlin:13,rough_train,rough_perlin,13,energy,0.21204267290953785,0.24035238992917649,0.7604004697416757,0.20206385746786987,0.23452869727041942,0.7428957402488441,0.22228321141477783,0.02481481936143334,0.061723977470516694,0.1339595097179097,0.22228321141477783,0,0
rough_train:rough_perlin:15,rough_train,rough_perlin,15,balanced,0.21089399616377563,0.19181111930220388,0.7907786050773489,0.2067550790933842,0.18832840416155205,0.7907786050773489,0.09219649201491495,0.014839888051552641,0.0,0.053914795177943786,0.09219649201491495,0,0
rough_train:rough_perlin:15,rough_train,rough_perlin,15,motion,0.2067550790933842,0.1954683985078684,0.8073185897736906,0.2067550790933842,0.18832840416155205,0.7907786050773489,0.0,0.030423595530762425,0.05832216048684233,0.037978369145573815,0.05832216048684233,1,1
rough_train:rough_perlin:15,rough_train,rough_perlin,15,energy,0.21683560094811194,0.18832840416155205,0.792877393878985,0.2067550790933842,0.18832840416155205,0.7907786050773489,0.22454877372009915,0.0,0.007400605234180476,0.12971368565296992,0.22454877372009915,0,0
rough_train:rough_perlin:17,rough_train,rough_perlin,17,balanced,0.21797919553926204,0.04408510543447517,0.6089159575378953,0.2111010359241704,0.04260832737082748,0.5984718545154653,0.15321451897806046,0.006292567797382006,0.03682728030274433,0.09105041425799959,0.15321451897806046,0,0
rough_train:rough_perlin:17,rough_train,rough_perlin,17,motion,0.2111010359241704,0.04276536643322156,0.6129486551819813,0.2111010359241704,0.04260832737082748,0.5984718545154653,0.0,0.0006691451960704384,0.051047102358886425,0.029474590268749865,0.051047102358886425,1,1
rough_train:rough_perlin:17,rough_train,rough_perlin,17,stability,0.22062209819603718,0.04260832737082748,0.6017408618333159,0.2111010359241704,0.04260832737082748,0.5984718545154653,0.21208652572462758,0.0,0.011526949566435475,0.12262893209495909,0.21208652572462758,0,0
rough_train:rough_perlin:17,rough_train,rough_perlin,17,energy,0.22350414832941548,0.04408486801122388,0.5984718545154653,0.2111010359241704,0.04260832737082748,0.5984718545154653,0.2762856646755967,0.006291556134260658,0.0,0.15955495624165236,0.2762856646755967,0,0
rough_train:rough_perlin:18,rough_train,rough_perlin,18,balanced,0.23502848042555027,0.01763833969824639,0.5860545091447605,0.22770743095856724,0.016999903373684726,0.5775303397730414,0.16308011666918062,0.002720384298431778,0.030057341844118436,0.09575310045859074,0.16308011666918062,0,0
rough_train:rough_perlin:18,rough_train,rough_perlin,18,motion,0.22770743095856724,0.016999903373684726,0.5893777842820805,0.22770743095856724,0.016999903373684726,0.5775303397730414,0.0,0.0,0.04177564687638237,0.02411918096965011,0.04177564687638237,1,1
rough_train:rough_perlin:18,rough_train,rough_perlin,18,stability,0.23615638562886748,0.017589174800015935,0.5803122142777307,0.22770743095856724,0.016999903373684726,0.5775303397730414,0.18820478123787213,0.0025108921188131497,0.009809255225770105,0.10881722557896785,0.18820478123787213,0,0
rough_train:rough_perlin:18,rough_train,rough_perlin,18,energy,0.24266377924386262,0.01954617213482261,0.5775303397730414,0.22770743095856724,0.016999903373684726,0.5775303397730414,0.3331602981663781,0.010849679585732575,0.0,0.19245215840256943,0.3331602981663781,0,0
rough_train:rough_perlin:20,rough_train,rough_perlin,20,balanced,0.2258561456069013,0.047978475766005474,0.6180758678378266,0.21617282606279137,0.0474411660750398,0.61011498378028,0.21570088934929235,0.00228948258497323,0.028071123773413968,0.12559206899918068,0.21570088934929235,0,0
rough_train:rough_perlin:20,rough_train,rough_perlin,20,motion,0.21617282606279137,0.054276207540422214,0.637137166462049,0.21617282606279137,0.0474411660750398,0.61011498378028,0.0,0.02912418790444388,0.09528376863731168,0.05752453067119017,0.09528376863731168,1,1
rough_train:rough_perlin:20,rough_train,rough_perlin,20,stability,0.22760482454271327,0.0474411660750398,0.6101150661790047,0.21617282606279137,0.0474411660750398,0.61011498378028,0.25465360591749175,0.0,2.905487360462174e-07,0.14702432792666845,0.25465360591749175,0,0
rough_train:rough_perlin:20,rough_train,rough_perlin,20,energy,0.23151628986222667,0.04804224390304658,0.61011498378028,0.21617282606279137,0.0474411660750398,0.61011498378028,0.34178349399302826,0.0025611993280109553,0.0,0.19733433263379876,0.34178349399302826,0,0
rough_train:rough_perlin:22,rough_train,rough_perlin,22,balanced,0.21189529187073372,0.08398509127508758,0.6748142329055132,0.20509829426441445,0.08111498797005173,0.6549964714576058,0.15140659377288393,0.012229542188498276,0.06988003222944057,0.09653451411185364,0.15140659377288393,0,0
rough_train:rough_perlin:22,rough_train,rough_perlin,22,motion,0.20509829426441445,0.08564077629777109,0.678519503955406,0.20509829426441445,0.08111498797005173,0.6549964714576058,0.0,0.01928443453339938,0.0829453050689547,0.049165750437524865,0.0829453050689547,1,1
rough_train:rough_perlin:22,rough_train,rough_perlin,22,stability,0.21551198519170353,0.08555614716445456,0.6676908396250908,0.20509829426441445,0.08111498797005173,0.6549964714576058,0.23197028500326994,0.01892382885260226,0.04476201103782609,0.13683562164764376,0.23197028500326994,0,0
rough_train:rough_perlin:22,rough_train,rough_perlin,22,energy,0.21801902806317408,0.08111498797005173,0.6549964714576058,0.20509829426441445,0.08111498797005173,0.6549964714576058,0.2878159456312864,0.0,0.0,0.1661706136872899,0.2878159456312864,0,0
rough_train:rough_perlin:25,rough_train,rough_perlin,25,balanced,0.21832233884176164,0.05605520947356049,0.5827481003790447,0.21340693919648684,0.048178785607401776,0.5701655308651644,0.10949303801896032,0.03356152992704901,0.044367794287480916,0.07090745808352819,0.10949303801896032,0,0
rough_train:rough_perlin:25,rough_train,rough_perlin,25,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,0.21340693919648684,0.048178785607401776,0.5701655308651644,0.0,0.026789483366878086,0.07493146949029175,0.04594344907615144,0.07493146949029175,1,1
rough_train:rough_perlin:25,rough_train,rough_perlin,25,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.21340693919648684,0.048178785607401776,0.5701655308651644,0.17196037976851697,0.02228724735288516,0.011961185521113315,0.10034966129119346,0.17196037976851697,0,0
rough_train:rough_perlin:25,rough_train,rough_perlin,25,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.21340693919648684,0.048178785607401776,0.5701655308651644,0.23376119178227256,0.0,0.0,0.1349620870015828,0.23376119178227256,0,0
rough_train:rough_perlin:28,rough_train,rough_perlin,28,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,0.22123565926797836,0.06488507804713703,0.5937879957990648,0.0839040744969676,0.008983045381047872,0.0219436741449349,0.05033922809794147,0.0839040744969676,0,0
rough_train:rough_perlin:28,rough_train,rough_perlin,28,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.22123565926797836,0.06488507804713703,0.5937879957990648,0.0,0.0,0.05350915889736159,0.030893527293502174,0.05350915889736159,1,1
rough_train:rough_perlin:28,rough_train,rough_perlin,28,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,0.22123565926797836,0.06488507804713703,0.5937879957990648,0.16161590078196184,0.0036220799140903506,0.017824539861223707,0.09389805299673568,0.16161590078196184,0,0
rough_train:rough_perlin:28,rough_train,rough_perlin,28,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.22123565926797836,0.06488507804713703,0.5937879957990648,0.17436023069433865,0.006354172617418286,0.0,0.10073375064567476,0.17436023069433865,0,0
rough_train:rough_perlin:29,rough_train,rough_perlin,29,balanced,0.20952284367453844,0.10295883729326709,0.6892585385593174,0.20332955402174907,0.10058382191048283,0.6815548666028856,0.13795869071748487,0.010119967030848642,0.027164160090207185,0.08138981441309578,0.13795869071748487,0,0
rough_train:rough_perlin:29,rough_train,rough_perlin,29,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.20332955402174907,0.10058382191048283,0.6815548666028856,0.0,0.0,0.07592113912677499,0.043833090112026574,0.07592113912677499,1,1
rough_train:rough_perlin:29,rough_train,rough_perlin,29,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,0.20332955402174907,0.10058382191048283,0.6815548666028856,0.2006376903876971,0.0215853107019076,0.0,0.11650666424745454,0.2006376903876971,0,0
rough_train:rough_perlin:4,rough_train,rough_perlin,4,balanced,0.22564654226904068,0.04720935822506088,0.610628647796401,0.21905406490512652,0.04638718498683888,0.6064735509589999,0.14685080089878128,0.003503289336466802,0.014651417703117781,0.08522928839606671,0.14685080089878128,0,0
rough_train:rough_perlin:4,rough_train,rough_perlin,4,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.21905406490512652,0.04638718498683888,0.6064735509589999,0.0,0.0,0.04767770255039971,0.027526734401816178,0.04767770255039971,1,1
rough_train:rough_perlin:4,rough_train,rough_perlin,4,stability,0.22718016906347374,0.04743024427250133,0.6064735509589999,0.21905406490512652,0.04638718498683888,0.6064735509589999,0.18101312116325438,0.004444487247804663,0.0,0.10453947181194115,0.18101312116325438,0,0
rough_train:rough_perlin:4,rough_train,rough_perlin,4,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.21905406490512652,0.04638718498683888,0.6064735509589999,0.1959981571346261,0.0021406140877233792,0.005093928728785237,0.11320454634382857,0.1959981571346261,0,0
rough_train:rough_perlin:5,rough_train,rough_perlin,5,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,0.21385985895033083,0.08586610099553049,0.6272470531809756,0.155120037358906,0.01062801163766327,0.13430380959307214,0.1186208158978444,0.155120037358906,0,0
rough_train:rough_perlin:5,rough_train,rough_perlin,5,motion,0.21385985895033083,0.08957685849857537,0.6672656530977412,0.21385985895033083,0.08586610099553049,0.6272470531809756,0.0,0.015811579100706664,0.14111084439640106,0.08198023428429405,0.14111084439640106,1,1
rough_train:rough_perlin:5,rough_train,rough_perlin,5,stability,0.22602864441196968,0.08699247237087052,0.6404214448049709,0.21385985895033083,0.08586610099553049,0.6272470531809756,0.27106591230616156,0.004799480990969286,0.04645463685230036,0.1588057483397389,0.27106591230616156,0,0
rough_train:rough_perlin:5,rough_train,rough_perlin,5,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.21385985895033083,0.08586610099553049,0.6272470531809756,0.31859090156662284,0.0,0.0,0.18393854278085528,0.31859090156662284,0,0
rough_train:rough_perlin:6,rough_train,rough_perlin,6,balanced,0.2258066011287321,0.0488415235678272,0.6004430784594766,0.2184620551464624,0.0488415235678272,0.5927403066531554,0.16360351354985306,0.0,0.02716098604257811,0.09574937564402544,0.16360351354985306,0,0
rough_train:rough_perlin:6,rough_train,rough_perlin,6,motion,0.2184620551464624,0.04962045371691317,0.6090824894577284,0.2184620551464624,0.0488415235678272,0.5927403066531554,0.0,0.00331903005143613,0.05762468501221927,0.033324766982130195,0.05762468501221927,1,1
rough_train:rough_perlin:6,rough_train,rough_perlin,6,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,0.2184620551464624,0.0488415235678272,0.5927403066531554,0.21471958348492126,0.0016410682315456833,0.0037536408709401277,0.12399097071516492,0.21471958348492126,0,0
rough_train:rough_perlin:6,rough_train,rough_perlin,6,energy,0.23307213074735975,0.05119604807489681,0.5927403066531554,0.2184620551464624,0.0488415235678272,0.5927403066531554,0.3254468972358616,0.010032655180926085,0.0,0.18798611392904252,0.3254468972358616,0,0
rough_train:rough_perlin:7,rough_train,rough_perlin,7,balanced,0.211820493583172,0.10137094718526572,0.6869595419858322,0.20485193637222543,0.10137094718526572,0.6662310929407952,0.15522817160329155,0.0,0.0730912364214803,0.099059097009347,0.15522817160329155,0,0
rough_train:rough_perlin:7,rough_train,rough_perlin,7,motion,0.20485193637222543,0.10633686431614815,0.7030936500629633,0.20485193637222543,0.10137094718526572,0.6662310929407952,0.0,0.021159828271740403,0.12998222258996328,0.07603314304064228,0.12998222258996328,1,1
rough_train:rough_perlin:7,rough_train,rough_perlin,7,stability,0.21673001358254324,0.10168247956264814,0.6675731556739926,0.20485193637222543,0.10137094718526572,0.6662310929407952,0.26459023750626615,0.001327442934056304,0.00473228963302844,0.1527875981589435,0.26459023750626615,0,0
rough_train:rough_perlin:7,rough_train,rough_perlin,7,energy,0.2173333494829274,0.10449481728712266,0.6662310929407952,0.20485193637222543,0.10137094718526572,0.6662310929407952,0.278029852887789,0.013310845339614269,0.0,0.16070446757994492,0.278029852887789,0,0
rough_train:rough_perlin:8,rough_train,rough_perlin,8,motion,0.20409264731177143,0.10932212449703907,0.6855611109038524,0.20409264731177143,0.10899986236106145,0.6849049198533137,0.0,0.0013731625550825514,0.0023138159110880512,0.0015534176808020296,0.0023138159110880512,1,1
rough_train:rough_perlin:8,rough_train,rough_perlin,8,stability,0.21193956224657548,0.10899986236106145,0.6876311077049715,0.20409264731177143,0.10899986236106145,0.6849049198533137,0.17479403859134537,0.0,0.009612896766272812,0.10106988293801433,0.17479403859134537,0,0
rough_train:rough_perlin:8,rough_train,rough_perlin,8,energy,0.21338072221373183,0.11047267709233909,0.6849049198533137,0.20409264731177143,0.10899986236106145,0.6849049198533137,0.20689661304364762,0.006275679993956417,0.0,0.1195067538514308,0.20689661304364762,0,0
