context_index,context_id,group,terrain,seed,beta_name,beta_motion,beta_stability,beta_energy,feasible,strict_feasible,pareto_nondominated,good_candidate,cost_motion,cost_stability,cost_energy,motion_rank,stability_rank,energy_rank,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps
25,rough_validation:rough_perlin:1,rough_validation,rough_perlin,1,energy,0.15,0.15,0.7,True,True,True,True,0.22552037304639744,0.11558615215778772,0.6397970653892258,4,2,1,206.869723984965,7.560000000000001,0.009478159393997595,0.08897078120754864,0.2060706604228078
26,rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21573865508487125,0.07146355761348408,0.66598196427974,2,3,3,209.51635790213552,7.356000000000002,0.007684076658885806,0.0699449246414415,0.21085506498606668
26,rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,motion,0.7,0.15,0.15,True,True,True,True,0.20881731231422435,0.07265640423994085,0.6852519935155987,1,4,4,209.59036751361222,7.152000000000003,0.007220352893857684,0.07054371859500844,0.21565560068402972
26,rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,stability,0.15,0.7,0.15,True,True,True,True,0.2188124500619778,0.061861572653205195,0.6556482953390428,3,1,2,206.2654099841047,7.334000000000004,0.007576939171290881,0.06507004205136198,0.2080480459974044
26,rough_validation:rough_perlin:14,rough_validation,rough_perlin,14,energy,0.15,0.15,0.7,True,True,True,True,0.22084202336949038,0.06364715328851697,0.6544260538584322,4,2,1,205.88089569208276,7.358000000000002,0.00766075123163773,0.06599183649441194,0.20706131894904609
27,rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.21732801472034022,0.050738558993300424,0.6406066887165812,2,2,2,201.53335595627064,7.354,0.006501170180186156,0.05897089117669265,0.2105190292000771
27,rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,motion,0.7,0.15,0.15,True,True,True,True,0.20976315960681666,0.05055345153455134,0.6527837813613531,1,1,4,199.65967839148945,7.148000000000001,0.0064235603515455176,0.05886322261337638,0.21537673262613163
27,rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,stability,0.15,0.7,0.15,True,True,True,True,0.21882988754373534,0.05103257332098157,0.6400470469396702,3,3,1,201.3572939709358,7.3500000000000005,0.006341508176083173,0.05914150382798941,0.207820543848599
27,rough_validation:rough_perlin:16,rough_validation,rough_perlin,16,energy,0.15,0.15,0.7,True,True,False,False,0.2209372809322181,0.051250016541267415,0.6412426120073076,4,4,3,201.7334159262463,7.350000000000001,0.006715439554773762,0.059267366581396946,0.2066634537477512
28,rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,0.2362197771428071,0.0639206999260439,0.6096998517599111,2,2,3,202.46625658790026,7.776000000000001,0.009962574545280382,0.06612409876815094,0.209918450613163
28,rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,motion,0.7,0.15,0.15,True,True,True,True,0.22804292935503614,0.06428033954692422,0.6142363600145323,1,3,4,198.60501576454354,7.558000000000002,0.010067428405141793,0.0663271636527976,0.21478917560464628
28,rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,stability,0.15,0.7,0.15,True,True,True,True,0.23887611960316257,0.06492661159887934,0.5875748345127952,3,4,1,195.11908501481244,7.77,0.009657975566512952,0.06665710021070388,0.20733999818759533
28,rough_validation:rough_perlin:21,rough_validation,rough_perlin,21,energy,0.15,0.15,0.7,True,True,True,True,0.24267453700807481,0.06329922470532923,0.5973126311438637,4,1,2,203.57257632846887,7.971999999999997,0.010076769699883787,0.06583488764406037,0.2058945957030982
