decision_index,context_id,group,terrain,seed,mission,primary_metric,selected_beta_name,feasible_choice_count,preference_pair_count,support_class,max_margin_rho,beta_hat_motion,beta_hat_stability,beta_hat_energy,min_pair_margin_at_beta_hat,max_pair_margin_at_beta_hat,source_beta_consistent,source_beta_min_margin
1425,rough_train:rough_perlin:15,rough_train,rough_perlin,15,fast,decision_time_s,motion,3,2,strict,0.004138917070391435,1.0,0.0,0.0,0.004138917070391435,0.010080521854727742,0,-0.00013234763602694023
1429,rough_train:rough_perlin:15,rough_train,rough_perlin,15,stable,cost_stability,balanced,2,1,strict,0.01653998469634177,0.0,-0.0,1.0,0.01653998469634177,0.01653998469634177,1,0.005352782277204954
1431,rough_train:rough_perlin:15,rough_train,rough_perlin,15,stable,cost_stability,energy,2,1,strict,0.003482715140651821,0.0,1.0,0.0,0.003482715140651821,0.003482715140651821,0,-0.001837985607697988
1432,rough_train:rough_perlin:15,rough_train,rough_perlin,15,stable,cost_stability,energy,3,2,strict,0.003482715140651821,0.0,1.0,0.0,0.003482715140651821,0.007139994346316347,0,-0.001837985607697988
1435,rough_train:rough_perlin:15,rough_train,rough_perlin,15,efficient,cost_energy,balanced,2,1,strict,0.01653998469634177,0.0,-0.0,1.0,0.01653998469634177,0.01653998469634177,1,0.005352782277204954
1437,rough_train:rough_perlin:15,rough_train,rough_perlin,15,efficient,cost_energy,balanced,2,1,strict,0.005941604784336307,1.0,0.0,-0.0,0.005941604784336307,0.005941604784336307,1,0.001519226148440217
1438,rough_train:rough_perlin:15,rough_train,rough_perlin,15,efficient,cost_energy,balanced,3,2,strict,0.004361878971767528,0.5889145304691926,0.0,0.4110854695308074,0.004361878971767527,0.004361878971767528,1,0.001519226148440217
1444,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,motion,2,1,strict,0.009521062271866776,1.0,0.0,0.0,0.009521062271866776,0.009521062271866776,1,0.004960018728647821
1446,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,stability,2,1,strict,0.0028820501333783055,1.0,-0.0,0.0,0.0028820501333783055,0.0028820501333783055,1,0.0009755348706066326
1447,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,stability,2,1,strict,0.0028820501333783055,1.0,-0.0,0.0,0.0028820501333783055,0.0028820501333783055,1,0.0009755348706066326
1448,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,motion,3,2,strict,0.009521062271866776,1.0,0.0,0.0,0.009521062271866776,0.012403112405245081,1,0.004960018728647821
1450,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,stability,2,1,strict,0.0028820501333783055,1.0,-0.0,0.0,0.0028820501333783055,0.0028820501333783055,1,0.0009755348706066326
1451,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,stability,3,2,strict,0.001476601036621807,4.297105477241133e-05,0.9999570289452276,0.0,0.001476601036621807,0.0014766010366218073,1,0.0009755348706066326
1452,rough_train:rough_perlin:17,rough_train,rough_perlin,17,fast,decision_time_s,motion,4,3,strict,0.006878159615091639,1.0,-0.0,0.0,0.006878159615091639,0.012403112405245081,1,0.004407767934139292
1456,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stable,cost_stability,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1458,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stable,cost_stability,stability,2,1,strict,0.007175095704579415,0.0,-0.0,1.0,0.007175095704579415,0.007175095704579415,1,0.0017135736017240243
1459,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stable,cost_stability,stability,3,2,strict,0.007175095704579415,0.0,-0.0,1.0,0.007175095704579415,0.011207793348665396,1,0.00036293700519564944
1461,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stable,cost_stability,stability,2,1,strict,0.0028820501333783055,1.0,-0.0,0.0,0.0028820501333783055,0.0028820501333783055,1,0.0009755348706066326
1462,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stable,cost_stability,stability,3,2,strict,0.001476601036621807,4.297105477241133e-05,0.9999570289452276,0.0,0.001476601036621807,0.0014766010366218073,1,0.0009755348706066326
1463,rough_train:rough_perlin:17,rough_train,rough_perlin,17,stable,cost_stability,stability,4,3,strict,0.0010801340686263775,0.0,0.9164676924018583,0.08353230759814158,0.0010801340686263775,0.0019527716856219146,1,0.00036293700519564944
1468,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1469,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1470,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1472,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1473,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1474,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,3,2,strict,0.007175095704579415,0.0,-0.0,1.0,0.007175095704579415,0.011207793348665396,1,0.00036293700519564944
1476,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,stability,2,1,strict,0.011207793348665396,0.0,-0.0,1.0,0.011207793348665396,0.011207793348665396,1,0.0003629370051956495
1477,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,energy,3,2,strict,0.003269007317850625,0.0,0.0,1.0,0.003269007317850625,0.014476800666516021,1,0.0016345165064292316
1478,rough_train:rough_perlin:17,rough_train,rough_perlin,17,efficient,cost_energy,energy,4,3,strict,0.003269007317850625,0.0,0.0,1.0,0.003269007317850625,0.014476800666516021,1,0.0016345165064292316
1482,rough_train:rough_perlin:18,rough_train,rough_perlin,18,fast,decision_time_s,motion,2,1,strict,0.00844895467030024,1.0,-0.0,0.0,0.00844895467030024,0.00844895467030024,1,0.004642823482507377
1484,rough_train:rough_perlin:18,rough_train,rough_perlin,18,fast,decision_time_s,balanced,2,1,strict,0.0011279052033172088,1.0,0.0,0.0,0.0011279052033172088,0.0011279052033172088,0,-0.001554518187314355
1485,rough_train:rough_perlin:18,rough_train,rough_perlin,18,fast,decision_time_s,motion,3,2,strict,0.007321049466983032,1.0,-0.0,0.0,0.007321049466983032,0.00844895467030024,1,0.004642823482507377
1487,rough_train:rough_perlin:18,rough_train,rough_perlin,18,fast,decision_time_s,stability,2,1,strict,0.006507393614995138,1.0,-0.0,0.0,0.006507393614995138,0.006507393614995138,1,0.0019287260009105379
1488,rough_train:rough_perlin:18,rough_train,rough_perlin,18,fast,decision_time_s,balanced,3,2,strict,0.0011279052033172088,1.0,0.0,0.0,0.0011279052033172088,0.007635298818312347,0,-0.001554518187314355
1489,rough_train:rough_perlin:18,rough_train,rough_perlin,18,fast,decision_time_s,motion,4,3,strict,0.007321049466983032,1.0,-0.0,0.0,0.007321049466983032,0.014956348285295379,1,0.004642823482507377
1492,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stable,cost_stability,motion,2,1,strict,0.007321049466983032,1.0,-0.0,0.0,0.007321049466983032,0.007321049466983032,1,0.004722008804974371
1494,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stable,cost_stability,stability,2,1,strict,0.005742294867029818,0.0,-0.0,1.0,0.005742294867029818,0.005742294867029818,1,0.0007265738783182106
1495,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stable,cost_stability,motion,3,2,strict,0.007321049466983032,1.0,-0.0,0.0,0.007321049466983032,0.00844895467030024,1,0.004642823482507377
1497,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stable,cost_stability,stability,2,1,strict,0.006507393614995138,1.0,-0.0,0.0,0.006507393614995138,0.006507393614995138,1,0.0019287260009105379
1498,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stable,cost_stability,stability,3,2,strict,0.0021182431143018815,0.5275030880643449,0.0,0.4724969119356551,0.0021182431143018815,0.002118243114301882,1,0.0007265738783182107
1499,rough_train:rough_perlin:18,rough_train,rough_perlin,18,stable,cost_stability,motion,4,3,strict,0.007321049466983032,1.0,-0.0,0.0,0.007321049466983032,0.014956348285295379,1,0.004642823482507377
1506,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,balanced,2,1,strict,0.003323275137320003,0.0,0.0,1.0,0.003323275137320003,0.003323275137320003,0,-0.0015454035514082308
1507,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,balanced,2,1,strict,0.003323275137320003,0.0,0.0,1.0,0.003323275137320003,0.003323275137320003,0,-0.0015454035514082308
1509,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,stability,2,1,strict,0.009065570004349821,0.0,0.0,1.0,0.009065570004349821,0.009065570004349821,0,-0.0003199976983244092
1510,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,stability,3,2,strict,0.005742294867029818,0.0,-0.0,1.0,0.005742294867029818,0.009065570004349821,0,-0.00031999769832440913
1511,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,stability,3,2,strict,0.005742294867029818,0.0,-0.0,1.0,0.005742294867029818,0.009065570004349821,0,-0.00031999769832440913
1513,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,stability,2,1,strict,0.009065570004349821,0.0,0.0,1.0,0.009065570004349821,0.009065570004349821,0,-0.0003199976983244092
1514,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,stability,3,2,strict,0.005742294867029818,0.0,-0.0,1.0,0.005742294867029818,0.009065570004349821,0,-0.00031999769832440913
1515,rough_train:rough_perlin:18,rough_train,rough_perlin,18,efficient,cost_energy,energy,4,3,strict,0.0027818745046893634,0.0,0.0,1.0,0.0027818745046893634,0.011847444509039184,1,0.0006776535108122825
1520,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,balanced,2,1,strict,0.001748678935811987,1.0,0.0,0.0,0.001748678935811987,0.001748678935811987,0,-0.0022498108046585482
1521,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,balanced,2,1,strict,0.001748678935811987,1.0,0.0,0.0,0.001748678935811987,0.001748678935811987,0,-0.0022498108046585482
1523,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,stability,2,1,strict,0.003911465319513391,1.0,-0.0,0.0,0.003911465319513391,0.003911465319513391,1,0.0010074619177230446
1524,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,balanced,3,2,strict,0.001748678935811987,1.0,0.0,0.0,0.001748678935811987,0.005660144255325378,0,-0.0022498108046585482
1525,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,balanced,3,2,strict,0.001748678935811987,1.0,0.0,0.0,0.001748678935811987,0.005660144255325378,0,-0.0022498108046585482
1527,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,stability,2,1,strict,0.003911465319513391,1.0,-0.0,0.0,0.003911465319513391,0.003911465319513391,1,0.0010074619177230446
1528,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,balanced,3,2,strict,0.001748678935811987,1.0,0.0,0.0,0.001748678935811987,0.005660144255325378,0,-0.0022498108046585482
1529,rough_train:rough_perlin:20,rough_train,rough_perlin,20,fast,decision_time_s,motion,4,3,strict,0.00968331954410992,1.0,0.0,0.0,0.00968331954410992,0.015343463799435297,1,0.002923827673681327
1532,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stable,cost_stability,balanced,2,1,strict,0.019061298624222345,0.0,-0.0,1.0,0.019061298624222345,0.019061298624222345,1,0.005225236951509721
1534,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stable,cost_stability,stability,2,1,strict,0.007960801658821959,0.0,-0.0,1.0,0.007960801658821959,0.007960801658821959,1,0.0013079351921274668
1535,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stable,cost_stability,stability,3,2,strict,0.007960801658821959,0.0,-0.0,1.0,0.007960801658821959,0.027022100283044304,1,0.001307935192127467
1537,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stable,cost_stability,stability,2,1,strict,0.003911465319513391,1.0,-0.0,0.0,0.003911465319513391,0.003911465319513391,1,0.0010074619177230446
1538,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stable,cost_stability,stability,3,2,strict,0.0022860429330189692,0.5844554371877738,0.0,0.41554456281222607,0.0022860429330189692,0.0022860429330189692,1,0.0010074619177230443
1539,rough_train:rough_perlin:20,rough_train,rough_perlin,20,stable,cost_stability,stability,4,3,strict,0.0022860429330189692,0.5844554371877738,0.0,0.41554456281222607,0.0022860429330189692,0.004547393178873052,1,0.0010074619177230443
1543,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,balanced,2,1,strict,0.019061298624222345,0.0,-0.0,1.0,0.019061298624222345,0.019061298624222345,1,0.005225236951509721
1545,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,stability,2,1,strict,0.007960801658821959,0.0,-0.0,1.0,0.007960801658821959,0.007960801658821959,1,0.0013079351921274668
1546,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,stability,2,1,strict,0.007960801658821959,0.0,-0.0,1.0,0.007960801658821959,0.007960801658821959,1,0.0013079351921274668
1547,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,stability,3,2,strict,0.007960801658821959,0.0,-0.0,1.0,0.007960801658821959,0.027022100283044304,1,0.001307935192127467
1549,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,stability,2,1,strict,0.007960801658821959,0.0,-0.0,1.0,0.007960801658821959,0.007960801658821959,1,0.0013079351921274668
1550,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,energy,3,2,strict,8.239872473225773e-08,0.0,0.0,1.0,8.239872473225773e-08,0.007960884057546691,0,-0.0006768237930207129
1551,rough_train:rough_perlin:20,rough_train,rough_perlin,20,efficient,cost_energy,energy,4,3,strict,8.239872473225773e-08,0.0,0.0,1.0,8.239872473225773e-08,0.027022182681769036,0,-0.0006768237930207129
1558,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,balanced,2,1,strict,0.00612373619244036,1.0,0.0,0.0,0.00612373619244036,0.00612373619244036,0,-0.00552137618683432
1559,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,balanced,2,1,strict,0.00612373619244036,1.0,0.0,0.0,0.00612373619244036,0.00612373619244036,0,-0.00552137618683432
1561,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,stability,2,1,strict,0.0025070428714705495,1.0,0.0,0.0,0.0025070428714705495,0.0025070428714705495,0,-0.004636910230484152
1562,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,stability,3,2,unsupported,-0.0010813941665911645,0.7639405296741284,0.0,0.23605947032587166,-0.0010813941665911645,-0.0010813941665911645,0,-0.004636910230484152
1563,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,stability,3,2,unsupported,-0.0010813941665911645,0.7639405296741284,0.0,0.23605947032587166,-0.0010813941665911645,-0.0010813941665911645,0,-0.004636910230484152
1565,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,stability,2,1,strict,0.0025070428714705495,1.0,0.0,0.0,0.0025070428714705495,0.0025070428714705495,0,-0.004636910230484152
1566,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,stability,3,2,unsupported,-0.0010813941665911645,0.7639405296741284,0.0,0.23605947032587166,-0.0010813941665911645,-0.0010813941665911645,0,-0.004636910230484152
1567,rough_train:rough_perlin:22,rough_train,rough_perlin,22,fast,decision_time_s,motion,4,3,strict,0.006796997606319272,1.0,0.0,0.0,0.006796997606319272,0.012920733798759632,1,0.003953754913537057
1571,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stable,cost_stability,stability,2,1,strict,0.010828664330315152,0.0,-0.0,1.0,0.010828664330315152,0.010828664330315152,1,0.00012148640377547949
1573,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stable,cost_stability,balanced,2,1,strict,0.0036166933209698104,1.0,-0.0,0.0,0.0036166933209698104,0.0036166933209698104,0,-0.0006452146900285485
1574,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stable,cost_stability,balanced,3,2,strict,0.0015875461965701363,0.008061207205340745,0.9919387927946594,0.0,0.0015875461965701363,0.0015875461965701363,0,-0.0006452146900285485
1576,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stable,cost_stability,energy,2,1,strict,0.012694368167485037,0.0,-0.0,1.0,0.012694368167485037,0.012694368167485037,1,0.009176175165679368
1577,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stable,cost_stability,energy,3,2,strict,0.012694368167485037,0.0,-0.0,1.0,0.012694368167485037,0.019817761447907478,1,0.009176175165679368
1578,rough_train:rough_perlin:22,rough_train,rough_perlin,22,stable,cost_stability,energy,4,3,strict,0.012694368167485037,0.0,-0.0,1.0,0.012694368167485037,0.02352303249780019,1,0.009176175165679368
1581,rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,cost_energy,stability,2,1,strict,0.010828664330315152,0.0,-0.0,1.0,0.010828664330315152,0.010828664330315152,1,0.00012148640377547949
1583,rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,cost_energy,stability,2,1,strict,0.007123393280422441,0.0,0.0,1.0,0.007123393280422441,0.007123393280422441,0,-0.0005737341286389946
1584,rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,cost_energy,stability,3,2,strict,0.007123393280422441,0.0,0.0,1.0,0.007123393280422441,0.010828664330315152,0,-0.0005737341286389946
1586,rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,cost_energy,energy,2,1,strict,0.019817761447907478,0.0,-0.0,1.0,0.019817761447907478,0.019817761447907478,1,0.013384388080424556
1587,rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,cost_energy,energy,3,2,strict,0.012694368167485037,0.0,-0.0,1.0,0.012694368167485037,0.019817761447907478,1,0.009176175165679368
1588,rough_train:rough_perlin:22,rough_train,rough_perlin,22,efficient,cost_energy,energy,4,3,strict,0.012694368167485037,0.0,-0.0,1.0,0.012694368167485037,0.02352303249780019,1,0.009176175165679368
1594,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,2,1,strict,0.00277438360416582,1.0,0.0,0.0,0.00277438360416582,0.00277438360416582,0,-0.0037540204396704427
1595,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,2,1,strict,0.00277438360416582,1.0,0.0,0.0,0.00277438360416582,0.00277438360416582,0,-0.0037540204396704427
1596,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,2,1,strict,0.00277438360416582,1.0,0.0,0.0,0.00277438360416582,0.00277438360416582,0,-0.0037540204396704427
1598,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,2,1,strict,0.00277438360416582,1.0,0.0,0.0,0.00277438360416582,0.00277438360416582,0,-0.0037540204396704427
1599,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,2,1,strict,0.00277438360416582,1.0,0.0,0.0,0.00277438360416582,0.00277438360416582,0,-0.0037540204396704427
1600,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,motion,3,2,strict,0.007719705334773147,1.0,0.0,0.0,0.007719705334773147,0.010494088938938967,1,0.0025665751914170365
1602,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,2,1,strict,0.00277438360416582,1.0,0.0,0.0,0.00277438360416582,0.00277438360416582,0,-0.0037540204396704427
1603,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,stability,3,2,strict,0.0008801754495286859,0.6928247456422618,0.0,0.3071752543577382,0.000880175449528686,0.000880175449528686,0,-0.0037540204396704427
1604,rough_train:rough_perlin:25,rough_train,rough_perlin,25,fast,decision_time_s,motion,4,3,strict,0.004915399645274793,1.0,-0.0,0.0,0.004915399645274793,0.010494088938938967,1,0.0023790109174562655
1608,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,stability,2,1,strict,0.017858178168990824,0.0,-0.0,1.0,0.017858178168990824,0.017858178168990824,1,0.0022603994071518515
1610,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,energy,2,1,strict,0.00523050669450463,0.0,1.0,0.0,0.00523050669450463,0.00523050669450463,1,0.002742927169547169
1611,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,energy,2,1,strict,0.00523050669450463,0.0,1.0,0.0,0.00523050669450463,0.00523050669450463,1,0.002742927169547169
1612,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,energy,3,2,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.006287118811674916,1,0.0027429271695471693
1614,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,energy,2,1,strict,0.00523050669450463,0.0,1.0,0.0,0.00523050669450463,0.00523050669450463,1,0.002742927169547169
1615,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,energy,3,2,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.007876423866158715,1,0.0027429271695471693
1616,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,energy,4,3,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.007876423866158715,1,0.0027429271695471693
1620,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,stability,2,1,strict,0.017858178168990824,0.0,-0.0,1.0,0.017858178168990824,0.017858178168990824,1,0.0022603994071518515
1621,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,stability,2,1,strict,0.017858178168990824,0.0,-0.0,1.0,0.017858178168990824,0.017858178168990824,1,0.0022603994071518515
1623,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,energy,2,1,strict,0.00523050669450463,0.0,1.0,0.0,0.00523050669450463,0.00523050669450463,1,0.002742927169547169
1624,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,energy,3,2,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.006287118811674916,1,0.0027429271695471693
1625,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,energy,3,2,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.006287118811674916,1,0.0027429271695471693
1627,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,energy,2,1,strict,0.00523050669450463,0.0,1.0,0.0,0.00523050669450463,0.00523050669450463,1,0.002742927169547169
1628,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,energy,3,2,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.006287118811674916,1,0.0027429271695471693
1629,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,energy,4,3,strict,0.00523050669450463,0.0,1.0,-0.0,0.00523050669450463,0.007876423866158715,1,0.0027429271695471693
1633,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,motion,2,1,strict,0.007255317376771098,1.0,-0.0,0.0,0.007255317376771098,0.007255317376771098,1,0.003688222751581589
1635,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,energy,2,1,strict,0.0050549844872513905,0.0,0.0,1.0,0.0050549844872513905,0.0050549844872513905,1,0.0033564930870497505
1636,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,energy,2,1,strict,0.0050549844872513905,0.0,0.0,1.0,0.0050549844872513905,0.0050549844872513905,1,0.0033564930870497505
1637,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,motion,3,2,strict,0.007255317376771098,1.0,-0.0,0.0,0.007255317376771098,0.007827440279413678,1,0.003426638728973522
1639,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,energy,2,1,strict,0.0050549844872513905,0.0,0.0,1.0,0.0050549844872513905,0.0050549844872513905,1,0.0033564930870497505
1640,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,balanced,3,2,strict,0.003488666405335933,1.0,0.0,0.0,0.003488666405335933,0.004060789307978513,0,-0.0009264429297480697
1641,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,balanced,4,3,strict,0.000561296585601848,0.6597130916293125,0.0,0.34028690837068754,0.0005612965856018478,0.001904004659736136,0,-0.0009264429297480697
1645,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,motion,2,1,strict,0.003766650971435165,1.0,-0.0,0.0,0.003766650971435165,0.003766650971435165,1,0.0016101039279719715
1648,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,energy,2,1,strict,0.0062231582559534315,0.0,-0.0,1.0,0.0062231582559534315,0.0062231582559534315,1,0.003839636359161018
1649,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,motion,3,2,strict,0.003766650971435165,1.0,-0.0,0.0,0.003766650971435165,0.007827440279413678,1,0.0016101039279719715
1651,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,stability,2,1,strict,0.0006411841241989041,0.0,1.0,0.0,0.0006411841241989041,0.0006411841241989041,0,-0.00022360035075208874
1652,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,stability,3,2,strict,0.0006411841241989041,-0.0,1.0,0.0,0.0006411841241989041,0.0012581439654681947,0,-0.00022360035075208868
1653,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,motion,4,3,strict,0.003766650971435165,1.0,-0.0,0.0,0.003766650971435165,0.007827440279413678,1,0.0016101039279719715
1658,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,balanced,2,1,strict,0.008951874045467378,0.0,0.0,1.0,0.008951874045467378,0.008951874045467378,1,0.0010256757918163753
1661,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,energy,2,1,strict,0.01517503230142081,0.0,0.0,1.0,0.01517503230142081,0.01517503230142081,1,0.009224721190485445
1662,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,energy,3,2,strict,0.0062231582559534315,0.0,-0.0,1.0,0.0062231582559534315,0.01517503230142081,1,0.0038396363591610186
1664,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,stability,2,1,strict,0.01012004781416942,0.0,0.0,1.0,0.01012004781416942,0.01012004781416942,0,-0.00016532664757067648
1665,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,energy,3,2,strict,0.0050549844872513905,0.0,0.0,1.0,0.0050549844872513905,0.01517503230142081,1,0.0033564930870497505
1666,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,energy,4,3,strict,0.0050549844872513905,0.0,0.0,1.0,0.0050549844872513905,0.01517503230142081,1,0.0033564930870497505
