update,beta,policy_step,cost_traction,established_contact_time_s,tail_ge_0p15_s,tail_frac_ge_0p15,tail_ge_0p3_s,tail_frac_ge_0p3,tail_ge_0p5_s,tail_frac_ge_0p5,tail_ge_1p0_s,tail_frac_ge_1p0
40,energy,31,0.003060804163679185,0.4999999999997229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,32,0.2925162427320605,0.48199999999973286,0.025999999999997137,0.0539419087137169,0.011999999999998678,0.02489626556017703,0.0,0.0,0.0,0.0
40,energy,33,0.02205373407982273,0.4279999999997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,34,0.005175941963393389,0.5119999999997233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,36,0.16563162776956544,0.4660000000005695,0.004000000000001336,0.00858369098711684,0.004000000000001336,0.00858369098711684,0.0,0.0,0.0,0.0
40,energy,37,0.0007458367990333714,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,0,3.9366377862620325,0.27399999999999247,0.07600000000000007,0.2773722627737305,0.050000000000000044,0.1824817518248227,0.030000000000000027,0.10948905109489361,0.0040000000000000036,0.014598540145985816
40,stability,1,1.9804099179813965,0.39799999999995617,0.038000000000000034,0.09547738693468397,0.030000000000000027,0.07537688442211891,0.02200000000000002,0.055276381909553876,0.0040000000000000036,0.010050251256282523
40,stability,2,0.4232072591201508,0.39999999999995595,0.040000000000000036,0.10000000000001111,0.01200000000000001,0.03000000000000333,0.0,0.0,0.0,0.0
40,stability,3,0.0003204128479051069,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,4,0.04042832064304531,0.5239999999999423,0.008000000000000007,0.015267175572520778,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,5,0.043902393397639246,0.4319999999999524,0.007999999999999119,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,6,0.01617671588683742,0.5099999999999438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,7,0.18353739941087882,0.4919999999999458,0.021999999999997577,0.044715447154471545,0.005999999999999339,0.012195121951219513,0.0,0.0,0.0,0.0
40,stability,8,0.02003329252786477,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,9,0.003256481389229277,0.5119999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,11,0.40260857633867136,0.4959999999999454,0.047999999999994714,0.0967741935483871,0.015999999999998238,0.03225806451612903,0.0,0.0,0.0,0.0
40,stability,12,0.0013940190507423659,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,13,0.034147094504649186,0.5119999999999436,0.0039999999999995595,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,14,0.13014491084117955,0.4139999999997883,0.0019999999999997797,0.004830917874398074,0.0019999999999997797,0.004830917874398074,0.0,0.0,0.0,0.0
40,stability,15,0.056484526037029116,0.4439999999997557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,16,0.012981385354324205,0.5099999999997173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,17,0.000561564746660003,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,18,0.2744823243577976,0.4999999999997229,0.035999999999996035,0.07200000000003197,0.009999999999998899,0.020000000000008882,0.0,0.0,0.0,0.0
40,stability,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,20,0.00395819969211292,0.5179999999997129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,21,0.011307290175847801,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,22,0.2582989252520501,0.5059999999997196,0.033999999999996255,0.0671936758893579,0.007999999999999119,0.01581027667984892,0.0,0.0,0.0,0.0
40,stability,23,0.0014185311409687245,0.4539999999997484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,24,0.002925354139821039,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,25,0.30138397371078146,0.5119999999997162,0.023999999999997357,0.04687500000002082,0.011999999999998678,0.02343750000001041,0.0,0.0,0.0,0.0
40,stability,26,2.4930280062576633e-09,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,27,0.008289282723621547,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,29,0.1604949595388642,0.46199999999974395,0.007999999999999119,0.017316017316025004,0.0039999999999995595,0.008658008658012502,0.0,0.0,0.0,0.0
40,stability,30,7.870462587216053e-05,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,31,0.002523676485299453,0.4999999999997229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,32,0.2595735965736864,0.48199999999973286,0.023999999999997357,0.04979253112035406,0.009999999999998899,0.020746887966814193,0.0,0.0,0.0,0.0
40,stability,33,0.023808009447746064,0.4279999999997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,34,0.0037720598100278706,0.5119999999997233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,stability,36,0.19518585314413178,0.4660000000005695,0.006000000000002004,0.01287553648067526,0.006000000000002004,0.01287553648067526,0.0,0.0,0.0,0.0
40,stability,37,0.0006386718840848371,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
