update,beta,policy_step,bin_index,contact_time_s,contact_samples,metadata_json
30,energy,13,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0019950124688280983}"
30,energy,13,30,0.0019999999999997797,1,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.007481296758105271}"
30,energy,13,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.013715710723193091}"
30,energy,13,32,0.0019999999999997797,1,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.0049875311720701905}"
30,energy,13,33,0.0019999999999997797,1,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.005985037406484239}"
30,energy,13,34,0.005999999999999339,3,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.026932668329179125}"
30,energy,13,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.008977556109726443}"
30,energy,13,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0002493765586035123}"
30,energy,14,0,0.13599999999998502,68,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.3382352941176558}"
30,energy,14,1,0.06799999999999295,34,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.1373339658444058}"
30,energy,14,2,0.043999999999995154,22,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.06712523719165264}"
30,energy,14,3,0.037999999999995815,19,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.034155597722961915}"
30,energy,14,4,0.06199999999999317,31,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.06973434535104873}"
30,energy,14,5,0.0,0,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.016129032258065605}"
30,energy,14,6,0.0,0,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.013282732447818699}"
30,energy,14,7,0.002000000000000224,1,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.009962049335864018}"
30,energy,14,8,0.0019999999999997797,1,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.016603415559773196}"
30,energy,14,9,0.0019999999999997797,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.01209677419354907}"
30,energy,14,10,0.0019999999999997797,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.02016129032258219}"
30,energy,14,11,0.0019999999999997797,1,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.014231499051234518}"
30,energy,14,12,0.0039999999999995595,2,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.022058823529413196}"
30,energy,14,13,0.0,0,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.028700189753322714}"
30,energy,14,14,0.0019999999999997797,1,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.01755218216318904}"
30,energy,14,15,0.0,0,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.012333965844403223}"
30,energy,14,16,0.0039999999999995595,2,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.02632827324478325}"
30,energy,14,17,0.0019999999999997797,1,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.020398481973435828}"
30,energy,14,18,0.005999999999999339,3,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.016603415559773408}"
30,energy,14,19,0.007999999999999563,4,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.021584440227705313}"
30,energy,14,20,0.0039999999999995595,2,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.002134724857685158}"
30,energy,14,21,0.007999999999999119,4,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0023719165085390468}"
30,energy,14,22,0.015999999999998238,8,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0037950664136624066}"
30,energy,14,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0018975332068312692}"
30,energy,14,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0016603415559774065}"
30,energy,14,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0021347248576852372}"
30,energy,14,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0004743833017078305}"
30,energy,14,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.002134724857685211}"
30,energy,14,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0018975332068312692}"
30,energy,14,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.001897533206831322}"
30,energy,14,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.007115749525617365}"
30,energy,14,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.013045540796965259}"
30,energy,14,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.004743833017078252}"
30,energy,14,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.005692599620493913}"
30,energy,14,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.025616698292222653}"
30,energy,14,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.008538899430740949}"
30,energy,14,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.00023719165085391524}"
30,energy,15,0,0.1379999999999848,69,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.3366358928169489}"
30,energy,15,1,0.11999999999998678,60,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.14388651204684283}"
30,energy,15,2,0.05999999999999339,30,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.07047962170682603}"
30,energy,15,3,0.017999999999998018,9,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.0344517000675548}"
30,energy,15,4,0.025999999999997137,13,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.06912857464535652}"
30,energy,15,5,0.0039999999999995595,2,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.015762215717182202}"
30,energy,15,6,0.005999999999999339,3,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.013285296104482088}"
30,energy,15,7,0.0,0,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.00945732943030931}"
30,energy,15,8,0.0039999999999995595,2,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.016212564737672915}"
30,energy,15,9,0.0019999999999997797,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.011709074532763803}"
30,energy,15,10,0.0019999999999997797,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.019365007881109758}"
30,energy,15,11,0.0039999999999995595,2,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.01396081963521867}"
30,energy,15,12,0.0019999999999997797,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.021166403963073212}"
30,energy,15,13,0.005999999999999339,3,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.027921639270437143}"
30,energy,15,14,0.007999999999999119,4,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.017563611799145853}"
30,energy,15,15,0.007999999999999119,4,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.01260977257374583}"
30,energy,15,16,0.007999999999999119,4,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.025895068678227592}"
30,energy,15,17,0.011999999999998678,6,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.020716054942582187}"
30,energy,15,18,0.009999999999998899,5,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.016888088268409446}"
30,energy,15,19,0.011999999999998678,6,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.021841927493809445}"
30,energy,15,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0020265705922091486}"
30,energy,15,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.002251745102454593}"
30,energy,15,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0036027921639272837}"
30,energy,15,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0018013960819637043}"
30,energy,15,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.001576221571718285}"
30,energy,15,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0020265705922092236}"
30,energy,15,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0004503490204909386}"
30,energy,15,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0020265705922091985}"
30,energy,15,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0018013960819637043}"
30,energy,15,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0018013960819637544}"
30,energy,15,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.006755235307363991}"
30,energy,15,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.012384598063500736}"
30,energy,15,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.004503490204909336}"
30,energy,15,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.005404188245891213}"
30,energy,15,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.024318847106510503}"
30,energy,15,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.008106282368836894}"
30,energy,15,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0002251745102454693}"
30,energy,16,0,0.12599999999998612,63,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.33191308052835683}"
30,energy,16,1,0.05599999999999383,28,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.1420962931401885}"
30,energy,16,2,0.033999999999996255,17,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.0703025138474696}"
30,energy,16,3,0.039999999999995595,20,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.03685556028973481}"
30,energy,16,4,0.06199999999999317,31,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.0720068172134718}"
30,energy,16,5,0.013999999999998458,7,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.01640391989774351}"
30,energy,16,6,0.011999999999998678,6,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.013847464848744473}"
30,energy,16,7,0.0039999999999995595,2,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.009373668512996314}"
30,energy,16,8,0.0039999999999995595,2,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.01576480613549364}"
30,energy,16,9,0.0039999999999995595,2,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.011504047720495382}"
30,energy,16,10,0.009999999999998899,5,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.019386450788242568}"
30,energy,16,11,0.005999999999999339,3,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.013847464848744708}"
30,energy,16,12,0.021999999999997577,11,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.022368981678741105}"
30,energy,16,13,0.013999999999998458,7,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.027907967618239132}"
30,energy,16,14,0.029999999999996696,15,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.019812526629742044}"
30,energy,16,15,0.021999999999997577,11,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.014273540690244347}"
30,energy,16,16,0.021999999999997577,11,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.0268427780144891}"
30,energy,16,17,0.0039999999999995595,2,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.02002556455049205}"
30,energy,16,18,0.0019999999999997797,1,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.016190881976993633}"
30,energy,16,19,0.0019999999999997797,1,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.020877716233491696}"
30,energy,16,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.001917341286749262}"
30,energy,16,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.002130379207499164}"
30,energy,16,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0034086067319986013}"
30,energy,16,23,0.0019999999999997797,1,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.001917341286749262}"
30,energy,16,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0014912654452494812}"
30,energy,16,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.001917341286749333}"
30,energy,16,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0004260758414998518}"
30,energy,16,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0019173412867493093}"
30,energy,16,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0017043033659993598}"
30,energy,16,29,0.0019999999999997797,1,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0019173412867493093}"
30,energy,16,30,0.0019999999999997797,1,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.006604175543247596}"
30,energy,16,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.011717085641245852}"
30,energy,16,32,0.0019999999999997797,1,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.004473796335748372}"
30,energy,16,33,0.0019999999999997797,1,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.005325948018748076}"
30,energy,16,34,0.005999999999999339,3,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.02364720920324153}"
30,energy,16,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.007669365146997332}"
30,energy,16,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0002130379207499259}"
30,energy,17,0,0.21199999999997665,106,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.3399387129724492}"
30,energy,17,1,0.13599999999998502,68,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.1501532175689601}"
30,energy,17,2,0.031999999999996476,16,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.07068437180797318}"
30,energy,17,3,0.0039999999999995595,2,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.03575076608784845}"
30,energy,17,4,0.005999999999999339,3,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.06966292134832328}"
30,energy,17,5,0.0019999999999997797,1,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.015934627170584144}"
30,energy,17,6,0.0019999999999997797,1,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.0134831460674173}"
30,energy,17,7,0.0019999999999997797,1,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.00919305413687548}"
30,energy,17,8,0.0019999999999997797,1,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.015321756894792324}"
30,energy,17,9,0.0019999999999997797,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.011235955056181057}"
30,energy,17,10,0.0,0,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.018590398365681743}"
30,energy,17,11,0.0,0,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.013278855975486975}"
30,energy,17,12,0.0,0,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.021450459652709395}"
30,energy,17,13,0.0,0,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.026762002042904322}"
30,energy,17,14,0.0,0,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.01899897854954253}"
30,energy,17,15,0.0,0,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.013687436159347923}"
30,energy,17,16,0.0019999999999997797,1,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.02594484167518161}"
30,energy,17,17,0.0,0,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.019203268641473186}"
30,energy,17,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.015526046986723059}"
30,energy,17,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.020020429009195432}"
30,energy,17,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0018386108273751142}"
30,energy,17,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0020429009193056675}"
30,energy,17,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.003268641470889009}"
30,energy,17,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0018386108273751142}"
30,energy,17,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0014300306435140308}"
30,energy,17,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0018386108273751823}"
30,energy,17,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.00040858018386115164}"
30,energy,17,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0018386108273751598}"
30,energy,17,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0016343207354445612}"
30,energy,17,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0018386108273751598}"
30,energy,17,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.0063329928498477486}"
30,energy,17,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.011235955056181602}"
30,energy,17,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.004290091930542024}"
30,energy,17,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.005107252298264328}"
30,energy,17,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.022676200204293683}"
30,energy,17,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.007354443309500729}"
30,energy,17,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.00020429009193057582}"
30,energy,18,0,0.14999999999998348,75,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.33931707317076554}"
30,energy,18,1,0.047999999999994714,24,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.14809756097562427}"
30,energy,18,2,0.09599999999998943,48,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.07687804878049528}"
30,energy,18,3,0.021999999999997577,11,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.03629268292683357}"
30,energy,18,4,0.007999999999999119,4,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.06731707317074119}"
30,energy,18,5,0.005999999999999339,3,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.015804878048782625}"
30,energy,18,6,0.0039999999999995595,2,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.013268292682928583}"
30,energy,18,7,0.0039999999999995595,2,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.009170731707318323}"
30,energy,18,8,0.0019999999999997797,1,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.01482926829268484}"
30,energy,18,9,0.0039999999999995595,2,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.011121951219513636}"
30,energy,18,10,0.0019999999999997797,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.01795121951219781}"
30,energy,18,11,0.005999999999999339,3,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.013268292682928798}"
30,energy,18,12,0.0019999999999997797,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.0206829268292711}"
30,energy,18,13,0.007999999999999119,4,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.026341463414637896}"
30,energy,18,14,0.0039999999999995595,2,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.018536585365856086}"
30,energy,18,15,0.005999999999999339,3,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.013658536585367701}"
30,energy,18,16,0.011999999999998678,6,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.025951219512198368}"
30,energy,18,17,0.013999999999998458,7,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.019707317073173348}"
30,energy,18,18,0.047999999999994714,24,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.01951219512195366}"
30,energy,18,19,0.013999999999998458,7,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.020487804878051488}"
30,energy,18,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0017560975609758713}"
30,energy,18,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0019512195121953982}"
30,energy,18,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.003121951219512581}"
30,energy,18,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0017560975609758713}"
30,energy,18,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0013658536585368394}"
30,energy,18,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0017560975609759364}"
30,energy,18,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.00039024390243909694}"
30,energy,18,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0017560975609759147}"
30,energy,18,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0015609756097563446}"
30,energy,18,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0017560975609759147}"
30,energy,18,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.006048780487805905}"
30,energy,18,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.010731707317075102}"
30,energy,18,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.004097560975610453}"
30,energy,18,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.004878048780488647}"
30,energy,18,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.021658536585369658}"
30,energy,18,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.0070243902439037454}"
30,energy,18,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.00019512195121954847}"
30,energy,19,0,0.2059999999999773,103,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.3459154929577853}"
30,energy,19,1,0.13399999999998524,67,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.15511737089203584}"
30,energy,19,2,0.05999999999999339,30,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.07962441314554862}"
30,energy,19,3,0.0,0,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.03492957746479335}"
30,energy,19,4,0.0,0,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.06478873239437623}"
30,energy,19,5,0.0,0,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.015211267605636071}"
30,energy,19,6,0.0,0,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.012769953051645057}"
30,energy,19,7,0.0,0,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.008826291079813533}"
30,energy,19,8,0.0,0,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.014272300469485607}"
30,energy,19,9,0.0,0,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.01070422535211421}"
30,energy,19,10,0.0,0,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.017276995305167145}"
30,energy,19,11,0.0,0,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.012769953051645265}"
30,energy,19,12,0.0,0,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.019906103286387953}"
30,energy,19,13,0.0,0,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.0253521126760603}"
30,energy,19,14,0.0,0,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.017840375586857044}"
30,energy,19,15,0.0,0,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.013145539906105246}"
30,energy,19,16,0.0,0,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.024976525821599715}"
30,energy,19,17,0.0,0,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.01896713615023752}"
30,energy,19,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.0187793427230073}"
30,energy,19,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.019718309859157807}"
30,energy,19,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0016901408450706978}"
30,energy,19,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0018779342723007613}"
30,energy,19,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.003004694835681164}"
30,energy,19,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0016901408450706978}"
30,energy,19,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0013145539906105914}"
30,energy,19,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0016901408450707602}"
30,energy,19,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.000375586854460169}"
30,energy,19,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0016901408450707394}"
30,energy,19,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.001502347417840634}"
30,energy,19,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0016901408450707394}"
30,energy,19,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.005821596244132525}"
30,energy,19,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.010328638497654584}"
30,energy,19,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.003943661971831712}"
30,energy,19,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.004694835680752049}"
30,energy,19,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.020845070422539164}"
30,energy,19,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.006760563380283041}"
