pca_dim,test_context,nearest_context,pca_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,score_excess
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm060_ws020_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm040_ws060_we000,lm040_ls040_le020,lm020_ls080_le000,0,0.7610815614872404
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm040_ws040_we020,lm080_ls000_le020,lm020_ls080_le000,0,0.8083264071566971
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,0,0.03521389237801942
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm040_ws000_we060,lm100_ls000_le000,lm020_ls080_le000,0,0.23191682346871734
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm020_ws080_we000,lm040_ls040_le020,lm020_ls080_le000,0,0.38207723638738267
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm020_ws060_we020,lm040_ls040_le020,lm020_ls080_le000,0,0.385844206584111
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm020_ws040_we040,lm040_ls040_le020,lm020_ls080_le000,0,0.8327411186969156
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm020_ws020_we060,lm100_ls000_le000,lm020_ls080_le000,0,0.41184664811590976
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm020_ws000_we080,lm100_ls000_le000,lm000_ls100_le000,0,0.595271180557627
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm000_ws100_we000,lm040_ls040_le020,lm020_ls080_le000,0,0.31036404004002505
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm000_ws080_we020,lm040_ls040_le020,lm000_ls100_le000,0,0.49580099675143763
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm000_ws060_we040,lm040_ls040_le020,lm000_ls100_le000,0,1.0026483310600083
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm000_ws040_we060,lm100_ls000_le000,lm000_ls100_le000,0,0.5963056858803568
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm000_ws020_we080,lm100_ls000_le000,lm000_ls100_le000,0,0.7964473307886953
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm000_ws000_we100,lm100_ls000_le000,lm000_ls100_le000,0,0.9965889756970335
2,rough_seed_11,rough_seed_12,0.010157964329451917,balanced,lm100_ls000_le000,lm020_ls080_le000,0,0.035437657609724615
2,rough_seed_11,rough_seed_12,0.010157964329451917,motion,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_11,rough_seed_12,0.010157964329451917,stability,lm040_ls040_le020,lm020_ls080_le000,0,0.29015138275996444
2,rough_seed_11,rough_seed_12,0.010157964329451917,energy,lm100_ls000_le000,lm000_ls100_le000,0,0.547591313806471
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm100_ws000_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.0
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm080_ws020_we000,lm080_ls020_le000,lm020_ls080_le000,0,0.09839965110788759
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm080_ws000_we020,lm100_ls000_le000,lm020_ls080_le000,0,3.7566741279533673
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm060_ws040_we000,lm080_ls020_le000,lm020_ls080_le000,0,0.1973985281156008
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm060_ws020_we020,lm080_ls020_le000,lm020_ls080_le000,0,0.10021490956761657
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm060_ws000_we040,lm100_ls000_le000,lm020_ls080_le000,0,2.7942562350005606
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm040_ws060_we000,lm080_ls020_le000,lm020_ls080_le000,0,0.296397405123314
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm040_ws040_we020,lm080_ls020_le000,lm020_ls080_le000,0,0.19921378657532976
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,0,1.803256720654973
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm040_ws000_we060,lm100_ls000_le000,lm060_ls040_le000,0,1.8297321978972196
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm020_ws080_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.6060000000000001
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm020_ws060_we020,lm080_ls020_le000,lm000_ls100_le000,0,0.40599999999999997
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm020_ws040_we040,lm040_ls060_le000,lm000_ls100_le000,0,0.3281448462914372
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm020_ws020_we060,lm040_ls060_le000,lm020_ls080_le000,0,0.42581856471701035
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm020_ws000_we080,lm040_ls060_le000,lm060_ls040_le000,0,0.4301502358213907
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm000_ws100_we000,lm080_ls020_le000,lm000_ls100_le000,0,1.01
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm000_ws080_we020,lm080_ls020_le000,lm000_ls100_le000,0,0.81
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm000_ws060_we040,lm080_ls020_le000,lm000_ls100_le000,0,0.61
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm000_ws040_we060,lm040_ls060_le000,lm000_ls100_le000,0,0.3927993717163913
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm000_ws020_we080,lm040_ls060_le000,lm000_ls100_le000,0,0.521301747456001
2,rough_seed_4,rough_seed_8,0.0062633421843985475,wm000_ws000_we100,lm040_ls060_le000,lm000_ls100_le000,0,0.6498041231956105
2,rough_seed_4,rough_seed_8,0.0062633421843985475,balanced,lm080_ls020_le000,lm020_ls080_le000,0,0.167424333212578
2,rough_seed_4,rough_seed_8,0.0062633421843985475,motion,lm080_ls020_le000,lm020_ls080_le000,0,0.07501137570075601
2,rough_seed_4,rough_seed_8,0.0062633421843985475,stability,lm080_ls020_le000,lm000_ls100_le000,0,0.5569999999999999
2,rough_seed_4,rough_seed_8,0.0062633421843985475,energy,lm040_ls060_le000,lm020_ls080_le000,0,0.3513256326704659
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm100_ws000_we000,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm080_ws020_we000,lm080_ls020_le000,lm080_ls000_le020,0,0.06554077903532898
2,rough_seed_25,rough_seed_22,0.010971121796284804,wm080_ws000_we020,lm080_ls020_le000,lm100_ls000_le000,0,0.01663162889094215
