t_wall,context,x,y,action_id,vx_scale,vx_delta,yaw_gain_scale,body_h_delta,clearance_delta,stability_bias,energy_bias,hold_override,hold_guard,emp_seq,emp_vx,emp_yaw_rate,emp_body_h,emp_clearance,emp_enable,proj_seq,proj_vx,proj_yaw_rate,proj_body_h,proj_clearance,proj_enable,delta_vx,delta_yaw_rate,delta_body_h,delta_clearance,j6_accept,j6_reason
1784671571.798290,flat,-0.000256,-0.000190,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,11,0.21000000,0.00000600,0.32000000,0.04500000,1.00000000,11,0.22000000,0.00000600,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671571.898304,flat,-0.000351,-0.000178,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,12,0.21000000,0.00000320,0.32000000,0.04500000,1.00000000,12,0.22000000,0.00000320,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671571.998095,flat,-0.000551,-0.000041,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,13,0.21000000,0.00000332,0.32000000,0.04500000,1.00000000,13,0.22000000,0.00000332,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.097982,flat,-0.000628,0.000002,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,14,0.21000000,0.00000039,0.32000000,0.04500000,1.00000000,14,0.22000000,0.00000039,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.198131,flat,-0.000668,-0.000226,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,15,0.21000000,0.00000096,0.32000000,0.04500000,1.00000000,15,0.22000000,0.00000096,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.298050,flat,-0.000814,-0.000230,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,16,0.21000000,0.00000787,0.32000000,0.04500000,1.00000000,16,0.22000000,0.00000787,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.397948,flat,-0.000859,-0.000327,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,17,0.21000000,0.00000640,0.32000000,0.04500000,1.00000000,17,0.22000000,0.00000640,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.497916,flat,-0.001074,-0.000603,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,18,0.21000000,0.00001057,0.32000000,0.04500000,1.00000000,18,0.22000000,0.00001057,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.598038,flat,-0.001247,-0.000788,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,19,0.21000000,0.00001676,0.32000000,0.04500000,1.00000000,19,0.22000000,0.00001676,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.698148,flat,-0.001296,-0.000920,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,20,0.21000000,0.00002302,0.32000000,0.04500000,1.00000000,20,0.22000000,0.00002302,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.800551,flat,-0.001193,-0.000805,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,21,0.21000000,0.00002173,0.32000000,0.04500000,1.00000000,21,0.22000000,0.00002173,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.898255,flat,-0.001324,-0.000930,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,22,0.21000000,0.00002120,0.32000000,0.04500000,1.00000000,22,0.22000000,0.00002120,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671572.998035,flat,-0.001311,-0.001065,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,23,0.21000000,0.00002450,0.32000000,0.04500000,1.00000000,23,0.22000000,0.00002450,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.098232,flat,-0.001424,-0.001050,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,24,0.21000000,0.00002752,0.32000000,0.04500000,1.00000000,24,0.22000000,0.00002752,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.198449,flat,-0.001373,-0.001104,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,25,0.21000000,0.00002652,0.32000000,0.04500000,1.00000000,25,0.22000000,0.00002652,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.298026,flat,-0.001414,0.000012,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,26,0.21000000,0.00002888,0.32000000,0.04500000,1.00000000,26,0.22000000,0.00002888,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.399494,flat,-0.001261,-0.000096,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,27,0.21000000,-0.00000004,0.32000000,0.04500000,1.00000000,27,0.22000000,-0.00000004,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.498277,flat,-0.001534,-0.000157,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,28,0.21000000,0.00000510,0.32000000,0.04500000,1.00000000,28,0.22000000,0.00000510,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.598173,flat,-0.001350,-0.000161,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,29,0.21000000,0.00000367,0.32000000,0.04500000,1.00000000,29,0.22000000,0.00000367,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.697990,flat,-0.001679,-0.000230,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,30,0.21000000,0.00000467,0.32000000,0.04500000,1.00000000,30,0.22000000,0.00000467,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.798277,flat,-0.001783,-0.000025,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,31,0.21000000,-0.00000000,0.32000000,0.04500000,1.00000000,31,0.22000000,-0.00000000,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.898104,flat,-0.002074,-0.000220,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,32,0.21000000,0.00000249,0.32000000,0.04500000,1.00000000,32,0.22000000,0.00000249,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671573.998092,flat,-0.002207,-0.000468,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,33,0.21000000,0.00000820,0.32000000,0.04500000,1.00000000,33,0.22000000,0.00000820,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.098101,flat,-0.002237,-0.000382,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,34,0.21000000,0.00001140,0.32000000,0.04500000,1.00000000,34,0.22000000,0.00001140,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.198175,flat,-0.002251,-0.000427,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,35,0.21000000,0.00000934,0.32000000,0.04500000,1.00000000,35,0.22000000,0.00000934,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.298371,flat,-0.001782,-0.000036,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,36,0.21000000,0.00001166,0.32000000,0.04500000,1.00000000,36,0.22000000,0.00001166,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.398643,flat,0.000527,0.001685,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,37,0.21000000,-0.00001993,0.32000000,0.04500000,1.00000000,37,0.22000000,-0.00001993,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.498063,flat,0.002739,0.004824,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,38,0.21000000,-0.00006933,0.32000000,0.04500000,1.00000000,38,0.22000000,-0.00006933,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.598087,flat,0.004692,0.009832,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,39,0.21000000,-0.00017409,0.32000000,0.04500000,1.00000000,39,0.22000000,-0.00017409,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.697967,flat,0.005310,0.014831,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,40,0.21000000,-0.00028946,0.32000000,0.04500000,1.00000000,40,0.22000000,-0.00028946,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.798111,flat,0.005485,0.020979,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,41,0.21000000,-0.00044290,0.32000000,0.04500000,1.00000000,41,0.22000000,-0.00044290,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.898007,flat,0.005317,0.027684,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,42,0.21000000,-0.00058377,0.32000000,0.04500000,1.00000000,42,0.22000000,-0.00058377,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671574.998132,flat,0.004997,0.033977,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,43,0.21000000,-0.00075882,0.32000000,0.04500000,1.00000000,43,0.22000000,-0.00075882,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.098154,flat,0.005496,0.040882,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,44,0.21000000,-0.00094611,0.32000000,0.04500000,1.00000000,44,0.22000000,-0.00094611,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.198187,flat,0.009178,0.043174,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,45,0.21000000,-0.00105291,0.32000000,0.04500000,1.00000000,45,0.22000000,-0.00105291,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.298013,flat,0.013699,0.043652,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,46,0.21000000,-0.00108763,0.32000000,0.04500000,1.00000000,46,0.22000000,-0.00108763,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.398122,flat,0.018266,0.043734,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,47,0.21000000,-0.00109307,0.32000000,0.04500000,1.00000000,47,0.22000000,-0.00109307,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.498065,flat,0.022538,0.043288,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,48,0.21000000,-0.00108606,0.32000000,0.04500000,1.00000000,48,0.22000000,-0.00108606,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.598243,flat,0.026665,0.043084,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,49,0.21000000,-0.00107875,0.32000000,0.04500000,1.00000000,49,0.22000000,-0.00107875,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.697966,flat,0.031131,0.042785,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,50,0.21000000,-0.00107376,0.32000000,0.04500000,1.00000000,50,0.22000000,-0.00107376,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.798012,flat,0.035253,0.042387,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,51,0.21000000,-0.00106520,0.32000000,0.04500000,1.00000000,51,0.22000000,-0.00106520,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.898286,flat,0.039779,0.042166,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,52,0.21000000,-0.00105518,0.32000000,0.04500000,1.00000000,52,0.22000000,-0.00105518,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671575.998015,flat,0.044142,0.042639,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,53,0.21000000,-0.00105524,0.32000000,0.04500000,1.00000000,53,0.22000000,-0.00105524,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.098074,flat,0.049475,0.043967,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,54,0.21000000,-0.00108229,0.32000000,0.04500000,1.00000000,54,0.22000000,-0.00108229,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.197961,flat,0.054155,0.045030,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,55,0.21000000,-0.00111288,0.32000000,0.04500000,1.00000000,55,0.22000000,-0.00111288,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.298028,flat,0.058098,0.045947,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,56,0.21000000,-0.00113615,0.32000000,0.04500000,1.00000000,56,0.22000000,-0.00113615,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.398149,flat,0.062585,0.046972,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,57,0.21000000,-0.00115973,0.32000000,0.04500000,1.00000000,57,0.22000000,-0.00115973,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.498165,flat,0.066866,0.047956,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,58,0.21000000,-0.00118536,0.32000000,0.04500000,1.00000000,58,0.22000000,-0.00118536,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.597940,flat,0.070989,0.048944,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,59,0.21000000,-0.00120974,0.32000000,0.04500000,1.00000000,59,0.22000000,-0.00120974,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.698206,flat,0.075279,0.049885,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,60,0.21000000,-0.00123442,0.32000000,0.04500000,1.00000000,60,0.22000000,-0.00123442,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.798268,flat,0.080547,0.049311,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,61,0.21000000,-0.00124666,0.32000000,0.04500000,1.00000000,61,0.22000000,-0.00124666,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.897918,flat,0.085250,0.049025,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,62,0.21000000,-0.00122477,0.32000000,0.04500000,1.00000000,62,0.22000000,-0.00122477,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671576.998197,flat,0.089794,0.048650,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,63,0.21000000,-0.00122155,0.32000000,0.04500000,1.00000000,63,0.22000000,-0.00122155,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.097950,flat,0.094005,0.048024,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,64,0.21000000,-0.00120939,0.32000000,0.04500000,1.00000000,64,0.22000000,-0.00120939,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.197969,flat,0.098212,0.047348,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,65,0.21000000,-0.00119391,0.32000000,0.04500000,1.00000000,65,0.22000000,-0.00119391,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.298382,flat,0.102426,0.046628,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,66,0.21000000,-0.00117628,0.32000000,0.04500000,1.00000000,66,0.22000000,-0.00117628,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.398201,flat,0.106616,0.045801,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,67,0.21000000,-0.00115646,0.32000000,0.04500000,1.00000000,67,0.22000000,-0.00115646,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.497956,flat,0.110845,0.044963,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,68,0.21000000,-0.00113571,0.32000000,0.04500000,1.00000000,68,0.22000000,-0.00113571,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.598117,flat,0.115352,0.044274,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,69,0.21000000,-0.00111538,0.32000000,0.04500000,1.00000000,69,0.22000000,-0.00111538,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.698298,flat,0.120617,0.044676,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,70,0.21000000,-0.00110783,0.32000000,0.04500000,1.00000000,70,0.22000000,-0.00110783,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.798868,flat,0.125375,0.045209,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,71,0.21000000,-0.00112322,0.32000000,0.04500000,1.00000000,71,0.22000000,-0.00112322,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.897940,flat,0.129678,0.045736,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,72,0.21000000,-0.00113462,0.32000000,0.04500000,1.00000000,72,0.22000000,-0.00113462,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671577.997982,flat,0.133671,0.046413,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,73,0.21000000,-0.00114921,0.32000000,0.04500000,1.00000000,73,0.22000000,-0.00114921,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.098809,flat,0.138464,0.047462,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,74,0.21000000,-0.00117121,0.32000000,0.04500000,1.00000000,74,0.22000000,-0.00117121,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.198093,flat,0.142553,0.048385,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,75,0.21000000,-0.00119710,0.32000000,0.04500000,1.00000000,75,0.22000000,-0.00119710,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.297918,flat,0.146812,0.049435,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,76,0.21000000,-0.00122151,0.32000000,0.04500000,1.00000000,76,0.22000000,-0.00122151,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.398177,flat,0.151293,0.050036,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,77,0.21000000,-0.00124714,0.32000000,0.04500000,1.00000000,77,0.22000000,-0.00124714,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.498181,flat,0.156851,0.049332,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,78,0.21000000,-0.00124198,0.32000000,0.04500000,1.00000000,78,0.22000000,-0.00124198,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.597998,flat,0.160832,0.049241,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,79,0.21000000,-0.00123295,0.32000000,0.04500000,1.00000000,79,0.22000000,-0.00123295,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.698119,flat,0.164919,0.048973,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,80,0.21000000,-0.00122900,0.32000000,0.04500000,1.00000000,80,0.22000000,-0.00122900,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.798463,flat,0.168944,0.048348,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,81,0.21000000,-0.00121789,0.32000000,0.04500000,1.00000000,81,0.22000000,-0.00121789,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.898298,flat,0.172925,0.047640,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,82,0.21000000,-0.00120002,0.32000000,0.04500000,1.00000000,82,0.22000000,-0.00120002,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671578.998333,flat,0.176765,0.046951,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,83,0.21000000,-0.00118331,0.32000000,0.04500000,1.00000000,83,0.22000000,-0.00118331,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671579.097950,flat,0.180669,0.046177,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,84,0.21000000,-0.00116495,0.32000000,0.04500000,1.00000000,84,0.22000000,-0.00116495,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671579.197976,flat,0.184947,0.045362,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,85,0.21000000,-0.00114492,0.32000000,0.04500000,1.00000000,85,0.22000000,-0.00114492,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671579.298330,flat,0.189956,0.045279,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,86,0.21000000,-0.00112994,0.32000000,0.04500000,1.00000000,86,0.22000000,-0.00112994,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671579.398175,flat,0.194991,0.045824,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,87,0.21000000,-0.00113692,0.32000000,0.04500000,1.00000000,87,0.22000000,-0.00113692,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671579.497955,flat,0.199505,0.046451,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,88,0.21000000,-0.00115257,0.32000000,0.04500000,1.00000000,88,0.22000000,-0.00115257,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
1784671579.598169,flat,0.203747,0.047472,1,1.08000000,0.00000000,1.00000000,0.00000000,-0.00300000,-0.10000000,-0.05000000,0,0,89,0.21000000,-0.00117135,0.32000000,0.04500000,1.00000000,89,0.22000000,-0.00117135,0.32000000,0.04200000,1.00000000,0.01000000,0.00000000,0.00000000,-0.00300000,1,accepted_dryrun
