beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,context_id,source_stage,source_role,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95,pareto_rank,regret_motion,regret_stability,regret_energy
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6556347667765392,206.0321105939731,0.009908984517679527,0.05792724320872775,0.03182984356230069,0.11406195600173397,0.05604483586870557,0.007663273475924925,0.0006862632963514505,4.711183986058905,0.2212657703125307,0.05604483586870557,0.2212657703125307,attitude,124.442971800544,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,6,0.5563867301990284,0.08986291925197469,0.6594073350609846
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6634510311500696,206.79473652521125,0.009742863404584332,0.058787684616249,0.03154475704810777,0.11535682676814907,0.057723204039488364,0.0056231351847610585,0.0003442735827404613,4.689046959565302,0.22455241439048165,0.057723204039488364,0.22455241439048165,attitude,124.31669622533967,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,7,0.39963959406864585,0.537592040522202,0.5646393580490444
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6550640037715834,205.9413061553014,0.009846960464572802,0.057869193562012644,0.031187886327911578,0.11389963337098097,0.055396261039120515,0.008143135680699024,0.0006881523110449288,4.712808678229512,0.22104403699526398,0.055396261039120515,0.22104403699526398,attitude,124.43102241725964,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,8,0.5678907975998506,0.05965689117544133,0.6504394972303772
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0012.jsonl,40,5,8.0,1.675801728395073,209.21029231678696,0.009682477455657118,0.057754545537185245,0.02914028412943699,0.11253082259416214,0.06146308874291094,0.00623538581449806,0.0017815388041422533,4.773834436644039,0.2206061137984559,0.06146308874291094,0.2206061137984559,attitude,124.84191224528043,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,9,1.0,0.0,0.9588063188687238
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,28,13,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0013.jsonl,40,5,8.0,1.708277040440526,204.51435689813303,0.008054993600418335,0.06641503582692543,0.01645941006641367,0.12109055967909144,0.06607027376591064,0.007329165768486425,0.0014011640439752838,4.683081145864362,0.25368674993953216,0.06607027376591064,0.25368674993953216,attitude,119.71966610602774,rough_seed_28,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04496555643989241,0.13832479476928705,0.1352546070971019,0.22898015455671245,0,0.0,1.0,1.0
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,28,13,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0013.jsonl,40,5,8.0,1.7080886520657599,204.37218853308633,0.008077993209199679,0.0663849021410567,0.016563984631765925,0.12105563029604238,0.06418774110588474,0.006858122588942916,0.0013930561508789365,4.683597651869422,0.25357164773810215,0.06418774110588474,0.25357164773810215,attitude,119.64963779012226,rough_seed_28,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04496555643989241,0.13832479476928705,0.1352546070971019,0.22898015455671245,1,0.017290715137091857,0.5671160513923715,0.7282364576305951
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,28,13,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0013.jsonl,40,5,8.0,1.706489962969565,204.15865580616025,0.008116747800676689,0.0663850857058058,0.016528430556930013,0.12104526057568155,0.062359850507219934,0.006727175654032514,0.0013881473571812262,4.6879853814544115,0.2535723489037948,0.062359850507219934,0.2535723489037948,attitude,119.63659923958275,rough_seed_28,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04496555643989241,0.13832479476928705,0.1352546070971019,0.22898015455671245,2,0.16417571087646976,0.5697530415619931,0.6776368874972689
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,28,13,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0013.jsonl,40,5,8.0,1.7057105494430074,203.81297139904507,0.008100248230291424,0.06634542436185346,0.016398734413533962,0.12099814459128666,0.06332087560065332,0.0065136145221583565,0.0012813667912441697,4.690127526392075,0.25342085372924245,0.06332087560065332,0.25342085372924245,attitude,119.48860342430275,rough_seed_28,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04496555643989241,0.13832479476928705,0.1352546070971019,0.22898015455671245,3,0.23588681885320262,0.0,0.10329968551997849
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,28,13,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0013.jsonl,40,5,8.0,1.6974495548888437,202.78069335352063,0.008108992463161139,0.066364648717096,0.016581230596324364,0.1209800283362581,0.06205787781351554,0.007288317256164325,0.0007502679528404755,4.712953016458786,0.253494285357193,0.06205787781351554,0.253494285357193,attitude,119.4619850525099,rough_seed_28,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04496555643989241,0.13832479476928705,0.1352546070971019,0.22898015455671245,4,1.0,0.2761665082421718,0.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,17,14,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0014.jsonl,38,5,7.6,1.6754155956910581,199.2634507313064,0.00682056455041113,0.05495721617773821,0.01620768411264095,0.09372036574538867,0.06751868820835584,0.0024113817217269696,0.0002411381721727157,4.536187928264587,0.20992110271816597,0.06751868820835584,0.20992110271816597,attitude,118.9337447041707,rough_seed_17,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04138910317258634,0.12599998581409458,0.12457512674316608,0.19298766090581543,0,0.0005123518609877983,0.09464123981968448,0.26922910332438293
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,17,14,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0014.jsonl,38,5,7.6,1.6754221121546577,199.73612242198936,0.006835471862339991,0.05518451642034781,0.01687280114542557,0.0937300579698721,0.06732049884975175,0.0027848407797558877,0.00024216006780487966,4.536170285007224,0.21078932569042128,0.06732049884975175,0.21078932569042128,attitude,119.21540307542018,rough_seed_17,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04138910317258634,0.12599998581409458,0.12457512674316608,0.19298766090581543,1,0.0,0.6046352986225292,0.9979711357216359
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,17,14,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0014.jsonl,38,5,7.6,1.6627991610893482,198.23257611478454,0.006301545601239854,0.05491503533974495,0.015547711476514015,0.09401449307497223,0.05669099756692012,0.0038929440389300616,0.0002433090024331508,4.570606106765785,0.20975998378527672,0.05669099756692012,0.20975998378527672,attitude,119.21618723028257,rough_seed_17,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04138910317258634,0.12599998581409458,0.12457512674316608,0.19298766090581543,2,1.0,0.0,1.0
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,17,14,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0014.jsonl,38,5,7.6,1.6680125077266563,198.2094055604712,0.0064308664394664835,0.05536072728200632,0.016460799071877957,0.09373618271214412,0.06291271461160935,0.002881498379157651,0.00012006243246491212,4.556320749871404,0.2114624016022477,0.06291271461160935,0.2114624016022477,attitude,118.82968781248044,rough_seed_17,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.04138910317258634,0.12599998581409458,0.12457512674316608,0.19298766090581543,3,0.5851599826906911,1.0,0.0
