context_id,beta_index,beta_name,J_motion_s_per_m,J_stability,J_energy_j_per_m,r_motion,r_stability,r_energy,quality_Q,quality_gap_from_best,quality_rank,is_pareto,is_exact_best
rough_seed_15,2,lm080_ls000_le020,4.458695370497478,0.4437716899821233,152.1452722039196,0.10399936977960171,0.9599121287284395,0.3876668825358836,0.3248093041796262,0.16079069889227618,11,1,0
rough_seed_15,3,lm060_ls040_le000,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.16401860528735004,0.0,1,1,1
rough_seed_15,4,lm060_ls020_le020,4.4568027708131055,0.44434494593703217,152.34323898074743,0.06629264880928734,1.0759353918340373,0.46162894598045495,0.3639913205667583,0.19997271527940827,17,0,0
rough_seed_15,5,lm060_ls000_le040,4.465628593516422,0.44616738376967957,153.46376742851345,0.2421316478091384,1.4447849124368526,0.8802678583935013,0.49015225220774916,0.32613364692039915,20,0,0
rough_seed_15,6,lm040_ls060_le000,4.453475368085315,0.44164200180248164,152.39428454563986,0.0,0.5288771435991076,0.4807000010818959,0.1796576383486392,0.015639033061289165,4,1,0
rough_seed_15,7,lm040_ls040_le020,4.457888800593791,0.4438316309910415,151.8184833799612,0.08792988263316408,0.972043797643484,0.2655758119134196,0.3284330975217949,0.16441449223444485,12,1,0
rough_seed_15,8,lm040_ls020_le040,4.486707073780261,0.4402481608298935,152.58585650112428,0.6620833049661045,0.24677282962705924,0.552272905145805,0.2255648651211647,0.06154625983381465,6,1,0
rough_seed_15,9,lm040_ls000_le060,4.495462948721347,0.4414901757844491,152.71815802281316,0.8365287177920119,0.49814854865714125,0.6017018734694958,0.2852975030637328,0.12127889777638276,8,0,0
rough_seed_15,10,lm020_ls080_le000,4.456933387533737,0.4433532889437916,153.2721695756916,0.06889495730567713,0.8752304898578421,0.808685278865132,0.29758619903937616,0.13356759375202612,9,0,0
rough_seed_15,11,lm020_ls060_le020,4.455873479065406,0.44396975897545204,151.79949212992656,0.04777814470160618,1.0,0.25848052015557194,0.33768752888285725,0.1736689235955072,14,1,0
rough_seed_15,12,lm020_ls040_le040,4.486830762380952,0.44011411366541975,152.57222796890807,0.6645475828543229,0.2196425585864936,0.5471811701558027,0.22628709865676302,0.06226849336941298,7,1,0
rough_seed_15,13,lm020_ls020_le060,4.499355834280552,0.44139325066381546,152.79258712211464,0.9140876177339224,0.47853153696014755,0.6295092149480422,0.31143630047678117,0.14741769518943112,10,0,0
rough_seed_15,14,lm020_ls000_le080,4.516154596949734,0.4405635037539356,153.12269832871402,1.2487734268058646,0.3105961789203838,0.7528415558463446,0.4239651794738635,0.25994657418651346,18,0,0
rough_seed_15,15,lm000_ls100_le000,4.455629524506238,0.4438324310001311,153.37214364263195,0.0429177790532488,0.9722057142608223,0.8460364364701514,0.3302724378528881,0.16625383256553808,13,0,0
rough_seed_15,16,lm000_ls080_le020,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.1974901438303551,0.03347153854300505,5,1,0
rough_seed_15,17,lm000_ls060_le040,4.495297183249339,0.4394966012152416,153.784242345689,0.8332261322261827,0.09466206974117049,1.0,0.3397596273398912,0.17574102205254113,16,1,0
