update,checkpoint,beta_name,terrain_label,terrain,seed,success,status,policy_steps,decision_time_s,energy_abs_j,mean_applied_vx_mps,aggregation_rule,reward_steps,mean_cost_motion,mean_cost_posture,mean_cost_traction,mean_cost_stability,mean_cost_energy,mean_objective_cost,median_cost_posture,median_cost_traction,traction_dominant_steps,traction_dominant_fraction,posture_dominant_fraction,tie_fraction,mean_established_contact_dt_s
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,flat,flat,27101,True,success,36,7.346000000000002,164.8153837599983,0.21016928428499443,last_policy_steps,36,0.21766523956219402,0.011814956259571394,0.001264612781143863,0.011814956259571394,0.5238926168775486,0.40114686118754883,0.01145335415320239,0.0008263681818378502,0,0.0,1.0,0.0,0.4739999999998903
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,flat,flat,27102,True,success,36,7.348000000000001,164.60737138113285,0.21016950526261807,last_policy_steps,36,0.21702042843281333,0.01185930794064276,0.0012496152113421824,0.01185930794064276,0.5232314155562846,0.40059395134541753,0.011099157376369465,0.0007799373534635311,0,0.0,1.0,0.0,0.4752222222221132
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,low_friction,low_friction,27200,True,success,36,7.312000000000004,175.84295433517755,0.20917336461522307,last_policy_steps,36,0.21448714510368422,0.010527796195789368,0.11902793710770254,0.12258747656184021,0.5589455511039145,0.4418230790225689,0.011291557615640886,0.030660668945937768,21,0.5833333333333334,0.4166666666666667,0.0,0.4585555555554519
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,low_friction,low_friction,27201,True,success,36,7.360000000000005,176.83916065972022,0.20911986847915814,last_policy_steps,36,0.21499324386077845,0.01056579119673461,0.11508948133964798,0.11881077151845203,0.5621121556186645,0.44354911123994967,0.011977638671982076,0.02655670390619521,20,0.5555555555555556,0.4444444444444444,0.0,0.46049999999990177
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,low_friction,low_friction,27202,True,success,36,7.322000000000001,178.55435171042268,0.20907641744124705,last_policy_steps,36,0.2144111820263178,0.010545413685123083,0.11264984565125141,0.1169433070739529,0.5675641705185961,0.4469980927280578,0.011530551679794847,0.015571428878088602,20,0.5555555555555556,0.4444444444444444,0.0,0.458222222222124
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,rough,rough_perlin,13,True,success,35,7.124000000000003,224.8377042563053,0.2046249542967416,last_policy_steps,35,0.21516073676145697,0.2416033085149406,0.007109903958062196,0.2443266838614051,0.7351028908764018,0.5834951367069104,0.21104834517430543,0.0004124266326055883,1,0.02857142857142857,0.9714285714285714,0.0,0.42319999999990393
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,rough,rough_perlin,7,True,success,37,7.562000000000001,212.10674837416653,0.20452640853394327,last_policy_steps,37,0.2183014075326919,0.10698888171324905,0.003073977983922439,0.10698888171324905,0.6559938909615676,0.5079892670599884,0.05298701493473274,0.0005625797372352153,0,0.0,1.0,0.0,0.4441081081080302
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,rough,rough_perlin,15,True,success,37,7.540000000000004,252.94953142202792,0.20380223446676657,last_policy_steps,37,0.2271607847491388,0.19017161883991934,0.006015189306252571,0.19153316497815162,0.7823105516743246,0.6104214786311207,0.14005146551835168,0.001172637620178496,2,0.05405405405405406,0.9459459459459459,0.0,0.4317837837837112
40,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0040.pt,balanced,flat,flat,27100,True,success,34,6.928000000000003,161.786907977586,0.22240868416779183,last_policy_steps,34,0.199226134766147,0.011158264809249018,0.0014136078317283816,0.011158264809249018,0.5445170597188518,0.25163381976474924,0.010372494980856833,0.0007634000202551569,0,0.0,1.0,0.0,0.4743529411763218
40,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0040.pt,balanced,flat,flat,27101,True,success,34,6.956000000000002,161.22264527324225,0.22240951503900921,last_policy_steps,34,0.19940020249004334,0.011255259972856604,0.0014043426879057999,0.011255259972856604,0.5426179525999938,0.2510911383542979,0.01016335304786424,0.0008388844057762773,0,0.0,1.0,0.0,0.4759411764704384
