episode_id,terrain,preset,policy_id,step_csv,vx,body_height,clearance,valid_data,z_mean,z_min,z_p10,dx,dy,dx_per_sec,abs_dy_per_dx,has_attitude,roll_abs_max,pitch_abs_max,yaw_delta,age_mpc_p90,age_proprio_p90,age_odom_p90,low_height,low_progress,lateral_drift,unstable_attitude,cost,suitability_label,summary_json,summary_valid_data
flat_normal_flat_probe_vx010_h032_c006_r2_20260629_170605,flat_normal,flat_probe_vx010_h032_c006,reference_sweep_v0_flat_probe_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/episodes/flat_normal_flat_probe_vx010_h032_c006_r2_20260629_170605.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.3532966504121536,0.3476764005916946,0.3497665272262353,0.13764744241908367,-0.003595009787367598,0.023732487601554497,0.026117519687886188,True,0.0144591806298872,0.0286999988818924,-0.0012692097670417013,0.00336496829986568,0.07679860591888427,0.009446406364440831,False,False,False,False,-0.20954074775686457,preferred_fast_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/summaries/flat_normal_flat_probe_vx010_h032_c006_r2_20260629_170605.json,
flat_normal_flat_refine_vx008_h032_c004_r1_20260629_171942,flat_normal,flat_refine_vx008_h032_c004,reference_sweep_v0_flat_refine_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx008_h032_c004_r1_20260629_171942.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.32863046941434876,0.3001095580204511,0.3173129816222914,0.01607689349590835,0.16086688687374529,0.002771824545797242,10.006092714036248,True,0.1420302109976828,0.3758359086051718,0.2066899788012503,0.006403732299804661,0.07624752521514888,0.009442305564880309,False,True,True,True,7.909997375453465,negative_unstable_attitude,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx008_h032_c004_r1_20260629_171942.json,True
flat_normal_flat_refine_vx008_h032_c004_r2_20260629_171959,flat_normal,flat_refine_vx008_h032_c004,reference_sweep_v0_flat_refine_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx008_h032_c004_r2_20260629_171959.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.3108274047940159,0.2976887568019439,0.30071342768711135,0.057052010087159655,0.016316956967212602,0.009836913426865655,0.28600143872730893,True,0.0251102325679459,0.0569099621480526,-0.00017889007665040056,0.01725578308105463,0.07802248001098629,0.00583212375640868,False,False,False,False,0.009069383960998753,variable_or_unknown,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx008_h032_c004_r2_20260629_171959.json,True
flat_normal_flat_refine_vx009_h032_c005_r1_20260629_172015,flat_normal,flat_refine_vx009_h032_c005,reference_sweep_v0_flat_refine_vx009_h032_c005,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx009_h032_c005_r1_20260629_172015.csv,0.08999999999999998,0.32000000000000006,0.05000000000000002,True,0.35292726471904684,0.3440564240590542,0.3458261567034889,0.10037048751375188,-0.019968950447817897,0.017304321220798263,0.19895241063845512,True,0.0188626025441899,0.0314275034242706,0.006195979910219302,0.02285699844360344,0.07313477993011469,0.01020951271057128,False,False,False,False,-0.12034903214663757,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx009_h032_c005_r1_20260629_172015.json,True
flat_normal_flat_refine_vx009_h032_c005_r2_20260629_172032,flat_normal,flat_refine_vx009_h032_c005,reference_sweep_v0_flat_refine_vx009_h032_c005,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx009_h032_c005_r2_20260629_172032.csv,0.08999999999999998,0.32000000000000006,0.05000000000000002,True,0.3532639400135773,0.3419631321957271,0.34243497346150875,0.09995303138744838,0.0225631904522911,0.017233530068243793,0.22573793049686813,True,0.0317718911468971,0.0467982926203267,0.006604986191113,0.00927884578704826,0.062069940567016584,0.008840799331665006,False,False,False,False,-0.07676679817117066,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx009_h032_c005_r2_20260629_172032.json,True
flat_normal_flat_refine_vx010_h032_c004_r1_20260629_172049,flat_normal,flat_refine_vx010_h032_c004,reference_sweep_v0_flat_refine_vx010_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx010_h032_c004_r1_20260629_172049.csv,0.10000000000000003,0.32000000000000006,0.04000000000000001,True,0.35276976593796205,0.3455364359744383,0.3471292143852784,0.12971701594341312,-0.0040834126417013,0.022365207949750825,0.0314793908262785,True,0.0124056033289981,0.0271318822615837,-0.006225877398092602,0.00751249790191647,0.07838902473449705,0.00664148330688474,False,False,False,False,-0.19514710158247944,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx010_h032_c004_r1_20260629_172049.json,True
flat_normal_flat_refine_vx010_h032_c004_r2_20260629_172106,flat_normal,flat_refine_vx010_h032_c004,reference_sweep_v0_flat_refine_vx010_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx010_h032_c004_r2_20260629_172106.csv,0.10000000000000003,0.32000000000000006,0.04000000000000001,True,0.35680639804879666,0.3525534403180568,0.35372820410609523,0.012534587752529802,-0.0391034756205337,0.0021611091863801843,3.119645926340227,True,0.024748685589439,0.0602932720281143,0.006916061499191203,0.010095119476318321,0.07461686134338377,0.00634763240814201,False,True,True,False,5.108026610120623,negative_lateral_drift,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx010_h032_c004_r2_20260629_172106.json,True
flat_normal_flat_refine_vx010_h032_c006_r1_20260629_172123,flat_normal,flat_refine_vx010_h032_c006,reference_sweep_v0_flat_refine_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx010_h032_c006_r1_20260629_172123.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.360974380711207,0.3535657737022977,0.3564287050434544,0.10850043525067887,0.042338284742934,0.01870708402063712,0.39021304057551326,True,0.0149117436866743,0.0437902130076288,0.0153273978931459,0.04854063987731933,0.06674635410308838,0.00828588008880606,False,False,True,False,1.8833139828546135,variable_forward_with_lateral_drift,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx010_h032_c006_r1_20260629_172123.json,True
flat_normal_flat_refine_vx010_h032_c006_r2_20260629_172141,flat_normal,flat_refine_vx010_h032_c006,reference_sweep_v0_flat_refine_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx010_h032_c006_r2_20260629_172141.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.35458506271104795,0.3422066815421717,0.3450461969199941,0.1273340830901155,0.0027599243260617006,0.02195361187615939,0.02167467074866732,True,0.016001820627278,0.0327613760760143,-0.016386965347652098,0.021692085266113232,0.07422540187835687,0.005911159515380797,False,False,False,False,-0.1684137988471709,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx010_h032_c006_r2_20260629_172141.json,True
flat_normal_flat_refine_vx010_h034_c006_r1_20260629_172158,flat_normal,flat_refine_vx010_h034_c006,reference_sweep_v0_flat_refine_vx010_h034_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx010_h034_c006_r1_20260629_172158.csv,0.10000000000000003,0.33999999999999997,0.06000000000000001,True,0.3253577438636187,0.3113677875792612,0.3124896760419896,0.07396265551318715,0.020087479274780502,0.012752231889020112,0.2715894816837534,True,0.0188761725610602,0.0381354138679785,-0.0155852912916031,0.008211565017700099,0.06990811824798585,0.00812652111053465,False,False,False,False,-0.04993969834953377,acceptable_slow_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx010_h034_c006_r1_20260629_172158.json,True
flat_normal_flat_refine_vx010_h034_c006_r2_20260629_172214,flat_normal,flat_refine_vx010_h034_c006,reference_sweep_v0_flat_refine_vx010_h034_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx010_h034_c006_r2_20260629_172214.csv,0.10000000000000003,0.33999999999999997,0.06000000000000001,True,0.35513238302185174,0.3443680804528364,0.3466851647322979,0.12273526485103581,-0.0296932241845187,0.02116212611826563,0.24192903498890447,True,0.0114933445667155,0.0462098811201094,0.0132908455362319,0.01029794216155998,0.07761743068695062,0.00550899505615227,False,False,False,False,-0.14828301474284875,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx010_h034_c006_r2_20260629_172214.json,True
flat_normal_flat_refine_vx012_h032_c006_r1_20260629_172231,flat_normal,flat_refine_vx012_h032_c006,reference_sweep_v0_flat_refine_vx012_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx012_h032_c006_r1_20260629_172231.csv,0.12000000000000002,0.32000000000000006,0.06000000000000001,True,0.33368067506661603,0.3294723670412096,0.330227735400797,0.14344779701228383,-0.0334017219412405,0.024731957089654713,0.2328493196614251,True,0.0163610837060939,0.0380775084949475,-0.016250814476497902,0.03430387973785392,0.051222944259643556,0.00753979682922361,False,False,False,False,-0.19223705414180725,preferred_fast_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx012_h032_c006_r1_20260629_172231.json,True
flat_normal_flat_refine_vx012_h032_c006_r2_20260629_172248,flat_normal,flat_refine_vx012_h032_c006,reference_sweep_v0_flat_refine_vx012_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/episodes/flat_normal_flat_refine_vx012_h032_c006_r2_20260629_172248.csv,0.12000000000000002,0.32000000000000006,0.06000000000000001,True,0.34799979259550745,0.3417216961817221,0.34287462411400943,0.14444875003050184,0.00023227513019759977,0.024905315427508713,0.0016080106622490848,True,0.0131315967497099,0.026946810365058,-0.012773474641939002,0.04297807216644283,0.07876095771789547,0.00805697441101066,False,False,False,False,-0.21856110967530062,preferred_fast_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_171942/summaries/flat_normal_flat_refine_vx012_h032_c006_r2_20260629_172248.json,True
