context_id,group,terrain,seed,beta_name,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_gen_motion,beta_gen_stability,beta_gen_energy,original_beta_selected_cost,original_beta_best_cost,original_beta_regret,original_beta_consistent
low_friction:low_friction:27033,low_friction,low_friction,27033,energy,True,unsupported,-0.00010081127304010009,0.0,0.9578450034245973,0.04215499657540257,0.15,0.15,0.7,0.4380917650253016,0.43486610119948244,0.0032256638258191805,False
low_friction:low_friction:27034,low_friction,low_friction,27034,balanced,True,unsupported,-3.6916809816299803e-05,0.030787197759884137,0.8911437385718134,0.07806906366830255,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26477530975416297,0.26454767881544455,0.000227630938718415,False
low_friction:low_friction:27034,low_friction,low_friction,27034,motion,True,strict,0.0042493397544220435,1.0,-0.0,0.0,0.7,0.15,0.15,0.2293798915930802,0.2293798915930802,0.0,True
low_friction:low_friction:27034,low_friction,low_friction,27034,stability,True,strict,5.8615389277451115e-05,0.0,0.9458738796561975,0.05412612034380257,0.15,0.7,0.15,0.12478776537565117,0.12437294205108443,0.0004148233245667432,False
low_friction:low_friction:27034,low_friction,low_friction,27034,energy,True,strict,0.0008136812992453587,0.4518377113107465,0.0,0.5481622886892534,0.15,0.15,0.7,0.43560805744354214,0.43560805744354214,0.0,True
low_friction:low_friction:27035,low_friction,low_friction,27035,balanced,True,strict,0.0028887640543070483,0.5934317961099412,0.0,0.40656820389005877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2627917334175285,0.2627917334175285,0.0,True
low_friction:low_friction:27035,low_friction,low_friction,27035,motion,True,strict,0.003897624537977956,1.0,0.0,0.0,0.7,0.15,0.15,0.23022887148371024,0.23022887148371024,0.0,True
low_friction:low_friction:27035,low_friction,low_friction,27035,stability,False,unsupported,-7.528583398630495e-05,0.0,0.0,1.0,0.15,0.7,0.15,0.12465139514052892,0.12353099530136977,0.001120399839159153,False
low_friction:low_friction:27035,low_friction,low_friction,27035,energy,False,unsupported,-0.00036969084640372206,0.0,1.0,0.0,0.15,0.15,0.7,0.43686794476708174,0.4338728122891321,0.0029951324779496358,False
low_friction:low_friction:27036,low_friction,low_friction,27036,balanced,False,unsupported,-0.0005048787928972376,0.0,1.0,-0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2670047154499826,0.2644972190429048,0.002507496407077814,False
low_friction:low_friction:27036,low_friction,low_friction,27036,motion,True,strict,0.004466854726831032,1.0,0.0,-0.0,0.7,0.15,0.15,0.22918182121400893,0.22918182121400893,0.0,True
low_friction:low_friction:27036,low_friction,low_friction,27036,stability,True,strict,0.0019506597771101752,0.0,0.0,1.0,0.15,0.7,0.15,0.12459200059370698,0.12413684027131458,0.00045516032239240056,False
low_friction:low_friction:27036,low_friction,low_friction,27036,energy,True,strict,1.7098076179694935e-05,0.0,0.9270303613490437,0.0729696386509562,0.15,0.15,0.7,0.435939634049578,0.4347506687719026,0.001188965277675369,False
rough_test:rough_perlin:19,rough_test,rough_perlin,19,balanced,True,strict,0.0004808768356782398,0.2867041783506455,0.7132958216493546,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35474404013534133,0.3513507087359049,0.003393331399436428,False
rough_test:rough_perlin:19,rough_test,rough_perlin,19,motion,True,strict,0.005326040843921072,0.7403398374148659,0.0,0.25966016258513414,0.7,0.15,0.15,0.2719221474352858,0.2719221474352858,0.0,True
rough_test:rough_perlin:19,rough_test,rough_perlin,19,stability,True,strict,0.0032511195143848596,0.0,0.7399042919501053,0.2600957080498947,0.15,0.7,0.15,0.23079253765638963,0.23079253765638963,0.0,True
rough_test:rough_perlin:19,rough_test,rough_perlin,19,energy,False,unsupported,-0.0015738348482915207,0.18861390055516203,0.811386099444838,0.0,0.15,0.15,0.7,0.5537241695968778,0.5484003014462152,0.005323868150662547,False
rough_test:rough_perlin:2,rough_test,rough_perlin,2,balanced,True,strict,0.0016388660011147672,0.9117367751053977,0.0,0.0882632248946022,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3340439148408775,0.3270351570255033,0.007008757815374189,False
rough_test:rough_perlin:2,rough_test,rough_perlin,2,motion,True,strict,0.004908753555733392,1.0,0.0,0.0,0.7,0.15,0.15,0.28913903204697555,0.27882654707718824,0.010312484969787317,False
rough_test:rough_perlin:2,rough_test,rough_perlin,2,stability,True,unsupported,-0.00013568328339779692,0.6441779778318787,0.35582202216812125,0.0,0.15,0.7,0.15,0.21695439174257825,0.21438511944720653,0.0025692722953717106,False
rough_test:rough_perlin:2,rough_test,rough_perlin,2,energy,True,strict,0.010353713158932298,0.0,-0.0,1.0,0.15,0.15,0.7,0.48789380455211506,0.48789380455211506,0.0,True
rough_test:rough_perlin:26,rough_test,rough_perlin,26,balanced,True,unsupported,-0.0001858546578466444,0.7239551882576027,0.0,0.27604481174239714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29386842697774235,0.29163000199496486,0.002238424982777487,False
rough_test:rough_perlin:26,rough_test,rough_perlin,26,motion,True,strict,0.004967325859739358,1.0,0.0,0.0,0.7,0.15,0.15,0.2498224345323738,0.2498224345323738,0.0,True
rough_test:rough_perlin:26,rough_test,rough_perlin,26,stability,True,strict,0.0026096253090740484,-0.0,0.0,1.0,0.15,0.7,0.15,0.15980448154840501,0.15980448154840501,0.0,True
rough_test:rough_perlin:26,rough_test,rough_perlin,26,energy,False,unsupported,-0.0005114974561090393,-0.0,1.0,0.0,0.15,0.15,0.7,0.4653789010302585,0.46321898682613843,0.002159914204120039,False
rough_test:rough_perlin:27,rough_test,rough_perlin,27,balanced,True,strict,0.00046306761675853677,0.7595605301589131,0.0,0.240439469841087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3564735894516529,0.35349443834912425,0.0029791511025286654,False
rough_test:rough_perlin:27,rough_test,rough_perlin,27,motion,True,strict,0.005192295652681783,1.0,0.0,0.0,0.7,0.15,0.15,0.27599459552177497,0.27599459552177497,0.0,True
rough_test:rough_perlin:27,rough_test,rough_perlin,27,stability,True,strict,0.011732065123476243,0.0,-0.0,1.0,0.15,0.7,0.15,0.2498977863552409,0.2498977863552409,0.0,True
rough_test:rough_perlin:27,rough_test,rough_perlin,27,energy,False,unsupported,-0.003409085239157533,0.2760479925912068,0.7239520074087932,0.0,0.15,0.15,0.7,0.5488336408286653,0.5329653248230067,0.015868316005658523,False
rough_test:rough_perlin:3,rough_test,rough_perlin,3,balanced,True,unsupported,-8.101456750523738e-05,0.4698818137293888,0.5301181862706111,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3199728014401509,0.3117150727496344,0.008257728690516497,False
