context_id,context_index,group,terrain,seed,source_beta_name,cost_motion,cost_stability,cost_energy,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_hat_dominant,beta_hat_entropy,beta_hat_interior_005,beta_gen_motion,beta_gen_stability,beta_gen_energy,beta_hat_gen_l1,original_beta_regret,original_beta_consistent,selection_evidence_required
low_friction:low_friction:27033,16,low_friction,low_friction,27033,balanced,0.20463461071243727,0.009780384694420708,0.581893596309498,172.89222447406823,6.9440000000000035,0.0052299359809283436,0.025890867170980634,0.21890651197994454,True,strict,4.9411127256543484e-05,0.6134967078720248,0.0,0.3865032921279751,motion,0.6072736013551407,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666665,0.0008157985887584096,False,True
low_friction:low_friction:27033,16,low_friction,low_friction,27033,motion,0.2002882341745071,0.009464903132588388,0.5889204415648022,174.98004072592195,6.940000000000002,0.005385852421187855,0.02546986909533358,0.22305829998324903,True,strict,0.004346376537930158,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
low_friction:low_friction:27033,16,low_friction,low_friction,27033,stability,0.2095885561924531,0.010114600108590608,0.574158039649037,175.61130165205057,7.152000000000001,0.005176790051363474,0.026329522716766883,0.21468364558049613,True,strict,0.004938473208017102,0.0,0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0,True,True
low_friction:low_friction:27034,17,low_friction,low_friction,27034,energy,0.2080472198778769,0.010029267520107419,0.5755665490483494,176.04210667770792,7.155999999999998,0.005124097063127962,0.026218221926778588,0.21589100661022323,True,strict,0.0008136812992453587,0.4518377113107465,0.0,0.5481622886892534,energy,0.6267004062333179,False,0.15,0.15,0.7,0.6036754226214931,0.0,True,True
low_friction:low_friction:27034,17,low_friction,low_friction,27034,motion,0.20045710768659405,0.009535381246601733,0.5841973935031608,173.57672869283886,6.952,0.005438567451306551,0.025564520833153935,0.22304508019896116,True,strict,0.0042493397544220435,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
low_friction:low_friction:27034,17,low_friction,low_friction,27034,stability,0.20982223619925708,0.009966080548336717,0.5755878237461794,176.04861373172477,7.154000000000001,0.005232767100881484,0.02613550068529401,0.2146835591324738,True,strict,5.8615389277451115e-05,0.0,0.9458738796561975,0.05412612034380257,stability,0.19159591776921261,False,0.15,0.7,0.15,0.491747759312395,0.0004148233245667432,False,True
low_friction:low_friction:27035,18,low_friction,low_friction,27035,balanced,0.20493656840762867,0.00959039138814898,0.5738482404568078,170.50178835502692,6.9380000000000015,0.005165328347876221,0.02563815633885188,0.21892927709747767,True,strict,0.0028887640543070483,0.5934317961099412,0.0,0.40656820389005877,motion,0.6149440841180179,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,True,True
low_friction:low_friction:27035,18,low_friction,low_friction,27035,motion,0.2010389438696507,0.010034906981896413,0.5866424981844685,174.30321819212938,6.938000000000002,0.00532905773790045,0.026225592232305313,0.22306806992958572,True,strict,0.003897624537977956,1.0,0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
low_friction:low_friction:27036,19,low_friction,low_friction,27036,energy,0.2085847461344433,0.009904321929061774,0.5759518197715032,176.159945127245,7.1659999999999995,0.00513891253223997,0.026054395428278483,0.21589199862309866,True,strict,1.7098076179694935e-05,0.0,0.9270303613490437,0.0729696386509562,stability,0.23780328801294537,False,0.15,0.15,0.7,1.5540607226980874,0.001188965277675369,False,True
low_friction:low_friction:27036,19,low_friction,low_friction,27036,motion,0.20028740480854867,0.009296530367286232,0.5839077219528794,173.49066148224807,6.9399999999999995,0.005368784393115144,0.02524230856107788,0.2230673266684308,True,strict,0.004466854726831032,1.0,0.0,-0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
