beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,context_id,source_stage,source_role,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0000.jsonl,37,5,7.4,1.664513887423276,246.84636663881201,0.008261300556938612,0.12901159811446303,0.01692511415372977,0.19195214167352237,0.10611830413812595,0.009393247017011282,0.002284843869002659,4.445742421203497,0.49278800534644407,0.10611830413812595,0.49278800534644407,attitude,148.29937347109706,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0000.jsonl,37,5,7.4,1.6529444211644897,241.80401387817483,0.008322280366212588,0.12785243098857837,0.017042058214498487,0.18898551985993306,0.10630795350661566,0.010186757215621723,0.0013059945148232585,4.476859539407105,0.48836031307554406,0.10630795350661566,0.48836031307554406,attitude,146.28683867532902,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0000.jsonl,37,5,7.4,1.664595049000547,245.66550850985845,0.008476202804207956,0.12580656815379537,0.01925680385702834,0.19158741781079214,0.11043256997457503,0.009923664122139488,0.0016539440203565084,4.445525657692599,0.480545692682495,0.11043256997457503,0.480545692682495,attitude,147.58274612036152,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0000.jsonl,37,5,7.4,1.6676072049854862,246.97264221707587,0.008104992125936392,0.12852418971108986,0.016895214825445037,0.19184706694595088,0.10561769191664434,0.010421962379259861,0.001906456532791367,4.437495819085529,0.4909262423856113,0.10561769191664434,0.4909262423856113,attitude,148.10000909010546,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0000.jsonl,37,5,7.4,1.6539683078922724,242.93686027100443,0.0084133170934872,0.12808799945447294,0.01700013734460808,0.18896573923838678,0.10770623222138112,0.009956038272564693,0.0009050943884149435,4.47408814587878,0.48926011833435273,0.10770623222138112,0.48926011833435273,attitude,146.88120631560952,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0000.jsonl,37,5,7.4,1.6489101721458395,239.63148780513575,0.0071948861456698114,0.1276931762930398,0.01599323149649116,0.1858371479076173,0.10194174757283528,0.01111394992335424,0.002043944813490368,4.487812692895135,0.48775200494741067,0.10194174757283528,0.48775200494741067,attitude,145.32719359313973,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0000.jsonl,37,5,7.4,1.6674829658144708,247.21587596886155,0.008266415521184827,0.12762560356491034,0.017451689937318896,0.19158166336965676,0.10893466447619919,0.009730822696829903,0.0016428661695946137,4.4378264436335755,0.48749389613861044,0.10893466447619919,0.48749389613861044,attitude,148.25691238657458,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0000.jsonl,37,5,7.4,1.6590080431414242,244.22738929481358,0.008322380675444848,0.1284092087278528,0.01717253455525927,0.191655205265423,0.10638024183176675,0.009776177000259241,0.0021867764342684234,4.46049675924879,0.4904870473813614,0.10638024183176675,0.4904870473813614,attitude,147.21290249585252,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0000.jsonl,37,5,7.4,1.6528426990445109,242.14044741049815,0.00813024763617739,0.1279158229510305,0.017306478465713176,0.18897378955225586,0.10138489678601437,0.00966814737392407,0.0011758557616934385,4.477135062082952,0.4886024525357813,0.10138489678601437,0.4886024525357813,attitude,146.49939014189113,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0000.jsonl,37,5,7.4,1.6476935705603641,240.85780953128466,0.007538818315886156,0.12784677125130753,0.01611182121081696,0.1861554298258583,0.09854294478529538,0.01073619631902051,0.0019171779141107976,4.491126343039218,0.4883386944716259,0.09854294478529538,0.4883386944716259,attitude,146.1787639611723,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0000.jsonl,38,5,7.6,1.6820172929717865,244.45792091041602,0.007151021129294574,0.12621268774872202,0.016014625285764715,0.18619924279163613,0.09663654618475527,0.009036144578314857,0.0023845381526108023,4.518383985560771,0.48209695526695223,0.09663654618475527,0.48209695526695223,attitude,145.33615197172438,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0000.jsonl,37,5,7.4,1.6632304927764445,245.66352497530187,0.008457390010675974,0.12590535986155096,0.019210056911202297,0.1913659919825914,0.10876478819490658,0.00954077089429028,0.0016537336216769054,4.449172879007959,0.48092304920951395,0.10876478819490658,0.48092304920951395,attitude,147.70263414616318,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0000.jsonl,37,5,7.4,1.6612401720701526,246.41922368637023,0.008238545190480607,0.12899499398854458,0.017158461602608446,0.19186653292724376,0.10471540537069933,0.008351535397663158,0.00244121803931685,4.454503403188534,0.49272458225726873,0.10471540537069933,0.49272458225726873,attitude,148.3344960164882,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0000.jsonl,37,5,7.4,1.652683994309769,243.29927465118038,0.00834992261634115,0.12824643277248565,0.01720383850278659,0.18901363118769665,0.1036655948553252,0.010546623794214303,0.0010289389067525832,4.477564994565434,0.4898652890314449,0.1036655948553252,0.4898652890314449,attitude,147.21463721368735,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0000.jsonl,37,5,7.4,1.6477437217345947,242.1717326889929,0.008221323893520194,0.12763418973293514,0.016632150317960954,0.18886774739347922,0.10581319399087519,0.009013716525148843,0.0013063357282823776,4.490989649901353,0.4875266928846112,0.10581319399087519,0.4875266928846112,attitude,146.97172229796544,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls020_le080/rough/episode_0000.jsonl,38,5,7.6,1.6814654901229567,245.48764819641383,0.007404632996024755,0.12640650560439742,0.01665947354830049,0.18632338057899503,0.09950062421974186,0.009238451935082832,0.002372034956304961,4.519866773741668,0.48283728494191736,0.09950062421974186,0.48283728494191736,attitude,145.9962453219677,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0000.jsonl,38,5,7.6,1.6773137415751103,245.40458243381272,0.007445982324410906,0.12655218070092014,0.01633452326552357,0.1861442103003832,0.0976042590949584,0.010394219799723018,0.0016478641145902544,4.531054513905723,0.48339372282264487,0.0976042590949584,0.48339372282264487,attitude,146.30809749603634,rough_seed_13,OS-T5.3b,frozen_existing_physical_row,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0001.jsonl,38,5,7.6,1.7051088503806648,226.32284245574934,0.006294509638746507,0.08473219957778991,0.019093808791521123,0.17816436179211825,0.08203643382798423,0.0061527325370989636,0.0009651345156236346,4.457193450320372,0.32365316164450253,0.08203643382798423,0.32365316164450253,attitude,132.73219619100732,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0001.jsonl,38,5,7.6,1.7033308985658198,227.2954068921305,0.006161461696793784,0.08443989211864208,0.018862811752647517,0.17707712433607403,0.08528550512447082,0.005734504636409705,0.0007320644216694858,4.461845908155069,0.32253662939587835,0.08528550512447082,0.32253662939587835,attitude,133.44172120843342,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0001.jsonl,38,5,7.6,1.7013900899631937,226.1908505492278,0.006330583437157794,0.08558073424248654,0.01997389370939472,0.1783544254707754,0.08556475170401365,0.0071811100292131615,0.00036514118792605236,4.466935622132612,0.32689432531501356,0.08556475170401365,0.32689432531501356,attitude,132.94473259458152,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0001.jsonl,38,5,7.6,1.702899803177374,227.4808615289942,0.006079709792265545,0.08445286922451417,0.0189596377282474,0.17709962603377138,0.08576287657922328,0.005709426627795837,0.00012147716229350691,4.462975440962209,0.322586198288996,0.08576287657922328,0.322586198288996,attitude,133.5844076701087,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0001.jsonl,38,5,7.6,1.7004525720819954,226.38529547567228,0.00633368209946173,0.08548510460759104,0.020364355678592183,0.17812544536474073,0.08774914924649739,0.0076567817209549985,0.00036460865337876124,4.469398397095388,0.32652904701662094,0.08774914924649739,0.32652904701662094,attitude,133.13237851643888,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0001.jsonl,38,5,7.6,1.689741405694846,222.20022595018267,0.005786875292661117,0.08548559756630603,0.018108202142770775,0.17272368566408347,0.08234430441700237,0.004649455524288494,0.0,4.497729637438085,0.3265309299802105,0.08234430441700237,0.3265309299802105,attitude,131.49954496073363,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0001.jsonl,38,5,7.6,1.7017702792706597,227.89406555935975,0.006250998351373318,0.08448374808361961,0.018574300523975466,0.1773080131357656,0.08490222276207526,0.00607312036924758,0.00012146240738493243,4.465937672420268,0.322704146842524,0.08490222276207526,0.322704146842524,attitude,133.91588061875777,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0001.jsonl,38,5,7.6,1.6937013126789688,223.21950333406144,0.006059053078393511,0.08505910038678476,0.02102328272899268,0.17478605390955848,0.08379888268158359,0.007286859363616497,0.0003643429681807689,4.4872138570754805,0.32490183075615703,0.08379888268158359,0.32490183075615703,attitude,131.7939011223825,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0001.jsonl,38,5,7.6,1.686810396913212,221.1596559818523,0.006077053112473167,0.08519489100887694,0.01993331616370526,0.17023541817954466,0.08187706220214624,0.005865819381646642,0.0004888182818038664,4.505544911216852,0.3254205127257129,0.08187706220214624,0.3254205127257129,attitude,131.11115297046106,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0001.jsonl,39,5,7.800000000000001,1.7206922940733818,228.07564984342665,0.0063995197818708695,0.0850198176648476,0.020800141087688254,0.17253102632528639,0.08256227758008915,0.004982206405695033,0.00011862396204039806,4.53305918022979,0.32475178181117137,0.08256227758008915,0.32475178181117137,attitude,132.54877157815642,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0001.jsonl,38,5,7.6,1.7017833009007965,226.5664381297648,0.006252591144594172,0.08449450770257666,0.019016172867496642,0.17731414647817867,0.0844132251423235,0.006418796172945976,0.0009688748940297761,4.46590350015606,0.32274524555955125,0.0844132251423235,0.32274524555955125,attitude,133.13471698179052,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0001.jsonl,38,5,7.6,1.692688489627511,223.73132304726775,0.006224002930959044,0.08504330736027887,0.02173623556101554,0.17462925773267046,0.08934583934586049,0.006373256373258055,0.00120250120250176,4.489898789157855,0.324841505838522,0.08934583934586049,0.324841505838522,attitude,132.17513111139635,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0001.jsonl,38,5,7.6,1.6878622487227815,221.71547065469312,0.005577371748676958,0.08532484363100723,0.016285228309218528,0.1726033325251517,0.08105134474329524,0.004889975550123794,0.0,4.5027371195433625,0.3259168951780278,0.08105134474329524,0.3259168951780278,attitude,131.35874732814656,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0001.jsonl,39,5,7.800000000000001,1.7085390861129244,222.67919727121208,0.006539767717214067,0.08375898812615112,0.01857712255669413,0.16478352082089698,0.08220640569396734,0.004626334519573889,0.00011862396204039732,4.565303810371516,0.3199357677276557,0.08220640569396734,0.3199357677276557,attitude,130.33310099906856,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0001.jsonl,39,5,7.800000000000001,1.7075659853443232,223.17326598624467,0.0064973332159842054,0.08474826081927186,0.01893742239093883,0.1660591781432037,0.09157682739013936,0.0036725506456589067,0.0,4.567905467165396,0.32371451106787963,0.09157682739013936,0.32371451106787963,attitude,130.69671561842617,rough_seed_7,OS-T5.3b,frozen_existing_physical_row,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058
