d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
pred_beta,1784662478.221985,1784662478.182625,0.039360,flat,flat,1,0.35665992,0.36321893,0.28012114,0.50991698,0.20854100,0.28154201,0.30935586
prior_beta,1784662478.221985,1784662478.182625,0.039360,flat,flat,1,0.35665992,0.36321893,0.28012114,0.45000000,0.25000000,0.30000000,0.22643787
raw_beta,1784662478.221985,1784662478.182625,0.039360,flat,flat,1,0.35665992,0.36321893,0.28012114,0.52489623,0.19817625,0.27692752,0.33647261
actual_beta,1784662478.321958,1784662478.282467,0.039491,flat,flat,1,0.35677008,0.36312144,0.28010848,0.45000000,0.25000000,0.30000000,0.22624288
pred_beta,1784662478.321958,1784662478.282467,0.039491,flat,flat,1,0.35677008,0.36312144,0.28010848,0.50996323,0.20839696,0.28163981,0.30944896
prior_beta,1784662478.321958,1784662478.282467,0.039491,flat,flat,1,0.35677008,0.36312144,0.28010848,0.45000000,0.25000000,0.30000000,0.22624288
raw_beta,1784662478.321958,1784662478.282467,0.039491,flat,flat,1,0.35677008,0.36312144,0.28010848,0.52495404,0.19799620,0.27704976,0.33636792
actual_beta,1784662478.421773,1784662478.382530,0.039243,flat,flat,1,0.35679019,0.36308687,0.28012294,0.45000000,0.25000000,0.30000000,0.22617374
pred_beta,1784662478.421773,1784662478.382530,0.039243,flat,flat,1,0.35679019,0.36308687,0.28012294,0.51002748,0.20823338,0.28173913,0.30970698
prior_beta,1784662478.421773,1784662478.382530,0.039243,flat,flat,1,0.35679019,0.36308687,0.28012294,0.45000000,0.25000000,0.30000000,0.22617374
raw_beta,1784662478.421773,1784662478.382530,0.039243,flat,flat,1,0.35679019,0.36308687,0.28012294,0.52503435,0.19779173,0.27717392,0.33648833
actual_beta,1784662478.521738,1784662478.482628,0.039110,flat,flat,1,0.35687449,0.36301739,0.28010812,0.45000000,0.25000000,0.30000000,0.22603478
pred_beta,1784662478.521738,1784662478.482628,0.039110,flat,flat,1,0.35687449,0.36301739,0.28010812,0.51008429,0.20808899,0.28182672,0.30985680
prior_beta,1784662478.521738,1784662478.482628,0.039110,flat,flat,1,0.35687449,0.36301739,0.28010812,0.45000000,0.25000000,0.30000000,0.22603478
raw_beta,1784662478.521738,1784662478.482628,0.039110,flat,flat,1,0.35687449,0.36301739,0.28010812,0.52510537,0.19761124,0.27728340,0.33646175
actual_beta,1784662478.621882,1784662478.582563,0.039319,flat,flat,1,0.35703722,0.36289703,0.28006575,0.45000000,0.25000000,0.30000000,0.22579406
pred_beta,1784662478.621882,1784662478.582563,0.039319,flat,flat,1,0.35703722,0.36289703,0.28006575,0.50996384,0.20823795,0.28179822,0.30931817
prior_beta,1784662478.621882,1784662478.582563,0.039319,flat,flat,1,0.35703722,0.36289703,0.28006575,0.45000000,0.25000000,0.30000000,0.22579406
raw_beta,1784662478.621882,1784662478.582563,0.039319,flat,flat,1,0.35703722,0.36289703,0.28006575,0.52495480,0.19779743,0.27724777,0.33583516
actual_beta,1784662478.721653,1784662478.683047,0.038606,flat,flat,1,0.35702660,0.36289216,0.28008123,0.45000000,0.25000000,0.30000000,0.22578433
pred_beta,1784662478.721653,1784662478.683047,0.038606,flat,flat,1,0.35702660,0.36289216,0.28008123,0.50986438,0.20835806,0.28177756,0.30906821
prior_beta,1784662478.721653,1784662478.683047,0.038606,flat,flat,1,0.35702660,0.36289216,0.28008123,0.45000000,0.25000000,0.30000000,0.22578433
raw_beta,1784662478.721653,1784662478.683047,0.038606,flat,flat,1,0.35702660,0.36289216,0.28008123,0.52483048,0.19794758,0.27722195,0.33560774
actual_beta,1784662478.821797,1784662478.783097,0.038700,flat,flat,1,0.35706571,0.36289922,0.28003507,0.45000000,0.25000000,0.30000000,0.22579844
pred_beta,1784662478.821797,1784662478.783097,0.038700,flat,flat,1,0.35706571,0.36289922,0.28003507,0.50975334,0.20850017,0.28174649,0.30879810
prior_beta,1784662478.821797,1784662478.783097,0.038700,flat,flat,1,0.35706571,0.36289922,0.28003507,0.45000000,0.25000000,0.30000000,0.22579844
raw_beta,1784662478.821797,1784662478.783097,0.038700,flat,flat,1,0.35706571,0.36289922,0.28003507,0.52469167,0.19812521,0.27718311,0.33525193
actual_beta,1784662478.921806,1784662478.882601,0.039205,flat,flat,1,0.35705868,0.36289032,0.28005100,0.45000000,0.25000000,0.30000000,0.22578064
pred_beta,1784662478.921806,1784662478.882601,0.039205,flat,flat,1,0.35705868,0.36289032,0.28005100,0.50961690,0.20867708,0.28170603,0.30842649
prior_beta,1784662478.921806,1784662478.882601,0.039205,flat,flat,1,0.35705868,0.36289032,0.28005100,0.45000000,0.25000000,0.30000000,0.22578064
raw_beta,1784662478.921806,1784662478.882601,0.039205,flat,flat,1,0.35705868,0.36289032,0.28005100,0.52452112,0.19834635,0.27713253,0.33492489
actual_beta,1784662479.021618,1784662478.982721,0.038897,flat,flat,1,0.35709443,0.36286814,0.28003744,0.45000000,0.25000000,0.30000000,0.22573627
pred_beta,1784662479.021618,1784662478.982721,0.038897,flat,flat,1,0.35709443,0.36286814,0.28003744,0.50949065,0.20884439,0.28166496,0.30804750
prior_beta,1784662479.021618,1784662478.982721,0.038897,flat,flat,1,0.35709443,0.36286814,0.28003744,0.45000000,0.25000000,0.30000000,0.22573627
raw_beta,1784662479.021618,1784662478.982721,0.038897,flat,flat,1,0.35709443,0.36286814,0.28003744,0.52436332,0.19855548,0.27708120,0.33453778
actual_beta,1784662479.121973,1784662479.082531,0.039442,flat,flat,1,0.35722415,0.36278510,0.27999075,0.45000000,0.25000000,0.30000000,0.22557020
pred_beta,1784662479.121973,1784662479.082531,0.039442,flat,flat,1,0.35722415,0.36278510,0.27999075,0.50938489,0.20896447,0.28165064,0.30764125
prior_beta,1784662479.121973,1784662479.082531,0.039442,flat,flat,1,0.35722415,0.36278510,0.27999075,0.45000000,0.25000000,0.30000000,0.22557020
raw_beta,1784662479.121973,1784662479.082531,0.039442,flat,flat,1,0.35722415,0.36278510,0.27999075,0.52423111,0.19870559,0.27706330,0.33401392
actual_beta,1784662479.221915,1784662479.182371,0.039544,flat,flat,1,0.35735280,0.36267377,0.27997343,0.45000000,0.25000000,0.30000000,0.22534754
pred_beta,1784662479.221915,1784662479.182371,0.039544,flat,flat,1,0.35735280,0.36267377,0.27997343,0.50931891,0.20901206,0.28166903,0.30732341
prior_beta,1784662479.221915,1784662479.182371,0.039544,flat,flat,1,0.35735280,0.36267377,0.27997343,0.45000000,0.25000000,0.30000000,0.22534754
raw_beta,1784662479.221915,1784662479.182371,0.039544,flat,flat,1,0.35735280,0.36267377,0.27997343,0.52414864,0.19876508,0.27708628,0.33359167
actual_beta,1784662479.321670,1784662479.282933,0.038737,flat,flat,1,0.35743160,0.36258068,0.27998772,0.45000000,0.25000000,0.30000000,0.22516136
pred_beta,1784662479.321670,1784662479.282933,0.038737,flat,flat,1,0.35743160,0.36258068,0.27998772,0.50925915,0.20905360,0.28168725,0.30705416
prior_beta,1784662479.321670,1784662479.282933,0.038737,flat,flat,1,0.35743160,0.36258068,0.27998772,0.45000000,0.25000000,0.30000000,0.22516136
raw_beta,1784662479.321670,1784662479.282933,0.038737,flat,flat,1,0.35743160,0.36258068,0.27998772,0.52407393,0.19881700,0.27710907,0.33328466
actual_beta,1784662479.421702,1784662479.382895,0.038807,flat,flat,1,0.35757085,0.36247050,0.27995865,0.45000000,0.25000000,0.30000000,0.22494100
pred_beta,1784662479.421702,1784662479.382895,0.038807,flat,flat,1,0.35757085,0.36247050,0.27995865,0.50919776,0.20909256,0.28170968,0.30675588
prior_beta,1784662479.421702,1784662479.382895,0.038807,flat,flat,1,0.35757085,0.36247050,0.27995865,0.45000000,0.25000000,0.30000000,0.22494100
raw_beta,1784662479.421702,1784662479.382895,0.038807,flat,flat,1,0.35757085,0.36247050,0.27995865,0.52399720,0.19886570,0.27713710,0.33285269
actual_beta,1784662479.521776,1784662479.483273,0.038503,flat,flat,1,0.35772974,0.36234720,0.27992307,0.45000000,0.25000000,0.30000000,0.22469439
pred_beta,1784662479.521776,1784662479.483273,0.038503,flat,flat,1,0.35772974,0.36234720,0.27992307,0.50921354,0.20900287,0.28178359,0.30668866
prior_beta,1784662479.521776,1784662479.483273,0.038503,flat,flat,1,0.35772974,0.36234720,0.27992307,0.45000000,0.25000000,0.30000000,0.22469439
raw_beta,1784662479.521776,1784662479.483273,0.038503,flat,flat,1,0.35772974,0.36234720,0.27992307,0.52401692,0.19875358,0.27722949,0.33257438
actual_beta,1784662479.621794,1784662479.582787,0.039007,flat,flat,1,0.35787922,0.36224260,0.27987818,0.45000000,0.25000000,0.30000000,0.22448520
pred_beta,1784662479.621794,1784662479.582787,0.039007,flat,flat,1,0.35787922,0.36224260,0.27987818,0.50929650,0.20880500,0.28189850,0.30687521
prior_beta,1784662479.621794,1784662479.582787,0.039007,flat,flat,1,0.35787922,0.36224260,0.27987818,0.45000000,0.25000000,0.30000000,0.22448520
raw_beta,1784662479.621794,1784662479.582787,0.039007,flat,flat,1,0.35787922,0.36224260,0.27987818,0.52412062,0.19850625,0.27737313,0.33248281
actual_beta,1784662479.721844,1784662479.682526,0.039318,flat,flat,1,0.35816736,0.36205515,0.27977749,0.45000000,0.25000000,0.30000000,0.22411030
pred_beta,1784662479.721844,1784662479.682526,0.039318,flat,flat,1,0.35816736,0.36205515,0.27977749,0.50937698,0.20861325,0.28200977,0.30688380
prior_beta,1784662479.721844,1784662479.682526,0.039318,flat,flat,1,0.35816736,0.36205515,0.27977749,0.45000000,0.25000000,0.30000000,0.22411030
raw_beta,1784662479.721844,1784662479.682526,0.039318,flat,flat,1,0.35816736,0.36205515,0.27977749,0.52422123,0.19826656,0.27751221,0.33210774
actual_beta,1784662479.821653,1784662479.782675,0.038978,flat,flat,1,0.35823778,0.36197988,0.27978233,0.45000000,0.25000000,0.30000000,0.22395977
pred_beta,1784662479.821653,1784662479.782675,0.038978,flat,flat,1,0.35823778,0.36197988,0.27978233,0.50934318,0.20861963,0.28203719,0.30672050
prior_beta,1784662479.821653,1784662479.782675,0.038978,flat,flat,1,0.35823778,0.36197988,0.27978233,0.45000000,0.25000000,0.30000000,0.22395977
raw_beta,1784662479.821653,1784662479.782675,0.038978,flat,flat,1,0.35823778,0.36197988,0.27978233,0.52417897,0.19827454,0.27754649,0.33188238
actual_beta,1784662479.921675,1784662479.882464,0.039211,flat,flat,1,0.35856930,0.36174507,0.27968563,0.45000000,0.25000000,0.30000000,0.22349014
pred_beta,1784662479.921675,1784662479.882464,0.039211,flat,flat,1,0.35856930,0.36174507,0.27968563,0.50907650,0.20900866,0.28191484,0.30547281
prior_beta,1784662479.921675,1784662479.882464,0.039211,flat,flat,1,0.35856930,0.36174507,0.27968563,0.45000000,0.25000000,0.30000000,0.22349014
raw_beta,1784662479.921675,1784662479.882464,0.039211,flat,flat,1,0.35856930,0.36174507,0.27968563,0.52384563,0.19876083,0.27739355,0.33055265
actual_beta,1784662480.021854,1784662479.982936,0.038918,flat,flat,1,0.35874327,0.36161334,0.27964339,0.45000000,0.25000000,0.30000000,0.22322668
pred_beta,1784662480.021854,1784662479.982936,0.038918,flat,flat,1,0.35874327,0.36161334,0.27964339,0.50896291,0.20914072,0.28189637,0.30494524
prior_beta,1784662480.021854,1784662479.982936,0.038918,flat,flat,1,0.35874327,0.36161334,0.27964339,0.45000000,0.25000000,0.30000000,0.22322668
raw_beta,1784662480.021854,1784662479.982936,0.038918,flat,flat,1,0.35874327,0.36161334,0.27964339,0.52370364,0.19892590,0.27737046,0.32992074
actual_beta,1784662480.121930,1784662480.082383,0.039547,flat,flat,1,0.35890330,0.36149548,0.27960122,0.45000000,0.25000000,0.30000000,0.22299096
pred_beta,1784662480.121930,1784662480.082383,0.039547,flat,flat,1,0.35890330,0.36149548,0.27960122,0.50882875,0.20931030,0.28186095,0.30437036
prior_beta,1784662480.121930,1784662480.082383,0.039547,flat,flat,1,0.35890330,0.36149548,0.27960122,0.45000000,0.25000000,0.30000000,0.22299096
raw_beta,1784662480.121930,1784662480.082383,0.039547,flat,flat,1,0.35890330,0.36149548,0.27960122,0.52353594,0.19913788,0.27732618,0.32926528
actual_beta,1784662480.221705,1784662480.183130,0.038575,flat,flat,1,0.35891537,0.36147542,0.27960921,0.45000000,0.25000000,0.30000000,0.22295084
pred_beta,1784662480.221705,1784662480.183130,0.038575,flat,flat,1,0.35891537,0.36147542,0.27960921,0.50870988,0.20946138,0.28182874,0.30402809
prior_beta,1784662480.221705,1784662480.183130,0.038575,flat,flat,1,0.35891537,0.36147542,0.27960921,0.45000000,0.25000000,0.30000000,0.22295084
raw_beta,1784662480.221705,1784662480.183130,0.038575,flat,flat,1,0.35891537,0.36147542,0.27960921,0.52338735,0.19932672,0.27728593,0.32894396
actual_beta,1784662480.321790,1784662480.283032,0.038758,flat,flat,1,0.35905564,0.36137385,0.27957050,0.45000000,0.25000000,0.30000000,0.22274771
pred_beta,1784662480.321790,1784662480.283032,0.038758,flat,flat,1,0.35905564,0.36137385,0.27957050,0.50860912,0.20958064,0.28181024,0.30358643
prior_beta,1784662480.321790,1784662480.283032,0.038758,flat,flat,1,0.35905564,0.36137385,0.27957050,0.45000000,0.25000000,0.30000000,0.22274771
raw_beta,1784662480.321790,1784662480.283032,0.038758,flat,flat,1,0.35905564,0.36137385,0.27957050,0.52326140,0.19947580,0.27726280,0.32841152
actual_beta,1784662480.421726,1784662480.382408,0.039318,flat,flat,1,0.35918317,0.36128351,0.27953332,0.45000000,0.25000000,0.30000000,0.22256702
pred_beta,1784662480.421726,1784662480.382408,0.039318,flat,flat,1,0.35918317,0.36128351,0.27953332,0.50852494,0.20966909,0.28180597,0.30322885
prior_beta,1784662480.421726,1784662480.382408,0.039318,flat,flat,1,0.35918317,0.36128351,0.27953332,0.45000000,0.25000000,0.30000000,0.22256702
raw_beta,1784662480.421726,1784662480.382408,0.039318,flat,flat,1,0.35918317,0.36128351,0.27953332,0.52315618,0.19958636,0.27725746,0.32794601
actual_beta,1784662480.521957,1784662480.482666,0.039291,flat,flat,1,0.35935700,0.36119344,0.27944957,0.45000000,0.25000000,0.30000000,0.22238687
pred_beta,1784662480.521957,1784662480.482666,0.039291,flat,flat,1,0.35935700,0.36119344,0.27944957,0.50845298,0.20974057,0.28180645,0.30290573
prior_beta,1784662480.521957,1784662480.482666,0.039291,flat,flat,1,0.35935700,0.36119344,0.27944957,0.45000000,0.25000000,0.30000000,0.22238687
raw_beta,1784662480.521957,1784662480.482666,0.039291,flat,flat,1,0.35935700,0.36119344,0.27944957,0.52306623,0.19967572,0.27725806,0.32741846
actual_beta,1784662480.622120,1784662480.582480,0.039640,flat,flat,1,0.35947142,0.36111260,0.27941598,0.45000000,0.25000000,0.30000000,0.22222520
pred_beta,1784662480.622120,1784662480.582480,0.039640,flat,flat,1,0.35947142,0.36111260,0.27941598,0.50837647,0.20981713,0.28180639,0.30259094
prior_beta,1784662480.622120,1784662480.582480,0.039640,flat,flat,1,0.35947142,0.36111260,0.27941598,0.45000000,0.25000000,0.30000000,0.22222520
raw_beta,1784662480.622120,1784662480.582480,0.039640,flat,flat,1,0.35947142,0.36111260,0.27941598,0.52297059,0.19977142,0.27725799,0.32699834
actual_beta,1784662480.722245,1784662480.682532,0.039713,flat,flat,1,0.35959027,0.36102663,0.27938309,0.45000000,0.25000000,0.30000000,0.22205327
pred_beta,1784662480.722245,1784662480.682532,0.039713,flat,flat,1,0.35959027,0.36102663,0.27938309,0.50830555,0.20988220,0.28181224,0.30228887
prior_beta,1784662480.722245,1784662480.682532,0.039713,flat,flat,1,0.35959027,0.36102663,0.27938309,0.45000000,0.25000000,0.30000000,0.22205327
raw_beta,1784662480.722245,1784662480.682532,0.039713,flat,flat,1,0.35959027,0.36102663,0.27938309,0.52288194,0.19985275,0.27726531,0.32658334
actual_beta,1784662480.821733,1784662480.783085,0.038648,flat,flat,1,0.35973461,0.36091441,0.27935098,0.45000000,0.25000000,0.30000000,0.22182882
pred_beta,1784662480.821733,1784662480.783085,0.038648,flat,flat,1,0.35973461,0.36091441,0.27935098,0.50816073,0.21006563,0.28177364,0.30169756
prior_beta,1784662480.821733,1784662480.783085,0.038648,flat,flat,1,0.35973461,0.36091441,0.27935098,0.45000000,0.25000000,0.30000000,0.22182882
raw_beta,1784662480.821733,1784662480.783085,0.038648,flat,flat,1,0.35973461,0.36091441,0.27935098,0.52270092,0.20008203,0.27721705,0.32593261
actual_beta,1784662480.922203,1784662480.882466,0.039737,flat,flat,1,0.35983355,0.36085324,0.27931320,0.45000000,0.25000000,0.30000000,0.22170649
pred_beta,1784662480.922203,1784662480.882466,0.039737,flat,flat,1,0.35983355,0.36085324,0.27931320,0.50807450,0.21016255,0.28176296,0.30138140
prior_beta,1784662480.922203,1784662480.882466,0.039737,flat,flat,1,0.35983355,0.36085324,0.27931320,0.45000000,0.25000000,0.30000000,0.22170649
raw_beta,1784662480.922203,1784662480.882466,0.039737,flat,flat,1,0.35983355,0.36085324,0.27931320,0.52259312,0.20020318,0.27720370,0.32551914
actual_beta,1784662481.021901,1784662480.982697,0.039204,flat,flat,1,0.35994560,0.36078094,0.27927346,0.45000000,0.25000000,0.30000000,0.22156188
pred_beta,1784662481.021901,1784662480.982697,0.039204,flat,flat,1,0.35994560,0.36078094,0.27927346,0.50795269,0.21032044,0.28172687,0.30092100
prior_beta,1784662481.021901,1784662480.982697,0.039204,flat,flat,1,0.35994560,0.36078094,0.27927346,0.45000000,0.25000000,0.30000000,0.22156188
raw_beta,1784662481.021901,1784662480.982697,0.039204,flat,flat,1,0.35994560,0.36078094,0.27927346,0.52244087,0.20040055,0.27715859,0.32499053
actual_beta,1784662481.121791,1784662481.083026,0.038765,flat,flat,1,0.35994499,0.36077506,0.27927995,0.45000000,0.25000000,0.30000000,0.22155012
pred_beta,1784662481.121791,1784662481.083026,0.038765,flat,flat,1,0.35994499,0.36077506,0.27927995,0.50781314,0.21051350,0.28167336,0.30052312
prior_beta,1784662481.121791,1784662481.083026,0.038765,flat,flat,1,0.35994499,0.36077506,0.27927995,0.45000000,0.25000000,0.30000000,0.22155012
raw_beta,1784662481.121791,1784662481.083026,0.038765,flat,flat,1,0.35994499,0.36077506,0.27927995,0.52226643,0.20064187,0.27709170,0.32464288
actual_beta,1784662481.221860,1784662481.182890,0.038970,flat,flat,1,0.36016998,0.36064799,0.27918202,0.45000000,0.25000000,0.30000000,0.22129599
pred_beta,1784662481.221860,1784662481.182890,0.038970,flat,flat,1,0.36016998,0.36064799,0.27918202,0.50765565,0.21073601,0.28160834,0.29982397
prior_beta,1784662481.221860,1784662481.182890,0.038970,flat,flat,1,0.36016998,0.36064799,0.27918202,0.45000000,0.25000000,0.30000000,0.22129599
raw_beta,1784662481.221860,1784662481.182890,0.038970,flat,flat,1,0.36016998,0.36064799,0.27918202,0.52206956,0.20092002,0.27701042,0.32379916
actual_beta,1784662481.321778,1784662481.282437,0.039341,flat,flat,1,0.36029544,0.36056853,0.27913603,0.45000000,0.25000000,0.30000000,0.22113706
pred_beta,1784662481.321778,1784662481.282437,0.039341,flat,flat,1,0.36029544,0.36056853,0.27913603,0.50748523,0.21098122,0.28153355,0.29917462
prior_beta,1784662481.321778,1784662481.282437,0.039341,flat,flat,1,0.36029544,0.36056853,0.27913603,0.45000000,0.25000000,0.30000000,0.22113706
raw_beta,1784662481.321778,1784662481.282437,0.039341,flat,flat,1,0.36029544,0.36056853,0.27913603,0.52185653,0.20122653,0.27691694,0.32312219
actual_beta,1784662481.422005,1784662481.383052,0.038953,flat,flat,1,0.36042226,0.36048111,0.27909663,0.45000000,0.25000000,0.30000000,0.22096222
pred_beta,1784662481.422005,1784662481.383052,0.038953,flat,flat,1,0.36042226,0.36048111,0.27909663,0.50730929,0.21123893,0.28145178,0.29848435
prior_beta,1784662481.422005,1784662481.383052,0.038953,flat,flat,1,0.36042226,0.36048111,0.27909663,0.45000000,0.25000000,0.30000000,0.22096222
