d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
actual_beta,1784666726.285853,1784666726.297507,0.011654,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.285853,1784666726.297507,0.011654,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28268180,0.52341935,0.19389885,1.43463640
prior_beta,1784666726.285853,1784666726.297507,0.011654,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.285853,1784666726.297507,0.011654,rough,rough,1,1.00000000,0.00000000,0.00000000,0.29085225,0.51677419,0.19237356,1.41829550
actual_beta,1784666726.385651,1784666726.397216,0.011565,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.385651,1784666726.397216,0.011565,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28256757,0.52353576,0.19389666,1.43486485
prior_beta,1784666726.385651,1784666726.397216,0.011565,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.385651,1784666726.397216,0.011565,rough,rough,1,1.00000000,0.00000000,0.00000000,0.29070947,0.51691970,0.19237083,1.41858107
actual_beta,1784666726.486045,1784666726.497926,0.011881,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.486045,1784666726.497926,0.011881,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28246446,0.52363511,0.19390043,1.43507107
prior_beta,1784666726.486045,1784666726.497926,0.011881,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.486045,1784666726.497926,0.011881,rough,rough,1,1.00000000,0.00000000,0.00000000,0.29058058,0.51704388,0.19237554,1.41883884
actual_beta,1784666726.585676,1784666726.597527,0.011851,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.585676,1784666726.597527,0.011851,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28237250,0.52371313,0.19391437,1.43525499
prior_beta,1784666726.585676,1784666726.597527,0.011851,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.585676,1784666726.597527,0.011851,rough,rough,1,1.00000000,0.00000000,0.00000000,0.29046563,0.51714141,0.19239296,1.41906874
actual_beta,1784666726.685854,1784666726.697410,0.011556,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.685854,1784666726.697410,0.011556,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28225836,0.52382630,0.19391534,1.43548329
prior_beta,1784666726.685854,1784666726.697410,0.011556,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.685854,1784666726.697410,0.011556,rough,rough,1,1.00000000,0.00000000,0.00000000,0.29032295,0.51728288,0.19239417,1.41935411
actual_beta,1784666726.785648,1784666726.796990,0.011342,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.785648,1784666726.796990,0.011342,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28196999,0.52421606,0.19381395,1.43606001
prior_beta,1784666726.785648,1784666726.796990,0.011342,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.785648,1784666726.796990,0.011342,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28996249,0.51777007,0.19226743,1.42007501
actual_beta,1784666726.885883,1784666726.897085,0.011202,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.885883,1784666726.897085,0.011202,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28175431,0.52450240,0.19374329,1.43649138
prior_beta,1784666726.885883,1784666726.897085,0.011202,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.885883,1784666726.897085,0.011202,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28969289,0.51812800,0.19217911,1.42061422
actual_beta,1784666726.985790,1784666726.997046,0.011256,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666726.985790,1784666726.997046,0.011256,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28147860,0.52488633,0.19363507,1.43704280
prior_beta,1784666726.985790,1784666726.997046,0.011256,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666726.985790,1784666726.997046,0.011256,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28934825,0.51860792,0.19204383,1.42130350
actual_beta,1784666727.085662,1784666727.097247,0.011585,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.085662,1784666727.097247,0.011585,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28112813,0.52539246,0.19347942,1.43774375
prior_beta,1784666727.085662,1784666727.097247,0.011585,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.085662,1784666727.097247,0.011585,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28891016,0.51924057,0.19184927,1.42217969
actual_beta,1784666727.185951,1784666727.197464,0.011513,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.185951,1784666727.197464,0.011513,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28079788,0.52587039,0.19333173,1.43840423
prior_beta,1784666727.185951,1784666727.197464,0.011513,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.185951,1784666727.197464,0.011513,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28849736,0.51983799,0.19166466,1.42300529
actual_beta,1784666727.285747,1784666727.297354,0.011607,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.285747,1784666727.297354,0.011607,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28046578,0.52635470,0.19317951,1.43906843
prior_beta,1784666727.285747,1784666727.297354,0.011607,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.285747,1784666727.297354,0.011607,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28808223,0.52044338,0.19147439,1.42383554
actual_beta,1784666727.385792,1784666727.397220,0.011428,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.385792,1784666727.397220,0.011428,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28013130,0.52684551,0.19302319,1.43973741
prior_beta,1784666727.385792,1784666727.397220,0.011428,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.385792,1784666727.397220,0.011428,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28766412,0.52105689,0.19127899,1.42467176
actual_beta,1784666727.485627,1784666727.496993,0.011366,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.485627,1784666727.496993,0.011366,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27973995,0.52742824,0.19283181,1.44052009
prior_beta,1784666727.485627,1784666727.496993,0.011366,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.485627,1784666727.496993,0.011366,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28717494,0.52178530,0.19103976,1.42565012
actual_beta,1784666727.585844,1784666727.597070,0.011226,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.585844,1784666727.597070,0.011226,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27945604,0.52783029,0.19271367,1.44108792
prior_beta,1784666727.585844,1784666727.597070,0.011226,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.585844,1784666727.597070,0.011226,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28682005,0.52228786,0.19089209,1.42635991
actual_beta,1784666727.685665,1784666727.697485,0.011820,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.685665,1784666727.697485,0.011820,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27931151,0.52799198,0.19269652,1.44137699
prior_beta,1784666727.685665,1784666727.697485,0.011820,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.685665,1784666727.697485,0.011820,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28663938,0.52248997,0.19087065,1.42672123
actual_beta,1784666727.785808,1784666727.797583,0.011775,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.785808,1784666727.797583,0.011775,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27914269,0.52820168,0.19265563,1.44171462
prior_beta,1784666727.785808,1784666727.797583,0.011775,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.785808,1784666727.797583,0.011775,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28642836,0.52275210,0.19081954,1.42714328
actual_beta,1784666727.885632,1784666727.897410,0.011778,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.885632,1784666727.897410,0.011778,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27900111,0.52836019,0.19263870,1.44199778
prior_beta,1784666727.885632,1784666727.897410,0.011778,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.885632,1784666727.897410,0.011778,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28625139,0.52295024,0.19079837,1.42749723
actual_beta,1784666727.985627,1784666727.997723,0.012096,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666727.985627,1784666727.997723,0.012096,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27885933,0.52852107,0.19261960,1.44228135
prior_beta,1784666727.985627,1784666727.997723,0.012096,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666727.985627,1784666727.997723,0.012096,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28607416,0.52315134,0.19077450,1.42785168
actual_beta,1784666728.085628,1784666728.097324,0.011696,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.085628,1784666728.097324,0.011696,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27871924,0.52868001,0.19260075,1.44256152
prior_beta,1784666728.085628,1784666728.097324,0.011696,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.085628,1784666728.097324,0.011696,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28589905,0.52335001,0.19075094,1.42820190
actual_beta,1784666728.185721,1784666728.197411,0.011690,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.185721,1784666728.197411,0.011690,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27858695,0.52882563,0.19258741,1.44282610
prior_beta,1784666728.185721,1784666728.197411,0.011690,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.185721,1784666728.197411,0.011690,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28573369,0.52353204,0.19073427,1.42853262
actual_beta,1784666728.285738,1784666728.297391,0.011653,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.285738,1784666728.297391,0.011653,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27843697,0.52899558,0.19256745,1.44312605
prior_beta,1784666728.285738,1784666728.297391,0.011653,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.285738,1784666728.297391,0.011653,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28554622,0.52374447,0.19070931,1.42890757
actual_beta,1784666728.385735,1784666728.397439,0.011704,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.385735,1784666728.397439,0.011704,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27827726,0.52918159,0.19254116,1.44344548
prior_beta,1784666728.385735,1784666728.397439,0.011704,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.385735,1784666728.397439,0.011704,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28534657,0.52397698,0.19067645,1.42930685
actual_beta,1784666728.485925,1784666728.497045,0.011120,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.485925,1784666728.497045,0.011120,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27799614,0.52956012,0.19244373,1.44400771
prior_beta,1784666728.485925,1784666728.497045,0.011120,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.485925,1784666728.497045,0.011120,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28499518,0.52445015,0.19055467,1.43000964
actual_beta,1784666728.585671,1784666728.597311,0.011640,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.585671,1784666728.597311,0.011640,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27774916,0.52989412,0.19235672,1.44450169
prior_beta,1784666728.585671,1784666728.597311,0.011640,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.585671,1784666728.597311,0.011640,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28468645,0.52486765,0.19044590,1.43062711
actual_beta,1784666728.685709,1784666728.697256,0.011547,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.685709,1784666728.697256,0.011547,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27745671,0.53030410,0.19223918,1.44508657
prior_beta,1784666728.685709,1784666728.697256,0.011547,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.685709,1784666728.697256,0.011547,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28432089,0.52538013,0.19029898,1.43135822
actual_beta,1784666728.786119,1784666728.797717,0.011598,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.786119,1784666728.797717,0.011598,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27713875,0.53075890,0.19210235,1.44572250
prior_beta,1784666728.786119,1784666728.797717,0.011598,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.786119,1784666728.797717,0.011598,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28392344,0.52594863,0.19012793,1.43215312
actual_beta,1784666728.885819,1784666728.897482,0.011663,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.885819,1784666728.897482,0.011663,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27681797,0.53122243,0.19195960,1.44636405
prior_beta,1784666728.885819,1784666728.897482,0.011663,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.885819,1784666728.897482,0.011663,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28352247,0.52652804,0.18994950,1.43295507
actual_beta,1784666728.985964,1784666728.997099,0.011135,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666728.985964,1784666728.997099,0.011135,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27650760,0.53167162,0.19182078,1.44698479
prior_beta,1784666728.985964,1784666728.997099,0.011135,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666728.985964,1784666728.997099,0.011135,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28313450,0.52708952,0.18977598,1.43373099
actual_beta,1784666729.085729,1784666729.097690,0.011961,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666729.085729,1784666729.097690,0.011961,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27615321,0.53219102,0.19165578,1.44769359
prior_beta,1784666729.085729,1784666729.097690,0.011961,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666729.085729,1784666729.097690,0.011961,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28269151,0.52773877,0.18956972,1.43461699
actual_beta,1784666729.185631,1784666729.197442,0.011811,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666729.185631,1784666729.197442,0.011811,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27576846,0.53276185,0.19146969,1.44846309
prior_beta,1784666729.185631,1784666729.197442,0.011811,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666729.185631,1784666729.197442,0.011811,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28221057,0.52845232,0.18933711,1.43557886
actual_beta,1784666729.285877,1784666729.297102,0.011225,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666729.285877,1784666729.297102,0.011225,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27548360,0.53315700,0.19135939,1.44903279
prior_beta,1784666729.285877,1784666729.297102,0.011225,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
raw_beta,1784666729.285877,1784666729.297102,0.011225,rough,rough,1,1.00000000,0.00000000,0.00000000,0.28185450,0.52894625,0.18919924,1.43629099
actual_beta,1784666729.386307,1784666729.397197,0.010890,rough,rough,1,1.00000000,0.00000000,0.00000000,0.25000000,0.55000000,0.20000000,1.50000000
pred_beta,1784666729.386307,1784666729.397197,0.010890,rough,rough,1,1.00000000,0.00000000,0.00000000,0.27524723,0.53347858,0.19127419,1.44950555
