signature_id,context_id,terrain,mission,selected_beta_name,alternative_beta_names,choice_size,raw_decision_multiplicity,calibration_weight,exact_support_class,posterior_mean_motion,posterior_mean_stability,posterior_mean_energy,posterior_std_motion,posterior_std_stability,posterior_std_energy,posterior_map_motion,posterior_map_stability,posterior_map_energy,motion_q05,motion_q95,stability_q05,stability_q95,energy_q05,energy_q95,posterior_entropy_nats,posterior_entropy_normalized,posterior_information_gain_nats,posterior_effective_fraction,log_marginal_evidence,map_selected_choice_probability,posterior_expected_choice_probability
617,rough_train:rough_perlin:18,rough_perlin,stable,stability,balanced|energy,3,1,0.16666666666666666,strict,0.3457370874792449,0.33778241104800644,0.316480501472749,0.22468772556823205,0.23770184210657017,0.20718686513152304,0.55,0.0,0.45,0.03,0.76,0.02,0.78,0.03,0.7,8.515179945076557,0.996283326941209,0.03176620448902767,0.9687330410419475,-0.6761110420917547,0.7122742028317576,0.5377012781313144
618,rough_train:rough_perlin:18,rough_perlin,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.4966784726517454,0.32810574275977133,0.17521578458848475,0.22625620931847207,0.2374950656159158,0.1346802259405882,1.0,0.0,0.0,0.1,0.86,0.02,0.78,0.01,0.43,8.151887333041003,0.9537777810212761,0.39505881652458186,0.6736404168955147,-0.8237336308557568,0.9941218151503203,0.7266502632694188
619,rough_train:rough_perlin:18,rough_perlin,efficient,balanced,motion,2,2,0.25,strict,0.17189086454736457,0.33726200961849706,0.4908471258341388,0.14587118310487798,0.24276819427447643,0.24456534093623772,0.0,0.0,1.0,0.01,0.46,0.02,0.79,0.07,0.87,8.203407707751278,0.9598057088692705,0.3435384418143066,0.7092562155246229,-1.1314593810686269,0.9235864790373834,0.5303711490547026
620,rough_train:rough_perlin:18,rough_perlin,efficient,stability,motion,2,2,0.25,strict,0.19373442056518106,0.321736955474235,0.48452862396058527,0.14923375752562393,0.23370066493760958,0.22299750366253238,0.0,0.0,1.0,0.01,0.48,0.02,0.76,0.11,0.85,8.222200238347597,0.9620044510009585,0.32474591121798824,0.7227109630628883,-0.7047962591069705,0.9988854823735802,0.760282360880763
621,rough_train:rough_perlin:18,rough_perlin,efficient,stability,balanced|motion,3,3,0.25,strict,0.1947300969717133,0.30848588111084246,0.49678402191744375,0.15039213784238664,0.22820224902199288,0.22265854664305007,0.0,0.0,1.0,0.01,0.48,0.02,0.75,0.11,0.86,8.211388450819708,0.9607394626251469,0.3355576987458768,0.7149392544232936,-0.8159339246634092,0.9856085193706601,0.696837358014111
622,rough_train:rough_perlin:18,rough_perlin,efficient,energy,balanced|motion|stability,4,1,0.25,strict,0.1448416993855774,0.2641691528578766,0.5909891477565458,0.11883383256048889,0.20712368580369814,0.20583052229395452,0.0,0.0,1.0,0.01,0.38,0.01,0.67,0.22,0.9,7.860463473873125,0.9196809405746225,0.68648267569246,0.5033433810485243,-1.5960204849500332,0.8881135948194419,0.4901189460194585
623,rough_train:rough_perlin:20,rough_perlin,fast,balanced,stability,2,2,0.25,strict,0.48002036741366216,0.3634976228327204,0.15648200975361656,0.254470367915775,0.25160726035506653,0.13885536826819284,1.0,0.0,0.0,0.06,0.88,0.02,0.82,0.01,0.43,8.168875160423648,0.9557653713354503,0.3780709891419374,0.685181858467153,-1.4228142185048167,0.7877346594189362,0.4149437836517405
624,rough_train:rough_perlin:20,rough_perlin,fast,stability,energy,2,2,0.25,strict,0.3684988946345089,0.3213174207129015,0.3101836846525904,0.24336588284284646,0.23470239880917862,0.22994664631151635,1.0,0.0,0.0,0.03,0.81,0.02,0.77,0.02,0.75,8.535351749620983,0.9986434453029528,0.01159439994460243,0.9884725560889261,-0.30582045179162165,0.9494627299877395,0.7534634608765465
625,rough_train:rough_perlin:20,rough_perlin,fast,balanced,energy|stability,3,3,0.25,strict,0.5062625079844247,0.34598935839758177,0.14774813361799377,0.24943423431311998,0.24639835573239435,0.13200985953316927,1.0,0.0,0.0,0.08,0.89,0.02,0.81,0.0,0.41,8.100472437860628,0.9477621943683768,0.4464737117049573,0.6398805813336658,-1.566899726404662,0.7789340322671682,0.39382597083739557
626,rough_train:rough_perlin:20,rough_perlin,fast,motion,balanced|energy|stability,4,1,0.25,strict,0.6926957112035322,0.2059904327743182,0.10131385602214903,0.1477429763080936,0.15855850648337363,0.07952141394189514,1.0,0.0,0.0,0.43,0.92,0.01,0.51,0.0,0.25,7.212401865184698,0.843857178806641,1.334544284380887,0.2632781280769467,-1.779299146272579,0.9990994791686352,0.7503078097642514
627,rough_train:rough_perlin:20,rough_perlin,stable,balanced,motion,2,1,0.16666666666666666,strict,0.24345282363437543,0.3639921432869623,0.3925550330786629,0.1705847382892523,0.2463355960055147,0.23395270479853011,0.0,0.0,1.0,0.02,0.55,0.03,0.81,0.04,0.81,8.404987459255338,0.9833907119775802,0.141958690310247,0.8676570983911462,-0.24792885100168505,0.9999993802552147,0.9286418859472394
628,rough_train:rough_perlin:20,rough_perlin,stable,stability,balanced,2,1,0.16666666666666666,strict,0.2867479724147229,0.32375365697002967,0.38949837061524617,0.21407059508491882,0.23432736400376145,0.23703250767878126,0.0,0.0,1.0,0.02,0.7,0.02,0.77,0.04,0.81,8.506830534125914,0.9953064387282106,0.040115615439670904,0.9606783634800392,-0.27579926957324297,0.9974516537621915,0.8141958819527648
629,rough_train:rough_perlin:20,rough_perlin,stable,stability,balanced|motion,3,1,0.16666666666666666,strict,0.2435844268446899,0.3363840368519304,0.4200315363033778,0.17447035957793056,0.23776105201994904,0.2295223786501633,0.0,0.0,1.0,0.01,0.57,0.02,0.78,0.06,0.82,8.389924300669684,0.9816283095566383,0.15702184889590143,0.8546853846816826,-0.38415771589191827,0.9974516521868909,0.8305024437627473
630,rough_train:rough_perlin:20,rough_perlin,stable,stability,energy,2,1,0.16666666666666666,strict,0.3684988946345089,0.3213174207129015,0.3101836846525904,0.24336588284284646,0.23470239880917862,0.22994664631151635,1.0,0.0,0.0,0.03,0.81,0.02,0.77,0.02,0.75,8.535351749620983,0.9986434453029528,0.01159439994460243,0.9884725560889261,-0.30582045179162165,0.9494627299877395,0.7534634608765465
631,rough_train:rough_perlin:20,rough_perlin,stable,stability,balanced|energy,3,1,0.16666666666666666,strict,0.3184772600505649,0.3206066581110896,0.3609160818383438,0.22026869205806968,0.23360501276838158,0.22997349649988286,0.5,0.0,0.5,0.02,0.73,0.02,0.76,0.03,0.78,8.52722627963505,0.997692758374108,0.019719869930534983,0.980473294892284,-0.5701189163704008,0.7529614069813917,0.5862778343660259
632,rough_train:rough_perlin:20,rough_perlin,stable,stability,balanced|energy|motion,4,1,0.16666666666666666,strict,0.26777455095988123,0.3368561419650967,0.3953693070750229,0.17873334101258978,0.23790678565645848,0.22341714503751664,0.49,0.0,0.51,0.02,0.59,0.02,0.78,0.06,0.8,8.414536983312377,0.9845080144491214,0.13240916625320764,0.8759824992650802,-0.7035890964961684,0.7517171787724571,0.5838298043497054
633,rough_train:rough_perlin:20,rough_perlin,efficient,balanced,motion,2,1,0.2,strict,0.24345282363437543,0.3639921432869623,0.3925550330786629,0.1705847382892523,0.2463355960055147,0.23395270479853011,0.0,0.0,1.0,0.02,0.55,0.03,0.81,0.04,0.81,8.404987459255338,0.9833907119775802,0.141958690310247,0.8676570983911462,-0.24792885100168505,0.9999993802552147,0.9286418859472394
634,rough_train:rough_perlin:20,rough_perlin,efficient,stability,balanced,2,3,0.2,strict,0.2867479724147229,0.32375365697002967,0.38949837061524617,0.21407059508491882,0.23432736400376145,0.23703250767878126,0.0,0.0,1.0,0.02,0.7,0.02,0.77,0.04,0.81,8.506830534125914,0.9953064387282106,0.040115615439670904,0.9606783634800392,-0.27579926957324297,0.9974516537621915,0.8141958819527648
635,rough_train:rough_perlin:20,rough_perlin,efficient,stability,balanced|motion,3,1,0.2,strict,0.2435844268446899,0.3363840368519304,0.4200315363033778,0.17447035957793056,0.23776105201994904,0.2295223786501633,0.0,0.0,1.0,0.01,0.57,0.02,0.78,0.06,0.82,8.389924300669684,0.9816283095566383,0.15702184889590143,0.8546853846816826,-0.38415771589191827,0.9974516521868909,0.8305024437627473
636,rough_train:rough_perlin:20,rough_perlin,efficient,energy,balanced|stability,3,1,0.2,strict,0.2107376800331692,0.35350242479790284,0.4357598951689284,0.17658901877319946,0.24428302430289137,0.24622181876696778,0.0,0.0,1.0,0.01,0.56,0.02,0.8,0.05,0.85,8.373952832652806,0.9797596341563973,0.17299331691277864,0.8411432362594524,-1.4878814392699313,0.4993775482034327,0.2964900682604388
637,rough_train:rough_perlin:20,rough_perlin,efficient,energy,balanced|motion|stability,4,1,0.2,strict,0.19273386079173527,0.3577175742096194,0.4495485649986447,0.1543947995731952,0.2458177454209288,0.24178975808650668,0.0,0.0,1.0,0.01,0.5,0.02,0.81,0.06,0.85,8.2921971059338,0.970194144297407,0.25474904363178474,0.7751109925948918,-1.531091091328098,0.49937754780860194,0.3044234813020171
638,rough_train:rough_perlin:22,rough_perlin,fast,balanced,energy,2,2,0.25,strict,0.625275150732034,0.27753479878433096,0.09719005048363506,0.2049358496663564,0.21427651058912953,0.08091404279670135,1.0,0.0,0.0,0.23,0.91,0.02,0.7,0.0,0.25,7.521252756687379,0.8799929969220247,1.025693392878206,0.35854776472571825,-1.6788189571998782,0.9899705984522846,0.6384746626406529
639,rough_train:rough_perlin:22,rough_perlin,fast,stability,energy,2,2,0.25,strict,0.6494725549930331,0.23816798563543073,0.11235945937153567,0.20682663378025,0.19872470923582716,0.10269055537985604,1.0,0.0,0.0,0.24,0.93,0.01,0.64,0.0,0.31,7.5916772052578425,0.8882327175588562,0.9552689443077425,0.38470866543283466,-2.205968834834165,0.8676130712746004,0.3977702025209679
640,rough_train:rough_perlin:22,rough_perlin,fast,stability,balanced|energy,3,3,0.25,unsupported,0.5388064974489274,0.2970823703286547,0.16411113222241835,0.21036133458310155,0.22540780338357877,0.11998503580555048,0.78,0.0,0.22,0.15,0.85,0.02,0.74,0.01,0.39,7.9916786738882575,0.9350332310558023,0.5552674756773275,0.5739187313632008,-3.0445049635773227,0.18401697607390793,0.09914968863741859
641,rough_train:rough_perlin:22,rough_perlin,fast,motion,balanced|energy|stability,4,1,0.25,strict,0.6251086648598282,0.2509714407956611,0.12391989434451098,0.17675919024728917,0.19122564193801847,0.09489780281691156,1.0,0.0,0.0,0.31,0.9,0.01,0.62,0.0,0.3,7.577245291816035,0.8865441713589318,0.9697008577495501,0.37919645481954445,-1.3954409883384624,0.9934602179827137,0.7483811641431395
642,rough_train:rough_perlin:22,rough_perlin,stable,stability,motion,2,1,0.16666666666666666,strict,0.18591262558904076,0.33429244526345486,0.47979492914750477,0.14078106716377853,0.23955551683011872,0.2235954315912349,0.0,0.0,1.0,0.01,0.45,0.02,0.78,0.1,0.85,8.192703579072965,0.9585533166708176,0.35424257049261954,0.7017047338464529,-0.6696191618500178,0.9997026646868904,0.7998197046993447
643,rough_train:rough_perlin:22,rough_perlin,stable,balanced,stability,2,1,0.16666666666666666,strict,0.43628615796711684,0.38272436108829117,0.1809894809445924,0.25100362745668836,0.25309641664370336,0.14784479323873978,1.0,0.0,0.0,0.04,0.85,0.03,0.83,0.01,0.47,8.280665872519162,0.9688449801383202,0.2662802770464232,0.7662243423071857,-0.8164114862216003,0.9377390552434567,0.6402216472044064
644,rough_train:rough_perlin:22,rough_perlin,stable,balanced,motion|stability,3,1,0.16666666666666666,strict,0.25228926471225055,0.5050011152507476,0.24270962003700103,0.1774479423550719,0.24789346118997443,0.17266083984363426,0.0,1.0,0.0,0.02,0.58,0.08,0.88,0.02,0.56,8.228831830284864,0.9627803529220914,0.31811431928072054,0.7275196141414756,-1.7372558616769025,0.6262603211585112,0.29102191667032884
645,rough_train:rough_perlin:22,rough_perlin,stable,energy,stability,2,1,0.16666666666666666,strict,0.29420255931238365,0.345112617459617,0.36068482322799905,0.2123868811206035,0.2411579273313748,0.23708158542898902,0.0,0.0,1.0,0.02,0.69,0.02,0.79,0.03,0.8,8.522401130450604,0.997128211798055,0.024545019114981415,0.975753760358871,-0.11669536018123061,0.9999265941252808,0.9254577841050017
646,rough_train:rough_perlin:22,rough_perlin,stable,energy,balanced|stability,3,1,0.16666666666666666,strict,0.25994902709563167,0.3463768234334973,0.3936741494708719,0.18817093735800786,0.24283406367587346,0.23077866373264433,0.0,0.0,1.0,0.02,0.61,0.02,0.8,0.05,0.81,8.447921959487626,0.9884140851778981,0.09902419007795871,0.9057207983018306,-0.2405293117883449,0.9999262427361948,0.8989717041217391
647,rough_train:rough_perlin:22,rough_perlin,stable,energy,balanced|motion|stability,4,1,0.16666666666666666,strict,0.2235632866722197,0.3531424678236681,0.42329424550411404,0.1597723413714745,0.24594115242011316,0.22714033806969142,0.0,0.0,1.0,0.01,0.52,0.02,0.8,0.07,0.82,8.325713403960908,0.9741155797950216,0.2212327456046772,0.80153010596968,-0.3666524321907101,0.9999262209051629,0.9014714628860783
648,rough_train:rough_perlin:22,rough_perlin,efficient,stability,motion,2,1,0.16666666666666666,strict,0.18591262558904076,0.33429244526345486,0.47979492914750477,0.14078106716377853,0.23955551683011872,0.2235954315912349,0.0,0.0,1.0,0.01,0.45,0.02,0.78,0.1,0.85,8.192703579072965,0.9585533166708176,0.35424257049261954,0.7017047338464529,-0.6696191618500178,0.9997026646868904,0.7998197046993447
649,rough_train:rough_perlin:22,rough_perlin,efficient,stability,balanced,2,1,0.16666666666666666,strict,0.2517779318268896,0.29420759672824337,0.45401447144486723,0.1938953435259258,0.2198728064446155,0.22866441029031614,0.0,0.0,1.0,0.01,0.63,0.02,0.72,0.08,0.84,8.39214092936413,0.9818876570072548,0.15480522020145493,0.8565820061062498,-0.5834231785672559,0.9952355217127554,0.7149969598217016
650,rough_train:rough_perlin:22,rough_perlin,efficient,stability,balanced|motion,3,1,0.16666666666666666,strict,0.18724066785738658,0.2977566001960738,0.5150027319465391,0.1421813477443219,0.22100862090729792,0.21548793096305888,0.0,0.0,1.0,0.01,0.46,0.02,0.72,0.14,0.86,8.143951648860389,0.9528492991937618,0.40299450070519605,0.668315774578921,-0.8603673343942555,0.9949410125281298,0.7176587359942488
651,rough_train:rough_perlin:22,rough_perlin,efficient,energy,balanced,2,1,0.16666666666666666,strict,0.26636226224156856,0.34613344418211245,0.3875042935763194,0.1915142218487587,0.24277179883963482,0.2304787012259133,0.0,0.0,1.0,0.02,0.62,0.02,0.79,0.05,0.81,8.457779056510269,0.9895673739491329,0.08916709305531612,0.9146927220029946,-0.2065251816691429,0.9999996485593202,0.917066560434878
652,rough_train:rough_perlin:22,rough_perlin,efficient,energy,balanced|stability,3,1,0.16666666666666666,strict,0.25994902709563167,0.3463768234334973,0.3936741494708719,0.18817093735800786,0.24283406367587346,0.23077866373264433,0.0,0.0,1.0,0.02,0.61,0.02,0.8,0.05,0.81,8.447921959487626,0.9884140851778981,0.09902419007795871,0.9057207983018306,-0.2405293117883449,0.9999262427361948,0.8989717041217391
653,rough_train:rough_perlin:22,rough_perlin,efficient,energy,balanced|motion|stability,4,1,0.16666666666666666,strict,0.2235632866722197,0.3531424678236681,0.42329424550411404,0.1597723413714745,0.24594115242011316,0.22714033806969142,0.0,0.0,1.0,0.01,0.52,0.02,0.8,0.07,0.82,8.325713403960908,0.9741155797950216,0.2212327456046772,0.80153010596968,-0.3666524321907101,0.9999262209051629,0.9014714628860783
654,rough_train:rough_perlin:25,rough_perlin,fast,stability,energy,2,6,0.25,strict,0.5364523807064355,0.20791216650123728,0.2556354527923261,0.23201028049078315,0.17533423396313041,0.20547929370576834,1.0,0.0,0.0,0.12,0.89,0.01,0.56,0.01,0.67,8.192365154628634,0.9585137207217606,0.35458099493695094,0.7014672999907926,-1.396244402562341,0.8889928125142865,0.4392319382000282
655,rough_train:rough_perlin:25,rough_perlin,fast,motion,energy|stability,3,1,0.25,strict,0.6607143357406611,0.23125388737321495,0.10803177688612409,0.16583658395474135,0.17549306614276686,0.08632038316163565,1.0,0.0,0.0,0.37,0.91,0.01,0.57,0.0,0.27,7.405582370296973,0.8664594629127711,1.1413637792686115,0.31938315654420935,-1.64557509248431,0.9965684172600353,0.7170809352226853
656,rough_train:rough_perlin:25,rough_perlin,fast,stability,balanced|energy,3,1,0.25,strict,0.46317747694606143,0.23073748363548285,0.3060850394184575,0.21280003031020672,0.18554844528425918,0.2093047477200647,0.64,0.0,0.36,0.09,0.8,0.01,0.6,0.03,0.71,8.321117495612132,0.9735778545925516,0.22582865395345308,0.7978547992196118,-1.6955402031732172,0.5047448672837469,0.2660743052245706
657,rough_train:rough_perlin:25,rough_perlin,fast,motion,balanced|energy|stability,4,1,0.25,strict,0.6604943221760903,0.2339254613504846,0.10558021647342598,0.16863023065022575,0.1770751007599339,0.08589776854211659,1.0,0.0,0.0,0.36,0.91,0.01,0.57,0.0,0.27,7.407533066338096,0.8666876960157983,1.1394130832274891,0.32000678405939076,-1.7324102089882505,0.9722758045819613,0.6617430028523129
658,rough_train:rough_perlin:25,rough_perlin,stable,stability,motion,2,1,0.2,strict,0.24212675548846657,0.3383899125910065,0.41948333192052795,0.17662084431580216,0.2403477621397232,0.22462691045800443,0.0,0.0,1.0,0.01,0.57,0.02,0.79,0.08,0.82,8.382720426900573,0.9807854501723566,0.16422572266501234,0.8485504631895021,-0.33500314707575995,0.9999984722980205,0.8852430170361918
659,rough_train:rough_perlin:25,rough_perlin,stable,energy,stability,2,3,0.2,strict,0.2665178315257456,0.3745903119749586,0.35889185649929384,0.2007552673975021,0.24301472694158033,0.24396211189292263,0.0,1.0,0.0,0.02,0.65,0.03,0.81,0.03,0.8,8.497341492621297,0.9941962127669648,0.04960465694428784,0.951605560794616,-0.2843872717558398,0.9805892509881164,0.8155367508296274
660,rough_train:rough_perlin:25,rough_perlin,stable,energy,motion|stability,3,1,0.2,strict,0.22445450893502542,0.38373991954602,0.3918055715189538,0.16367164939771217,0.24797925405385157,0.23875734922935615,0.0,0.9,0.1,0.01,0.53,0.03,0.82,0.04,0.82,8.38332192476728,0.9808558259365397,0.16362422479830485,0.8490610180163307,-0.4080637953118984,0.9750017367435192,0.8172868116070574
661,rough_train:rough_perlin:25,rough_perlin,stable,energy,balanced|stability,3,1,0.2,strict,0.2447621971411576,0.3824505796562037,0.3727872232026376,0.1815377945967397,0.24463088236203734,0.24313133924396418,0.0,1.0,0.0,0.01,0.59,0.03,0.82,0.03,0.81,8.45164059579474,0.9888491688021587,0.09530555377084582,0.9090951145856171,-0.3456176974459453,0.9779791156942091,0.811118140919109
662,rough_train:rough_perlin:25,rough_perlin,stable,energy,balanced|motion|stability,4,1,0.2,strict,0.22023299244644592,0.38518274359836135,0.3945842639551944,0.16098824618300175,0.24841669449567857,0.2393663172310668,0.0,0.88,0.12,0.01,0.52,0.03,0.82,0.04,0.82,8.37373550011945,0.9797342060643568,0.17321064944613518,0.8409604483326014,-0.42690573991170666,0.973264610117328,0.8121824611424352
663,rough_train:rough_perlin:25,rough_perlin,efficient,stability,motion,2,2,0.25,strict,0.24212675548846657,0.3383899125910065,0.41948333192052795,0.17662084431580216,0.2403477621397232,0.22462691045800443,0.0,0.0,1.0,0.01,0.57,0.02,0.79,0.08,0.82,8.382720426900573,0.9807854501723566,0.16422572266501234,0.8485504631895021,-0.33500314707575995,0.9999984722980205,0.8852430170361918
