packet_index,sim_time,schedule_offset,window,condition,command,expected_delta,leg,leg_index,phase,swing,shape,bump,target_z,actual_z,tracking_error,native_target_z,realized_relative_z,base_z,roll_deg,pitch_deg,yaw_deg,base_vz
199,58.77575,18.19357395172119,A2,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.36225685108236033,-0.36225685108236033,0.0,-0.36225685108236033,0.0,0.36435058572211104,-0.48163116999807104,-2.456918093884249,-0.8296377781156052,-0.06487593757223732
199,58.77575,18.19357395172119,A2,A,0.045,0.0,RR,3,0.30000001192092896,1,0.7056000320434566,0.0,-0.25318219414483983,-0.2726951818186506,-0.019512987673810767,-0.25318219414483983,-0.019512987673810767,0.36435058572211104,-0.48163116999807104,-2.456918093884249,-0.8296377781156052,-0.06487593757223732
200,58.796,18.274506092071533,A2,A,0.045,0.0,FL,0,0.4000000059604645,1,0.9216000091552732,0.0,-0.21847143259406135,-0.23196045748488978,-0.013489024890828427,-0.21847143259406135,-0.013489024890828427,0.3655027968661286,-0.7058184701239575,-2.409443478892219,-0.8691212690683201,0.07108986169691449
200,58.796,18.274506092071533,A2,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.36459595851679877,-0.36459595851679877,0.0,-0.36459595851679877,0.0,0.3655027968661286,-0.7058184701239575,-2.409443478892219,-0.8691212690683201,0.07108986169691449
200,58.796,18.274506092071533,A2,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.36394506570285123,-0.36394506570285123,0.0,-0.36394506570285123,0.0,0.3655027968661286,-0.7058184701239575,-2.409443478892219,-0.8691212690683201,0.07108986169691449
200,58.796,18.274506092071533,A2,A,0.045,0.0,RR,3,0.4000000059604645,1,0.9216000091552732,0.0,-0.2183387133636986,-0.2320174346823601,-0.013678721318661519,-0.2183387133636986,-0.013678721318661519,0.3655027968661286,-0.7058184701239575,-2.409443478892219,-0.8691212690683201,0.07108986169691449
201,58.816,18.355194091796875,A2,A,0.045,0.0,FL,0,0.5,1,1.0,0.0,-0.20441355795839916,-0.2050356680039171,-0.0006221100455179318,-0.20441355795839916,-0.0006221100455179318,0.36531104803809666,-0.5550918255417557,-2.2839092360099604,-0.9371524384596659,-0.06880256419695495
201,58.816,18.355194091796875,A2,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3632002594134265,-0.3632002594134265,0.0,-0.3632002594134265,0.0,0.36531104803809666,-0.5550918255417557,-2.2839092360099604,-0.9371524384596659,-0.06880256419695495
201,58.816,18.355194091796875,A2,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3630071247057743,-0.3630071247057743,0.0,-0.3630071247057743,0.0,0.36531104803809666,-0.5550918255417557,-2.2839092360099604,-0.9371524384596659,-0.06880256419695495
201,58.816,18.355194091796875,A2,A,0.045,0.0,RR,3,0.5,1,1.0,0.0,-0.20432627942223058,-0.2050485784703027,-0.0007222990480721114,-0.20432627942223058,-0.0007222990480721114,0.36531104803809666,-0.5550918255417557,-2.2839092360099604,-0.9371524384596659,-0.06880256419695495
202,58.83875,18.44617009162903,A2,A,0.045,0.0,FL,0,0.6000000238418579,1,0.9215999633789023,0.0,-0.21429091500272035,-0.2020642593169313,0.01222665568578904,-0.21429091500272035,0.01222665568578904,0.36614032303038596,-0.3300539530873107,-2.0511325362368114,-0.9844623709256162,0.08703403476808527
202,58.83875,18.44617009162903,A2,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3653056663369038,-0.3653056663369038,0.0,-0.3653056663369038,0.0,0.36614032303038596,-0.3300539530873107,-2.0511325362368114,-0.9844623709256162,0.08703403476808527
202,58.83875,18.44617009162903,A2,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3649540920432157,-0.3649540920432157,0.0,-0.3649540920432157,0.0,0.36614032303038596,-0.3300539530873107,-2.0511325362368114,-0.9844623709256162,0.08703403476808527
202,58.83875,18.44617009162903,A2,A,0.045,0.0,RR,3,0.6000000238418579,1,0.9215999633789023,0.0,-0.2142408660066108,-0.2027969374495474,0.011443928557063388,-0.2142408660066108,0.011443928557063388,0.36614032303038596,-0.3300539530873107,-2.0511325362368114,-0.9844623709256162,0.08703403476808527
203,58.8565,18.51677107810974,A2,A,0.045,0.0,FL,0,0.699999988079071,1,0.7056000320434564,0.0,-0.24534212170587238,-0.2227231166794338,0.02261900502643857,-0.24534212170587238,0.02261900502643857,0.36657388738958074,-0.28789783734451796,-1.8803074214694122,-1.0114946665256175,-0.042885593293172555
203,58.8565,18.51677107810974,A2,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3642990856386575,-0.3642990856386575,0.0,-0.3642990856386575,0.0,0.36657388738958074,-0.28789783734451796,-1.8803074214694122,-1.0114946665256175,-0.042885593293172555
203,58.8565,18.51677107810974,A2,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3640257528816655,-0.3640257528816655,0.0,-0.3640257528816655,0.0,0.36657388738958074,-0.28789783734451796,-1.8803074214694122,-1.0114946665256175,-0.042885593293172555
203,58.8565,18.51677107810974,A2,A,0.045,0.0,RR,3,0.699999988079071,1,0.7056000320434564,0.0,-0.24531874502022794,-0.2232100063350766,0.02210873868515134,-0.24531874502022794,0.02210873868515134,0.36657388738958074,-0.28789783734451796,-1.8803074214694122,-1.0114946665256175,-0.042885593293172555
204,58.87925,18.607586145401,A2,A,0.045,0.0,FL,0,0.800000011920929,1,0.4095999633789063,0.0,-0.2889441607922336,-0.26378576044498014,0.025158400347253473,-0.2889441607922336,0.025158400347253473,0.3660635868263815,-0.3520316736293368,-1.7140835353474548,-0.9792080389990677,0.05811626755045654
204,58.87925,18.607586145401,A2,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.36576314619106065,-0.36576314619106065,0.0,-0.36576314619106065,0.0,0.3660635868263815,-0.3520316736293368,-1.7140835353474548,-0.9792080389990677,0.05811626755045654
204,58.87925,18.607586145401,A2,A,0.045,0.0,RL,2,0.0,0,0.0,0.0,-0.3651848190435818,-0.3651848190435818,0.0,-0.3651848190435818,0.0,0.3660635868263815,-0.3520316736293368,-1.7140835353474548,-0.9792080389990677,0.05811626755045654
204,58.87925,18.607586145401,A2,A,0.045,0.0,RR,3,0.800000011920929,1,0.4095999633789063,0.0,-0.288936564069724,-0.26229517144491776,0.026641392624806248,-0.288936564069724,0.026641392624806248,0.3660635868263815,-0.3520316736293368,-1.7140835353474548,-0.9792080389990677,0.05811626755045654
205,58.89925,18.68830108642578,A2,A,0.045,0.0,FL,0,0.8999999761581421,1,0.1296000549316448,0.0,-0.33061224805963313,-0.3110371270003825,0.019575121059250633,-0.33061224805963313,0.019575121059250633,0.36702589449978335,-0.19863499009798113,-1.7406336566597844,-0.9128896971600852,-0.042197924512464756
205,58.89925,18.68830108642578,A2,A,0.045,0.0,FR,1,0.0,0,0.0,0.0,-0.3649259869552577,-0.3649259869552577,0.0,-0.3649259869552577,0.0,0.36702589449978335,-0.19863499009798113,-1.7406336566597844,-0.9128896971600852,-0.042197924512464756
