context_id,seed,split_group,context_sha256,probe_safety_state_diagnostic,beta_index,beta_name,beta_motion,beta_stability,beta_energy,pred_regret_motion,pred_regret_stability,pred_regret_energy,pred_Q_balanced,pred_Q_motion_biased,pred_Q_stability_biased,pred_Q_energy_biased
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,2.413567428655898,2.320164932834583,3.1417770116372576,1.0735107017895116,1.7145850849764275,1.64868962417449,2.228336945769777
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.6991643237751617,1.2760477031266078,2.4925228765521434,0.8457334085288941,0.49996203277855744,0.9069532569110026,1.765176491762718
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.8574148629822876,1.303076227065477,2.4432442015625737,0.829760518159559,0.6118117887714194,0.9262258811321095,1.7306143871398112
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,1.4057002431101338,0.0,3.06779843763183,1.0375111414797498,0.9984317695353122,0.46688001366588744,2.171042045770369
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,1.1859485409740627,0.3099352861117867,3.239948879028584,1.0957690686965762,0.8437904447163728,0.49480072498707406,2.2928876832138374
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,2,lm000_ls040_le060,0.15,0.37,0.48,0.932320444648179,0.732075974091811,3.1282910002466897,1.058739291478852,0.6649411048277702,0.5236686308502527,2.2141983318025193
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,3,lm000_ls060_le040,0.15,0.48,0.37,0.7264513813845104,1.03368193889134,2.1169868542803236,0.718586018675295,0.5183271298286063,0.7350782881496747,1.4993499059566024
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,0.46249005840023694,1.5349427073877964,1.3016060400860188,0.5226443651488456,0.3312352944101782,1.0878506382709014,0.9232316194894973
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.1525196261372894,1.9139980205668337,1.4323980533826206,0.6496623925225671,0.2931869345789102,1.3555739770600312,1.015805200211569
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,1.1859616775117312,0.2662657576353785,2.838749328934668,0.9605530321918285,0.843132428630649,0.4337133261533174,2.0091741167095307
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,7,lm020_ls020_le060,0.26,0.26,0.48,0.9393669944221886,0.6490644373166864,2.929125148138434,0.9914335713124023,0.66949974943467,0.4646912953967382,2.073274126881481
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,8,lm020_ls040_le040,0.26,0.37,0.37,0.7289102919483518,0.9779056842265785,2.1198264141612864,0.7193642793548828,0.5199861745550665,0.6956524238073554,1.5012774987762916
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,9,lm020_ls060_le020,0.26,0.48,0.26,0.45523919746796426,1.2837093053159263,1.3255783291103844,0.4520745324764424,0.3257680440614902,0.9102537051482273,0.9397923014352175
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.13508953701725918,1.765550502254881,1.3980837734953526,0.5995125801275185,0.2705236535109783,1.2505439650599697,0.9912961879201224
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,11,lm040_ls000_le060,0.37,0.15,0.48,0.9580737545305869,0.6492143124946032,2.6520516116266677,0.8982150028043954,0.6823100433393068,0.4644097069829203,1.8774114215205917
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,12,lm040_ls020_le040,0.37,0.26,0.37,0.7480724621262209,0.9995835433025128,2.125914828647825,0.7215501789961968,0.5335754782811637,0.7110165460510376,1.5056432678621552
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,13,lm040_ls040_le020,0.37,0.37,0.26,0.4607570728080901,1.0937959537662192,1.3826173386748306,0.4706630141091073,0.32946987041398124,0.7760788009299413,0.9798422879829667
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.11985359156038837,1.6375557358814543,1.3828702654895701,0.5563195106035895,0.2510029745251974,1.160005991053763,0.9803253916922887
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,15,lm060_ls000_le040,0.48,0.15,0.37,0.781214298930504,1.071669931434132,2.049650104474443,0.6962251492742779,0.5570004893977292,0.7619169381290387,1.4518819502089781
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,16,lm060_ls020_le020,0.48,0.26,0.26,0.4825232592637278,0.9982977465380279,1.4265606771374628,0.48521149798895163,0.3447812319349688,0.7086601327069876,1.0107996302448887
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.11037226472890618,1.5537596715335573,1.3669528885218651,0.5280235065938002,0.23821762542321906,1.1007240755041012,0.9689318900893522
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,0.5176424395470571,0.9545010103788966,1.4034364750758164,0.477397424775278,0.3695101109879514,0.6777138327098141,0.994437803053491
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.10883746756020858,1.5261162978291463,1.318626547929059,0.5185507003207768,0.23394642121593068,1.0811054185884401,0.9347214000339288
rough_seed_9,9,hard,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.12246961598845953,1.505561126067124,1.2035683591555166,0.511292372359745,0.23075515044982176,1.0664207730921724,0.8533648760360336
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,13.330867620854127,2.6915375854622887,3.667110533507536,4.509254259417456,9.434461380122322,2.0439678734578974,2.6166807549993027
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,12.256572276530566,2.63646445093192,3.0275295740599315,4.1452593131819295,8.673892590544597,1.886906519584753,2.162802963951565
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,2,lm000_ls040_le060,0.15,0.37,0.48,11.1689329424406,1.8395639357209044,2.8308010301451536,3.7757753071745555,7.903441137754303,1.7092164898750148,2.0208890736298657
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,3,lm000_ls060_le040,0.15,0.48,0.37,9.21486302102931,0.5399950737372629,2.7426162782933776,3.1132792549199695,6.519832072895768,1.4039456376195412,1.9536619958955677
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,5.890738868104012,0.0,1.6330250067430176,1.988658835617494,4.16720191725965,0.8948964760278723,1.1633847880694694
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.6475453138799041,0.0,0.5017551160857704,0.21967943939318693,0.4585671695872208,0.09885574772693413,0.35571218504345953
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,12.597594686580285,2.862336243942933,3.268035523573975,4.261624783707085,8.915695001063536,2.0474701697828848,2.333691011562585
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,7,lm020_ls020_le060,0.26,0.26,0.48,11.464097240889174,2.0655345235560607,2.9767900704108974,3.8763871530792446,8.112680236199596,1.7557346587652185,2.124885027427172
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,8,lm020_ls040_le040,0.26,0.37,0.37,9.547543837617297,0.5787877372319927,2.7432417630213606,3.225413190332001,6.755096537445809,1.4546192682041765,1.9546614238183757
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,9,lm020_ls060_le020,0.26,0.48,0.26,6.202907153898481,0.0,1.6977064690575352,2.093971096709347,4.388001917509812,0.9422869935192062,1.209582834354525
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.633152168909856,0.3183330263288526,0.6884306995457012,0.2349432861645151,0.44914872900808006,0.22704382391718209,0.4881477323716688
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,11,lm040_ls000_le060,0.37,0.15,0.48,11.914276531672773,2.5084744212085157,3.1936366617362424,4.030146802606316,8.431946674517066,1.827362670489489,2.2795352462768452
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,12,lm040_ls020_le040,0.37,0.26,0.37,10.005137233899909,0.7541110859496618,2.7772145335139924,3.380167287477848,7.078929012796431,1.5252228903377547,1.979629547674167
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,13,lm040_ls040_le020,0.37,0.37,0.26,6.601087990307005,0.27030311026254505,1.6960115509772682,2.2289206722741577,4.6699186811389115,1.004500969629815,1.2093872531917829
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.651183454602957,1.093145271066682,0.9185210120650188,0.3732579228146762,0.4634042018289881,0.775208263344146,0.6520108486184727
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,15,lm060_ls000_le040,0.48,0.15,0.37,10.626844707322661,1.1389964675617155,2.8615337207690277,3.591039485426398,7.519180003359617,1.6222322490134686,2.040753102346029
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,16,lm060_ls020_le020,0.48,0.26,0.26,7.13069955195829,0.6138490943760749,1.7049012518713345,2.4083980169801156,5.044882708753882,1.0871552776601203,1.2169820080425349
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.7324307096163669,1.8485768660766992,1.1290393408950297,0.6285591117475268,0.5222949360092289,1.3097360493919934,0.8021023253763255
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,7.8397724105289575,0.960130079919224,1.7478955137708787,2.6484167968570493,5.546781132634508,1.1970682740252279,1.2489619819716833
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.9272095889073297,2.307710067114626,1.3180517107753156,0.7844132602608662,0.660975822024317,1.6349189093995644,0.936714939002181
rough_seed_23,23,hard,da4d95fb571765be5409f2ad4d2ab9c2c3199094d7745787b5be674e2b307d19,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,1.297057542020486,2.3688755130274686,1.4808194272626602,0.8067810126168582,0.9227942246189187,1.678961803164345,1.0524382346572725
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,3.0578210233069516,0.022109311669741064,33.90919175119881,11.426360990686854,5.158680461437273,5.141984047023268,23.978418463600022
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,0.8149284194434522,0.0,25.275128206423876,8.512009590894182,3.8348864222093213,3.830404315902382,17.870738034570845
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,2,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.0439951936544146,15.737803154107183,5.298540379194933,2.38434317063772,2.384585144202819,11.12669282274426
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,3,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.3699076502489681,7.416683442548452,2.498183117825475,1.1241824030214638,1.126216895097833,5.244150055357128
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,0.0,1.0801067213239899,3.2235843255406755,1.0888737453364408,0.4899931854013983,0.7684708284643718,2.2806942782392436
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.0,3.2306707998200133,1.2516222874954408,1.0918312435643893,0.4913240596039751,2.2859616889039924,0.8897429634590066
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,0.7723009702501293,0.0,20.015565548186814,6.741148071123727,3.037764287342053,3.0335166320056772,14.15216329402345
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,7,lm020_ls020_le060,0.26,0.26,0.48,0.0,0.006466635066929405,13.123990508324823,4.418431693252913,1.988294261963811,1.9883298284566793,9.27867098933825
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,8,lm020_ls040_le040,0.26,0.37,0.37,0.0,0.20449490721190874,6.995931724756127,2.3559786636919355,1.060190398661371,1.0613151206510365,4.9464304717633985
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,9,lm020_ls060_le020,0.26,0.48,0.26,0.0,0.9482407469705889,3.0459696732128845,1.0286372591382396,0.46288676661220785,0.6749751626180257,2.1549229200819653
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.0,3.1337228720189376,1.249741906910124,1.059185839936076,0.4766336279712342,2.2174166833777536,0.8882681124934861
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,11,lm040_ls000_le060,0.37,0.15,0.48,0.0,0.05282646132393142,11.401079404263136,3.838539487639669,1.727342769437851,1.7276333149751326,8.060642378506023
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,12,lm040_ls020_le040,0.37,0.26,0.37,0.0,0.1364734875969635,6.403138277960768,2.156178131872115,0.9702801593424518,0.9710307635242351,4.527223472749658
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,13,lm040_ls040_le020,0.37,0.37,0.26,0.0,0.8681217908544836,2.6739065190782565,0.9031089340591947,0.40639902032663755,0.6177729659127373,1.891754091674609
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,14,lm040_ls060_le000,0.37,0.48,0.15,0.0,2.8807506291719234,1.2021223669984031,0.9738597863778755,0.43823690387004394,2.0384938783750473,0.8542216394116288
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,15,lm060_ls000_le040,0.48,0.15,0.37,0.0,0.20055026274933266,5.731722306431278,1.9303483440410278,0.8686567548184626,0.8697597812635839,4.052628496041037
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,16,lm060_ls020_le020,0.48,0.26,0.26,0.0,0.8955076467424657,2.214172371222428,0.7484230571340256,0.3367903757103115,0.6364451648037569,1.5667631279243701
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,17,lm060_ls040_le000,0.48,0.37,0.15,0.0,2.661222180732756,1.1073333468984852,0.8996359120030227,0.4048361604013602,1.883145081798406,0.7868765095283281
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,0.0,1.0516562731905195,1.8124489906214403,0.6136966810865199,0.27616350648893395,0.7462396586316294,1.282978920779144
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.0,2.5881310128784256,0.9758737190301062,0.8745903533991702,0.39356565902962665,1.831272436683592,0.6938249158736027
rough_seed_24,24,hard,9e9189de7ac252d5c5cc9140c9322f1ea7f39954c74534357f2320b7135b7365,watch,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.0,2.657382463528893,0.846320110440242,0.8974731630895282,0.4038629233902877,1.8800388818805878,0.6023343917765444
