decision_index,pair_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,alternative_beta_name,delta_cost_motion,delta_cost_stability,delta_cost_energy,feasible_choice_count,decision_weight,pair_weight
1152,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,decision_time_s,7.156000000000002,cost_energy,0.5893370276013766,motion,balanced,0.004343640166791007,0.0001686200078968858,-0.008351674352247596,4,0.16666666666666666,0.05555555555555555
1152,1,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,decision_time_s,7.156000000000002,cost_energy,0.5893370276013766,motion,stability,0.009030602166753249,0.0006100883067585716,-0.015735086046286706,4,0.16666666666666666,0.05555555555555555
1152,2,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,decision_time_s,7.156000000000002,cost_energy,0.5893370276013766,motion,energy,0.007585839963293484,0.0005660166023580254,-0.01170406042051153,4,0.16666666666666666,0.05555555555555555
1158,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,6.956,cost_stability,0.009616030793532584,balanced,motion,-0.004343640166791007,-0.0001686200078968858,0.008351674352247596,2,0.1111111111111111,0.1111111111111111
1159,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,6.956,cost_stability,0.010013427387993724,balanced,motion,-0.004343640166791007,-0.0001686200078968858,0.008351674352247596,2,0.1111111111111111,0.1111111111111111
1160,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,6.956,cost_stability,0.01005749909239427,balanced,motion,-0.004343640166791007,-0.0001686200078968858,0.008351674352247596,2,0.1111111111111111,0.1111111111111111
1162,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.009616030793532584,balanced,motion,-0.004343640166791007,-0.0001686200078968858,0.008351674352247596,2,0.1111111111111111,0.1111111111111111
1163,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.010013427387993724,balanced,motion,-0.004343640166791007,-0.0001686200078968858,0.008351674352247596,2,0.1111111111111111,0.1111111111111111
1164,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.01005749909239427,stability,balanced,-0.004686961999962241,-0.0004414682988616858,0.00738341169403911,3,0.1111111111111111,0.05555555555555555
1164,1,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.01005749909239427,stability,motion,-0.009030602166753249,-0.0006100883067585716,0.015735086046286706,3,0.1111111111111111,0.05555555555555555
1166,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.156000000000002,cost_stability,0.009616030793532584,balanced,motion,-0.004343640166791007,-0.0001686200078968858,0.008351674352247596,2,0.1111111111111111,0.1111111111111111
1167,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.156000000000002,cost_stability,0.010013427387993724,energy,balanced,-0.0032421997965024763,-0.00039739659446113955,0.003352386068263935,3,0.1111111111111111,0.05555555555555555
1167,1,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.156000000000002,cost_stability,0.010013427387993724,energy,motion,-0.007585839963293484,-0.0005660166023580254,0.01170406042051153,3,0.1111111111111111,0.05555555555555555
1168,0,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.156000000000002,cost_stability,0.01005749909239427,stability,balanced,-0.004686961999962241,-0.0004414682988616858,0.00738341169403911,4,0.1111111111111111,0.037037037037037035
1168,1,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.156000000000002,cost_stability,0.01005749909239427,stability,motion,-0.009030602166753249,-0.0006100883067585716,0.015735086046286706,4,0.1111111111111111,0.037037037037037035
1168,2,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,decision_time_s,7.156000000000002,cost_stability,0.01005749909239427,stability,energy,-0.0014447622034597651,-4.4071704400546266e-05,0.004031025625775175,4,0.1111111111111111,0.037037037037037035
1172,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.009973333613470133,cost_energy,0.5853108243474187,motion,balanced,0.0045291636086007,-0.00017343696047507871,-0.006995364594387987,2,0.16666666666666666,0.16666666666666666
1174,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.010028013122010352,cost_energy,0.5783154597530307,balanced,energy,0.0029887908279897513,0.00022811646901529752,-0.000844511055705599,2,0.16666666666666666,0.16666666666666666
1175,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.010028013122010352,cost_energy,0.5853108243474187,motion,balanced,0.0045291636086007,-0.00017343696047507871,-0.006995364594387987,3,0.16666666666666666,0.08333333333333333
1175,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.010028013122010352,cost_energy,0.5853108243474187,motion,energy,0.007517954436590452,5.46795085402188e-05,-0.007839875650093586,3,0.16666666666666666,0.08333333333333333
1177,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.01009174444088387,cost_energy,0.5774709486973251,stability,energy,-0.0011514224444292565,-6.373131887351877e-05,0.0030068015665518644,2,0.16666666666666666,0.16666666666666666
1178,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.01009174444088387,cost_energy,0.5783154597530307,balanced,stability,0.004140213272419008,0.0002918477878888163,-0.0038513126222574634,3,0.16666666666666666,0.08333333333333333
1178,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.01009174444088387,cost_energy,0.5783154597530307,balanced,energy,0.0029887908279897513,0.00022811646901529752,-0.000844511055705599,3,0.16666666666666666,0.08333333333333333
1179,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.01009174444088387,cost_energy,0.5853108243474187,motion,balanced,0.0045291636086007,-0.00017343696047507871,-0.006995364594387987,4,0.16666666666666666,0.05555555555555555
1179,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.01009174444088387,cost_energy,0.5853108243474187,motion,stability,0.008669376881019708,0.00011841082741373757,-0.01084667721664545,4,0.16666666666666666,0.05555555555555555
1179,2,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,cost_stability,0.01009174444088387,cost_energy,0.5853108243474187,motion,energy,0.007517954436590452,5.46795085402188e-05,-0.007839875650093586,4,0.16666666666666666,0.05555555555555555
1182,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,6.9879999999999995,cost_energy,0.5853108243474187,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.16666666666666666,0.16666666666666666
1185,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.153999999999999,cost_energy,0.5783154597530307,balanced,stability,0.004140213272419008,0.0002918477878888163,-0.0038513126222574634,2,0.16666666666666666,0.16666666666666666
1186,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.153999999999999,cost_energy,0.5853108243474187,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,3,0.16666666666666666,0.08333333333333333
1186,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.153999999999999,cost_energy,0.5853108243474187,balanced,stability,0.004140213272419008,0.0002918477878888163,-0.0038513126222574634,3,0.16666666666666666,0.08333333333333333
1188,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.167999999999999,cost_energy,0.5774709486973251,energy,stability,0.0011514224444292565,6.373131887351877e-05,-0.0030068015665518644,2,0.16666666666666666,0.16666666666666666
1189,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.167999999999999,cost_energy,0.5783154597530307,balanced,stability,0.004140213272419008,0.0002918477878888163,-0.0038513126222574634,3,0.16666666666666666,0.08333333333333333
1189,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.167999999999999,cost_energy,0.5783154597530307,balanced,energy,0.0029887908279897513,0.00022811646901529752,-0.000844511055705599,3,0.16666666666666666,0.08333333333333333
1190,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.167999999999999,cost_energy,0.5853108243474187,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,4,0.16666666666666666,0.05555555555555555
1190,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.167999999999999,cost_energy,0.5853108243474187,balanced,stability,0.004140213272419008,0.0002918477878888163,-0.0038513126222574634,4,0.16666666666666666,0.05555555555555555
1190,2,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,decision_time_s,7.167999999999999,cost_energy,0.5853108243474187,balanced,energy,0.0029887908279897513,0.00022811646901529752,-0.000844511055705599,4,0.16666666666666666,0.05555555555555555
1195,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,6.9879999999999995,cost_stability,0.009973333613470133,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.1111111111111111,0.1111111111111111
1196,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,6.9879999999999995,cost_stability,0.010028013122010352,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.1111111111111111,0.1111111111111111
1197,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,6.9879999999999995,cost_stability,0.01009174444088387,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.1111111111111111,0.1111111111111111
1199,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.009973333613470133,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.1111111111111111,0.1111111111111111
1200,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.010028013122010352,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.1111111111111111,0.1111111111111111
1201,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.01009174444088387,stability,balanced,-0.004140213272419008,-0.0002918477878888163,0.0038513126222574634,3,0.1111111111111111,0.05555555555555555
1201,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.153999999999999,cost_stability,0.01009174444088387,stability,motion,-0.008669376881019708,-0.00011841082741373757,0.01084667721664545,3,0.1111111111111111,0.05555555555555555
1203,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.167999999999999,cost_stability,0.009973333613470133,balanced,motion,-0.0045291636086007,0.00017343696047507871,0.006995364594387987,2,0.1111111111111111,0.1111111111111111
1204,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.167999999999999,cost_stability,0.010028013122010352,energy,balanced,-0.0029887908279897513,-0.00022811646901529752,0.000844511055705599,3,0.1111111111111111,0.05555555555555555
1204,1,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.167999999999999,cost_stability,0.010028013122010352,energy,motion,-0.007517954436590452,-5.46795085402188e-05,0.007839875650093586,3,0.1111111111111111,0.05555555555555555
1205,0,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,decision_time_s,7.167999999999999,cost_stability,0.01009174444088387,stability,balanced,-0.004140213272419008,-0.0002918477878888163,0.0038513126222574634,4,0.1111111111111111,0.037037037037037035
