decision_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_primary_value,good_candidate_count,feasible_choice_count,comparison_count,informative,decision_weight
1605,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.1400000000000015,cost_energy,0.5914158643284357,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,0.05446590441907669,4,1,0,0,0.0
1606,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.346000000000001,cost_energy,0.5735576861594449,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.05340929230190641,4,1,0,0,0.0
1607,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.346000000000001,cost_energy,0.5827481003790447,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.05340929230190641,4,1,0,0,0.0
1608,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.346000000000001,cost_energy,0.5914158643284357,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.05340929230190641,4,2,1,1,0.14285714285714285
1609,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.362000000000001,cost_energy,0.5701655308651644,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,1,0,0,0.0
1610,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.362000000000001,cost_energy,0.5735576861594449,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,2,1,1,0.14285714285714285
1611,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.362000000000001,cost_energy,0.5827481003790447,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,2,1,1,0.14285714285714285
1612,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.362000000000001,cost_energy,0.5914158643284357,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,3,2,1,0.14285714285714285
1613,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.365999999999999,cost_energy,0.5701655308651644,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,1,0,0,0.0
1614,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.365999999999999,cost_energy,0.5735576861594449,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,2,1,1,0.14285714285714285
1615,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.365999999999999,cost_energy,0.5827481003790447,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,3,2,1,0.14285714285714285
1616,rough_train:rough_perlin:25,rough_train,rough_perlin,25,stable,cost_stability,decision_time_s,7.365999999999999,cost_energy,0.5914158643284357,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.048178785607401776,4,4,3,1,0.14285714285714285
1617,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.1400000000000015,cost_stability,0.05446590441907669,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,0.5914158643284357,4,1,0,0,0.0
1618,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.1400000000000015,cost_stability,0.05605520947356049,motion,0.21340693919648684,0.05446590441907669,0.5914158643284357,0.5914158643284357,4,1,0,0,0.0
1619,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.346000000000001,cost_stability,0.05340929230190641,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.5735576861594449,4,1,0,0,0.0
1620,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.346000000000001,cost_stability,0.05446590441907669,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.5735576861594449,4,2,1,1,0.125
1621,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.346000000000001,cost_stability,0.05605520947356049,stability,0.22112664453126,0.05340929230190641,0.5735576861594449,0.5735576861594449,4,2,1,1,0.125
1622,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.362000000000001,cost_stability,0.048178785607401776,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,1,0,0,0.0
1623,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.362000000000001,cost_stability,0.05340929230190641,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,2,1,1,0.125
1624,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.362000000000001,cost_stability,0.05446590441907669,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,3,2,1,0.125
1625,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.362000000000001,cost_stability,0.05605520947356049,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,3,2,1,0.125
1626,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.365999999999999,cost_stability,0.048178785607401776,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,1,0,0,0.0
1627,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.365999999999999,cost_stability,0.05340929230190641,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,2,1,1,0.125
1628,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.365999999999999,cost_stability,0.05446590441907669,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,3,2,1,0.125
1629,rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,cost_energy,decision_time_s,7.365999999999999,cost_stability,0.05605520947356049,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,0.5701655308651644,4,4,3,1,0.125
1630,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06488507804713703,cost_energy,0.6089630281004856,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,7.554,4,1,0,0,0.0
1631,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06573512978025192,cost_energy,0.5988429802863162,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,7.772000000000003,4,1,0,0,0.0
1632,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06573512978025192,cost_energy,0.6000111540550183,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,7.772000000000003,4,1,0,0,0.0
1633,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06573512978025192,cost_energy,0.6089630281004856,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,7.554,4,2,1,1,0.14285714285714285
1634,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06637631390445083,cost_energy,0.5937879957990648,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,7.756000000000001,4,1,0,0,0.0
1635,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06637631390445083,cost_energy,0.5988429802863162,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,7.756000000000001,4,2,1,1,0.14285714285714285
1636,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06637631390445083,cost_energy,0.6000111540550183,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,7.756000000000001,4,2,1,1,0.14285714285714285
1637,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06637631390445083,cost_energy,0.6089630281004856,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,7.554,4,3,2,1,0.14285714285714285
1638,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06699327374572012,cost_energy,0.5937879957990648,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,7.756000000000001,4,1,0,0,0.0
1639,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06699327374572012,cost_energy,0.5988429802863162,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,7.756000000000001,4,2,1,1,0.14285714285714285
1640,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06699327374572012,cost_energy,0.6000111540550183,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,7.549999999999998,4,3,2,1,0.14285714285714285
1641,rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,decision_time_s,cost_stability,0.06699327374572012,cost_energy,0.6089630281004856,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,7.549999999999998,4,4,3,1,0.14285714285714285
1642,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.549999999999998,cost_energy,0.6000111540550183,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,0.06699327374572012,4,1,0,0,0.0
1643,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.549999999999998,cost_energy,0.6089630281004856,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,0.06699327374572012,4,1,0,0,0.0
1644,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.554,cost_energy,0.6000111540550183,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,0.06699327374572012,4,1,0,0,0.0
1645,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.554,cost_energy,0.6089630281004856,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.06488507804713703,4,2,1,1,0.16666666666666666
1646,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.756000000000001,cost_energy,0.5937879957990648,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.06637631390445083,4,1,0,0,0.0
1647,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.756000000000001,cost_energy,0.5988429802863162,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.06637631390445083,4,1,0,0,0.0
1648,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.756000000000001,cost_energy,0.6000111540550183,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.06637631390445083,4,2,1,1,0.16666666666666666
1649,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.756000000000001,cost_energy,0.6089630281004856,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.06488507804713703,4,3,2,1,0.16666666666666666
1650,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.5937879957990648,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.06637631390445083,4,1,0,0,0.0
1651,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.5988429802863162,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,0.06573512978025192,4,2,1,1,0.16666666666666666
1652,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6000111540550183,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,0.06573512978025192,4,3,2,1,0.16666666666666666
1653,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6089630281004856,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.06488507804713703,4,4,3,1,0.16666666666666666
1654,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.549999999999998,cost_stability,0.06699327374572012,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,0.6000111540550183,4,1,0,0,0.0
1655,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.06488507804713703,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.6089630281004856,4,1,0,0,0.0
1656,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.06573512978025192,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.6089630281004856,4,1,0,0,0.0
1657,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.06637631390445083,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.6089630281004856,4,1,0,0,0.0
1658,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.06699327374572012,balanced,0.22500231023941353,0.06699327374572012,0.6000111540550183,0.6000111540550183,4,2,1,1,0.16666666666666666
1659,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06488507804713703,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.6089630281004856,4,1,0,0,0.0
1660,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06573512978025192,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.6089630281004856,4,1,0,0,0.0
1661,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06637631390445083,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.5937879957990648,4,2,1,1,0.16666666666666666
1662,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06699327374572012,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.5937879957990648,4,3,2,1,0.16666666666666666
1663,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06488507804713703,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,0.6089630281004856,4,1,0,0,0.0
1664,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06573512978025192,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,0.5988429802863162,4,2,1,1,0.16666666666666666
1665,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06637631390445083,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.5937879957990648,4,3,2,1,0.16666666666666666
1666,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06699327374572012,energy,0.22906309954739204,0.06637631390445083,0.5937879957990648,0.5937879957990648,4,4,3,1,0.16666666666666666
1667,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10058382191048283,cost_energy,0.70308586732034,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,6.936000000000001,3,1,0,0,0.0
1668,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10295883729326709,cost_energy,0.6892585385593174,balanced,0.20952284367453844,0.10295883729326709,0.6892585385593174,7.137999999999999,3,1,0,0,0.0
1669,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10295883729326709,cost_energy,0.70308586732034,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,6.936000000000001,3,2,1,1,0.3333333333333333
1670,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10564959384461424,cost_energy,0.6815548666028856,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,7.134000000000002,3,1,0,0,0.0
1671,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10564959384461424,cost_energy,0.6892585385593174,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,7.134000000000002,3,2,1,1,0.3333333333333333
1672,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10564959384461424,cost_energy,0.70308586732034,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,6.936000000000001,3,3,2,1,0.3333333333333333
1673,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,6.936000000000001,cost_energy,0.70308586732034,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.10058382191048283,3,1,0,0,0.0
1674,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.134000000000002,cost_energy,0.6815548666028856,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,0.10564959384461424,3,1,0,0,0.0
1675,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.134000000000002,cost_energy,0.6892585385593174,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,0.10564959384461424,3,1,0,0,0.0
1676,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.134000000000002,cost_energy,0.70308586732034,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.10058382191048283,3,2,1,1,0.3333333333333333
1677,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.137999999999999,cost_energy,0.6815548666028856,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,0.10564959384461424,3,1,0,0,0.0
1678,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.137999999999999,cost_energy,0.6892585385593174,balanced,0.20952284367453844,0.10295883729326709,0.6892585385593174,0.10295883729326709,3,2,1,1,0.3333333333333333
1679,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.137999999999999,cost_energy,0.70308586732034,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.10058382191048283,3,3,2,1,0.3333333333333333
1680,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,6.936000000000001,cost_stability,0.10058382191048283,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.70308586732034,3,1,0,0,0.0
1681,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,6.936000000000001,cost_stability,0.10295883729326709,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.70308586732034,3,1,0,0,0.0
1682,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,6.936000000000001,cost_stability,0.10564959384461424,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.70308586732034,3,1,0,0,0.0
1683,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.134000000000002,cost_stability,0.10058382191048283,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.70308586732034,3,1,0,0,0.0
1684,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.134000000000002,cost_stability,0.10295883729326709,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.70308586732034,3,1,0,0,0.0
1685,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.134000000000002,cost_stability,0.10564959384461424,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,0.6815548666028856,3,2,1,1,0.3333333333333333
1686,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.137999999999999,cost_stability,0.10058382191048283,motion,0.20332955402174907,0.10058382191048283,0.70308586732034,0.70308586732034,3,1,0,0,0.0
1687,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.137999999999999,cost_stability,0.10295883729326709,balanced,0.20952284367453844,0.10295883729326709,0.6892585385593174,0.6892585385593174,3,2,1,1,0.3333333333333333
1688,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.137999999999999,cost_stability,0.10564959384461424,stability,0.21233665118522044,0.10564959384461424,0.6815548666028856,0.6815548666028856,3,3,2,1,0.3333333333333333
1689,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04638718498683888,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,7.364000000000002,4,1,0,0,0.0
1690,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04688955731388799,cost_energy,0.6079181734235153,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,7.554,4,1,0,0,0.0
1691,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04688955731388799,cost_energy,0.610628647796401,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,7.554,4,1,0,0,0.0
1692,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04688955731388799,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,7.364000000000002,4,2,1,1,0.16666666666666666
1693,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04720935822506088,cost_energy,0.6079181734235153,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,7.554,4,1,0,0,0.0
1694,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04720935822506088,cost_energy,0.610628647796401,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,7.554,4,2,1,1,0.16666666666666666
1695,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04720935822506088,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,7.364000000000002,4,3,2,1,0.16666666666666666
1696,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6064735509589999,stability,0.22718016906347374,0.04743024427250133,0.6064735509589999,7.573999999999996,4,1,0,0,0.0
1697,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6079181734235153,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,7.554,4,2,1,1,0.16666666666666666
1698,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.610628647796401,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,7.554,4,3,2,1,0.16666666666666666
1699,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,7.364000000000002,4,4,3,1,0.16666666666666666
1700,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.364000000000002,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.04638718498683888,4,1,0,0,0.0
1701,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.554,cost_energy,0.6079181734235153,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.04688955731388799,4,1,0,0,0.0
1702,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.554,cost_energy,0.610628647796401,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.04688955731388799,4,1,0,0,0.0
1703,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.554,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.04638718498683888,4,2,1,1,0.14285714285714285
1704,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6064735509589999,stability,0.22718016906347374,0.04743024427250133,0.6064735509589999,0.04743024427250133,4,1,0,0,0.0
1705,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6079181734235153,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.04688955731388799,4,2,1,1,0.14285714285714285
1706,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.610628647796401,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.04688955731388799,4,3,2,1,0.14285714285714285
1707,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.04638718498683888,4,4,3,1,0.14285714285714285
1708,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6064735509589999,stability,0.22718016906347374,0.04743024427250133,0.6064735509589999,0.04743024427250133,4,1,0,0,0.0
1709,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6079181734235153,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.04688955731388799,4,2,1,1,0.14285714285714285
1710,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.610628647796401,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.04688955731388799,4,3,2,1,0.14285714285714285
1711,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6199948002398501,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.04638718498683888,4,4,3,1,0.14285714285714285
1712,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.364000000000002,cost_stability,0.04638718498683888,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1713,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.364000000000002,cost_stability,0.04688955731388799,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1714,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.364000000000002,cost_stability,0.04720935822506088,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1715,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.364000000000002,cost_stability,0.04743024427250133,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1716,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04638718498683888,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1717,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04688955731388799,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,2,1,1,0.1111111111111111
