context_id,group,terrain,seed,mission,terrain_flat,terrain_low_friction,terrain_rough_perlin,mission_fast,mission_stable,mission_efficient,budget_time_raw,budget_stability_raw,budget_energy_raw,budget_time_norm,budget_stability_norm,budget_energy_norm,budget_time_active,budget_stability_active,budget_energy_active,selected_source_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_support_class,sample_weight,alt0_beta_name,alt0_dcm,alt0_dcs,alt0_dce,alt1_beta_name,alt1_dcm,alt1_dcs,alt1_dce,alt2_beta_name,alt2_dcm,alt2_dcs,alt2_dce
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,6.955999999999997,0.011197067652175504,,0.03773584905659886,0.008277977362677665,0.0,1,1,0,motion,0.19835416724562394,0.011197067652175504,0.5434552248821048,strict,0.14285714285714285,balanced,0.004676271638302865,0.00015807655153596452,-0.00474956821103556,stability,0.009830953618290422,0.00025658700305922384,-0.014356634167592142,energy,0.007747021497040374,0.00024420523001840964,-0.012053133075936251
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,7.14,0.011197067652175504,,0.21132075471697923,0.008277977362677665,0.0,1,1,0,motion,0.19835416724562394,0.011197067652175504,0.5434552248821048,strict,0.14285714285714285,balanced,0.004676271638302865,0.00015807655153596452,-0.00474956821103556,stability,0.009830953618290422,0.00025658700305922384,-0.014356634167592142,energy,0.007747021497040374,0.00024420523001840964,-0.012053133075936251
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,7.14,0.011441272882193914,,0.21132075471697923,0.009318538571022312,0.0,1,1,0,energy,0.2061011887426643,0.011441272882193914,0.5314020918061686,strict,0.14285714285714285,balanced,-0.0030707498587375093,-8.612867848244513e-05,0.007303564864900691,motion,-0.007747021497040374,-0.00024420523001840964,0.012053133075936251,stability,0.0020839321212500483,1.2381773040814198e-05,-0.0023035010916558907
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,7.14,0.011453654655234728,,0.21132075471697923,0.00937129744402363,0.0,1,1,0,energy,0.2061011887426643,0.011441272882193914,0.5314020918061686,strict,0.14285714285714285,balanced,-0.0030707498587375093,-8.612867848244513e-05,0.007303564864900691,motion,-0.007747021497040374,-0.00024420523001840964,0.012053133075936251,stability,0.0020839321212500483,1.2381773040814198e-05,-0.0023035010916558907
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,7.1640000000000015,0.011197067652175504,,0.23396226415094323,0.008277977362677665,0.0,1,1,0,motion,0.19835416724562394,0.011197067652175504,0.5434552248821048,strict,0.14285714285714285,balanced,0.004676271638302865,0.00015807655153596452,-0.00474956821103556,stability,0.009830953618290422,0.00025658700305922384,-0.014356634167592142,energy,0.007747021497040374,0.00024420523001840964,-0.012053133075936251
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,7.1640000000000015,0.011441272882193914,,0.23396226415094323,0.009318538571022312,0.0,1,1,0,energy,0.2061011887426643,0.011441272882193914,0.5314020918061686,strict,0.14285714285714285,balanced,-0.0030707498587375093,-8.612867848244513e-05,0.007303564864900691,motion,-0.007747021497040374,-0.00024420523001840964,0.012053133075936251,stability,0.0020839321212500483,1.2381773040814198e-05,-0.0023035010916558907
flat_train:flat:27100,flat_train,flat,27100,efficient,1,0,0,0,0,1,7.1640000000000015,0.011453654655234728,,0.23396226415094323,0.00937129744402363,0.0,1,1,0,stability,0.20818512086391436,0.011453654655234728,0.5290985907145127,strict,0.14285714285714285,balanced,-0.005154681979987558,-9.851045152325932e-05,0.009607065956556582,motion,-0.009830953618290422,-0.00025658700305922384,0.014356634167592142,energy,-0.0020839321212500483,-1.2381773040814198e-05,0.0023035010916558907
flat_train:flat:27101,flat_train,flat,27101,fast,1,0,0,1,0,0,,0.011111225650874785,0.5394416710116232,0.0,0.007912203637874695,0.05543076770696328,0,1,1,motion,0.19893305317709045,0.011111225650874785,0.5394416710116232,strict,0.5,balanced,0.004439191128277148,0.00023668719049735505,-0.002517532624391139,stability,0.009459653949092012,0.0003951024177504172,-0.006729975246801412,energy,0.008027372958262002,0.00032770338578594176,-0.006836422773622064
flat_train:flat:27101,flat_train,flat,27101,fast,1,0,0,1,0,0,,0.011438929036660727,0.5326052482380011,0.0,0.009308551419068186,0.03132464224922476,0,1,1,energy,0.20696042613535245,0.011438929036660727,0.5326052482380011,strict,0.5,balanced,-0.0035881818299848545,-9.10161952885867e-05,0.004318890149230925,motion,-0.008027372958262002,-0.00032770338578594176,0.006836422773622064,stability,0.0014322809908300094,6.739903196447544e-05,0.00010644752682065217
flat_train:flat:27101,flat_train,flat,27101,stable,1,0,0,0,1,0,6.9639999999999995,,0.5394416710116232,0.045283018867922145,0.0,0.05543076770696328,1,0,1,motion,0.19893305317709045,0.011111225650874785,0.5394416710116232,strict,0.3333333333333333,balanced,0.004439191128277148,0.00023668719049735505,-0.002517532624391139,stability,0.009459653949092012,0.0003951024177504172,-0.006729975246801412,energy,0.008027372958262002,0.00032770338578594176,-0.006836422773622064
flat_train:flat:27101,flat_train,flat,27101,stable,1,0,0,0,1,0,7.154000000000003,,0.5326052482380011,0.22452830188679332,0.0,0.03132464224922476,1,0,1,energy,0.20696042613535245,0.011438929036660727,0.5326052482380011,strict,0.3333333333333333,balanced,-0.0035881818299848545,-9.10161952885867e-05,0.004318890149230925,motion,-0.008027372958262002,-0.00032770338578594176,0.006836422773622064,stability,0.0014322809908300094,6.739903196447544e-05,0.00010644752682065217
flat_train:flat:27101,flat_train,flat,27101,stable,1,0,0,0,1,0,7.154000000000003,,0.5394416710116232,0.22452830188679332,0.0,0.05543076770696328,1,0,1,motion,0.19893305317709045,0.011111225650874785,0.5394416710116232,strict,0.3333333333333333,balanced,0.004439191128277148,0.00023668719049735505,-0.002517532624391139,stability,0.009459653949092012,0.0003951024177504172,-0.006729975246801412,energy,0.008027372958262002,0.00032770338578594176,-0.006836422773622064
flat_train:flat:27101,flat_train,flat,27101,efficient,1,0,0,0,0,1,6.9639999999999995,0.011111225650874785,,0.045283018867922145,0.007912203637874695,0.0,1,1,0,motion,0.19893305317709045,0.011111225650874785,0.5394416710116232,strict,0.3333333333333333,balanced,0.004439191128277148,0.00023668719049735505,-0.002517532624391139,stability,0.009459653949092012,0.0003951024177504172,-0.006729975246801412,energy,0.008027372958262002,0.00032770338578594176,-0.006836422773622064
flat_train:flat:27101,flat_train,flat,27101,efficient,1,0,0,0,0,1,7.154000000000003,0.011111225650874785,,0.22452830188679332,0.007912203637874695,0.0,1,1,0,motion,0.19893305317709045,0.011111225650874785,0.5394416710116232,strict,0.3333333333333333,balanced,0.004439191128277148,0.00023668719049735505,-0.002517532624391139,stability,0.009459653949092012,0.0003951024177504172,-0.006729975246801412,energy,0.008027372958262002,0.00032770338578594176,-0.006836422773622064
flat_train:flat:27101,flat_train,flat,27101,efficient,1,0,0,0,0,1,7.154000000000003,0.011438929036660727,,0.22452830188679332,0.009308551419068186,0.0,1,1,0,energy,0.20696042613535245,0.011438929036660727,0.5326052482380011,strict,0.3333333333333333,balanced,-0.0035881818299848545,-9.10161952885867e-05,0.004318890149230925,motion,-0.008027372958262002,-0.00032770338578594176,0.006836422773622064,stability,0.0014322809908300094,6.739903196447544e-05,0.00010644752682065217
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.01120368871834812,0.5449890221341465,0.0,0.008306189799473502,0.07499145705368458,0,1,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.14285714285714285,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.011385505444421061,0.5449890221341465,0.0,0.00908091289678581,0.07499145705368458,0,1,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.14285714285714285,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.011459994923857209,0.5300421826284357,0.0,0.009398313399327047,0.022286935953617165,0,1,1,stability,0.20842490210642345,0.011459994923857209,0.5300421826284357,strict,0.14285714285714285,balanced,-0.005385834171766496,-7.448947943614753e-05,0.008195005507465658,motion,-0.010159554846903424,-0.00025630620550908846,0.01494683950571074,energy,-0.0021772732882536228,1.739549610344643e-05,0.003585388846721216
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.011459994923857209,0.5336275714751569,0.0,0.009398313399327047,0.03492948838430101,0,1,1,stability,0.20842490210642345,0.011459994923857209,0.5300421826284357,strict,0.14285714285714285,balanced,-0.005385834171766496,-7.448947943614753e-05,0.008195005507465658,motion,-0.010159554846903424,-0.00025630620550908846,0.01494683950571074,energy,-0.0021772732882536228,1.739549610344643e-05,0.003585388846721216
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.011459994923857209,0.5449890221341465,0.0,0.009398313399327047,0.07499145705368458,0,1,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.14285714285714285,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.011477390419960655,0.5300421826284357,0.0,0.009472435802208396,0.022286935953617165,0,1,1,stability,0.20842490210642345,0.011459994923857209,0.5300421826284357,strict,0.14285714285714285,balanced,-0.005385834171766496,-7.448947943614753e-05,0.008195005507465658,motion,-0.010159554846903424,-0.00025630620550908846,0.01494683950571074,energy,-0.0021772732882536228,1.739549610344643e-05,0.003585388846721216
flat_train:flat:27102,flat_train,flat,27102,fast,1,0,0,1,0,0,,0.011477390419960655,0.5449890221341465,0.0,0.009472435802208396,0.07499145705368458,0,1,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.14285714285714285,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,stable,1,0,0,0,1,0,6.9579999999999975,,0.5449890221341465,0.03962264150942968,0.0,0.07499145705368458,1,0,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.16666666666666666,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,stable,1,0,0,0,1,0,6.968000000000001,,0.5449890221341465,0.04905660377358379,0.0,0.07499145705368458,1,0,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.16666666666666666,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,stable,1,0,0,0,1,0,7.142,,0.5449890221341465,0.21320754716981005,0.0,0.07499145705368458,1,0,1,motion,0.19826534725952003,0.01120368871834812,0.5449890221341465,strict,0.16666666666666666,balanced,0.004773720675136928,0.00018181672607294093,-0.006751833998245083,stability,0.010159554846903424,0.00025630620550908846,-0.01494683950571074,energy,0.0079822815586498,0.0002737017016125349,-0.011361450658989525
flat_train:flat:27102,flat_train,flat,27102,stable,1,0,0,0,1,0,7.153999999999999,,0.5300421826284357,0.22452830188678996,0.0,0.022286935953617165,1,0,1,stability,0.20842490210642345,0.011459994923857209,0.5300421826284357,strict,0.16666666666666666,balanced,-0.005385834171766496,-7.448947943614753e-05,0.008195005507465658,motion,-0.010159554846903424,-0.00025630620550908846,0.01494683950571074,energy,-0.0021772732882536228,1.739549610344643e-05,0.003585388846721216
