context_id,context_index,preference_name,preference_index,w_motion,w_stability,w_energy,selected_beta_name,selected_beta_motion,selected_beta_stability,selected_beta_energy,selected_lambda_motion,selected_lambda_stability,selected_lambda_energy,selected_J_motion_s_per_m,selected_J_stability,selected_J_energy_j_per_m,selected_regret_motion,selected_regret_stability,selected_regret_energy,scalarization_score,pareto_count,pareto_ideal_motion,pareto_ideal_stability,pareto_ideal_energy,pareto_nadir_motion,pareto_nadir_stability,pareto_nadir_energy,pareto_span_motion,pareto_span_stability,pareto_span_energy,source_stage
rough_seed_4,8,wm020_ws000_we080,14,0.2,0.0,0.8,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.625746297597826,0.22282333007507935,121.30480247817712,0.18915602948294466,0.9857261174473378,0.12286247807930432,0.09965119434704378,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,wm000_ws100_we000,15,0.0,1.0,0.0,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.0,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,wm000_ws080_we020,16,0.0,0.8,0.2,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.0,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,wm000_ws060_we040,17,0.0,0.6,0.4,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.0,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,wm000_ws040_we060,18,0.0,0.4,0.6,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.0,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,wm000_ws020_we080,19,0.0,0.2,0.8,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.0,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,wm000_ws000_we100,20,0.0,0.0,1.0,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.0,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,balanced,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.6256119816452355,0.22224542110427503,121.31433315768827,0.05992258998256064,0.5104998424368907,0.15229336011807562,0.17257566678742198,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,motion,22,0.7,0.15,0.15,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.6256119816452355,0.22224542110427503,121.31433315768827,0.05992258998256064,0.5104998424368907,0.15229336011807562,0.07798862429924398,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,stability,23,0.15,0.7,0.15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.626589030567893,0.2216246169651689,121.26501560053696,1.0,0.0,0.0,0.1515,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_4,8,energy,24,0.15,0.15,0.7,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.6256119816452355,0.22224542110427503,121.31433315768827,0.05992258998256064,0.5104998424368907,0.15229336011807562,0.10852703925210863,4,4.625549702410184,0.2216246169651689,121.26501560053696,4.626589030567893,0.22284068813209168,121.5888482161748,0.0010393281577094626,0.0012160711669227664,0.3238326156378406,T5.5d_frozen_regression
rough_seed_25,9,wm100_ws000_we000,0,1.0,0.0,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.582541332167897,0.2343751363619884,114.70234306169228,0.0,0.7772639353034957,0.07821826428738247,0.0,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm080_ws020_we000,1,0.8,0.2,0.0,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.592098209958459,0.23253509981642262,114.76623275150263,0.15418850660114294,0.3771999233653677,0.21967237451968413,0.12533871318045423,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm080_ws000_we020,2,0.8,0.0,0.2,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.582541332167897,0.2343751363619884,114.70234306169228,0.0,0.7772639353034957,0.07821826428738247,0.015800089386051264,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm060_ws040_we000,3,0.6,0.4,0.0,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.14365801486556262,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm060_ws020_we020,4,0.6,0.2,0.2,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.592098209958459,0.23253509981642262,114.76623275150263,0.15418850660114294,0.3771999233653677,0.21967237451968413,0.09463197959606273,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm060_ws000_we040,5,0.6,0.0,0.4,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.582541332167897,0.2343751363619884,114.70234306169228,0.0,0.7772639353034957,0.07821826428738247,0.03160017877210253,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm040_ws060_we000,6,0.4,0.6,0.0,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.604267674301097,0.23187073679260028,115.11867843060317,0.35052789423884134,0.23275293543231854,1.0,0.14300978688508584,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm040_ws040_we020,7,0.4,0.4,0.2,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.10179164621421029,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm040_ws020_we040,8,0.4,0.2,0.4,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.592098209958459,0.23253509981642262,114.76623275150263,0.15418850660114294,0.3771999233653677,0.21967237451968413,0.0901187931790877,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm040_ws000_we060,9,0.4,0.0,0.6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.582541332167897,0.2343751363619884,114.70234306169228,0.0,0.7772639353034957,0.07821826428738247,0.04740026815815378,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm020_ws080_we000,10,0.2,0.8,0.0,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.606637583534736,0.23080022333849481,115.02019208573412,0.38876347426017205,0.0,0.7819476299722942,0.07853022180055476,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm020_ws060_we020,11,0.2,0.6,0.2,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.15166508730912093,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm020_ws040_we040,12,0.2,0.4,0.4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.10148226669681978,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm020_ws020_we060,13,0.2,0.2,0.6,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.05129944608451861,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm020_ws000_we080,14,0.2,0.0,0.8,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.582541332167897,0.2343751363619884,114.70234306169228,0.0,0.7772639353034957,0.07821826428738247,0.06320035754420505,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm000_ws100_we000,15,0.0,1.0,0.0,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.606637583534736,0.23080022333849481,115.02019208573412,0.38876347426017205,0.0,0.7819476299722942,0.0,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm000_ws080_we020,16,0.0,0.8,0.2,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.606637583534736,0.23080022333849481,115.02019208573412,0.38876347426017205,0.0,0.7819476299722942,0.15795342125440343,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm000_ws060_we040,17,0.0,0.6,0.4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.15135570779173044,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm000_ws040_we060,18,0.0,0.4,0.6,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.1011728871794293,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm000_ws020_we080,19,0.0,0.2,0.8,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.06572393126688088,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,wm000_ws000_we100,20,0.0,0.0,1.0,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.6445231101955144,0.23539957866828726,114.66701470937633,1.0,1.0,0.0,0.0,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,balanced,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.08496091283764638,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,motion,22,0.7,0.15,0.15,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.592098209958459,0.23253509981642262,114.76623275150263,0.15418850660114294,0.3771999233653677,0.21967237451968413,0.10990658261383564,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,stability,23,0.15,0.7,0.15,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.606637583534736,0.23080022333849481,115.02019208573412,0.38876347426017205,0.0,0.7819476299722942,0.11904821115219281,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_25,9,energy,24,0.15,0.15,0.7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.597132732413069,0.23194651633673324,114.70347508056658,0.23541435417794485,0.24922905843201265,0.08072459548269413,0.05779925412517968,7,4.582541332167897,0.23080022333849481,114.66701470937633,4.6445231101955144,0.23539957866828726,115.11867843060317,0.06198177802761773,0.004599355329792443,0.4516637212268364,T5.5d_frozen_regression
rough_seed_12,10,wm100_ws000_we000,0,1.0,0.0,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm080_ws020_we000,1,0.8,0.2,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.202,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm080_ws000_we020,2,0.8,0.0,0.2,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm060_ws040_we000,3,0.6,0.4,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.404,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm060_ws020_we020,4,0.6,0.2,0.2,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.202,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm060_ws000_we040,5,0.6,0.0,0.4,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm040_ws060_we000,6,0.4,0.6,0.0,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.404,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm040_ws040_we020,7,0.4,0.4,0.2,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.493404891088476,0.3384015435787378,132.00051190728962,0.9010461168388647,0.9013024096462366,1.0,0.3697303579644351,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm040_ws020_we040,8,0.4,0.2,0.4,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.202,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm040_ws000_we060,9,0.4,0.0,0.6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm020_ws080_we000,10,0.2,0.8,0.0,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.202,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm020_ws060_we020,11,0.2,0.6,0.2,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.20341142477832982,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm020_ws040_we040,12,0.2,0.4,0.4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.2871078052226233,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm020_ws020_we060,13,0.2,0.2,0.6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.202,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm020_ws000_we080,14,0.2,0.0,0.8,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm000_ws100_we000,15,0.0,1.0,0.0,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm000_ws080_we020,16,0.0,0.8,0.2,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.14255390261131165,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm000_ws060_we040,17,0.0,0.6,0.4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.2851078052226233,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm000_ws040_we060,18,0.0,0.4,0.6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.404,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm000_ws020_we080,19,0.0,0.2,0.8,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.202,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,wm000_ws000_we100,20,0.0,0.0,1.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.0,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,balanced,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.33666666666666667,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,motion,22,0.7,0.15,0.15,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.1515,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,stability,23,0.15,0.7,0.15,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4956485087924705,0.3368289057281556,131.77780680787504,1.0,0.0,0.7057123891649092,0.15255856858374736,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_12,10,energy,24,0.15,0.15,0.7,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.4729751418429275,0.3385737561066201,131.24375188337078,0.0,1.0,0.0,0.1515,3,4.4729751418429275,0.3368289057281556,131.24375188337078,4.4956485087924705,0.3385737561066201,132.00051190728962,0.022673366949542917,0.001744850378464502,0.7567600239188437,T5.5d_frozen_regression
rough_seed_6,11,wm100_ws000_we000,0,1.0,0.0,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.649983773589159,0.21814841588090939,119.31304525827144,0.0,1.0,0.5861009634473823,0.0,9,4.649983773589159,0.2147754038349376,119.03268774618753,4.705051621204484,0.21814841588090939,119.51103111971635,0.05506784761532568,0.0033730120459717905,0.4783433735288156,T5.5d_frozen_regression
rough_seed_6,11,wm080_ws020_we000,1,0.8,0.2,0.0,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.652475719363972,0.2167342061666569,119.12663473347202,0.04525228209790483,0.580727938418896,0.196400729023213,0.11766906181740024,9,4.649983773589159,0.2147754038349376,119.03268774618753,4.705051621204484,0.21814841588090939,119.51103111971635,0.05506784761532568,0.0033730120459717905,0.4783433735288156,T5.5d_frozen_regression
rough_seed_6,11,wm080_ws000_we020,2,0.8,0.0,0.2,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.651043954428443,0.21761781166721403,119.03268774618753,0.019252265799284025,0.8426912781621905,0.0,0.015555830765821493,9,4.649983773589159,0.2147754038349376,119.03268774618753,4.705051621204484,0.21814841588090939,119.51103111971635,0.05506784761532568,0.0033730120459717905,0.4783433735288156,T5.5d_frozen_regression
