context_id,context_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,J_motion_s_per_m,J_stability,J_energy_j_per_m,regret_motion,regret_stability,regret_energy
rough_seed_31,21,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.491907864326527,0.3058298449017352,126.24318820879552,1.0,0.0,0.0
rough_seed_32,22,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.622605399184798,0.17198538355838852,116.34199534958928,0.0,1.0,0.0
rough_seed_32,22,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.62786452107808,0.17179826202775553,116.78661978092101,0.03642805770021042,0.98865454231345,0.1400709719610445
rough_seed_32,22,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.633824211276101,0.17163910315220857,116.94427343048012,0.0777087016583257,0.9790045021398338,0.18973693354756477
rough_seed_32,22,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.689683751108778,0.15620013790622495,119.09262020828531,0.464627769408278,0.04291699617573313,0.8665351481108912
rough_seed_32,22,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.716392730132218,0.1561694822066941,119.26568134764099,0.6496313210891104,0.04105829535866415,0.9210549636901437
rough_seed_32,22,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.71965472964836,0.1562113856091447,119.01745606588368,0.6722260258712672,0.04359896119127752,0.842856029868826
rough_seed_32,22,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.634702977798693,0.17177953665120904,116.69388076003503,0.08379560328174374,0.9875191947852728,0.11085520269864003
rough_seed_32,22,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.76697548711434,0.1554923044951415,119.51627496732041,1.0,0.0,1.0
rough_seed_32,22,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.642379131783979,0.17163924186947183,116.91164326533935,0.13696557841560247,0.9790129127745447,0.17945738383225135
rough_seed_32,22,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.718658759798949,0.155948773017347,119.10979209405617,0.6653272986924271,0.02767636779372979,0.8719448434871094
rough_seed_33,23,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.421003718942344,0.3174074846357558,126.24107857354849,0.0,0.8347520379587701,0.7115946539860168
rough_seed_33,23,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.425402603944674,0.3174329905057158,126.1635797718131,0.047185524796903876,0.8374683183097008,0.6736202731596905
rough_seed_33,23,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,4.456194917799555,0.3153606685516944,126.07739632513885,0.3774854731210476,0.6167737325792697,0.6313904199019836
rough_seed_33,23,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.475143330371543,0.31442904751636414,126.82966140870741,0.5807394319774134,0.5175595549506448,1.0
rough_seed_33,23,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.430260385478992,0.31718157643448214,126.04741881116541,0.09929349554951597,0.810693654175087,0.6167014504422929
rough_seed_33,23,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.478124528316419,0.3116038434939862,125.15907166803495,0.6127178513900459,0.2166858272401736,0.18141171739070153
rough_seed_33,23,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.482743399297963,0.31143044722962754,125.21085278162946,0.6622631000423459,0.19821976956241966,0.20678444165504278
rough_seed_33,23,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.499554354516732,0.3115290682230092,124.95785762857479,0.8425891926577898,0.20872253880464633,0.08281692120077724
rough_seed_33,23,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.438528520812943,0.3189591628450872,125.79771880508295,0.1879833123139027,1.0,0.49434855064278954
rough_seed_33,23,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.483967414742807,0.31133533585432693,125.04688114639504,0.6753927479176356,0.1880907616013322,0.12643840814644985
rough_seed_33,23,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.514229025246849,0.30956916377844673,124.78884336114466,1.0,0.0,0.0
rough_seed_35,24,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.50293193260854,0.32877789635144467,133.4735347407163,0.0,0.17411624533976444,1.0
rough_seed_35,24,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.50616597593582,0.32865286620422696,133.3175688459842,0.6891886398901031,0.0,0.5471552209970152
rough_seed_35,24,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.507624469803866,0.32937095053331256,133.12912115362474,1.0,1.0,0.0
rough_seed_36,25,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.5892550168081465,0.23811052320216383,126.17396294405884,0.0,0.3978661967859477,0.29967802324683857
rough_seed_36,25,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.59232017435938,0.23786790546312564,126.33986534798802,0.028172463264255914,0.32711238685473565,0.8582287248609444
rough_seed_36,25,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.593832344291704,0.23687743191029745,126.35913008148547,0.042071113221276275,0.03826385592490782,0.9230881250659184
rough_seed_36,25,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.595820433186168,0.23674622356659963,126.3819746771603,0.060344027552481486,0.0,1.0
rough_seed_36,25,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.64323971670484,0.2401752649040777,126.08495167915895,0.49618394788852693,1.0,0.0
rough_seed_36,25,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,4.698054787793123,0.24001338880635079,126.15570635642001,1.0,0.9527926082553531,0.23821279071710755
rough_seed_37,26,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.567692216879736,0.32630976472172485,140.23847112250218,0.0,0.45087195012393794,1.0
rough_seed_37,26,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.57319735206758,0.32947296944975274,136.01333519079088,0.13251445427137098,1.0,0.0
rough_seed_37,26,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.569705767191459,0.3237125557743963,137.34983578117124,0.04846829580045597,0.0,0.31632132361692683
rough_seed_37,26,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.60646523722723,0.32924838745526436,136.60332100305018,0.933307803802155,0.9610128704038804,0.13963711979802274
rough_seed_37,26,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.597682410396244,0.3287656651889345,137.1623132419783,0.7218958284817467,0.877212939785188,0.27193871860166313
rough_seed_37,26,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.609235875027175,0.329139903791411,136.71048641588243,1.0,0.9421802535177952,0.16500089851764377
rough_seed_38,27,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.448830726576775,0.47280774945111276,148.2123834008212,0.05218593963688346,0.43948812921220437,0.9392155952806724
rough_seed_38,27,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.45855403052169,0.47037341814762035,146.40871911747914,0.18096975751383743,0.25745071703807204,0.302275230975603
rough_seed_38,27,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.447767982638605,0.4725985356022778,148.38451044115422,0.038110042950071525,0.4238432794013906,1.0
rough_seed_38,27,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,4.4572224505277385,0.4704018753038779,146.2880031649225,0.163333164396806,0.2595787211743728,0.2596459770124449
rough_seed_38,27,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.5203916132168995,0.4669306075071744,147.27093798352044,1.0,0.0,0.6067565048573771
rough_seed_38,27,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.446449529026365,0.47334742667641605,147.90825619237475,0.020647306945950506,0.4798447747364128,0.8318170640063058
rough_seed_38,27,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.518330563318295,0.4669792825484118,147.4578788050645,0.9727016787420274,0.0036398819386718587,0.6727722019454907
rough_seed_38,27,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.449409570922494,0.4790817326757367,145.55274724255406,0.0598526530524637,0.9086517424787937,0.0
rough_seed_38,27,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.512156440841344,0.4677970181433549,147.8129271475075,0.8909262792352132,0.06478951729543425,0.7981528632304901
rough_seed_38,27,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.444890637199822,0.4803033053192252,147.18260374712693,0.0,1.0,0.5755624288706653
rough_seed_38,27,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.450538705786014,0.4789711981713782,146.335621644911,0.07480788837637081,0.9003860577297566,0.27646181811527437
rough_seed_39,28,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.672278717145979,0.33317418384930575,125.50643904728834,0.945370696601469,0.5538618899110348,0.0
rough_seed_39,28,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.646342330456444,0.31725575983038873,129.0835010079049,0.5620806516427007,0.0,0.4310252459568468
rough_seed_39,28,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,4.67133370928773,0.3328198631423571,125.68599588801591,0.9314052931391162,0.5415337388232154,0.021636061183713848
rough_seed_39,28,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.638377093946194,0.3417944556398657,132.58732064884396,0.4443697346724204,0.8537935929359389,0.8532250118965633
rough_seed_39,28,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.663239820232907,0.3175460758312788,128.83630112654018,0.811793138337081,0.01010118644492119,0.4012384010995738
rough_seed_39,28,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.675790601749893,0.33246388510884395,125.67351791529794,0.997269614667301,0.5291479231058984,0.020132502867133664
rough_seed_39,28,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.608307580210637,0.3459965421605721,133.2524503029556,0.0,1.0,0.933371141852681
rough_seed_39,28,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.644274379022357,0.34216203848917554,131.83960252509647,0.5315202961224118,0.8665831838763285,0.7631272188633385
rough_seed_39,28,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.646413118800224,0.33200606781624664,126.07284147948361,0.5631267675799213,0.513218736233469,0.06824979559634008
rough_seed_39,28,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.6759753608656895,0.3325671395227023,125.60761726665494,1.0,0.5327405328223672,0.012191672206999857
rough_seed_39,28,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.637411855488892,0.3444763156856318,133.80540063752127,0.43010536176174013,0.9471055986759366,1.0
rough_seed_40,29,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.637661629066227,0.2878105122275896,124.91062155347754,0.0,0.9594555201587386,0.1253888613169719
rough_seed_40,29,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.662939270517157,0.2876382524754007,125.35061683327957,0.4231364258668745,0.9255133854093036,0.8530999311803956
rough_seed_40,29,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.684812342903147,0.28339801174219537,125.43943688777641,0.7892818864749009,0.09001455003019743,1.0
rough_seed_40,29,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.63946710567109,0.28801627954604614,124.86804929332685,0.03022287182335084,1.0,0.05497832192504267
rough_seed_40,29,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.667182249839807,0.2853991827495288,124.91333825216788,0.4941620043053728,0.4843261354381365,0.12988202704213597
rough_seed_40,29,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.639976461886937,0.2876475136881485,124.8348078007342,0.03874926733713521,0.9273382187034118,0.0
rough_seed_40,29,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.665695276741697,0.2864223120478046,125.11579650242378,0.46927073890325627,0.6859239670087719,0.4647290507708614
rough_seed_40,29,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.683704645934971,0.2835439247289062,125.31732623341418,0.7707395340577514,0.11876530691740045,0.798040390415908
rough_seed_40,29,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.697400379751999,0.2829411788353655,125.19082784124217,1.0,0.0,0.5888238725820932
rough_seed_41,30,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.5989092266855245,0.2450450308253356,124.22317299103325,0.003556373150925128,0.9617704694627903,0.7801784386230914
rough_seed_41,30,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.598584403338096,0.24519564265164653,124.38591318636293,0.0,1.0,1.0
rough_seed_41,30,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,4.642344128828868,0.24207114977697847,123.72626744257202,0.47910938071197684,0.20691556107405387,0.10898252848964506
rough_seed_41,30,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.643572495313709,0.24194556647335896,123.99637280078571,0.492558320330293,0.17503897569373955,0.473827743640829
rough_seed_41,30,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.607562037191148,0.24351864930790032,123.65100834377236,0.0982928605551121,0.5743317784813942,0.007326188625684152
rough_seed_41,30,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.689289309935677,0.2412742957705129,124.16766499436406,0.9930951609070048,0.004651533606629373,0.7052009293973726
rough_seed_41,30,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.6308139923984,0.2419571332022812,123.9345217410075,0.35287009418146137,0.17797493781158658,0.3902823324674005
rough_seed_41,30,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.642312692886378,0.24226607539521752,123.64558455658562,0.47876519996656386,0.25639318217115364,0.0
rough_seed_41,30,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.689919967308359,0.2412559702519466,124.12765406674781,1.0,0.0,0.651156109290542
rough_seed_42,31,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.6216059638764095,0.29705203187691115,124.31420298922471,0.4660356229642068,0.0,1.0
rough_seed_42,31,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.615757969897227,0.29777956561889063,123.83505367640575,0.21849882826572856,0.38741944326447436,0.7573498446329805
rough_seed_42,31,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.616247969080045,0.2978978997601355,123.34657690460868,0.2392397571297916,0.45043363006428233,0.5099760899417728
rough_seed_42,31,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.610595990508616,0.29863453958881875,122.75588063004922,0.0,0.8427021611958051,0.21083647111750667
rough_seed_42,31,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.615895157051297,0.2979190906501939,122.33955223289519,0.22430575428400196,0.4617180040458582,0.0
rough_seed_42,31,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.613491830296981,0.2989299287006976,122.40215306911541,0.1225765453459866,1.0,0.03170223191091742
rough_seed_42,31,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.6308363070591705,0.2976054566062947,123.65679514019983,0.8567421752556523,0.2947045451984349,0.6670763946902357
rough_seed_42,31,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.632583200744757,0.2975937990001942,123.92560528223655,0.9306855591148764,0.2884967461581257,0.8032068679777637
rough_seed_42,31,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,4.634220736826859,0.2975709656437964,123.44091954662203,1.0,0.276337741409526,0.5577529647693543
rough_seed_44,32,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.478336149343636,0.31523035125964544,128.43516958501624,0.0,0.02644893422592923,1.0
rough_seed_44,32,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.482441950062939,0.3236667111979456,127.49597589202678,0.08053275148089423,0.9036058626834785,0.3166088843445511
rough_seed_44,32,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.479780425275758,0.3217552468847979,128.4183886275905,0.028328582574543203,0.7048644412601192,0.9877895717331333
rough_seed_44,32,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.49244345723482,0.3211048817807216,128.28285208813563,0.27670615262057896,0.6372437776990909,0.8891683101110268
rough_seed_44,32,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.4971521275294934,0.320948056590992,128.39556100959578,0.3690638193878826,0.6209381313380967,0.9711793757260524
rough_seed_44,32,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.506400339686527,0.31819071385929293,128.2170659991545,0.5504618029245383,0.33424786457249384,0.841299985313912
rough_seed_44,32,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.495672933286385,0.3245675351681389,127.1435706311374,0.34005033565688486,0.9972675832068573,0.06018613981410242
rough_seed_44,32,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.500001422746432,0.3208325967261352,128.20970695008853,0.42495098958652044,0.6089333779659506,0.8359452764941078
rough_seed_44,32,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.506663625117441,0.31929949582624306,127.89983883423041,0.5556259844389125,0.4495316826613488,0.6104740888328098
rough_seed_44,32,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.520132578193281,0.3157840244036614,127.58870394892402,0.8198112006538152,0.08401620706947192,0.3840811541527771
rough_seed_44,32,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.49747443484903,0.3245938151310743,127.06085600166116,0.3753856788835674,1.0,0.0
rough_seed_44,32,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.509932699841232,0.31811667910256247,127.8727361335393,0.6197468710337725,0.3265502200566443,0.5907531888727457
rough_seed_44,32,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.512191788997177,0.3182974027191129,127.80976408967202,0.6640575129783712,0.3453406668313753,0.544932464527172
rough_seed_44,32,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,4.529319142520982,0.314975969492968,127.88254708507513,1.0,0.0,0.5978919901293518
rough_seed_45,33,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.618674085339248,0.2201357930907638,124.0656216674422,0.0,1.0,0.8693826863292072
rough_seed_45,33,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,4.638132015500378,0.21666934227530574,123.24384971143371,0.25406527985147603,0.660419923417943,0.0
rough_seed_45,33,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.663240514802848,0.21151039926485948,124.1890858760487,0.5819109370774622,0.15504011108724172,1.0
rough_seed_45,33,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.620953737498591,0.21886815642122517,123.5432991616953,0.029765779763386173,0.875819914882228,0.3167985541301879
rough_seed_45,33,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.6625872894527465,0.21173758596581838,124.00880674473392,0.5733816700893803,0.17729574989971708,0.8092760962143164
rough_seed_45,33,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.687305118369313,0.2102803453043527,123.641218573689,0.8961262821321136,0.034541699211242644,0.42039109074624675
rough_seed_45,33,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.619853765450801,0.21930661732882228,123.97809714635056,0.015403270296228736,0.9187723744746453,0.7767872859751714
rough_seed_45,33,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.639005161171218,0.216218556585231,123.3711011813847,0.2654660813435212,0.6162601048291299,0.13462399632458397
rough_seed_45,33,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.657943528205064,0.2118695394803596,123.67807499050507,0.5127473430470953,0.19022216569461775,0.4593828456068715
rough_seed_45,33,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.695260426347765,0.20992774186953608,123.73486023144427,1.0,0.0,0.5194580342898352
rough_seed_45,33,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.622053954793822,0.21836203259706416,123.73005628918747,0.04413149146527362,0.8262390680396372,0.5143757676176154
rough_seed_45,33,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.6407072361495025,0.21618892133468798,123.35032922412933,0.28769034425869944,0.6133569796487425,0.11264858104427887
rough_seed_45,33,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.655513474519761,0.21215680880076232,123.83879862410528,0.481017746707814,0.21836361151782563,0.6294182712675895
rough_seed_45,33,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.689867975094483,0.209932475586625,123.47060118263518,0.9295899088235243,0.00046372387700004683,0.23988869627499776
rough_seed_47,34,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.5406781684509046,0.30436447774594866,135.2264695151811,0.0,1.0,0.8693585001254748
rough_seed_47,34,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,4.555127045731161,0.3001065278593378,135.10357090126504,0.25846561836494014,0.007742426436600481,0.7772791651874317
rough_seed_47,34,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.548940958211761,0.30434470822089915,135.22430947060772,0.1478071287848379,0.9953929798427623,0.8677401298166889
rough_seed_47,34,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,4.555468584560866,0.30106467035330636,135.03632631906814,0.26457516190269076,0.2310245625610303,0.7268975033478013
rough_seed_47,34,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.592320266485564,0.30350939318637005,134.0661336511846,0.9237885091895853,0.800734120204891,0.0
rough_seed_47,34,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.561684774221579,0.3013039126648952,134.59072300161498,0.37577212713163727,0.2867767442241618,0.3930381064851117
rough_seed_47,34,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.596580680249805,0.3028534908007941,134.1989937199444,1.0,0.6478849493744523,0.09954275627211492
rough_seed_47,34,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.567390676814191,0.30007330376042823,135.40083718698602,0.4778409324321579,0.0,1.0
